source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	cs	HP:0005416	IAO:0000115	A reduced level of the complement component factor B in circulation	Snížená hladina faktoru B složky komplementu v krevním oběhu	OFFICIAL
en	cs	HP:0005416	rdfs:label	Decreased serum complement factor B	Snížený sérový komplementový faktor B	OFFICIAL
en	cs	HP:0005421	IAO:0000115	A reduced level of the complement component C3 in circulation	Snížená hladina složky komplementu C3 v oběhu	OFFICIAL
en	cs	HP:0005421	rdfs:label	Decreased serum complement C3	Snížení sérového komplementu C3	OFFICIAL
en	cs	HP:0005435	rdfs:label	Impaired T cell function	Narušená funkce T buněk	OFFICIAL
en	cs	HP:0005479	rdfs:label	Decreased circulating IgE	Snížená hladina cirkulujícího IgE	OFFICIAL
en	cs	HP:0005512	rdfs:label	Impaired neutrophil killing of staphylococci	Zhoršené zneškodňování stafylokoků neutrofily	OFFICIAL
en	cs	HP:0005541	IAO:0000115	Congenital onset of a marked decrease in the number of granulocytes	Vrozené znatelné snížení počtu granulocytů	OFFICIAL
en	cs	HP:0005561	rdfs:label	Abnormality of bone marrow cell morphology	Abnormalita morfologie buněk kostní dřeně	OFFICIAL
en	cs	HP:0005576	IAO:0000115	A progressive detrimental connective tissue deposition (fibrosis) on the kidney parenchyma involving the tubules and interstitial tissue of the kidney. Tubulointerstitial injury in the kidney is complex, involving a number of independent and overlapping cellular and molecular pathways, with renal interstitial fibrosis and tubular atrophy (IF/TA) as the final common pathway. However, IF and TA are separable, as shown by the profound TA in renal artery stenosis, which characteristically has little or no fibrosis (or inflammation). For new annotations it is preferable to annotate to the specific HPO terms for Renal interstitial lfibrosis and/or Renal tubular atrophy	Progresivní škodlivé ukládání pojivové tkáně (fibróza) v ledvinném parenchymu, které zahrnuje tubuly a intersticiální tkáň ledviny. Tubulointersticiální poškození ledvin je komplexní a zahrnuje řadu nezávislých a překrývajících se buněčných a molekulárních cest, přičemž poslední společnou cestou je renální intersticiální fibróza a tubulární atrofie (IF/TA). IF a TA jsou však oddělitelné, jak ukazuje hluboká TA u stenózy renální tepny, pro kterou je charakteristická malá nebo žádná fibróza (nebo zánět). Pro nové anotace je vhodnější přidávat anotace ke specifickým termínům HPO pro renální intersticiální fibrózu a/nebo renální tubulární atrofii.	OFFICIAL
en	cs	HP:0005579	IAO:0000115	Any impairment of reabsorption of chloride by the kidney in order to not lose too much chloride in the urine	Jakákoli porucha zpětného vstřebávání chloridů ledvinami, které slouží k zabránění nadměrné ztráty chloridů močí	CANDIDATE
en	cs	HP:0005579	rdfs:label	Impaired renal ltubular reabsorption of chloride	Porucha renální tubulární reabsorpce chloridů	OFFICIAL
en	cs	HP:0005621	IAO:0000115	An anomalous trapezoidal appearance of a vertebral body. A trapezoid is a four-sided shape that has two sides that are parallel and two sides that are not parallel. In this case, the two lateral sides of the vertebra are parallel, and the top and the bottom are slanted with respect to each other such that the vertebra is shorter in the fron or back than on the other side	Anomální lichoběžníkový vzhled obratlového těla. Lichoběžník je čtyřúhelník, jehož dvě protější strany jsou rovnoběžné a další dvě protější strany jsou různoběžné. V tomto případě jsou dvě boční strany obratle rovnoběžné a horní a spodní plochy obratle jsou vůči sobě navzájem nakloněny tak, že obratel je nižší buď v přední nebo v zadní části v porovnání s protilehlou stranou	CANDIDATE
en	cs	HP:0005623	IAO:0000115	Absent ossification of the calvaria (vault of the skull)	Neproběhlá osifikace kostí kalvy - vrchu lebky.	OFFICIAL
en	cs	HP:0005671	IAO:0000115	Deposition of calcium salts on both sides of the brain	Bilaterální kalciová depozita mozku	OFFICIAL
en	cs	HP:0005692	rdfs:label	Joint hyperflexibility	Kloubní hyperflexibilita	OFFICIAL
en	cs	HP:0005787	IAO:0000115	A flattened vertebral body shape with reduced distance beween the vertebral endplates affecting the lumbar spine	Zploštěný tvar obratlového těla se zmenšenou vzdáleností mezi horní a spodní krycí plochou obratle postihující lumbální páteř	OFFICIAL
en	cs	HP:0005788	rdfs:label	Abnormal cervical myelogram	Abnormální cervikální myelogram	OFFICIAL
en	cs	HP:0005849	IAO:0000115	Generalized deposition of calcium salts within the brain	Generalizovaná depozice vápenatých solí v mozku	OFFICIAL
en	cs	HP:0005916	IAO:0000115	Irregularly shaped metacarpal bones of varying degree	Nepravidelně tvarované metakarpální kosti různého stupně postižení	OFFICIAL
en	cs	HP:0005942	IAO:0000115	Diffuse filling of the distal airsspaces of the lungs, the alveoli, with macrophages. Desquamative interstitial pneumonitis (DIP) is characterized additionally by thickend alveolar septa and by a sparse inflammatory infiltrate that often includes plasma cells and occasional eosinophils. The alveoli are lined by plump cuboidal pneumocytes. Lymphoid aggregates may be present	Difúzní plnění distálních vzduchových prostorů plic, tj. alveolů, makrofágy. Deskvamativní intersticiální pneumonitida (DIP) je navíc charakterizována tlustými alveolárními septy a řídkým zánětlivým infiltrátem, který často zahrnuje plazmatické buňky a příležitostně eozinofily. Alveoly jsou vystlány baculatými kvádrovými pneumocyty. Mohou být přítomny lymfoidní agregáty.	CANDIDATE
en	cs	HP:0005964	IAO:0000115	Episodes of reduced body termperature	Epizody snížené tělesné teploty	OFFICIAL
en	cs	HP:0005984	rdfs:label	Elevated maternal serum alpha-fetoprotein	Zvýšený mateřský sérový alfa-fetoprotein	OFFICIAL
en	cs	HP:0005991	IAO:0000115	Reduced abilty to lower the chin towards the chest by bending the neck	Zmenšená schopnost snížit bradu směrem na hruď ohnutím krku.	CANDIDATE
en	cs	HP:0006097	IAO:0000115	Syndactyly with fusion of fingers three and four	Syndaktylie se srůstem třetího a čtvrtého prstu	OFFICIAL
en	cs	HP:0006097	rdfs:label	3-4 finger syndactyly	3-4 syndaktylie prstů	OFFICIAL
en	cs	HP:0006143	rdfs:label	Abnormal finger flexion creases	Abnormální flekční rýhy prstu na ruce	OFFICIAL
en	cs	HP:0006153	rdfs:label	Disharmonious carpal bone	Disharmonické karpální kosti	OFFICIAL
en	cs	HP:0006254	IAO:0000115	An increased concentration of alpha-fetoprotein	Zvýšená koncentrace alfa-fetoproteinu	OFFICIAL
en	cs	HP:0006254	rdfs:label	Elevated alpha-fetoprotein	Zvýšená alfa-fetoprotein	OFFICIAL
en	cs	HP:0006344	rdfs:label	Abnormality of primary molar morphology	Abnormalita morfologie dočasného premoláru	OFFICIAL
en	cs	HP:0006380	IAO:0000115	A bent (flexed) knee joint that cannot be straightened actively or passively	Ohnutý (ve flexi) kolenní kloub nelze narovnat aktivně nebo pasivně	OFFICIAL
en	cs	HP:0006417	rdfs:label	Broad femoral metaphyses	Široké metafýzy femuru	OFFICIAL
en	cs	HP:0006420	rdfs:label	Asymmetric radial dysplasia	Asymetrická radiální dysplazie	OFFICIAL
en	cs	HP:0006431	rdfs:label	Proximal femoral metaphyseal abnormality	Abnormalita proximální femorální metafýzy	OFFICIAL
en	cs	HP:0006433	rdfs:label	Radial dysplasia	Radiální dysplázie	OFFICIAL
en	cs	HP:0006477	rdfs:label	Abnormality of the alveolar ridges	Abnormalita alveolárních výběžků	OFFICIAL
en	cs	HP:0006482	rdfs:label	Abnormality of dental morphology	Abnormalita morfologie zubu	OFFICIAL
en	cs	HP:0006499	rdfs:label	Abnormality of femoral epiphysis	Abnormalita epifýzy femuru	OFFICIAL
en	cs	HP:0006500	rdfs:label	Abnormality of lower limb epiphysis morphology	Abnormalita morfologie epifýz dolních končetin	OFFICIAL
en	cs	HP:0006517	IAO:0000115	Accumulation of amorphous PAS-positive material in the space betweem alveolar macrophages, sometimes as condensed form (oval bodies) are typically found in alveolar proteinosis	Abnormální akumulace lipoproteinového materiálu podobného surfaktantu, pozitivního na periodickou kyselinu Schiffovu, v makrofázích v alveolárních prostorech a distálních bronchiolech. To má za následek poruchu výměny plynů, která vede k dušnosti a alveolárním infiltrátům.	CANDIDATE
en	cs	HP:0006544	rdfs:label	Extrapulmonary sequestrum	Mimoplicní sekvestr	OFFICIAL
en	cs	HP:0006640	IAO:0000115	More than one fracture of the ribs	Více než jedna zlomenina žeber	OFFICIAL
en	cs	HP:0006729	rdfs:label	Retroperitoneal chemodectomas	Retroperitonální chemodektom	OFFICIAL
en	cs	HP:0006751	rdfs:label	Paraspinal neurofibromas	Paraspinální neurofibromy	OFFICIAL
en	cs	HP:0006803	rdfs:label	Vivid hallucinations	Vividní halucinace	OFFICIAL
en	cs	HP:0006858	IAO:0000115	A loss or impairment of the sensation of the relative position of parts of the body and joint position occuring at distal joints	Ztráta nebo porucha vnímání relativní polohy částí těla a polohy kloubů v distálních kloubech	OFFICIAL
en	cs	HP:0006896	IAO:0000115	Fleeting perceptual experiences that occur during the transition from sleep to wakefulness	Prchavé vjemy, které se objevují při přechodu ze spánku do bdělosti.	CANDIDATE
en	cs	HP:0006896	rdfs:label	Hypnopompic hallucinations	Hypnopompické halucinace	OFFICIAL
en	cs	HP:0006919	rdfs:label	Abnormal aggressive, impulsive or violent behavior	Abnormální agresivní, impulzivní nebo násilné chování	OFFICIAL
en	cs	HP:0006926	rdfs:label	Metachromatic leukodystrophy variant	Varianta metachromatické leukodystrofie	OFFICIAL
en	cs	HP:0006977	rdfs:label	Grammar-specific speech disorder	Gramaticky specifická porucha řeči	OFFICIAL
en	cs	HP:0006979	IAO:0000115	Any abnormal alteration of an individual's circadian rhythm that affects the timing of sleeping and being awake	Jakákoli abnormální změna cirkadiánního rytmu jedince, která ovlivňuje načasování spánku a bdění.	OFFICIAL
en	cs	HP:0007039	rdfs:label	Symmetric lesions of the basal ganglia	Symetrická léze bazálních ganglií	OFFICIAL
en	cs	HP:0007081	rdfs:label	Late-onset muscular dystrophy	Svalová atrofie s pozdním nástupem	OFFICIAL
en	cs	HP:0007115	rdfs:label	Orbital encephalocele	Orbitální encefalokéla	OFFICIAL
en	cs	HP:0007227	rdfs:label	Macrogyria	Makrogyrie	OFFICIAL
en	cs	HP:0007270	IAO:0000115	An atypical absence seizure is a type of generalised non-motor (absence) seizure characterised by interruption of ongoing activities and reduced responsiveness. In comparison to a typical absence seizure, changes in tone may be more pronounced, onset and/or cessation may be less abrupt, and the duration of the ictus and post-ictal recovery may be longer. Although not always available, an EEG often demonstrates slow (<3 Hz), irregular, generalized spike-wave activity	Atypický záchvat absence je typ generalizovaného nemotorického záchvatu (absence), který se vyznačuje přerušením probíhajících činností a sníženou reaktivitou. Ve srovnání s typickým záchvatem absence mohou být změny tonu výraznější, nástup a/nebo ukončení záchvatu mohou být méně náhlé a doba trvání iktu a zotavení po záchvatu může být delší. Ačkoli není vždy k dispozici, EEG často prokazuje pomalou (<3 Hz), nepravidelnou, generalizovanou aktivitu s hroty a vlnami.	OFFICIAL
en	cs	HP:0007330	rdfs:label	Frontal encephalocele	Frontální encefalokéla	OFFICIAL
en	cs	HP:0007350	rdfs:label	Hyperreflexia in upper limbs	Hyperreflexie horních končetin	OFFICIAL
en	cs	HP:0007413	IAO:0000115	Naevus flammeus localised in the skin of the forehead	Naevus flammeus lokalizovaný na kůži čela	OFFICIAL
en	cs	HP:0007543	rdfs:label	Epidermal hyperkeratosis	Epidermální hyperkeratóza	OFFICIAL
en	cs	HP:0007544	IAO:0000115	Piebaldism is characterized by stable and persistent, well-circumscribed depigmented patches present at birth affecting the skin of the face, trunk, and extremities in a symmetrical distribution	Piebaldismus je charakterizován stabilními a trvalými, dobře ohraničenými depigmentovanými skvrnami přítomnými po narození, které postihují kůži obličeje, trupu a končetin v symetrickém rozložení.	OFFICIAL
en	cs	HP:0007544	rdfs:label	Piebaldism	Piebaldismus	OFFICIAL
en	cs	HP:0007576	rdfs:label	Palmar neurofibromas	Dlaňové neurofibromy	OFFICIAL
en	cs	HP:0007592	rdfs:label	Aplasia/Hypoplastia of the eccrine sweat glands	Aplázie/hypoplázie ekrinních potních žláz	OFFICIAL
en	cs	HP:0007616	IAO:0000115	Naevus flammeus localised in the skin of the neck. This is one of the most common birthmarks and present in approximately 25% of all newborns	Naevus flammeus lokalizovaný na kůži na krku. Jedná se o jedno z nejčastějších mateřských znamének, které se vyskytuje přibližně u 25 % všech novorozenců.	OFFICIAL
en	cs	HP:0007634	IAO:0000115	An acute condition characterized by sudden visual loss (usually discovered in the morning), optic disc edema at onset, optic disc-related visual field defects. Nonarteritic anterior ischemic optic neuropathy can be associated with flame hemorrhages on the swollen disc or nearby neuroretinal layer, and sometimes with nearby cotton-wool exudates	Akutní stav charakterizovaný náhlou ztrátou zraku (obvykle zjištěnou ráno), edémem optického disku na počátku, defekty zorného pole souvisejícími s optickým diskem. Nearteritická přední ischemická optická neuropatie může být spojena s plamenkovitými krváceními na oteklém disku nebo blízké neuroretinální vrstvě a někdy s blízkými vatovitými exsudáty.	OFFICIAL
en	cs	HP:0007773	IAO:0000115	Ocular abnormality characterised by premature degeneration of the vitreous and the retina that may be associated with increased risk of retinal detachment	Oční abnormalita charakterizovaná předčasnou degenerací sklivce a sítnice, která může být spojena se zvýšeným rizikem odchlípení sítnice.	OFFICIAL
en	cs	HP:0007894	IAO:0000115	Reduced pigmentation of the fundus, typically generalised. Fundoscopy may reveal a low level pigment in both RPE and choroid with clear visibility of choroidal vessels (pale/albinoid) or low pigment level in the RPE with deep pigment in choroid so that visible choroidal vessels are separated by deeply pigmented zones (tesselated/tigroid)	Snížená pigmentace očního fundu, typicky generalizovaná. Pomocí fundoskopie můžeme odhalit nízkou hladinu pigmentu v oblasti RPE a cévnatku s dobre viditelnými choroidálními cévami (bledé/albinoidní) nebo nízkou hladinu pigmentu v oblasti RPE s hlubokým pigmentem v cévnatce, takže viditelné choroidální cévy jsou odděleny hluboce pigmentovanými zónami (teselované/tigroidní ).	OFFICIAL
en	cs	HP:0007929	IAO:0000115	Separation of the inner layers of the retina (neural retina) from the pigment epithelium occuring near the outer limit (periphery) of the retina	Oddělení vnitřních vrstev sítnice (neurální sítnice) od pigmentového epitelu vyskytující se v blízkosti vnější hranice (periferie) sítnice.	OFFICIAL
en	cs	HP:0007968	IAO:0000115	Persistence of the hyaloid artery, which is the embryonic artery that runs from the optic disk to the posterior lens capsule may persist; the site of attachment may form an opacity. The hyaloid artery is a branch of the ophthalmic artery, and usually regresses completely before birth. This features results from a failure of regression of the hyaloid vessel, which supplies the primary vitreous during embryogenesis and normally regresses in the third trimester of pregnancy, leading to a particular form of posterior cataract	Perzistence hyaloidní tepny, což je embryonální tepna, která vede od disku zrakového nervu k zadnímu pouzdru čočky; místo úponu může tvořit zákal. Hyaloidní tepna je větví oftalmické tepny a obvykle zcela regreduje před narozením. Tato vlastnost je důsledkem selhání regrese hyaloidní cévy, která zásobuje primární sklivec během embryogeneze a normálně regreduje ve třetím trimestru těhotenství, což vede ke zvláštní formě zadní katarakty.	OFFICIAL
en	cs	HP:0008075	rdfs:label	Progressive pes cavus	Progresivní pes cavus	OFFICIAL
en	cs	HP:0008112	rdfs:label	Plantar flexion contractures	Plantární flekční kontraktury	OFFICIAL
en	cs	HP:0008160	IAO:0000115	An increase in the level of 3-hydroxydicarboxylic acid in the urine	Zvýšení hladiny kyseliny 3-hydroxydikarboxylové v moči	OFFICIAL
en	cs	HP:0008165	rdfs:label	Decreased helper T cell proportion	Snížený podíl cirkulujících pomocných T-lymfocytů	CANDIDATE
en	cs	HP:0008209	IAO:0000115	Amenorrhea due to loss of ovarian function before the age of 40. Primary ovarian inssuficiency (POI) is a state of female hypergonadotropic hypogonadism. It can manifest as primary amenorrhea with onset before menarche or secondary amenorrhea	Amenorea způsobená ztrátou ovariální funkce před dosažením 40 let věku. Primární ovariální selhání je stav hypergonadotropního hypogonadismu u žen. Může se projevit jako primární amenorea s počátkem před menarmare nebo jako sekundární amenorea.	OFFICIAL
en	cs	HP:0008250	rdfs:label	Infantile hypercalcemia	Infantilní hyperkalcemie	OFFICIAL
en	cs	HP:0008326	rdfs:label	Reduced circulating vitamin B6 level	Snížená hladina cirkulujícího vitaminu B6	OFFICIAL
en	cs	HP:0008344	IAO:0000115	An increased concentration of a branched chain amino acid in the blood	Zvýšená koncentrace aminokyselin s rozvětveným řetězcem v krvi	OFFICIAL
en	cs	HP:0008344	rdfs:label	Elevated plasma branched chain amino acids	Zvýšené plazmatické aminokyseliny s rozvětveným řetězcem	OFFICIAL
en	cs	HP:0008348	rdfs:label	Decreased circulating IgG2 level	Snížená hladina cirkulujících IgG2	OFFICIAL
en	cs	HP:0008372	rdfs:label	Abnormality of vitamin A metabolism	Abnormalita metabolizmu vitaminu A	OFFICIAL
en	cs	HP:0008376	rdfs:label	Nasal, dysarthic speech	Nosní, dysartická řeč	OFFICIAL
en	cs	HP:0008401	rdfs:label	Onychogryposis of toenails	Onychogrypóza nehtů na nohou	OFFICIAL
en	cs	HP:0008419	rdfs:label	Intervertebral disc degeneration	Degenerace meziobratlové ploténky	OFFICIAL
en	cs	HP:0008480	IAO:0000115	The presence of arthrosis, i.e., of degenerative joint disease, affecting the cervical vertebral column	Přítomnost artrózy, t.j. degenarativní nemoci kloubů, postihující krční páteř	OFFICIAL
en	cs	HP:0008498	rdfs:label	No permanent dentition	Chybění trvalého chrupu	OFFICIAL
en	cs	HP:0008501	rdfs:label	Median cleft lip and palate	Středový rozštěpený rtu a patra	OFFICIAL
en	cs	HP:0008572	rdfs:label	External ear malformation	Malformace zevního ucha	OFFICIAL
en	cs	HP:0008609	rdfs:label	Morphological abnormality of the middle ear	Morfologická anomálie středního ucha	OFFICIAL
en	cs	HP:0008619	IAO:0000115	A bilateral form of sensorineural hearing impairment	Oboustranná forma percepční sluchové poruchy	OFFICIAL
en	cs	HP:0008628	rdfs:label	Abnormality of the stapes	Abnormalita třmínku	OFFICIAL
en	cs	HP:0008635	IAO:0000115	Abnormal enlargement of the urinary bladder	Abnormální zvětšení močového měchýře.	OFFICIAL
en	cs	HP:0008635	rdfs:label	Hypertrophy of the urinary bladder	Hypertrofie močového měchýře	OFFICIAL
en	cs	HP:0008636	rdfs:label	Lobular glomerulopathy	Lobulární glomerulopatie	OFFICIAL
en	cs	HP:0008648	rdfs:label	Anteriorly displaced urethral meatus	Anteriorně umístněno ústí uretry	OFFICIAL
en	cs	HP:0008743	IAO:0000115	A mild form of hypospadias in which the urethra opens just under the corona glandis	Mírná forma hypospadie, kdy močová trubice ústí tesně pod corona glandis	OFFICIAL
en	cs	HP:0008765	IAO:0000115	The false perception of sound	Falešný vjem zvuku	CANDIDATE
en	cs	HP:0008765	rdfs:label	Auditory hallucinations	Sluchové halucinace	OFFICIAL
en	cs	HP:0008768	rdfs:label	Inappropriate sexual behavior	Nevhodné sexuální chování	OFFICIAL
en	cs	HP:0008817	rdfs:label	Aplastic pubic bones	Aplázie os pubis	OFFICIAL
en	cs	HP:0008822	rdfs:label	Hypoplastic ischiopubic rami	Hypoplatická ramena stydké kosti	OFFICIAL
en	cs	HP:0008823	rdfs:label	Hypoplastic inferior pubic rami	Hypoplastická spodní ramena stydké kosti	OFFICIAL
en	cs	HP:0008826	rdfs:label	Dislocation of the femoral head	Dislokace hlavice femuru	OFFICIAL
en	cs	HP:0008830	rdfs:label	Hypoplastic pubic rami	Hypoplastická ramena stydké kosti	OFFICIAL
en	cs	HP:0008887	IAO:0000115	A loss of adipose tissue	Ztráta tukové tkáně	OFFICIAL
en	cs	HP:0008947	IAO:0000115	Muscular hypotonia (abnormally low muscle tone) manifesting in infancy	Svalová hypotonie (abnormálně nízký svalový tonus) projevující se v kojeneckém věku	OFFICIAL
en	cs	HP:0008947	rdfs:label	Infantile muscular hypotonia	Infantilní svalová hypotonie	OFFICIAL
en	cs	HP:0009062	rdfs:label	Infantile axial hypotonia	Infantilní axiální hypotonie	OFFICIAL
en	cs	HP:0009092	rdfs:label	Progressive alveolar ridge hypertropy	Progresivní hypertrofie alveolárního oblouku	OFFICIAL
en	cs	HP:0009171	IAO:0000115	A triangular appearance of the epiphyses of the metacarpals. Thess epiphyses are located at the distal end of the metacarpals	Trojúhelníkový vzhled epifýz metakarpálních kosti. Tyto epifýzy jsou umístněné na distálním konci metakarpálních kostí.	OFFICIAL
en	cs	HP:0009193	rdfs:label	Pseudoepiphyses of the metacarpals	Pseudoepifýzy metakarpálních kostí	OFFICIAL
en	cs	HP:0009380	IAO:0000115	Aplasia of one or more fingers	Aplazie jednoho nebo více prstů na ruce	OFFICIAL
en	cs	HP:0009380	rdfs:label	Aplasia of the fingers	Aplazie prstů na ruce	OFFICIAL
en	cs	HP:0009591	IAO:0000115	Abnormality of the vestibulocochlear nerve, the eighth cranial nerve, which is involved in transmitting sound and equilibrium information from the inner ear to the brain	Abnormalita vestibulokochleárního nervu, osmého hlavového nervu, který se podílí na přenosu zvuku a informací o rovnováze z vnitřního ucha do mozku	OFFICIAL
en	cs	HP:0009591	rdfs:label	Abnormality of the vestibulocochlear nerve	Abnormalita vestibulokochleárního nervu	OFFICIAL
en	cs	HP:0009595	rdfs:label	Occasional neurofibromas	Náhodné neurofibromy (mimo neurofibromatózu)	OFFICIAL
en	cs	HP:0009600	IAO:0000115	Chronic loss of joint motion in the thumb due to structural changes in non-bony tissue. The term camptodactyly is used if the distal and/or proximal interphalangeal joints are affected	Chronická ztráta pohyblivosti palce v důsledku strukturálních změn v nekostních/měkkých tkáních. Termín kamptodaktylie se používá pokud jsou postiženy distální nebo proximální interfalangeální klouby	OFFICIAL
en	cs	HP:0009600	rdfs:label	Flexion contracture of thumb	Flekční kontraktura palce na ruce	OFFICIAL
en	cs	HP:0009624	rdfs:label	Contractures of the carpometacarpal joint of the thumb	Kontraktury karpometakarpálního kloubu palce na ruce	OFFICIAL
en	cs	HP:0009625	rdfs:label	Contractures of the metacarpophalangeal joint of the thumb	Kontraktury metakarpofalangeálního kloubu palce	OFFICIAL
en	cs	HP:0009626	rdfs:label	Contractures of the interphalangeal joint of the thumb	Kontraktury interfalangeálného kloubu palce	OFFICIAL
en	cs	HP:0009723	rdfs:label	Abnormality of the subungual region	Abnormalita podčelistní oblasti	OFFICIAL
en	cs	HP:0009727	IAO:0000115	Areas of the retina lacking pigmentation. Punched out areas of chorioretinal hypopigmentation less than 1 disc diameter in size and tending to be located in the midperiphery of the retina	Oblasti sítnice bez pigmentace. Vypíchnuté oblasti chorioretinální hypopigmentace o velikosti menší než 1 průměr disku, které se nacházejí spíše ve střední části sítnice.	OFFICIAL
en	cs	HP:0009728	IAO:0000115	A benign or malignant neoplasm (tumour) originating in striated muscle, either skeletal muscle or cardiac muscle	Nezhoubný nebo zhoubný novotvar (nádor) pocházející z příčně pruhovaného svalu, buď kosterního svalu nebo srdečního svalu	OFFICIAL
en	cs	HP:0009735	IAO:0000115	Neurofibromas originating in the spine	Nerofibromy lokalizované v oblasti páteře	OFFICIAL
en	cs	HP:0009735	rdfs:label	Spinal neurofibromas	Spinální neurofibromy	OFFICIAL
en	cs	HP:0009804	IAO:0000115	The absence of one or more teeth from the normal series by a failurento develop	Přítomnost menšího počtu zubů jako u hypodoncie či anodoncie	CANDIDATE
en	cs	HP:0009818	IAO:0000115	Amelia of one or both legs	Amélie jedné nebo obou nohou	OFFICIAL
en	cs	HP:0009922	IAO:0000115	Persistence of the hyaloid artery, which is the embryonic artery that runs from the optic disk to the posterior lens capsule may persist; the site of attachment may form an opacity. The hyaloid artery is a branch of the ophthalmic artery, and usually regresses completely before birth	Může přetrvávat hyaloidní tepna, což je embryonální tepna, která vede od disku zrakového nervu k zadnímu pouzdru čočky; místo úponu může tvořit zákal. Hyaloidní tepna je větví oftalmické tepny a obvykle zcela regreduje před narozením.	OFFICIAL
en	cs	HP:0009922	rdfs:label	Vascular remnant arising from the disc	Cévní zbytek vycházející z disku	OFFICIAL
en	cs	HP:0009943	IAO:0000115	A complete duplication affecting one or more of the phalanges of the thumb. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	Úplná duplikace postihující jeden nebo více falang palce na ruce. Na rozdíl od částečné duplikace, u která přetrvává variabilní stupeň srůstu mezi duplikovanými kostmi, kompletní duplikace vede k vytvoření dvou oddělených kosti vedle sebe (v radio-ulnární ose), což je patrné na rentgenových snímcích. Duplikace vedoucí k vytvoření nadbytečné kosti viditelné na rentgenovém snímku v proximo-distální ose je zcela jiná jednotka zvaná pseudoepifýza (viz odpovídající termín) někdy taktéž uváděna jako hyperfalangizmus	OFFICIAL
en	cs	HP:0009957	IAO:0000115	A complete duplication affecting one or more of the phalanges of the 2nd finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, is a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	Úplná duplikace postihující jednu nebo více falang 2. prstu ruky. Na rozdíl od částečné duplikace, u která přetrvává variabilní stupeň srůstu mezi duplikovanými kostmi, kompletní duplikace vede k vytvoření dvou oddělených kosti vedle sebe (v radio-ulnární ose), což je patrné na rentgenových snímcích. Duplikace vedoucí k vytvoření nadbytečné kosti viditelné na rentgenovém snímku v proximo-distální ose je zcela jiná jednotka zvaná pseudoepifýza (viz odpovídající termín) někdy taktéž uváděna jako hyperfalangizmus	OFFICIAL
en	cs	HP:0009960	IAO:0000115	A complete duplication affecting one or more of the phalanges of the 3rd finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	Úplná duplikace postihující jednu nebo více falang 3. prstu ruky. Na rozdíl od částečné duplikace, u která přetrvává variabilní stupeň srůstu mezi duplikovanými kostmi, kompletní duplikace vede k vytvoření dvou oddělených kosti vedle sebe (v radio-ulnární ose), což je patrné na rentgenových snímcích. Duplikace vedoucí k vytvoření nadbytečné kosti viditelné na rentgenovém snímku v proximo-distální ose je zcela jiná jednotka zvaná pseudoepifýza (viz odpovídající termín) někdy taktéž uváděna jako hyperfalangizmus	OFFICIAL
en	cs	HP:0009973	IAO:0000115	A complete duplication affecting one or more of the phalanges of the 4th finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	Úplná duplikace postihující jednu nebo více falang 4. prstu ruky. Na rozdíl od částečné duplikace, u která přetrvává variabilní stupeň srůstu mezi duplikovanými kostmi, kompletní duplikace vede k vytvoření dvou oddělených kosti vedle sebe (v radio-ulnární ose), což je patrné na rentgenových snímcích. Duplikace vedoucí k vytvoření nadbytečné kosti viditelné na rentgenovém snímku v proximo-distální ose je zcela jiná jednotka zvaná pseudoepifýza (viz odpovídající termín) někdy taktéž uváděna jako hyperfalangizmus	OFFICIAL
