source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	Cafe-au-lait spot	HP:0000957	rdfs:label	nl	Cafe-au-lait plek	CANDIDATE			
en	Dry skin	HP:0000958	rdfs:label	nl	Droge huid	CANDIDATE			
en	Sacral dimple	HP:0000960	rdfs:label	nl	Sacraal kuiltje	CANDIDATE			
en	Cyanosis	HP:0000961	rdfs:label	nl	Cyanose	CANDIDATE			
en	Hyperkeratosis	HP:0000962	rdfs:label	nl	Hyperkeratose	CANDIDATE			
en	Thin skin	HP:0000963	rdfs:label	nl	Dunne huid	CANDIDATE			
en	Eczematoid dermatitis	HP:0000964	rdfs:label	nl	Eczeem	CANDIDATE			
en	Cutis marmorata	HP:0000965	rdfs:label	nl	Cutis marmorata	CANDIDATE			
en	Hypohidrosis	HP:0000966	rdfs:label	nl	Hypohidrose	CANDIDATE			
en	Petechiae	HP:0000967	rdfs:label	nl	Petechiën	CANDIDATE			
en	Ectodermal dysplasia	HP:0000968	rdfs:label	nl	Ectodermale dysplasie	CANDIDATE			
en	Edema	HP:0000969	rdfs:label	nl	Oedeem	CANDIDATE			
en	Anhidrosis	HP:0000970	rdfs:label	nl	Anhidrose	CANDIDATE			
en	Abnormal sweat gland morphology	HP:0000971	rdfs:label	nl	Afwijking van de zweetklier	CANDIDATE			
en	Palmoplantar hyperkeratosis	HP:0000972	rdfs:label	nl	Palmoplantaire hyperkeratose	CANDIDATE			
en	Cutis laxa	HP:0000973	rdfs:label	nl	Cutis laxa	CANDIDATE			
en	Hyperextensible skin	HP:0000974	rdfs:label	nl	Hyperextensibele huid	CANDIDATE			
en	Hyperhidrosis	HP:0000975	rdfs:label	nl	Hyperhidrose	CANDIDATE			
en	obsolete Eczematoid dermatitis	HP:0000976	rdfs:label	nl	Eczematoïde dermatitis	CANDIDATE			
en	Soft skin	HP:0000977	rdfs:label	nl	Zachte huid	CANDIDATE			
en	Bruising susceptibility	HP:0000978	rdfs:label	nl	Gevoeligheid voor kneuzingen	CANDIDATE			
en	Purpura	HP:0000979	rdfs:label	nl	Purpura	CANDIDATE			
en	Pallor	HP:0000980	rdfs:label	nl	Bleekheid	CANDIDATE			
en	Palmoplantar keratoderma	HP:0000982	rdfs:label	nl	Palmoplantaire keratoderma	CANDIDATE			
en	Atypical scarring of skin	HP:0000987	rdfs:label	nl	Atypische littekenvorming van de huid	CANDIDATE			
en	Skin rash	HP:0000988	rdfs:label	nl	Huiduitslag	CANDIDATE			
en	Pruritus	HP:0000989	rdfs:label	nl	Pruritus	CANDIDATE			
en	Xanthomatosis	HP:0000991	rdfs:label	nl	Xanthomatose	CANDIDATE			
en	Cutaneous photosensitivity	HP:0000992	rdfs:label	nl	Cutane fotosensitiviteit	CANDIDATE			
en	Molluscoid pseudotumors	HP:0000993	rdfs:label	nl	Molluscoïde pseudotumoren	CANDIDATE			
en	Melanocytic nevus	HP:0000995	rdfs:label	nl	Melanocytaire naevus	CANDIDATE			
en	Facial capillary hemangioma	HP:0000996	rdfs:label	nl	Capillair gezichtshemangioom	CANDIDATE			
en	Axillary freckling	HP:0000997	rdfs:label	nl	Axillaire sproeten	CANDIDATE			
en	Hypertrichosis	HP:0000998	rdfs:label	nl	Hypertrichose	CANDIDATE			
en	Pyoderma	HP:0000999	rdfs:label	nl	Pyodermie	CANDIDATE			
en	Abnormality of skin pigmentation	HP:0001000	rdfs:label	nl	Afwijking van huidpigmentatie	CANDIDATE			
en	Abnormality of subcutaneous fat tissue	HP:0001001	rdfs:label	nl	Afwijking van onderhuids vetweefsel	CANDIDATE			
en	Multiple lentigines	HP:0001003	rdfs:label	nl	Multipele lentigines	CANDIDATE			
en	Lymphedema	HP:0001004	rdfs:label	nl	Lymfoedeem	CANDIDATE			
en	Dermatological manifestations of systemic disorders	HP:0001005	rdfs:label	nl	Dermatologische uitingen van systemische aandoeningen	CANDIDATE			
en	Hirsutism	HP:0001007	rdfs:label	nl	Hirsutisme	CANDIDATE			
en	Accumulation of melanosomes in melanocytes	HP:0001008	rdfs:label	nl	Accumulatie van melanosomens in melanocyten	CANDIDATE			
en	Telangiectasia	HP:0001009	rdfs:label	nl	Teleangiëctasie	CANDIDATE			
en	Hypopigmentation of the skin	HP:0001010	rdfs:label	nl	Hypopigmentatie van de huid	CANDIDATE			
en	Multiple lipomas	HP:0001012	rdfs:label	nl	Multipele lipomen	CANDIDATE			
en	Eruptive xanthomas	HP:0001013	rdfs:label	nl	Eruptieve xanthomen	CANDIDATE			
en	Angiokeratoma	HP:0001014	rdfs:label	nl	Angiokeratoom	CANDIDATE			
en	Prominent superficial veins	HP:0001015	rdfs:label	nl	Prominente oppervlakkige aders	CANDIDATE			
en	Anemic pallor	HP:0001017	rdfs:label	nl	Anemische bleekheid	CANDIDATE			
en	Abnormal palmar dermatoglyphics	HP:0001018	rdfs:label	nl	Abnormale palmaire dermatoglyfen	CANDIDATE			
en	Erythroderma	HP:0001019	rdfs:label	nl	Erythrodermie	CANDIDATE			
en	Albinism	HP:0001022	rdfs:label	nl	Albinisme	CANDIDATE			
en	Urticaria	HP:0001025	rdfs:label	nl	Urticaria (galbulten, netelroos)	CANDIDATE			
en	Penetrating foot ulcers	HP:0001026	rdfs:label	nl	Penetrerende voetzweren	CANDIDATE			
en	Soft, doughy skin	HP:0001027	rdfs:label	nl	Zachte, deegachtig huid	CANDIDATE			
en	Hemangioma	HP:0001028	rdfs:label	nl	Hemangioom	CANDIDATE			
en	Poikiloderma	HP:0001029	rdfs:label	nl	Poikiloderma	CANDIDATE			
en	Fragile skin	HP:0001030	rdfs:label	nl	Kwetsbare huid	CANDIDATE			
en	Subcutaneous lipoma	HP:0001031	rdfs:label	nl	Subcutane lipoom	CANDIDATE			
en	Absent distal interphalangeal creases	HP:0001032	rdfs:label	nl	Afwezige distale interfalangeale plooien	CANDIDATE			
en	Facial flushing after alcohol intake	HP:0001033	rdfs:label	nl	Gezicht spoelen na alcoholinname	CANDIDATE			
en	Hypermelanotic macule	HP:0001034	rdfs:label	nl	Hypermelanotische macula	CANDIDATE			
en	Parakeratosis	HP:0001036	rdfs:label	nl	Parakeratose	CANDIDATE			
en	Warfarin-induced skin necrosis	HP:0001038	rdfs:label	nl	Warfarine-geïnduceerde huidnecrose	CANDIDATE			
en	Atheroeruptive xanthoma	HP:0001039	rdfs:label	nl	Atheroeruptief xanthoom	CANDIDATE			
en	Multiple pterygia	HP:0001040	rdfs:label	nl	Multipele pterygia	CANDIDATE			
en	Facial erythema	HP:0001041	rdfs:label	nl	Gezichtserytheem	CANDIDATE			
en	High axial triradius	HP:0001042	rdfs:label	nl	Hoge axiale triradius	CANDIDATE			
en	Prominent scalp veins	HP:0001043	rdfs:label	nl	Prominente hoofdhuidaderen	CANDIDATE			
en	Vitiligo	HP:0001045	rdfs:label	nl	Vitiligo	CANDIDATE			
en	Intermittent jaundice	HP:0001046	rdfs:label	nl	Intermitterende geelzucht	CANDIDATE			
en	Atopic dermatitis	HP:0001047	rdfs:label	nl	Atopische dermatitis	CANDIDATE			
en	Cavernous hemangioma	HP:0001048	rdfs:label	nl	Caverneus hemangioom	CANDIDATE			
en	Absent dorsal skin creases over affected joints	HP:0001049	rdfs:label	nl	Afwezige dorsale huidplooien op getroffen gewrichten	CANDIDATE			
en	Plethora	HP:0001050	rdfs:label	nl	Overmaat	CANDIDATE			
en	Seborrheic dermatitis	HP:0001051	rdfs:label	nl	Seborrheic dermatitis (Seborroïsch eczeem)	CANDIDATE			
en	Nevus flammeus	HP:0001052	rdfs:label	nl	Naevus flammeus	CANDIDATE			
en	Hypopigmented skin patches	HP:0001053	rdfs:label	nl	Hypogepigmenteerde huidvlekjes	CANDIDATE			
en	Numerous nevi	HP:0001054	rdfs:label	nl	Talrijke naevi	CANDIDATE			
en	Erysipelas	HP:0001055	rdfs:label	nl	Erysipelas	CANDIDATE			
en	Milia	HP:0001056	rdfs:label	nl	Milia	CANDIDATE			
en	Aplasia cutis congenita	HP:0001057	rdfs:label	nl	Aplasia cutis congenita	CANDIDATE			
en	Poor wound healing	HP:0001058	rdfs:label	nl	Slechte wondgenezing	CANDIDATE			
en	Pterygium	HP:0001059	rdfs:label	nl	Pterygium	CANDIDATE			
en	Axillary pterygium	HP:0001060	rdfs:label	nl	Axillaire pterygia	CANDIDATE			
en	Acne	HP:0001061	rdfs:label	nl	Acne	CANDIDATE			
en	Atypical nevus	HP:0001062	rdfs:label	nl	Atypische naevus	CANDIDATE			
en	Acrocyanosis	HP:0001063	rdfs:label	nl	Acrocyanose	CANDIDATE			
en	Striae distensae	HP:0001065	rdfs:label	nl	Striae distensae	CANDIDATE			
en	Neurofibroma	HP:0001067	rdfs:label	nl	Neurofibromen	CANDIDATE			
en	Episodic hyperhidrosis	HP:0001069	rdfs:label	nl	Episodische hyperhidrose	CANDIDATE			
en	Mottled pigmentation	HP:0001070	rdfs:label	nl	Gevlekt pigmentatie	CANDIDATE			
en	Angiokeratoma corporis diffusum	HP:0001071	rdfs:label	nl	Angiokeratoma corporis diffusum	CANDIDATE			
en	Thickened skin	HP:0001072	rdfs:label	nl	Verdikte huid	CANDIDATE			
en	Cigarette-paper scars	HP:0001073	rdfs:label	nl	Sigarettenpapier littekens	CANDIDATE			
en	Atypical nevi in non-sun exposed areas	HP:0001074	rdfs:label	nl	Atypische naevi in niet-zon blootgestelde plekken	CANDIDATE			
en	Atrophic scars	HP:0001075	rdfs:label	nl	Atrofische littekens	CANDIDATE			
en	Glabellar hemangioma	HP:0001076	rdfs:label	nl	Hemangioom tussen de ogen	CANDIDATE			
en	Biliary tract abnormality	HP:0001080	rdfs:label	nl	Afwijking van de galwegen	CANDIDATE			
en	Cholelithiasis	HP:0001081	rdfs:label	nl	Cholelithiasis	CANDIDATE			
en	Cholecystitis	HP:0001082	rdfs:label	nl	Galblaasontsteking (Cholecystitis)	CANDIDATE			
en	Ectopia lentis	HP:0001083	rdfs:label	nl	Ectopia lentis	CANDIDATE			
en	Corneal arcus	HP:0001084	rdfs:label	nl	Arcus senilis	CANDIDATE			
en	Papilledema	HP:0001085	rdfs:label	nl	Papil oedeem	CANDIDATE			
en	Developmental glaucoma	HP:0001087	rdfs:label	nl	Aangeboren glaucoom	CANDIDATE			
en	Brushfield spots	HP:0001088	rdfs:label	nl	Brushfield vlekken	CANDIDATE			
en	Iris atrophy	HP:0001089	rdfs:label	nl	Atrofie van de Iris	CANDIDATE			
en	Abnormally large globe	HP:0001090	rdfs:label	nl	Grote ogen	CANDIDATE			
en	Absent lacrimal punctum	HP:0001092	rdfs:label	nl	Afwezig punctum lacrimale	CANDIDATE			
en	Optic nerve dysplasia	HP:0001093	rdfs:label	nl	Dysplasie van de oogzenuw	CANDIDATE			
en	Iridocyclitis	HP:0001094	rdfs:label	nl	Iridocyclitis	CANDIDATE			
en	Hypertensive retinopathy	HP:0001095	rdfs:label	nl	Hypertensieve retinopathie	CANDIDATE			
en	Keratoconjunctivitis	HP:0001096	rdfs:label	nl	Keratoconjunctivitis	CANDIDATE			
en	Keratoconjunctivitis sicca	HP:0001097	rdfs:label	nl	Keratoconjunctivitis sicca	CANDIDATE			
en	Abnormal fundus morphology	HP:0001098	rdfs:label	nl	Afwijking van de maagwand	CANDIDATE			
en	Atrophic fundus lesion	HP:0001099	rdfs:label	nl	Atrofie van de maagwand	CANDIDATE			
en	Heterochromia iridis	HP:0001100	rdfs:label	nl	Iris-heterochromie	CANDIDATE			
en	Iritis	HP:0001101	rdfs:label	nl	Iritis	CANDIDATE			
en	Angioid streaks	HP:0001102	rdfs:label	nl	Angioide strepen van de retina	CANDIDATE			
en	Abnormal macular morphology	HP:0001103	rdfs:label	nl	Afwijking van de macula	CANDIDATE			
en	Macular hypoplasia	HP:0001104	rdfs:label	nl	Maculaire hypoplasie	CANDIDATE			
en	Retinal atrophy	HP:0001105	rdfs:label	nl	Retinale atrofie	CANDIDATE			
en	Periorbital hyperpigmentation	HP:0001106	rdfs:label	nl	Periorbitale hyperpigmentatie	CANDIDATE			
en	Ocular albinism	HP:0001107	rdfs:label	nl	Oculair albinisme	CANDIDATE			
en	Leber optic atrophy	HP:0001112	rdfs:label	nl	Lebers opticusatrofie	CANDIDATE			
en	Xanthelasma	HP:0001114	rdfs:label	nl	Xanthelasma	CANDIDATE			
en	Posterior polar cataract	HP:0001115	rdfs:label	nl	Posterieur polair cataract	CANDIDATE			
en	Macular pseudocoloboma	HP:0001116	rdfs:label	nl	Maculair coloboom	CANDIDATE			
en	Sudden loss of visual acuity	HP:0001117	rdfs:label	nl	Plotseling verlies van gezichtsscherpte	CANDIDATE			
en	Juvenile cataract	HP:0001118	rdfs:label	nl	Juveniel cataract	CANDIDATE			
en	Keratoglobus	HP:0001119	rdfs:label	nl	Keratoglobus	CANDIDATE			
en	Abnormality of corneal size	HP:0001120	rdfs:label	nl	Afwijking van corneale grootte	CANDIDATE			
en	Visual field defect	HP:0001123	rdfs:label	nl	Gezichtsveld defect	CANDIDATE			
en	Transient unilateral blurring of vision	HP:0001125	rdfs:label	nl	Tijdelijke unilaterale vervaging van visie	CANDIDATE			
en	Cryptophthalmos	HP:0001126	rdfs:label	nl	Cryptofthalmos	CANDIDATE			
en	Trichiasis	HP:0001128	rdfs:label	nl	Trichiasis	CANDIDATE			
en	Large central visual field defect	HP:0001129	rdfs:label	nl	Groot centraal gezichtsveld defect	CANDIDATE			
en	Corneal dystrophy	HP:0001131	rdfs:label	nl	Corneadystrofie	CANDIDATE			
en	Lens subluxation	HP:0001132	rdfs:label	nl	Subluxatie van de lens	CANDIDATE			
en	Constriction of peripheral visual field	HP:0001133	rdfs:label	nl	Vernauwing van perifeer gezichtsveld	CANDIDATE			
en	Anterior polar cataract	HP:0001134	rdfs:label	nl	Anterieur polair cataract	CANDIDATE			
en	Chorioretinal dystrophy	HP:0001135	rdfs:label	nl	Chorioretinale dystrofie	CANDIDATE			
en	Retinal arteriolar tortuosity	HP:0001136	rdfs:label	nl	Retinale arteriolaire kronkeligheid	CANDIDATE			
en	Alternating esotropia	HP:0001137	rdfs:label	nl	Afwisselende esotropie	CANDIDATE			
en	Optic neuropathy	HP:0001138	rdfs:label	nl	Optische neuropathie	CANDIDATE			
en	Chorioretinal scalloped atrophy	HP:0001139	rdfs:label	nl	Choroideremie	CANDIDATE			
en	Limbal dermoid	HP:0001140	rdfs:label	nl	Epibulbair dermoïd	CANDIDATE			
en	Severely reduced visual acuity	HP:0001141	rdfs:label	nl	Ernstige visuele beperking	CANDIDATE			
en	Lenticonus	HP:0001142	rdfs:label	nl	Lenticonus	CANDIDATE			
en	Orbital cyst	HP:0001144	rdfs:label	nl	Orbitale cyste	CANDIDATE			
en	Retinal exudate	HP:0001147	rdfs:label	nl	Retinaal exsudaat	CANDIDATE			
en	Lattice corneal dystrophy	HP:0001149	rdfs:label	nl	Lattice corneadystrofie	CANDIDATE			
en	Impaired horizontal smooth pursuit	HP:0001151	rdfs:label	nl	Vertraagde horizontale gladde vervolging	CANDIDATE			
en	Saccadic smooth pursuit interruptions	HP:0001152	rdfs:label	nl	Saccadische gladde vervolging	CANDIDATE			
en	Septate vagina	HP:0001153	rdfs:label	nl	Septate vagina	CANDIDATE			
en	Abnormality of the hand	HP:0001155	rdfs:label	nl	Afwijking van de hand	CANDIDATE			
en	Brachydactyly	HP:0001156	rdfs:label	nl	Brachydactylie syndroom	CANDIDATE			
en	Syndactyly	HP:0001159	rdfs:label	nl	Syndactylie	CANDIDATE			
en	Hand polydactyly	HP:0001161	rdfs:label	nl	Polydactylie van de hand	CANDIDATE			
en	Postaxial hand polydactyly	HP:0001162	rdfs:label	nl	Postaxiale hand polydactylie	CANDIDATE			
en	Arachnodactyly	HP:0001166	rdfs:label	nl	Arachnodactylie	CANDIDATE			
en	Abnormal finger morphology	HP:0001167	rdfs:label	nl	Afwijking van vinger	CANDIDATE			
en	Broad palm	HP:0001169	rdfs:label	nl	Brede palm	CANDIDATE			
en	Split hand	HP:0001171	rdfs:label	nl	Ectrodactylie	CANDIDATE			
en	Abnormal thumb morphology	HP:0001172	rdfs:label	nl	Afwijking van de duim	CANDIDATE			
en	Large hands	HP:0001176	rdfs:label	nl	Grote handen	CANDIDATE			
en	Preaxial hand polydactyly	HP:0001177	rdfs:label	nl	Pre-axiale hand polydactylie	CANDIDATE			
en	Ulnar claw	HP:0001178	rdfs:label	nl	Ulnaire klauw	CANDIDATE			
en	obsolete Hand oligodactyly	HP:0001180	rdfs:label	nl	Hand oligodactylie	CANDIDATE			
en	Adducted thumb	HP:0001181	rdfs:label	nl	Geadduceerde duim	CANDIDATE			
en	Tapered finger	HP:0001182	rdfs:label	nl	Taps toelopende vinger	CANDIDATE			
en	Hyperextensibility of the finger joints	HP:0001187	rdfs:label	nl	Hyperextensibiliteit van de vingergewrichten	CANDIDATE			
en	Hand clenching	HP:0001188	rdfs:label	nl	Handknopen	CANDIDATE			
en	Abnormal carpal morphology	HP:0001191	rdfs:label	nl	Afwijking van de carpale botten	CANDIDATE			
en	Ulnar deviation of the hand or of fingers of the hand	HP:0001193	rdfs:label	nl	Ulnaire deviatie van de hand of vingers van de hand	CANDIDATE			
en	Abnormalities of placenta or umbilical cord	HP:0001194	rdfs:label	nl	Afwijkingen van de placenta of de navelstreng	CANDIDATE			
en	Single umbilical artery	HP:0001195	rdfs:label	nl	Enkele navelstrengslagader	CANDIDATE			
en	Short umbilical cord	HP:0001196	rdfs:label	nl	Korte navelstreng	CANDIDATE			
en	Abnormality of prenatal development or birth	HP:0001197	rdfs:label	nl	Afwijking van prenatale ontwikkeling of geboorte	CANDIDATE			
en	Triphalangeal thumb	HP:0001199	rdfs:label	nl	Triphalangeale duim	CANDIDATE			
en	Distal symphalangism of hands	HP:0001204	rdfs:label	nl	Distaal symfalangisme van handen	CANDIDATE			
en	Abnormal fingertip morphology	HP:0001211	rdfs:label	nl	Afwijking van de vingertoppen	CANDIDATE			
en	Prominent fingertip pads	HP:0001212	rdfs:label	nl	Prominente vingertoppen	CANDIDATE			
en	Camptodactyly of 2nd-5th fingers	HP:0001215	rdfs:label	nl	Camptodactylie van 2e-5e vingers	CANDIDATE			
en	Delayed ossification of carpal bones	HP:0001216	rdfs:label	nl	Vertraagde ossificatie van carpale botten	CANDIDATE			
en	Clubbing	HP:0001217	rdfs:label	nl	Hippocratisme	CANDIDATE			
en	Autoamputation	HP:0001218	rdfs:label	nl	Auto-amputatie	CANDIDATE			
en	Interphalangeal joint contracture of finger	HP:0001220	rdfs:label	nl	Interfalangeale gewrichtscontractuur van vinger	CANDIDATE			
en	Spatulate thumbs	HP:0001222	rdfs:label	nl	Spatelvormige duimen	CANDIDATE			
en	Pointed proximal second through fifth metacarpals	HP:0001223	rdfs:label	nl	Puntige proximale tweede tot vijfde middelhandsbeentjes	CANDIDATE			
en	Wrist swelling	HP:0001225	rdfs:label	nl	Pols zwelling	CANDIDATE			
en	Abnormality of the thenar eminence	HP:0001227	rdfs:label	nl	Afwijking van de duimmuis	CANDIDATE			
en	Broad metacarpals	HP:0001230	rdfs:label	nl	Brede middelhandsbeentjes	CANDIDATE			
en	Abnormal fingernail morphology	HP:0001231	rdfs:label	nl	Afwijking van de vingernagels	CANDIDATE			
en	Nail bed telangiectasia	HP:0001232	rdfs:label	nl	Nagelbed teleangiëctasie	CANDIDATE			
en	2-3 finger cutaneous syndactyly	HP:0001233	rdfs:label	nl	2-3 vingersyndactylie	CANDIDATE			
en	Hitchhiker thumb	HP:0001234	rdfs:label	nl	Lifter duim	CANDIDATE			
en	Slender finger	HP:0001238	rdfs:label	nl	Slanke vinger	CANDIDATE			
en	Wrist flexion contracture	HP:0001239	rdfs:label	nl	Pols flexiecontractuur	CANDIDATE			
en	Capitate-hamate fusion	HP:0001241	rdfs:label	nl	Capitatum-hamatum fusie	CANDIDATE			
en	Small thenar eminence	HP:0001245	rdfs:label	nl	Kleine duimmuis	CANDIDATE			
en	Short tubular bones of the hand	HP:0001248	rdfs:label	nl	Korte tubulaire botten van de hand	CANDIDATE			
en	Intellectual disability	HP:0001249	rdfs:label	nl	Verstandelijke beperking	CANDIDATE			
en	Seizure	HP:0001250	rdfs:label	nl	Plotselinge aanvallen	CANDIDATE			
en	Ataxia	HP:0001251	rdfs:label	nl	Ataxie	CANDIDATE			
en	Hypotonia	HP:0001252	rdfs:label	nl	Spierhypotonie	CANDIDATE			
en	Lethargy	HP:0001254	rdfs:label	nl	Lethargie	CANDIDATE			
en	Mild intellectual disability	HP:0001256	rdfs:label	nl	Verstandelijke beperking, mild	CANDIDATE			
en	Spasticity	HP:0001257	rdfs:label	nl	Spasticiteit	CANDIDATE			
en	Spastic paraplegia	HP:0001258	rdfs:label	nl	Spastische dwarslaesie	CANDIDATE			
en	Coma	HP:0001259	rdfs:label	nl	Coma	CANDIDATE			
en	Dysarthria	HP:0001260	rdfs:label	nl	Dysartrie	CANDIDATE			
en	Excessive daytime somnolence	HP:0001262	rdfs:label	nl	Buitensporige slaperigheid overdag	CANDIDATE			
en	Global developmental delay	HP:0001263	rdfs:label	nl	Globale vertraging in de ontwikkeling	CANDIDATE			
en	Spastic diplegia	HP:0001264	rdfs:label	nl	Spastische diplegie	CANDIDATE			
en	Hyporeflexia	HP:0001265	rdfs:label	nl	Hyporeflexie	CANDIDATE			
en	Choreoathetosis	HP:0001266	rdfs:label	nl	Choreo-athetose	CANDIDATE			
en	Mental deterioration	HP:0001268	rdfs:label	nl	Mentale achteruitgang	CANDIDATE			
en	Hemiparesis	HP:0001269	rdfs:label	nl	Hemiparese	CANDIDATE			
en	Motor delay	HP:0001270	rdfs:label	nl	Motorische achterstand	CANDIDATE			
en	Polyneuropathy	HP:0001271	rdfs:label	nl	Polyneuropathie	CANDIDATE			
en	Cerebellar atrophy	HP:0001272	rdfs:label	nl	Cerebellaire atrofie	CANDIDATE			
en	Abnormal corpus callosum morphology	HP:0001273	rdfs:label	nl	Afwijking van het corpus callosum	CANDIDATE			
en	Agenesis of corpus callosum	HP:0001274	rdfs:label	nl	Agenesie van corpus callosum	CANDIDATE			
en	Hypertonia	HP:0001276	rdfs:label	nl	Hypertonie	CANDIDATE			
en	Orthostatic hypotension	HP:0001278	rdfs:label	nl	Orthostatische hypotensie	CANDIDATE			
en	Syncope	HP:0001279	rdfs:label	nl	Syncope	CANDIDATE			
en	Tetany	HP:0001281	rdfs:label	nl	Tetanie	CANDIDATE			
en	Bulbar palsy	HP:0001283	rdfs:label	nl	Bulbaire parese	CANDIDATE			
en	Areflexia	HP:0001284	rdfs:label	nl	Areflexie	CANDIDATE			
en	Spastic tetraparesis	HP:0001285	rdfs:label	nl	Spastische tetraparese	CANDIDATE			
en	Meningitis	HP:0001287	rdfs:label	nl	Meningitis	CANDIDATE			
en	Gait disturbance	HP:0001288	rdfs:label	nl	Loopstoornis	CANDIDATE			
en	Confusion	HP:0001289	rdfs:label	nl	Verwarring	CANDIDATE			
en	Generalized hypotonia	HP:0001290	rdfs:label	nl	Gegeneraliseerde hypotonie	CANDIDATE			
en	Abnormal cranial nerve morphology	HP:0001291	rdfs:label	nl	Afwijking van de hersenzenuwen	CANDIDATE			
en	Cranial nerve compression	HP:0001293	rdfs:label	nl	Hersenzenuwcompressie	CANDIDATE			
en	Stroke	HP:0001297	rdfs:label	nl	Beroerte	CANDIDATE			
en	Encephalopathy	HP:0001298	rdfs:label	nl	Encefalopathie	CANDIDATE			
en	Parkinsonism	HP:0001300	rdfs:label	nl	Ziekte van Parkinson	CANDIDATE			
en	Chronic sensorineural polyneuropathy	HP:0001301	rdfs:label	nl	Chronische perceptieve polyneuropathie	CANDIDATE			
en	Pachygyria	HP:0001302	rdfs:label	nl	Pachygyrie	CANDIDATE			
en	Torsion dystonia	HP:0001304	rdfs:label	nl	Torsie dystonie	CANDIDATE			
en	Dandy-Walker malformation	HP:0001305	rdfs:label	nl	Dandy-Walker malformatie	CANDIDATE			
en	Tongue fasciculations	HP:0001308	rdfs:label	nl	Tongfasciculaties	CANDIDATE			
en	Dysmetria	HP:0001310	rdfs:label	nl	Dysmetrie	CANDIDATE			
en	Abnormal nervous system electrophysiology	HP:0001311	rdfs:label	nl	Abnormale zenuwstelsel electrofysiologie	CANDIDATE			
en	Giant somatosensory evoked potentials	HP:0001312	rdfs:label	nl	Reuze somatosensorische opgewekte potentialen	CANDIDATE			
en	Reduced tendon reflexes	HP:0001315	rdfs:label	nl	Verminderde pees-reflexen	CANDIDATE			
en	Abnormal cerebellum morphology	HP:0001317	rdfs:label	nl	Afwijking van het cerebellum	CANDIDATE			
en	Neonatal hypotonia	HP:0001319	rdfs:label	nl	Neonatale hypotonie	CANDIDATE			
en	Cerebellar vermis hypoplasia	HP:0001320	rdfs:label	nl	Hypoplasie van de vermis	CANDIDATE			
en	Cerebellar hypoplasia	HP:0001321	rdfs:label	nl	Cerebellaire hypoplasie	CANDIDATE			
en	Muscle weakness	HP:0001324	rdfs:label	nl	Spierzwakte	CANDIDATE			
en	Hypoglycemic coma	HP:0001325	rdfs:label	nl	Hypoglycemische coma	CANDIDATE			
en	EEG with irregular generalized spike and wave complexes	HP:0001326	rdfs:label	nl	EEG met onregelmatige gegeneraliseerde piek- en golfcomplexen	CANDIDATE			
en	Photosensitive myoclonic seizure	HP:0001327	rdfs:label	nl	Fotomyoclonische aanvallen	CANDIDATE			
en	Specific learning disability	HP:0001328	rdfs:label	nl	Specifieke leerstoornis	CANDIDATE			
en	Absent septum pellucidum	HP:0001331	rdfs:label	nl	Afwezig septum pellucidum	CANDIDATE			
en	Dystonia	HP:0001332	rdfs:label	nl	Dystonie	CANDIDATE			
en	Communicating hydrocephalus	HP:0001334	rdfs:label	nl	Communicerende hydrocefalie	CANDIDATE			
en	Bimanual synkinesia	HP:0001335	rdfs:label	nl	Bimanale synkinesis	CANDIDATE			
en	Myoclonus	HP:0001336	rdfs:label	nl	Myoclonus	CANDIDATE			
en	Tremor	HP:0001337	rdfs:label	nl	Tremor	CANDIDATE			
en	Partial agenesis of the corpus callosum	HP:0001338	rdfs:label	nl	Partiële agenesie van het corpus callosum	CANDIDATE			
en	Lissencephaly	HP:0001339	rdfs:label	nl	Lissencefalie	CANDIDATE			
en	Enhancement of the C-reflex	HP:0001340	rdfs:label	nl	Verbetering van de C-reflex	CANDIDATE			
en	Olfactory lobe agenesis	HP:0001341	rdfs:label	nl	Olfactorische kwab agenesie	CANDIDATE			
en	Cerebral hemorrhage	HP:0001342	rdfs:label	nl	Hersenbloeding	CANDIDATE			
en	Kernicterus	HP:0001343	rdfs:label	nl	Kernicterus	CANDIDATE			
en	Absent speech	HP:0001344	rdfs:label	nl	Afwezige spraak	CANDIDATE			
en	Psychotic mentation	HP:0001345	rdfs:label	nl	Psychotische mentatie	CANDIDATE			
en	Hyperreflexia	HP:0001347	rdfs:label	nl	Hyperreflexie	CANDIDATE			
en	Brisk reflexes	HP:0001348	rdfs:label	nl	Snelle reflexen	CANDIDATE			
en	Facial diplegia	HP:0001349	rdfs:label	nl	Gezichtsdiplegia	CANDIDATE			
en	Slurred speech	HP:0001350	rdfs:label	nl	Onduidelijke spraak	CANDIDATE			
en	Megalencephaly	HP:0001355	rdfs:label	nl	Megalencefalie	CANDIDATE			
en	Plagiocephaly	HP:0001357	rdfs:label	nl	Plagiocefalie	CANDIDATE			
en	Holoprosencephaly	HP:0001360	rdfs:label	nl	Holoprosencefalie	CANDIDATE			
en	Nystagmus-induced head nodding	HP:0001361	rdfs:label	nl	Nystagmus-geïnduceerde hoofdknikken	CANDIDATE			
en	Calvarial skull defect	HP:0001362	rdfs:label	nl	Calvariaal schedel defect	CANDIDATE			
en	Craniosynostosis	HP:0001363	rdfs:label	nl	Craniosynostose	CANDIDATE			
