source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	zh	HP:0012655	rdfs:label	Elevated CSF dopamine level	脑脊液多巴胺水平增加	OFFICIAL
en	zh	HP:0012656	rdfs:label	Reduced CSF dopamine level	脑脊液多巴胺水平降低	OFFICIAL
en	zh	HP:0012718	rdfs:label	Morphological abnormality of the gastrointestinal tract	胃肠道形态异常	OFFICIAL
en	zh	HP:0012760	rdfs:label	Impaired social reciprocity	社会交互作用障碍	OFFICIAL
en	zh	HP:0012808	rdfs:label	Abnormal nasal base	鼻基异常	OFFICIAL
en	zh	HP:0020063	rdfs:label	Increased hemoglobin concentration	血红蛋白浓度增高	OFFICIAL
en	zh	HP:0020150	rdfs:label	Elevated urinary uromodulin	尿调节蛋白升高	OFFICIAL
en	zh	HP:0020152	rdfs:label	Distal joint laxity	远端关节松弛	OFFICIAL
en	zh	HP:0020175	rdfs:label	Reduced cholinesterase level	胆碱酯酶水平降低	OFFICIAL
en	zh	HP:0020179	rdfs:label	Abnormal haptoglobin level	结合珠蛋白水平异常	OFFICIAL
en	zh	HP:0020182	rdfs:label	Abnormal A-type atrial natriuretic peptide level	A型心钠素水平异常	OFFICIAL
en	zh	HP:0020183	rdfs:label	Increased circulating A-type natriuretic peptide level	血液A型尿利钠肽水平升高	OFFICIAL
en	zh	HP:0020184	rdfs:label	Decreased circulating A-type natriuretic peptide level	血液A型尿利钠肽水平降低	OFFICIAL
en	zh	HP:0020202	rdfs:label	Abnormal Z disc morphology	Z盘形态异常	OFFICIAL
en	zh	HP:0025028	rdfs:label	Abnormality of enteric nervous system morphology	肠神经系统形态异常	OFFICIAL
en	zh	HP:0025029	rdfs:label	Abnormality of enteric neuron morphology	肠神经元形态异常	OFFICIAL
en	zh	HP:0025033	rdfs:label	Abnormality of digestive system morphology	消化系统形态异常	OFFICIAL
en	zh	HP:0025057	rdfs:label	Abnormality of olfactory lobe morphology	嗅叶形态异常	OFFICIAL
en	zh	HP:0025112	rdfs:label	Sound sensitivity	声敏感	OFFICIAL
en	zh	HP:0025163	rdfs:label	Abnormality of optic chiasm morphology	视交叉形态异常	OFFICIAL
en	zh	HP:0025235	rdfs:label	Non-rapid eye movement parasomnia	非快动眼异态睡眠	OFFICIAL
en	zh	HP:0025319	rdfs:label	Rubeosis iridis	虹膜新生血管丛	OFFICIAL
en	zh	HP:0025361	rdfs:label	Abnormality of medullary pyramid morphology	髓锥体形态异常	OFFICIAL
en	zh	HP:0025428	rdfs:label	Bronchospasm	支气管痉挛	OFFICIAL
en	zh	HP:0025434	rdfs:label	Reduced hemolytic complement activity	溶血补体活性减弱	OFFICIAL
en	zh	HP:0025437	rdfs:label	Macrocephalic sperm head	大头精子	OFFICIAL
en	zh	HP:0025445	rdfs:label	Morphological abnormality of the papillary muscles	乳头肌形态异常	OFFICIAL
en	zh	HP:0025455	rdfs:label	Decreased CSF 5-hydroxyindolacetic acid	脑脊液中5-羟基吲哚乙酸下降	OFFICIAL
en	zh	HP:0025456	rdfs:label	Abnormal CSF protein level	脑脊液蛋白水平异常	OFFICIAL
en	zh	HP:0025457	rdfs:label	Decreased CSF protein	脑脊液蛋白下降	OFFICIAL
en	zh	HP:0025483	rdfs:label	Abnormal circulating thyroglobulin level	循环甲状腺球蛋白水平异常	OFFICIAL
en	zh	HP:0025484	rdfs:label	Increased circulating thyroglobulin level	循环甲状腺球蛋白水平增高	OFFICIAL
en	zh	HP:0025487	rdfs:label	Abnormality of bladder morphology	膀胱形态异常	OFFICIAL
en	zh	HP:0025654	rdfs:label	Placenta acreta	植入性胎盘	OFFICIAL
en	zh	HP:0030001	rdfs:label	Lagopthalmos	睑裂闭合不全	OFFICIAL
en	zh	HP:0030027	rdfs:label	Abnormality of the nasal cartilage	鼻软骨畸形	OFFICIAL
en	zh	HP:0030130	rdfs:label	Impaired von Willibrand factor collagen binding activity	血管性血友病因子胶原结合活性降低	OFFICIAL
en	zh	HP:0030132	rdfs:label	Absence of large von Willibrand factor multimers	大型血管性血友病因子多聚体缺失	OFFICIAL
en	zh	HP:0030135	rdfs:label	Absence of intermediate von Willibrand factor multimers	中间型血管性血友病因子多聚体缺乏	OFFICIAL
en	zh	HP:0030208	rdfs:label	Anti-acetylcholine receptor antibody positivity	抗乙酰胆碱受体抗体阳性	OFFICIAL
en	zh	HP:0030213	rdfs:label	Emotional blunting	情感迟钝	OFFICIAL
en	zh	HP:0030214	rdfs:label	Hypersexuality	性欲亢进	OFFICIAL
en	zh	HP:0030223	rdfs:label	Perseveration	持续症现象	OFFICIAL
en	zh	HP:0030270	rdfs:label	Elevated red cell adenosine deaminase level	红细胞腺苷脱氨酶活性增高	OFFICIAL
en	zh	HP:0030272	rdfs:label	Abnormal erythrocyte enzyme level	红细胞酶水平异常	OFFICIAL
en	zh	HP:0030299	rdfs:label	Distal femoral metaphyseal abnormality	股骨远侧干骺端异常	OFFICIAL
en	zh	HP:0030354	rdfs:label	Abnormal serum interferon level	血清干扰素水平异常	OFFICIAL
en	zh	HP:0030355	rdfs:label	Abnormal serum interferon-gamma level	血清干扰素-γ水平异常	OFFICIAL
en	zh	HP:0030356	rdfs:label	Increased serum interferon-gamma level	血清干扰素-γ水平增加	OFFICIAL
en	zh	HP:0030508	rdfs:label	Retinal cavernous hemangioma	视网膜海绵状血管瘤	OFFICIAL
en	zh	HP:0030599	rdfs:label	Abnormal Estermann grid perimetry test	Estermann 网格视野检查异常	OFFICIAL
en	zh	HP:0030644	rdfs:label	Blind-spot enlargment	盲点扩大	OFFICIAL
en	zh	HP:0030680	rdfs:label	Abnormality of cardiovascular system morphology	心血管系统形态异常	OFFICIAL
en	zh	HP:0030782	rdfs:label	Abnormal circulating interleukin concentration	循环白介素水平异常	OFFICIAL
en	zh	HP:0030794	rdfs:label	Abnormal C-peptide level	C-肽水平异常	OFFICIAL
en	zh	HP:0030860	rdfs:label	Abnormal CSF amyloid level	脑脊液淀粉样蛋白水平异常	OFFICIAL
en	zh	HP:0030861	rdfs:label	Decreased CSF amyloid level	脑脊液淀粉样蛋白水平降低	OFFICIAL
en	zh	HP:0030862	rdfs:label	Elevated CSF amyloid level	脑脊液淀粉样蛋白水平升高	OFFICIAL
en	zh	HP:0030935	rdfs:label	Abnormality of intestinal smooth muscle morphology	肠平滑肌形态异常	OFFICIAL
en	zh	HP:0030955	rdfs:label	Alcoholism	酗酒	OFFICIAL
en	zh	HP:0031029	rdfs:label	Elevated carcinoembryonic antigen level	癌胚抗原水平增高	OFFICIAL
en	zh	HP:0031039	rdfs:label	Early spermatogenesis maturation arrest	早期生精阻滞	OFFICIAL
en	zh	HP:0031040	rdfs:label	Late spermatogenesis maturation arrest	晚期生精阻滞	OFFICIAL
en	zh	HP:0031085	rdfs:label	Decreased prealbumin level	前白蛋白水平降低	OFFICIAL
en	zh	HP:0031100	rdfs:label	Decreased inhibin B level	抑制素B水平降低	OFFICIAL
en	zh	HP:0031102	rdfs:label	Increased antimullerian hormone level	抗苗勒氏管激素水平升高	OFFICIAL
en	zh	HP:0031103	rdfs:label	Decreased antimullerian hormone level	抗苗勒氏管激素水平降低	OFFICIAL
en	zh	HP:0031138	rdfs:label	Abnormal B-type natriuretic peptide level	B型钠尿肽水平异常	OFFICIAL
en	zh	HP:0031213	rdfs:label	Elevated circulating 17-hydroxyprogesterone	循环17-羟孕酮升高	OFFICIAL
en	zh	HP:0031339	rdfs:label	Abnormal cadiomyocyte dystrophin staining	心肌细胞营养不良蛋白着色异常	OFFICIAL
en	zh	HP:0031424	rdfs:label	Abnormal circulating beta-C-terminal telopeptide level	β-C端交联肽水平异常	OFFICIAL
en	zh	HP:0031425	rdfs:label	Increased circulating beta-C-terminal telopeptide level	β-C端肽水平增高	OFFICIAL
en	zh	HP:0031426	rdfs:label	Decreased circulating beta-C-terminal telopeptide level	β-C端肽水平降低	OFFICIAL
en	zh	HP:0031431	rdfs:label	Persistent repetition of words	持续重复言语	OFFICIAL
en	zh	HP:0031432	rdfs:label	Persistent repetition of actions	持续重复动作	OFFICIAL
en	zh	HP:0031434	rdfs:label	Abnormal speech prosody	说话韵律异常	OFFICIAL
en	zh	HP:0031436	rdfs:label	Increased pitch variability of speech	语调变化过频	OFFICIAL
en	zh	HP:0031467	rdfs:label	Negative affectivity	负性情感	OFFICIAL
en	zh	HP:0031469	rdfs:label	Low self esteem	低自尊	OFFICIAL
en	zh	HP:0031472	rdfs:label	Risk taking	冒险行为	OFFICIAL
en	zh	HP:0031473	rdfs:label	Hostility	敌意	OFFICIAL
en	zh	HP:0031527	rdfs:label	Intraretinal fluid	视网膜内积液	OFFICIAL
en	zh	HP:0031843	rdfs:label	Bradyphrenia	智力迟钝	OFFICIAL
en	zh	HP:0031875	rdfs:label	Abnormal hepcidin level	铁调素水平异常	OFFICIAL
en	zh	HP:0031876	rdfs:label	Decreased hepcidin level	铁调素水平降低	OFFICIAL
en	zh	HP:0031877	rdfs:label	Elevated hepcidin level	铁调素水平升高	OFFICIAL
en	zh	HP:0031906	rdfs:label	Decreased total hemolytic complement activity	总溶血补体活性降低	OFFICIAL
en	zh	HP:0032025	rdfs:label	Reduced serum alpha-1-antitrypsin	血清α-1-抗胰蛋白酶降低	OFFICIAL
en	zh	HP:0032119	rdfs:label	Narrow angle glaucoma	闭角型青光眼	OFFICIAL
en	zh	HP:0032132	rdfs:label	Decreased circulating total IgG	血液总IgG降低	OFFICIAL
en	zh	HP:0032135	rdfs:label	Decreased circulating IgG subclass level	血液IgG亚类水平降低	OFFICIAL
en	zh	HP:0032136	rdfs:label	Decreased circulating IgG1 level	血液IgG1水平降低	OFFICIAL
en	zh	HP:0032137	rdfs:label	Decreased circulating IgG3 level	血液IgG3水平降低	OFFICIAL
en	zh	HP:0032138	rdfs:label	Decreased circulating IgG4 level	血液IgG4水平降低	OFFICIAL
en	zh	HP:0032179	rdfs:label	Abnormal circulating globulin level	血液球蛋白水平异常	OFFICIAL
en	zh	HP:0032272	rdfs:label	Elevated urinary N-acetylaspartic acid level	尿N-乙酰天门冬氨酸水平升高	OFFICIAL
en	zh	HP:0032304	rdfs:label	Abnormal mannose-binding protein level	甘露糖结合蛋白水平异常	OFFICIAL
en	zh	HP:0032305	rdfs:label	Decreased mannose-binding protein level	甘露糖结合蛋白水平降低	OFFICIAL
en	zh	HP:0032306	rdfs:label	Increased mannose-binding protein level	甘露糖结合蛋白水平升高	OFFICIAL
en	zh	HP:0032336	rdfs:label	Increased circulating specific IgE antibody	血液特异性IgE抗体增多	OFFICIAL
en	zh	HP:0032337	rdfs:label	Monoclonal elevation of circulating IgE	血液IgE的单克隆增多	OFFICIAL
en	zh	HP:0032338	rdfs:label	Oligoclonal elevation of circulating IgE	血液IgE的寡克隆增多	OFFICIAL
en	zh	HP:0032339	rdfs:label	Polyclonal elevation of circulating IgE	血液IgE的多克隆增多	OFFICIAL
en	zh	HP:0032365	rdfs:label	Exacerbated by aspirin ingestion	阿司匹林摄入后情况恶化	OFFICIAL
en	zh	HP:0032436	rdfs:label	Abnormal C-reactive protein level	C反应蛋白水平异常	OFFICIAL
en	zh	HP:0032437	rdfs:label	Reduced C-reactive protein level	C反应蛋白水平降低	OFFICIAL
en	zh	HP:0032476	rdfs:label	Abnormal circulating vitamin B6 level	血液维生素B6含量异常	OFFICIAL
en	zh	HP:0032477	rdfs:label	Elevated circulating vitamin B6 level	血液维生素B6含量升高	OFFICIAL
en	zh	HP:0032501	rdfs:label	Exacerbated by contraceptive medication	避孕药加剧恶化	OFFICIAL
en	zh	HP:0032502	rdfs:label	Exacerbated by barbiturate medication	巴比妥类药物加剧恶化	OFFICIAL
en	zh	HP:0032514	rdfs:label	Duplicated lacrimal punctum	泪点重复	OFFICIAL
en	zh	HP:0032525	rdfs:label	Aggravated by acetylcholinesterase inhibitor	乙酰胆碱酯酶抑制剂治疗后加重	OFFICIAL
en	zh	HP:0032530	rdfs:label	Decreased succinic semialdehyde dehydrogenase level	琥珀酸半醛脱氢酶水平降低	OFFICIAL
en	zh	HP:0032638	rdfs:label	Elevated urine mevalonic acid	尿中甲羟戊酸升高	OFFICIAL
en	zh	HP:0032650	rdfs:label	Elevated CSF glial fibrillary acidic protein level	脑脊液神经胶质纤维酸性蛋白水平升高	OFFICIAL
en	zh	HP:0032651	rdfs:label	Elevated CSF chitinase-3-like protein 1 level	脑脊液几丁质酶-3样蛋白1水平升高	OFFICIAL
en	zh	HP:0032652	rdfs:label	Elevated CSF chitotriosidase 1 level	脑脊液壳三糖苷酶1水平升高	OFFICIAL
en	zh	HP:0032928	rdfs:label	Elevated CSF neurofilamant light chain	脑脊液神经丝轻链升高	OFFICIAL
en	zh	HP:0032940	rdfs:label	Dissociative reaction	解离/中断反应现象	OFFICIAL
en	zh	HP:0033021	rdfs:label	Transient decreased circulating IgE	血液IgE一过性降低	OFFICIAL
en	zh	HP:0033022	rdfs:label	Chronic decreased circulating IgE	血液IgE持续降低	OFFICIAL
en	zh	HP:0033052	rdfs:label	Psychogenic non-epileptic seizure	心因性非癫痫发作	OFFICIAL
en	zh	HP:0033057	rdfs:label	Decreased serum terminal complement component	血清终末补体成分减少	OFFICIAL
en	zh	HP:0033058	rdfs:label	Decreased serum complement C7	血清补体 C7 减少	OFFICIAL
en	zh	HP:0033059	rdfs:label	Decreased serum complement C6	血清补体 C6 减少	OFFICIAL
en	zh	HP:0033060	rdfs:label	Decreased serum complement C5	血清补体 C5 减少	OFFICIAL
en	zh	HP:0033063	rdfs:label	Shortened sleep cycle	睡眠周期缩短	OFFICIAL
en	zh	HP:0033253	rdfs:label	Reduced circulating interferon gamma	循环干扰素γ降低	OFFICIAL
en	zh	HP:0033332	rdfs:label	Elevated circulating amyloid A	循环淀粉样蛋白A升高	OFFICIAL
en	zh	HP:0033406	rdfs:label	Elevated circulating o-phosphoethanolamine concentration	循环中o-磷酸乙醇胺浓度升高	OFFICIAL
en	zh	HP:0033452	rdfs:label	Decreased circulating prealbumin concentration	循环前白蛋白浓度降低	OFFICIAL
en	zh	HP:0033455	rdfs:label	Elevated urinary dicarboxylic acid level	尿二羧酸水平升高	OFFICIAL
en	zh	HP:0033503	rdfs:label	Elevated CSF fumarate	脑脊液中富马酸盐浓度增加	OFFICIAL
en	zh	HP:0033511	rdfs:label	Drug addiction	吸毒成瘾	OFFICIAL
en	zh	HP:0033512	rdfs:label	Stimulant addiction	兴奋剂成瘾	OFFICIAL
en	zh	HP:0033513	rdfs:label	Cocaine addiction	可卡因成瘾	OFFICIAL
en	zh	HP:0033514	rdfs:label	Amphetamine addiction	苯丙胺成瘾	OFFICIAL
en	zh	HP:0033515	rdfs:label	Opioid addiction	阿片类药物成瘾	OFFICIAL
en	zh	HP:0033516	rdfs:label	Benzodiazepine addiction	苯二氮卓成瘾	OFFICIAL
en	zh	HP:0033517	rdfs:label	Heroin addiction	海洛因成瘾	OFFICIAL
en	zh	HP:0033518	rdfs:label	Methylphenidate addiction	哌醋甲酯成瘾	OFFICIAL
en	zh	HP:0033519	rdfs:label	Methamphetamine addiction	甲基苯丙胺成瘾	OFFICIAL
en	zh	HP:0033543	rdfs:label	Nicotine addiction	尼古丁成瘾	OFFICIAL
en	zh	HP:0033844	rdfs:label	Tachyphrenia	精神活动亢进	OFFICIAL
en	zh	HP:0033919	rdfs:label	Medial/intimal arcuate venulitis	中/内膜的弓状静脉炎	OFFICIAL
en	zh	HP:0033978	rdfs:label	Reduced beta-hexosaminidase activity	β-己糖苷酶活性降低	OFFICIAL
en	zh	HP:0034026	rdfs:label	Elevated circulating sacchoropine concentration	循环酵母氨酸水平升高	OFFICIAL
en	zh	HP:0034041	rdfs:label	Ventricular ectopy	心室异位	OFFICIAL
en	zh	HP:0034116	rdfs:label	Anti-thyrotropin receptor antibody	抗促甲状腺激素受体抗体阳性	OFFICIAL
en	zh	HP:0034255	rdfs:label	Colovesicular fistula	结肠膀胱瘘	OFFICIAL
en	zh	HP:0034322	rdfs:label	Reduced galactocerebrosidase activity	半乳糖脑苷酯酶活性降低	OFFICIAL
en	zh	HP:0034335	rdfs:label	Inheritance modifier	遗传修饰	OFFICIAL
en	zh	HP:0034367	rdfs:label	Decreased beta-mannosidase activity	β-甘露糖苷酶活性降低	OFFICIAL
en	zh	HP:0034379	rdfs:label	Vascular granular osmiophilic material deposition	血管颗粒状嗜锇样物质沉积	OFFICIAL
en	zh	HP:0040057	rdfs:label	Abnormality of nasal hair	鼻毛异常	OFFICIAL
en	zh	HP:0040084	rdfs:label	Abnormal circulating renin	循环肾素水平异常	OFFICIAL
en	zh	HP:0040085	rdfs:label	Abnormal circulating aldosterone	循环醛固酮水平异常	OFFICIAL
en	zh	HP:0040090	rdfs:label	Abnormality of the tympanic membrane	鼓膜异常	OFFICIAL
en	zh	HP:0040106	rdfs:label	Morphological abnormality of the lateral semicircular canal	外骨半规管形态异常	OFFICIAL
en	zh	HP:0040107	rdfs:label	Morphological abnormality of the posterior semicircular canal	后骨半规管形态异常	OFFICIAL
en	zh	HP:0040108	rdfs:label	Morphological abnormality of the anterior semicircular canal	上半规管形态异常	OFFICIAL
en	zh	HP:0040109	rdfs:label	Morphological abnormality of the utricle	椭圆囊形态学异常	OFFICIAL
en	zh	HP:0040110	rdfs:label	Morphological abnormality of the saccule	球囊形态学异常	OFFICIAL
en	zh	HP:0040126	rdfs:label	Abnormal vitamin B12 level	血清钴胺素异常	OFFICIAL
en	zh	HP:0040130	rdfs:label	Abnormal serum iron concentration	血清铁异常	OFFICIAL
en	zh	HP:0040142	rdfs:label	Reduced 5-oxoprolinase level	5-羟脯氨酸酶缺乏症	OFFICIAL
en	zh	HP:0040207	rdfs:label	Abnormal CSF biopterin concentration	脑脊液生物喋呤水平异常	OFFICIAL
en	zh	HP:0040268	rdfs:label	Recurrent infections of the middle ear	中耳反复性感染	OFFICIAL
en	zh	HP:0040278	rdfs:label	Prolactinoma	泌乳素瘤	OFFICIAL
en	zh	HP:0040303	rdfs:label	Decreased serum iron	血清铁下降	OFFICIAL
en	zh	HP:0040323	rdfs:label	Erythema of the eyelids	眼睑红斑	OFFICIAL
en	zh	HP:0041063	rdfs:label	Chronic decreased cirulating IgG2	血液IgG2持续性降低	OFFICIAL
en	zh	HP:0041154	rdfs:label	Fractured elbow joint	肘关节骨折	OFFICIAL
en	zh	HP:0041162	rdfs:label	Fractured foot bone	脚骨骨折	OFFICIAL
en	zh	HP:0045010	rdfs:label	Abnormality of peripheral nerves	周围神经异常	OFFICIAL
en	zh	HP:0045026	rdfs:label	Abnormality of the mediastinum	纵膈异常	OFFICIAL
en	zh	HP:0045034	rdfs:label	Elevated urinary aminoisobutyric acid	尿氨基异丁酸增高	OFFICIAL
en	zh	HP:0045040	rdfs:label	Abnormal lactate dehydrogenase level	乳酸脱氢酶活性异常	OFFICIAL
en	zh	HP:0045041	rdfs:label	Reduced lactate dehydrogenase B level	乳酸脱氢酶B缺陷	OFFICIAL
en	zh	HP:0045042	rdfs:label	Decreased serum complement C4	血清补体C4减少	OFFICIAL
en	zh	HP:0045043	rdfs:label	Decreased serum complement C4a	血清补体C4a减少	OFFICIAL
en	zh	HP:0045044	rdfs:label	Decreased serum complement C4b	血清补体 C4b 降低	OFFICIAL
en	zh	HP:0045056	rdfs:label	Abnormal levels of alpha-fetoprotein	甲胎蛋白水平异常	OFFICIAL
en	zh	HP:0045057	rdfs:label	Decreased levels of alpha-fetoprotein	甲胎蛋白水平下降	OFFICIAL
en	zh	HP:0100016	rdfs:label	Abnormality of mesentery morphology	肠系膜形态异常	OFFICIAL
en	zh	HP:0100245	rdfs:label	Desmoid tumors	硬性纤维瘤	OFFICIAL
en	zh	HP:0100291	rdfs:label	Abnormality of central somatosensory evoked potentials	异常的中枢体感诱发电位	OFFICIAL
en	zh	HP:0100335	rdfs:label	Non-midline cleft lip	非中线唇裂	OFFICIAL
en	zh	HP:0100502	rdfs:label	Vitamin B12 deficiency	维生素B12缺乏症	OFFICIAL
en	zh	HP:0100503	rdfs:label	Low levels of vitamin B1	维生素B1缺乏症	OFFICIAL
en	zh	HP:0100504	rdfs:label	Low levels of vitamin B2	维生素B2缺乏症	OFFICIAL
en	zh	HP:0100505	rdfs:label	Low levels of vitamin B5	维生素B5缺乏症	OFFICIAL
en	zh	HP:0100506	rdfs:label	Low levels of vitamin B8	维生素B8缺乏症	OFFICIAL
en	zh	HP:0100510	rdfs:label	Low levels of vitamin C	维生素C缺乏症	OFFICIAL
en	zh	HP:0100512	rdfs:label	Low levels of vitamin D	维生素D缺乏症	OFFICIAL
en	zh	HP:0100513	rdfs:label	Low levels of vitamin E	维生素E缺乏症	OFFICIAL
en	zh	HP:0100514	rdfs:label	Abnormality of vitamin E metabolism	维生素E代谢异常	OFFICIAL
en	zh	HP:0100530	rdfs:label	Abnormal calcium-phosphate regulating hormone level	磷酸盐和钙的调节激素异常	OFFICIAL
en	zh	HP:0100623	rdfs:label	Abnormality of corpus cavernosum	阴茎海绵体异常	OFFICIAL
en	zh	HP:0100698	rdfs:label	Subcutaneous neurofibromas	皮下的神经纤维瘤	OFFICIAL
en	zh	HP:0100734	rdfs:label	Abnormality of vertebral epiphysis morphology	椎体骨骺形态异常	OFFICIAL
en	zh	HP:0100851	rdfs:label	Abnormal emotion/affect behavior	异常情绪/情感行为	OFFICIAL
en	zh	HP:0100852	rdfs:label	Abnormal fear/anxiety-related behavior	恐惧/焦虑相关行为异常	OFFICIAL
en	zh	HP:0100889	rdfs:label	Abnormality of the ductus choledochus	胆总管异常	OFFICIAL
en	zh	HP:0100962	rdfs:label	Shyness	害羞	OFFICIAL
en	zh	HP:0200000	rdfs:label	Dysharmonic bone age	骨龄发育不一致	OFFICIAL
en	zh	HP:0410003	rdfs:label	Cleft maxillary alveolus	上牙槽突裂	OFFICIAL
en	zh	HP:0410014	rdfs:label	Abnormality of ganglion	神经节异常	OFFICIAL
en	zh	HP:0410015	rdfs:label	Abnormality of ganglion of peripheral nervous system	周围神经系统中的神经节异常	OFFICIAL
en	zh	HP:0410016	rdfs:label	Abnormality of cranial ganglion	脑神经节异常	OFFICIAL
en	zh	HP:0410056	rdfs:label	Decreased level of erythritol in CSF	脑脊液赤藓糖醇水平降低	OFFICIAL
en	zh	HP:0410058	rdfs:label	Increased level of D-threitol in CSF	脑脊液D-苏糖醇水平增高	OFFICIAL
en	zh	HP:0410068	rdfs:label	Increased level of L-glutamic acid in blood	血液L-谷氨酸水平增高	OFFICIAL
en	zh	HP:0410071	rdfs:label	Increased level of ribitol in CSF	脑脊液核糖醇水平增高	OFFICIAL
en	zh	HP:0410073	rdfs:label	Increased level of ribose in CSF	脑脊液核糖水平增高	OFFICIAL
en	zh	HP:0410075	rdfs:label	Increased level of xylitol in CSF	脑脊液木糖醇水平增高	OFFICIAL
en	zh	HP:0410144	rdfs:label	Abnormal biotinidase level	生物素酶水平异常	OFFICIAL
en	zh	HP:0410145	rdfs:label	Decreased biotinidase level	生物素酶水平降低	OFFICIAL
en	zh	HP:0410146	rdfs:label	Increased biotinidase level	生物素酶水平升高	OFFICIAL
en	zh	HP:0410176	rdfs:label	Abnormal glucose-6-phosphate dehydrogenase level	6-磷酸葡萄糖脱氢酶异常	OFFICIAL
en	zh	HP:0410192	rdfs:label	Abnormal uridine diphosphate glucose-4-epimerase level	尿苷二磷酸葡萄糖4位异构酶异常	OFFICIAL
en	zh	HP:0410193	rdfs:label	Abnormal uridine diphosphate glucose-4-epimerase level in plasma	血浆尿苷二磷酸葡萄糖4位异构酶异常	OFFICIAL
en	zh	HP:0410194	rdfs:label	Increased uridine diphosphate glucose-4-epimerase level in plasma	血浆尿苷二磷酸葡萄糖4位异构酶升高	OFFICIAL
en	zh	HP:0410195	rdfs:label	Decreased uridine diphosphate glucose-4-epimerase level in plasma	血浆尿苷二磷酸葡萄糖4位异构酶降低	OFFICIAL
en	zh	HP:0410196	rdfs:label	Abnormal uridine diphosphate glucose-4-epimerase level in red blood cells	红细胞尿苷二磷酸葡萄糖4位异构酶异常	OFFICIAL
en	zh	HP:0410197	rdfs:label	Increased uridine diphosphate glucose-4-epimerase level in red blood cells	红细胞尿苷二磷酸葡萄糖4位异构酶升高	OFFICIAL
en	zh	HP:0410198	rdfs:label	Decreased uridine diphosphate glucose-4-epimerase level in red blood cells	红细胞尿苷二磷酸葡萄糖4位异构酶降低	OFFICIAL
en	zh	HP:0410240	rdfs:label	Abnormal circulating IgA level	血液IgA异常	OFFICIAL
en	zh	HP:0410241	rdfs:label	Abnormal circulating IgE level	血液IgE异常	OFFICIAL
en	zh	HP:0410242	rdfs:label	Abnormal circulating IgG level	血液IgG异常	OFFICIAL
en	zh	HP:0410243	rdfs:label	Abnormal circulating IgM level	血液IgM异常	OFFICIAL
en	zh	HP:0410244	rdfs:label	Abnormal circulating IgD level	血液IgD异常	OFFICIAL
en	zh	HP:0410245	rdfs:label	Decreased circulating IgD	血液IgD降低	OFFICIAL
en	zh	HP:0410246	rdfs:label	Increased circulating IgD level	血液IgD升高	OFFICIAL
en	zh	HP:0410282	rdfs:label	Abnormal circulating amylase level	血液淀粉酶水平异常	OFFICIAL
en	zh	HP:0410325	rdfs:label	House dust mite allergy	屋内尘螨过敏	OFFICIAL
en	zh	HP:0500159	rdfs:label	Increased level of circulating aspartic acid	血液天冬氨酸水平升高	OFFICIAL
en	zh	HP:0500161	rdfs:label	Increased level of carnosine in blood	血液肌肽水平升高	OFFICIAL
en	zh	HP:0500162	rdfs:label	Decreased level of carnosine in blood	血液肌肽水平降低	OFFICIAL
en	zh	HP:3000004	rdfs:label	Abnormality of frontalis muscle belly	额肌肌腹异常	OFFICIAL
en	zh	HP:4000034	rdfs:label	Infection-ssociated lymphopenia	感染相关淋巴细胞减少	OFFICIAL
en	zh	HP:4000070	rdfs:label	Circumscribed interests	兴趣狭隘	OFFICIAL
en	zh	HP:4000072	rdfs:label	Abnormal verbal communicative behavior	语言交际行为异常	OFFICIAL
en	zh	HP:4000074	rdfs:label	Idiosyncratic language	怪癖的语言	OFFICIAL
en	zh	HP:4000075	rdfs:label	Reduced production of facial expressions	面部表情生成减少	OFFICIAL
en	zh	HP:4000076	rdfs:label	Hand-leading gestures	手的引导姿势	OFFICIAL
en	zh	HP:4000080	rdfs:label	Lack of social initiations	社交主动性缺少	OFFICIAL
en	zh	HP:4000081	rdfs:label	Reduced use of typical gestures	典型手势使用减少	OFFICIAL
en	zh	HP:4000082	rdfs:label	Reduced collaborative play	合作游戏减少	OFFICIAL
en	zh	HP:4000083	rdfs:label	Absence of interest in peers	同伴兴趣缺失	OFFICIAL
en	zh	HP:4000087	rdfs:label	Abnormal facial expressions	面部表情异常	OFFICIAL
en	zh	HP:4000088	rdfs:label	Context-inappropriate facial expressions	与语境不符的面部表情	OFFICIAL
en	zh	HP:4000089	rdfs:label	Atypical facial expressions	不典型的面部表情	OFFICIAL
en	zh	HP:4000090	rdfs:label	Abnormal communicative gestures	异常的交流手势	OFFICIAL
