source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status
en	Urinary bladder mass	HP:0034968	rdfs:label	cs		NOT_TRANSLATED
en	A series of indentations or erosions on a normally smooth margin of the inner layer of the cortex (i.e. the endosteum) of bones.	HP:0034969	IAO:0000115	cs		NOT_TRANSLATED
en	Endosteal scalloping	HP:0034969	rdfs:label	cs		NOT_TRANSLATED
en	A benign (noncancerous) tumorlike malformation made up of an abnormal mixture of cells and tissues that originates in the urinary bladder.	HP:0034970	IAO:0000115	cs		NOT_TRANSLATED
en	Urinary bladder hamartoma	HP:0034970	rdfs:label	cs		NOT_TRANSLATED
en	A swelling or enlargement localized to the peritoneal cavity. The word mass is usually used at an early stage of the diagnostic workup before the precise nature of the swelling has been determined.	HP:0034971	IAO:0000115	cs		NOT_TRANSLATED
en	Peritoneal mass	HP:0034971	rdfs:label	cs		NOT_TRANSLATED
en	A swelling or enlargement localized to the Fallopian tube. The word mass is usually used at an early stage of the diagnostic workup before the precise nature of the swelling has been determined.	HP:0034972	IAO:0000115	cs		NOT_TRANSLATED
en	Fallopian tube mass	HP:0034972	rdfs:label	cs		NOT_TRANSLATED
en	Congenital absence of the pyramids, that is, of the paired structures located at the medial aspect of the ventral medulla that flank the anterior median fissure.	HP:0034973	IAO:0000115	cs		NOT_TRANSLATED
en	Aplasia of the pyramids of the medulla oblongata	HP:0034973	rdfs:label	cs		NOT_TRANSLATED
en	A deformity of the posterior skull with bulging of the midportion of the occipital bone that is often associated with a benign variant of the mendosal suture.	HP:0034974	IAO:0000115	cs		NOT_TRANSLATED
en	Bathrocephaly	HP:0034974	rdfs:label	cs		NOT_TRANSLATED
en	Downward pointing exostoses of the occipital bone situated in the tendinous insertions of the sternocleidomastoid and trapezius muscles.	HP:0034975	IAO:0000115	cs		NOT_TRANSLATED
en	Occipital horn	HP:0034975	rdfs:label	cs		NOT_TRANSLATED
en	A developmental defect characterized by failure to develop of the pituitary stalk. The pituitary stalk, also known as the infundibulum or infundibular stalk, is the connection between the hypothalamus and the pituitary gland.	HP:0034976	IAO:0000115	cs		NOT_TRANSLATED
en	Absent pituitary stalk	HP:0034976	rdfs:label	cs		NOT_TRANSLATED
en	A structural anomaly of the pituitary stalk, also known as the infundibulum or infundibular stalk, is the connection between the hypothalamus and the pituitary gland.	HP:0034977	IAO:0000115	cs		NOT_TRANSLATED
en	Abnormal pituitary stalk morphology	HP:0034977	rdfs:label	cs		NOT_TRANSLATED
en	A developmental defect characterized by a discontinuity of the pituitary stalk. The pituitary stalk, also known as the infundibulum or infundibular stalk, is the connection between the hypothalamus and the pituitary gland.	HP:0034978	IAO:0000115	cs		NOT_TRANSLATED
en	Interrupted pituitary stalk	HP:0034978	rdfs:label	cs		NOT_TRANSLATED
en	Unintentional movement in one area of the face produced during intentional movement of another area of the face.	HP:0034979	IAO:0000115	cs		NOT_TRANSLATED
en	Facial synkinesis	HP:0034979	rdfs:label	cs		NOT_TRANSLATED
en	Unintentional movement in one area of the body produced during intentional movement of another area of the body.	HP:0034980	IAO:0000115	cs		NOT_TRANSLATED
en	Synkinesis	HP:0034980	rdfs:label	cs		NOT_TRANSLATED
en	History of exposure to birds.	HP:0034981	IAO:0000115	cs		NOT_TRANSLATED
en	Exposure to birds	HP:0034981	rdfs:label	cs		NOT_TRANSLATED
en	Loss of sensation to the area of buttocks, perianal space and thighs.	HP:0034982	IAO:0000115	cs		NOT_TRANSLATED
en	Perianal anesthesia	HP:0034982	rdfs:label	cs		NOT_TRANSLATED
en	Instillation of 2.5% phenylephrine drops into the eye does not induce blanching of eye redness. Failure to blanch suggests redness caused by scleral vessel engorgement (e.g., scleritis) or extravascular cause (e.g., hemorrhage), not episcleritis or conjunctivitis.	HP:0034983	IAO:0000115	cs		NOT_TRANSLATED
en	Failure of phenylephrine to induce blanching of eye redness	HP:0034983	rdfs:label	cs		NOT_TRANSLATED
en	A history of exposure during pregnancy of the mother of a fetus or child to ethanol (alcohol).	HP:0034984	IAO:0000115	cs		NOT_TRANSLATED
en	Fetal alcohol exposure	HP:0034984	rdfs:label	cs		NOT_TRANSLATED
en	Diminished ability of cells to transport cobalamine from the extracellular space to the cytoplasm.	HP:0034985	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced cellular cobalamin uptake	HP:0034985	rdfs:label	cs		NOT_TRANSLATED
en	A localized area of cell death, often accompanied by infiltration of inflammatory cells, in the brainstem.	HP:0034986	IAO:0000115	cs		NOT_TRANSLATED
en	Focal necrotic brainstem lesion	HP:0034986	rdfs:label	cs		NOT_TRANSLATED
en	A localized area of cell death, often accompanied by infiltration of inflammatory cells, in the optic nerve.	HP:0034987	IAO:0000115	cs		NOT_TRANSLATED
en	Focal necrotic optic nerve lesion	HP:0034987	rdfs:label	cs		NOT_TRANSLATED
en	A localized area of cell death, often accompanied by infiltration of inflammatory cells, in the thalamus.	HP:0034988	IAO:0000115	cs		NOT_TRANSLATED
en	Focal necrotic thalamus lesion	HP:0034988	rdfs:label	cs		NOT_TRANSLATED
en	Accumulation of fluid in the interstitial spaces of the skin. This finding can be appreciated my microscopic examination of a skin biopsy.	HP:0034989	IAO:0000115	cs		NOT_TRANSLATED
en	Interstitial dermal edema	HP:0034989	rdfs:label	cs		NOT_TRANSLATED
en	Shoulder abduction contracture	HP:0034990	rdfs:label	cs		NOT_TRANSLATED
en	A type of shoulder contracture characterized by decreased internal rotation of shoulder, that is, by a chronic reduction in active and passive ability to internally rotate the humerus at the shoulder joint (if the arm is flexed at the elbow, Internal rotation of the shoulder rotates the forearm towards the center of the body).	HP:0034991	IAO:0000115	cs		NOT_TRANSLATED
en	Shoulder external rotation contracture	HP:0034991	rdfs:label	cs		NOT_TRANSLATED
en	A type of thumb contracture characterized by a chronic reduction in active and passive ability of the metacarpal-phalangeal and/or interphalangeal joints of the thumb to bring from medial side to neutral position, where the neutral position for the thumb is when the distal and proximal segments of the thumb joint are in linear alignment.	HP:0034992	IAO:0000115	cs		NOT_TRANSLATED
en	Thumb adduction contracture	HP:0034992	rdfs:label	cs		NOT_TRANSLATED
en	Hip internal rotation contracture	HP:0034993	rdfs:label	cs		NOT_TRANSLATED
en	Activity of fructose-1,6-bisphosphatase (EC 3.1.3.11) below the lower limit of normal. The activity can be measured in multiple tissues including liver and leukocytes.	HP:0034995	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced tissue fructose-1,6-bisphosphatase activity	HP:0034995	rdfs:label	cs		NOT_TRANSLATED
en	Activity of carbamoylphosphate synthetase 1 in the liver below the lower limit of normal.	HP:0034996	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced hepatic carbamoylphosphate synthetase 1 activity	HP:0034996	rdfs:label	cs		NOT_TRANSLATED
en	Reduced number of small nerve fibers in the skin.	HP:0034997	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced intraepidermal small nerve fiber density	HP:0034997	rdfs:label	cs		NOT_TRANSLATED
en	A developmental defect characterized by the presence of a supernumerary femoral artery.	HP:0034998	IAO:0000115	cs		NOT_TRANSLATED
en	Femoral artery duplication	HP:0034998	rdfs:label	cs		NOT_TRANSLATED
en	Collagen VII is the major molecular constituent of anchoring fibrils in the skin. Collagen VII is synthesized as three identical pro-alpha1(VII) polypeptide chains, which are hydroxylated and glycosylated in a coordinated manner and then fold into triple-helical procollagen VII in the endoplasmic reticulum (ER). Mature collagen VII undergoes a multistep fibril polymerization process to form the anchoring fibrils. Mutant pro-alpha1(VII) polypeptide chains or procollagen VII molecules do not pass the ER quality control and are retained in the ER or designated for ubiquitin-proteasome degradation resulting in reduced amounts of collagen VII in the skin.	HP:0034999	IAO:0000115	cs		NOT_TRANSLATED
en	Intracellular accumulation of collagen VII	HP:0034999	rdfs:label	cs		NOT_TRANSLATED
en	Diminished amount of the anchoring fibrils in the basement membrane zone that normally attach the epithelium to the basement membrane.	HP:0035000	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced reticular lamina anchoring fibril density	HP:0035000	rdfs:label	cs		NOT_TRANSLATED
en	Diminished amount of the anchoring filaments that normally bridge the lamina lucida and insert into the lamina densa in the cutaneous basement membrane zone.	HP:0035001	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced lamina lucida anchoring filament density	HP:0035001	rdfs:label	cs		NOT_TRANSLATED
en	Amount of keratin 5 in the epidermis below the lower limit of normal. The findiong is typically ascertained by immunofluorescent microscopy.	HP:0035002	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced epidermal keratin 5 protein expression	HP:0035002	rdfs:label	cs		NOT_TRANSLATED
en	Amount of keratin 14 in the epidermis below the lower limit of normal. The findiong is typically ascertained by immunofluorescent microscopy.	HP:0035003	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced epidermal keratin 14 protein expression	HP:0035003	rdfs:label	cs		NOT_TRANSLATED
en	Amount of one or more keratins in the epidermis below the lower limit of normal. The findiong is typically ascertained by immunofluorescent microscopy.	HP:0035004	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced epidermal keratin protein expression	HP:0035004	rdfs:label	cs		NOT_TRANSLATED
en	Activity of alanine-glyoxylate aminotransferase in the liver below the lower limit of normal.	HP:0035005	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced hepatic alanine-glyoxylate aminotransferase activity	HP:0035005	rdfs:label	cs		NOT_TRANSLATED
en	Presence of an increased amount of blood in the hepatic capillaries.	HP:0035006	IAO:0000115	cs		NOT_TRANSLATED
en	Hepatic sinusoidal dilatation	HP:0035006	rdfs:label	cs		NOT_TRANSLATED
en	The cross-sectional size (diameter) of the midpiece of the spermatozoon is below the lower limit of normal. This term applies if the proportion of spermatozoa with this defect is above the upper limit of normal.	HP:0035007	IAO:0000115	cs		NOT_TRANSLATED
en	Thin spermatozoon midpiece	HP:0035007	rdfs:label	cs		NOT_TRANSLATED
en	Increased width of the midpiece of the spermatozoon. The midpiece is the structure that is located between the head and the flagella (tail) of the spermatozoon. This term applies if the width of the midpiece increases progressively from the flagella to the head and if the proportion of individual spermatozoa with this anomaly is above the upper limit of normal.	HP:0035008	IAO:0000115	cs		NOT_TRANSLATED
en	Thick spermatozoon midpiece insertion	HP:0035008	rdfs:label	cs		NOT_TRANSLATED
en	A type of shoulder contracture characterized by a chronic reduction in the active and passive ability to abduct the shoulder. This results in the shoulders being closer to midline. The affected individual is not able to position the shoulders away from the body.	HP:0035009	IAO:0000115	cs		NOT_TRANSLATED
en	Shoulder adduction contracture	HP:0035009	rdfs:label	cs		NOT_TRANSLATED
en	Exposure to a substance that results from the performance of an employee's duties.	HP:0035010	IAO:0000115	cs		NOT_TRANSLATED
en	Occupational exposure history	HP:0035010	rdfs:label	cs		NOT_TRANSLATED
en	A history of exposure to silver that has occurred in relation to performance of job duties.	HP:0035011	IAO:0000115	cs		NOT_TRANSLATED
en	Occupational silver exposure	HP:0035011	rdfs:label	cs		NOT_TRANSLATED
en	Any structural abnormality of the femoral artey, a large blood vessel that provides oxygenated blood to lower extremity structures and in part to the lower anterior abdominal wall.	HP:0035012	IAO:0000115	cs		NOT_TRANSLATED
en	Abnormal femoral artery morphology	HP:0035012	rdfs:label	cs		NOT_TRANSLATED
en	Abnormal extrahepatic bile duct morphology	HP:0035013	rdfs:label	cs		NOT_TRANSLATED
en	Accumulation of fibrous connective tissue (collagen) in the extrahepatic bile ducts.	HP:0035014	IAO:0000115	cs		NOT_TRANSLATED
en	Extrahepatic bile duct fibrosis	HP:0035014	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of short-chain acylcarnitine in the blood circulation above the upper limit of normal. Acylcarnitines are classified according to the number of carbon atoms in the acyl-chain. Short chain acylcarnitines have between two and five carbon atoms in the acyl-chain (C2-C5),	HP:0035015	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating short-chain acylcarnitine concentration	HP:0035015	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of C4 acylcarnitines in the blood circulation above the upper limit of normal. C4 acylcarnitines have a four-carbon acyl chain.	HP:0035016	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating C4 acylcarnitine concentration	HP:0035016	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of medium-chain acylcarnitine in the blood circulation above the upper limit of normal. Acylcarnitines are classified according to the number of carbon atoms in the acyl-chain. Medium-chain acylcarnitines have between six and twelve carbon atoms in the acyl-chain (C6-C12),	HP:0035017	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating medium-chain acylcarnitine concentration	HP:0035017	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of long-chain acylcarnitine in the blood circulation above the upper limit of normal. Acylcarnitines are classified according to the number of carbon atoms in the acyl-chain. Long-chain acylcarnitines have between thirteen and twenty carbon atoms in the acyl-chain (C13-C20),	HP:0035018	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating long-chain acylcarnitine concentration	HP:0035018	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of C5 acylcarnitines in the blood circulation above the upper limit of normal. C5 acylcarnitines have a five-carbon acyl chain.	HP:0035019	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating C5 acylcarnitine concentration	HP:0035019	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of C18 acylcarnitines in the blood circulation above the upper limit of normal. C18 acylcarnitines have a eighteen-carbon acyl chain.	HP:0035020	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating C18 acylcarnitine concentration	HP:0035020	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of C16 acylcarnitines in the blood circulation above the upper limit of normal. C16 acylcarnitines have a sixteen-carbon acyl chain.	HP:0035021	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating C16 acylcarnitine concentration	HP:0035021	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of very long-chain acylcarnitine in the blood circulation above the upper limit of normal. Acylcarnitines are classified according to the number of carbon atoms in the acyl-chain. Very long-chain acylcarnitines have twentyone or more carbon atoms in the acyl-chain (C21 and higher),	HP:0035022	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating very long-chain acylcarnitine concentration	HP:0035022	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of acetylcarnitine (C2 acylcarnitine) in the blood circulation above the upper limit of normal. Acetylcarnitine has a two-carbon acyl chain.	HP:0035023	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating acetylcarnitine concentration	HP:0035023	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of methylmalonylcarnitine in the blood circulation above the upper limit of normal.	HP:0035024	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating methylmalonylcarnitine concentration	HP:0035024	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of 3-hydroxyhexadecanoylcarnitine in the blood circulation above the upper limit of normal.	HP:0035025	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating 3-hydroxyhexadecanoylcarnitine concentration	HP:0035025	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of C6 acylcarnitines in the blood circulation above the upper limit of normal. C6 acylcarnitines have a six-carbon acyl chain.	HP:0035026	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating C6 acylcarnitine concentration	HP:0035026	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of methylglutarylcarnitine in the blood circulation above the upper limit of normal.	HP:0035027	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating methylglutarylcarnitine concentration	HP:0035027	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of 3-hydroxyisovalerylcarnitine in the blood circulation above the upper limit of normal.	HP:0035028	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating 3-hydroxyisovalerylcarnitine concentration	HP:0035028	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of 3-hydroxyhexanoylcarnitine (C6-OH) in the blood circulation above the upper limit of normal.	HP:0035029	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating 3-hydroxyhexanoylcarnitine concentration	HP:0035029	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of carnitine in the blood circulation above the upper limit of normal.	HP:0035030	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating carnitine concentration	HP:0035030	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of tiglylcarnitine (C5:1) in the blood circulation above the upper limit of normal.	HP:0035031	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated circulating tiglylcarnitine concentration	HP:0035031	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of acetylcarnitine (C2 acylcarnitine) in the blood circulation below the lower limit of normal. Acetylcarnitine has a two-carbon acyl chain.	HP:0035032	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced circulating acetylcarnitine concentration	HP:0035032	rdfs:label	cs		NOT_TRANSLATED
en	Concentration of octadecenoylcarnitine (C18:1 acylcarnitine) in the blood circulation below the lower limit of normal.	HP:0035033	IAO:0000115	cs		NOT_TRANSLATED
en	Reduced circulating octadecenoylcarnitine concentration	HP:0035033	rdfs:label	cs		NOT_TRANSLATED
en	The amount of adipose tissue (fat) in the body or a part of the body is below the lower limit of normal.	HP:0040063	IAO:0000115	cs		NOT_TRANSLATED
en	The concentration of iron in the blood circulation is outside the limits of normal.	HP:0040130	IAO:0000115	cs		NOT_TRANSLATED
en	Recurrent abnormal consumption of food, liquids, or objects that could have negative consequences for the individual.	HP:0040202	IAO:0000115	cs		NOT_TRANSLATED
en	The concentration of iron in the blood circulation is below the lower limit of normal.	HP:0040303	IAO:0000115	cs		NOT_TRANSLATED
en	Applies to a sign or symptom that is distributed around the nipples or located in the nipples.	HP:0040402	IAO:0000115	cs		NOT_TRANSLATED
en	Nipple localization	HP:0040402	rdfs:label	cs		NOT_TRANSLATED
en	The term breast microcalcification is used to define calcium deposits in the breast with a diameter of less than 1 mm.	HP:0040403	IAO:0000115	cs		NOT_TRANSLATED
en	Breast microcalcification	HP:0040403	rdfs:label	cs		NOT_TRANSLATED
en	Architectural distortion is defined as an architectural disruption of the normal breast that does not have obvious mass opacities, which may be early signs of breast carcinoma.	HP:0040404	IAO:0000115	cs		NOT_TRANSLATED
en	Architectural distortion of breast	HP:0040404	rdfs:label	cs		NOT_TRANSLATED
en	Thickening of the skin around the nipple with a distribution that is not equal on all sides.	HP:0040405	IAO:0000115	cs		NOT_TRANSLATED
en	Asymmetric thickening of the nipple-areolar complex	HP:0040405	rdfs:label	cs		NOT_TRANSLATED
en	Perimenopause, or the menopausal transition, encompasses that period of time during which physiologic changes mark progression toward a woman's final menstrual period. This phase begins with the onset of menstrual irregularities and continues until a woman reaches menopause, or one year after amenorrhea has occurred. Perimenopause can last for a variable amount of time, the median of which is four years.	HP:0040406	IAO:0000115	cs		NOT_TRANSLATED
en	Perimenopausal	HP:0040406	rdfs:label	cs		NOT_TRANSLATED
en	Mastitis is defined as an inflammation of the breast and may or may not be accompanied by infection.	HP:0040407	IAO:0000115	cs		NOT_TRANSLATED
en	Mastitis	HP:0040407	rdfs:label	cs		NOT_TRANSLATED
en	Applies to a sign or symptom that is improved or made more bearable by menopause.	HP:0040408	IAO:0000115	cs		NOT_TRANSLATED
en	Ameliorated by menopause	HP:0040408	rdfs:label	cs		NOT_TRANSLATED
en	Yielding to alternate pressure by palpating fingers so as to suggest that the area being felt contains fluid.	HP:0040409	IAO:0000115	cs		NOT_TRANSLATED
en	Fluctuance on palpation	HP:0040409	rdfs:label	cs		NOT_TRANSLATED
en	A medical history of having undergone a vasectomy prior to the current presentation.	HP:0040410	IAO:0000115	cs		NOT_TRANSLATED
en	History of vasectomy	HP:0040410	rdfs:label	cs		NOT_TRANSLATED
en	An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the penis.	HP:0040411	IAO:0000115	cs		NOT_TRANSLATED
en	Pain in penis	HP:0040411	rdfs:label	cs		NOT_TRANSLATED
en	A blood clot (thrombus) localized in the left ventricle. Left ventricular thrombus is a serious complication of acute myocardial infarction and also of non-ischemic cardiomyopathies.	HP:0040412	IAO:0000115	cs		NOT_TRANSLATED
en	Left ventricular thrombus	HP:0040412	rdfs:label	cs		NOT_TRANSLATED
en	Atrophic vaginal mucosa	HP:0040413	rdfs:label	cs		NOT_TRANSLATED
en	A type of ascites characterized by copious amounts of mucinous ascites and mucinous peritoneal implants, leading to progressive obliteration of the peritoneal cavity and intestinal obstruction.	HP:0040414	IAO:0000115	cs		NOT_TRANSLATED
en	Gelatinous ascites	HP:0040414	rdfs:label	cs		NOT_TRANSLATED
en	Breast tissue with a lumpy or ropelike texture.	HP:0040415	IAO:0000115	cs		NOT_TRANSLATED
en	Diffuse breast nodularity	HP:0040415	rdfs:label	cs		NOT_TRANSLATED
en	The amount of a nitrogen compound in the urine, normalized for urine concentration, is outside of normal limits.	HP:0040416	IAO:0000115	cs		NOT_TRANSLATED
en	Abnormal urinary nitrogen compound level	HP:0040416	rdfs:label	cs		NOT_TRANSLATED
en	The amount of biopterin in the urine, normalized for urine concentration, is below the lower limit of normal.	HP:0040417	IAO:0000115	cs		NOT_TRANSLATED
en	Decreased urinary biopterin level	HP:0040417	rdfs:label	cs		NOT_TRANSLATED
en	The concentration of guanidinoacetic acid in the urine, normalized for urine concentration, is outside normal limits.	HP:0040418	IAO:0000115	cs		NOT_TRANSLATED
en	Abnormal urine guanidinoacetic acid level	HP:0040418	rdfs:label	cs		NOT_TRANSLATED
en	The concentration of guanidinoacetic acid in the urine, normalized for urine concentration, is above the upper limit of normal.	HP:0040419	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated urine guanidinoacetic acid level	HP:0040419	rdfs:label	cs		NOT_TRANSLATED
en	The amount of neopterin in the urine, normalized for urine concentration, is below the lower limit of normal.	HP:0040420	IAO:0000115	cs		NOT_TRANSLATED
en	Decreased urinary neopterin level	HP:0040420	rdfs:label	cs		NOT_TRANSLATED
en	The amount of inosine in the urine, normalized for urine concentration, is outside the limits of normal.	HP:0040421	IAO:0000115	cs		NOT_TRANSLATED
en	Abnormal urinary inosine level	HP:0040421	rdfs:label	cs		NOT_TRANSLATED
en	The amount of inosine in the urine, normalized for urine concentration, is above the upper limit of normal.	HP:0040422	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated urinary inosine level	HP:0040422	rdfs:label	cs		NOT_TRANSLATED
en	The amount of guanosine in the urine, normalized for urine concentration, is outside the limits of normal.	HP:0040423	IAO:0000115	cs		NOT_TRANSLATED
en	Abnormal urinary guanosine level	HP:0040423	rdfs:label	cs		NOT_TRANSLATED
en	The amount of guanosine in the urine, normalized for urine concentration, is above the upper limit of normal.	HP:0040424	IAO:0000115	cs		NOT_TRANSLATED
en	Elevated urinary guanosine level	HP:0040424	rdfs:label	cs		NOT_TRANSLATED
en	The concentration of hypoxanthine in the urine, normalized for urine concentration, is outside of normal limits.	HP:0040425	IAO:0000115	cs		NOT_TRANSLATED
en	Abnormal urinary hypoxanthine level	HP:0040425	rdfs:label	cs		NOT_TRANSLATED
en	The concentration of hypoxanthine in the urine, normalized for urine concentration, is below the lower limit of normal.	HP:0040426	IAO:0000115	cs		NOT_TRANSLATED
en	Decreased urinary hypoxanthine level	HP:0040426	rdfs:label	cs		NOT_TRANSLATED
en	An avulsion fracture (i.e., a type of fracture in which a piece of bone tears away from the site where the muscle attaches to the bone) of a bone of the pelvis.	HP:0041090	IAO:0000115	cs		NOT_TRANSLATED
en	Pelvic avulsion fracture	HP:0041090	rdfs:label	cs		NOT_TRANSLATED
en	A break in one or more bones of the pelvis.	HP:0041161	IAO:0000115	cs		NOT_TRANSLATED
en	Pelvis fracture	HP:0041161	rdfs:label	cs		NOT_TRANSLATED
en	Abnormal morphology of a specific peripheral nerve	HP:0045010	IAO:0000115	cs		NOT_TRANSLATED
en	Concentration of alpha-fetoprotein in the blood circulation outside normal limits.	HP:0045056	IAO:0000115	cs		NOT_TRANSLATED
en	An abnormal increase (delay) in the somatosensory central conduction time (CCT), which can be measured from the peak of N13 to the peak of N20 (peak CCT) or from the onset of N11 to the onset of N20 (onset CCT).	HP:0100291	IAO:0000115	cs		NOT_TRANSLATED
en	Subsarcolemmal, eosinophilic glass-like regions in the cytoplasm of muscle fibers. Hyaline bodies show significant reactivity to myofibrillar ATPase after acid pre-incubation and with immunohistochemistry, show intense reactivity with only slow myosin heavy chain. Electron microscopy of the affected areas show a lack of myofibrils and a uniform, finely granular matrix, sometimes suggesting a filamentous nature, containing few scattered nuclei and mitochondria.	HP:0100306	IAO:0000115	cs		NOT_TRANSLATED
en	The concentration of vitamin B12 in the blood circulation is below the lower limit of normal.	HP:0100502	IAO:0000115	cs		NOT_TRANSLATED
en	Concentration of vitamin E in the blood circulation outside of normal limits.	HP:0100514	IAO:0000115	cs		NOT_TRANSLATED
en	Pressing forward of the tongue in the mouth, a retained motoric habit from infantile swallowing patterns	HP:0100703	IAO:0000115	cs		NOT_TRANSLATED
en	Excessive sleepiness or feeling of sleepiness, or difficulty staying awake despite having had adequate sleep, which persists over several days.	HP:0100786	IAO:0000115	cs		NOT_TRANSLATED
en	A solitary, bluish, smooth surfaced macule, papule or plaque that is generally round or oval in shape. The histopathology of blue nevi varies by subtype, but general characteristics include a vertical wedge or bulbous shaped proliferation of spindle cells, dendritic melanocytes, and melanophages into a sclerotic dermis or subcutis.	HP:0100814	IAO:0000115	cs		NOT_TRANSLATED
en	Atypically high degree of awkwardness or apprehension experienced when approaching or being approached by others.	HP:0100962	IAO:0000115	cs		NOT_TRANSLATED
en	A type of vasculitis (inflammation of blood vessel walls) that affects skeletal muscle tissue.	HP:0200029	IAO:0000115	cs		NOT_TRANSLATED
en	Any kind of test for an infectious agent in a specimen positive.	HP:0430030	IAO:0000115	cs		NOT_TRANSLATED
en	Positive infectious agent test	HP:0430030	rdfs:label	cs		NOT_TRANSLATED
en	The presence of viral DNA (e.g., cytomegalovirus, herpes simplex virus, or varicella zoster virus) in the aqueous humor of the eye.	HP:0430031	IAO:0000115	cs		NOT_TRANSLATED
en	Aqueous humor viral DNA positivity	HP:0430031	rdfs:label	cs		NOT_TRANSLATED
en	History of use of electronic cigarettes (vaping).	HP:0430032	IAO:0000115	cs		NOT_TRANSLATED
en	Electronic cigarette exposure history	HP:0430032	rdfs:label	cs		NOT_TRANSLATED
en	Erythematous macules or patches over extensor surfaces of elbows, knuckles, knees, and ankles.	HP:0430033	IAO:0000115	cs		NOT_TRANSLATED
en	Gottron sign	HP:0430033	rdfs:label	cs		NOT_TRANSLATED
en	Resistant hypertension is defined as above-goal elevated blood pressure in a patient despite the concurrent use of 3 antihypertensive drug classes, commonly including a long-acting calcium channel blocker, a blocker of the renin-angiotensin system (angiotensin-converting enzyme inhibitor or angiotensin receptor blocker), and a diuretic.	HP:0430034	IAO:0000115	cs		NOT_TRANSLATED
en	Hypertension resistant to conventional therapy	HP:0430034	rdfs:label	cs		NOT_TRANSLATED
en	Deposition of excess calcium in the interosseous membrane of the leg, which extends between the interosseous crests of the tibia and fibula and separates the anterior and posterior muscles of the lower leg.	HP:0430035	IAO:0000115	cs		NOT_TRANSLATED
en	Tibiofibular interosseous membrane calcification	HP:0430035	rdfs:label	cs		NOT_TRANSLATED
en	A type of elbow fracture that involves the distal humerus just above the elbow.	HP:0430036	IAO:0000115	cs		NOT_TRANSLATED
en	Supracondylar elbow fracture	HP:0430036	rdfs:label	cs		NOT_TRANSLATED
en	Alcohol abuse or dependence.	HP:0430037	IAO:0000115	cs		NOT_TRANSLATED
en	Abnormal alcohol consumption	HP:0430037	rdfs:label	cs		NOT_TRANSLATED
en	Thoracic lordosis refers to an abnormal curvature of the thoracic spine in which the thoracic spine displays lordosis (inward curve) instead of the normal kyphosis (outward curve).	HP:0430043	IAO:0000115	cs		NOT_TRANSLATED
en	Thoracic lordosis	HP:0430043	rdfs:label	cs		NOT_TRANSLATED
