source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status
en	An autoimmune form of hemolytic anemia.	HP:0001890	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal susceptibility to bleeding, often referred to as a bleeding diathesis. A bleeding diathesis may be related to vascular, platelet and coagulation defects.	HP:0001892	IAO:0000115	zh		NOT_TRANSLATED
en	Increased numbers of platelets in the peripheral blood.	HP:0001894	IAO:0000115	zh		NOT_TRANSLATED
en	A reduced number of reticulocytes in the peripheral blood.	HP:0001896	IAO:0000115	zh		NOT_TRANSLATED
en	A kind of anemia in which the volume of the red blood cells is normal.	HP:0001897	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of an increased mass of red blood cells in the circulation.	HP:0001898	IAO:0000115	zh		NOT_TRANSLATED
en	An elevation above the normal ratio of the volume of red blood cells to the total volume of blood.	HP:0001899	IAO:0000115	zh		NOT_TRANSLATED
en	Polycythemia is diagnosed if the red blood cell count, the hemoglobin level, and the red blood cell volume all exceed the upper limits of normal.	HP:0001901	IAO:0000115	zh		NOT_TRANSLATED
en	Giant platelets are larger than 7 micrometers and usually 10 to 20 micrometers. The term giant platelet is used when the platelet is larger than the size of the average red cell in the field. (Description adapted from College of American Pathologists, Hematology Manual, 1998).	HP:0001902	IAO:0000115	zh		NOT_TRANSLATED
en	A reduction in erythrocytes volume or hemoglobin concentration.	HP:0001903	IAO:0000115	zh		NOT_TRANSLATED
en	A type of neutropenia that is observed in the presence of granulocyte-specific antibodies.	HP:0001904	IAO:0000115	zh		NOT_TRANSLATED
en	Thrombocytopenia with congenital onset.	HP:0001905	IAO:0000115	zh		NOT_TRANSLATED
en	The formation of a blood clot inside a blood vessel that subsequently travels through the blood stream from the site where it formed to another location in the body, generally leading to vascular occlusion at the distant site.	HP:0001907	IAO:0000115	zh		NOT_TRANSLATED
en	Anemia with varying degrees of erythrocytic hypoplasia without leukopenia or thrombocytopenia.	HP:0001908	IAO:0000115	zh		NOT_TRANSLATED
en	A cancer of the blood and bone marrow characterized by an abnormal proliferation of leukocytes.	HP:0001909	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural abnormality or abnormal count of granulocytes.	HP:0001911	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural abnormality or abnormal count of basophils.	HP:0001912	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormally reduced number of granulocytes in the blood.	HP:0001913	IAO:0000115	zh		NOT_TRANSLATED
en	Aplastic anemia is defined as pancytopenia with a hypocellular marrow.	HP:0001915	IAO:0000115	zh		NOT_TRANSLATED
en	A form of amyloidosis that affects the kidney. On hematoxylin and eosin stain, amyloid is identified as extracellular amorphous material that is lightly eosinophilic. These deposits often stain weakly for periodic acid Schiff (PAS), demonstrate a blue-to-gray hue on the trichrome stain and are typically negative on the Jones methenamine silver (JMS) stain. These tinctorial properties contrast with the histologic appearance of collagen, a major component of basement membranes, mesangial matrix and areas of sclerosis, which demonstrates strong positivity for PAS and JMS (See Figure 1 of PMID:25852856).	HP:0001917	IAO:0000115	zh		NOT_TRANSLATED
en	Sudden loss of renal function, as manifested by decreased urine production, and a rise in serum creatinine or blood urea nitrogen concentration (azotemia).	HP:0001919	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of stenosis of the renal artery.	HP:0001920	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of clear, sharply defined vacuoles in the lymphocyte cytoplasm.	HP:0001922	IAO:0000115	zh		NOT_TRANSLATED
en	An elevation in the number of reticulocytes (immature erythrocytes) in the peripheral blood circulation.	HP:0001923	IAO:0000115	zh		NOT_TRANSLATED
en	Sideroblastic anemia results from a defect in the incorporation of iron into the heme molecule. A sideroblast is an erythroblast that has stainable deposits of iron in cytoplasm (this can be demonstrated by Prussian blue staining).	HP:0001924	IAO:0000115	zh		NOT_TRANSLATED
en	Acanthocytosis is a type of poikilocytosis characterized by the presence of spikes on the cell surface. The cells have an irregular shape resembling many-pointed stars.	HP:0001927	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the process of blood coagulation. That is, altered ability or inability of the blood to clot.	HP:0001928	IAO:0000115	zh		NOT_TRANSLATED
en	Decreased activity of coagulation factor XI. Factor XI, also known as plasma thromboplastin antecedent, is a serine proteinase that activates factor IX.	HP:0001929	IAO:0000115	zh		NOT_TRANSLATED
en	A type of anemia characterized by an abnormally low concentration of hemoglobin in the erythrocytes.	HP:0001931	IAO:0000115	zh		NOT_TRANSLATED
en	This term refers to an abnormally increased susceptibility to bruising (purpura, petechiae, or ecchymoses).	HP:0001933	IAO:0000115	zh		NOT_TRANSLATED
en	A kind of anemia in which the volume of the red blood cells is reduced.	HP:0001935	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormal acid accumulation or depletion of base.	HP:0001941	IAO:0000115	zh		NOT_TRANSLATED
en	Metabolic acidosis (MA) is characterized by a fall in blood pH due to a reduction of serum bicarbonate concentration. This can occur as a result of either the accumulation of acids (high anion gap MA) or the loss of bicarbonate from the gastrointestinal tract or the kidney (hyperchloremic MA). By definition, MA is not due to a respirary cause.	HP:0001942	IAO:0000115	zh		NOT_TRANSLATED
en	A decreased concentration of glucose in the blood.	HP:0001943	IAO:0000115	zh		NOT_TRANSLATED
en	Body temperature elevated above the normal range.	HP:0001945	IAO:0000115	zh		NOT_TRANSLATED
en	Presence of elevated levels of ketone bodies in the body.	HP:0001946	IAO:0000115	zh		NOT_TRANSLATED
en	Acidosis owing to malfunction of the kidney tubules with accumulation of metabolic acids and hyperchloremia, potentially leading to complications including hypokalemia, hypercalcinuria, nephrolithiasis and nephrocalcinosis.	HP:0001947	IAO:0000115	zh		NOT_TRANSLATED
en	Depletion of acid or accumulation base in the body fluids.	HP:0001948	IAO:0000115	zh		NOT_TRANSLATED
en	Alkalosis due to excess loss of carbon dioxide from the body.	HP:0001950	IAO:0000115	zh		NOT_TRANSLATED
en	Glucose intolerance (GI) can be defined as dysglycemia that comprises both prediabetes and diabetes. It includes the conditions of impaired fasting glucose (IFG) and impaired glucose tolerance (IGT) and diabetes mellitus (DM).	HP:0001952	IAO:0000115	zh		NOT_TRANSLATED
en	A type of diabetic metabolic abnormality with an accumulation of ketone bodies.	HP:0001953	IAO:0000115	zh		NOT_TRANSLATED
en	Periodic (episodic or recurrent) bouts of fever.	HP:0001954	IAO:0000115	zh		NOT_TRANSLATED
en	Episodes of fever for which no infectious cause can be identified.	HP:0001955	IAO:0000115	zh		NOT_TRANSLATED
en	Obesity located preferentially in the trunk of the body as opposed to the extremities.	HP:0001956	IAO:0000115	zh		NOT_TRANSLATED
en	Excessive thirst manifested by excessive fluid intake.	HP:0001959	IAO:0000115	zh		NOT_TRANSLATED
en	A sensation that the heart is pounding or racing, which is a non-specific sign but may be a manifestation of arrhythmia.	HP:0001962	IAO:0000115	zh		NOT_TRANSLATED
en	A type of hearing impairment prominently characterized by a difficulty in understanding speech, rather than an inability to hear speech. Poor speech discrimination is a very common symptom of high frequency hearing loss.	HP:0001963	IAO:0000115	zh		NOT_TRANSLATED
en	Absence or underdevelopment of the metatarsal bones.	HP:0001964	IAO:0000115	zh		NOT_TRANSLATED
en	Any anomaly of the scalp, the skin an subcutaneous tissue of the head on which head hair grows.	HP:0001965	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the mesangium, i.e., of the central part of the renal glomerulus between capillaries.	HP:0001966	IAO:0000115	zh		NOT_TRANSLATED
en	Diffuse sclerosis of the mesangium, as manifestated by diffuse mesangial matrix expansion.	HP:0001967	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality that involves the tubules and interstitial tissue of the kidney.	HP:0001969	IAO:0000115	zh		NOT_TRANSLATED
en	A form of inflammation of the kidney affecting the interstitium of the kidneys surrounding the tubules.	HP:0001970	IAO:0000115	zh		NOT_TRANSLATED
en	A malfunctioning of the spleen in which it prematurely destroys red blood cells.	HP:0001971	IAO:0000115	zh		NOT_TRANSLATED
en	A type of anemia characterized by increased size of erythrocytes with increased mean corpuscular volume (MCV) and increased mean corpuscular hemoglobin (MCH).	HP:0001972	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of thrombocytopenia in combination with detection of antiplatelet antibodies.	HP:0001973	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal increase in the number of leukocytes in the blood.	HP:0001974	IAO:0000115	zh		NOT_TRANSLATED
en	Decreased cell membrane concentration of glycoprotein IIb-IIIa.	HP:0001975	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of coagulation related to a decreased concentration of antithrombin-III.	HP:0001976	IAO:0000115	zh		NOT_TRANSLATED
en	Venous or arterial thrombosis (formation of blood clots) of spontaneous nature and which cannot be fully explained by acquired risk (e.g. atherosclerosis).	HP:0001977	IAO:0000115	zh		NOT_TRANSLATED
en	The process of hematopoiesis occurring outside of the bone marrow (in the liver, thymus, and spleen) in the postnatal organisms.	HP:0001978	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormal increased number of megaloblasts in the bone marrow.	HP:0001980	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of an abnormal number of fragmented red blood cells (schistocytes) in the blood.	HP:0001981	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of histiocytes, in which the cells take on a sea blue appearance due to abnormally increased lipid content. Histiocytes are a type of macrophage. Sea-blue histiocytes are typically large macrophages from 20 to 60 micrometers in diameter with a single eccentric nucleus whose cytoplasm if packed with sea-blue or blue-green granules when stained with Wright-Giemsa.	HP:0001982	IAO:0000115	zh		NOT_TRANSLATED
en	A reduction in the expression of CD43 on the cell surface of lymphocytes.	HP:0001983	IAO:0000115	zh		NOT_TRANSLATED
en	A decreased concentration of glucose in the blood associated with a reduced concentration of ketone bodies.	HP:0001985	IAO:0000115	zh		NOT_TRANSLATED
en	An increased concentration of ammonia in the blood.	HP:0001987	IAO:0000115	zh		NOT_TRANSLATED
en	Recurrent episodes of decreased concentration of glucose in the blood.	HP:0001988	IAO:0000115	zh		NOT_TRANSLATED
en	Decreased fetal activity associated with multiple joint contractures, facial anomalies and pulmonary hypoplasia. Ultrasound examination may reveal polyhydramnios, ankylosis, scalp edema, and decreased chest movements (reflecting pulmonary hypoplasia).	HP:0001989	IAO:0000115	zh		NOT_TRANSLATED
en	Absence or hypoplasia of toes.	HP:0001991	IAO:0000115	zh		NOT_TRANSLATED
en	Excretion of non-amino organic acids in urine.	HP:0001992	IAO:0000115	zh		NOT_TRANSLATED
en	Acidosis resulting from accumulation of ketone bodies.	HP:0001993	IAO:0000115	zh		NOT_TRANSLATED
en	An inability of the tubules in the kidney to reabsorb small molecules, causing increased urinary loss of electrolytes (sodium, potassium, bicarbonate), minerals, glucose, amino acids, and water.	HP:0001994	IAO:0000115	zh		NOT_TRANSLATED
en	Acidosis (pH less than 7.35) that develops with an increase in ionic chloride.	HP:0001995	IAO:0000115	zh		NOT_TRANSLATED
en	Longstanding metabolic acidosis.	HP:0001996	IAO:0000115	zh		NOT_TRANSLATED
en	Recurrent attacks of acute inflammatory arthritis of a joint or set of joints caused by elevated levels of uric acid in the blood which crystallize and are deposited in joints, tendons, and surrounding tissues.	HP:0001997	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal morphology (form) of the face or its components.	HP:0001999	IAO:0000115	zh		NOT_TRANSLATED
en	Reduced distance from the anterior border of the naris to the subnasale.	HP:0002000	IAO:0000115	zh		NOT_TRANSLATED
en	Accentuated, prominent philtral ridges giving rise to an exaggerated groove in the midline between the nasal base and upper vermillion border.	HP:0002002	IAO:0000115	zh		NOT_TRANSLATED
en	A congenital malformation with a cleft (gap or opening) in the face.	HP:0002006	IAO:0000115	zh		NOT_TRANSLATED
en	Bilateral bulging of the lateral frontal bone prominences with relative sparing of the midline.	HP:0002007	IAO:0000115	zh		NOT_TRANSLATED
en	A facial appearance characteristic of a fetus or neonate due to oligohydramnios experienced in the womb, comprising ocular hypertelorism, low-set ears, receding chin, and flattening of the nose.	HP:0002009	IAO:0000115	zh		NOT_TRANSLATED
en	A structural abnormality of the central nervous system.	HP:0002011	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the viscera of the abdomen.	HP:0002012	IAO:0000115	zh		NOT_TRANSLATED
en	Forceful ejection of the contents of the stomach through the mouth by means of a series of involuntary spasmic contractions.	HP:0002013	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormally increased frequency (usually defined as three or more) loose or watery bowel movements a day.	HP:0002014	IAO:0000115	zh		NOT_TRANSLATED
en	Difficulty in swallowing.	HP:0002015	IAO:0000115	zh		NOT_TRANSLATED
en	Nausea is a commonly encountered symptom that has been defined as an unpleasant painless subjective feeling that one will imminently vomit. Vomiting has been defined as the forceful expulsion of the contents of the stomach, duodenum, or jejunum through the oral cavity. While nausea and vomiting are often thought to exist on a temporal continuum, this is not always the case. There are situations when severe nausea may be present without emesis and less frequently, when emesis may be present without preceding nausea.	HP:0002017	IAO:0000115	zh		NOT_TRANSLATED
en	A sensation of unease in the stomach together with an urge to vomit.	HP:0002018	IAO:0000115	zh		NOT_TRANSLATED
en	Infrequent or difficult evacuation of feces.	HP:0002019	IAO:0000115	zh		NOT_TRANSLATED
en	A condition in which the stomach contents leak backwards from the stomach into the esophagus through the lower esophageal sphincter.	HP:0002020	IAO:0000115	zh		NOT_TRANSLATED
en	Pyloric stenosis, also known as infantile hypertrophic pyloric stenosis, is an uncommon condition in infants characterized by abnormal thickening of the pylorus muscles in the stomach leading to gastric outlet obstruction. Clinically infants are well at birth. Then, at 3 to 6 weeks of age, the infants present with projectile vomiting, potentially leading to dehydration and weight loss.	HP:0002021	IAO:0000115	zh		NOT_TRANSLATED
en	Congenital absence of the anus, i.e., the opening at the bottom end of the intestinal tract.	HP:0002023	IAO:0000115	zh		NOT_TRANSLATED
en	Impaired ability to absorb one or more nutrients from the intestine.	HP:0002024	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormal narrowing of the anal opening.	HP:0002025	IAO:0000115	zh		NOT_TRANSLATED
en	An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) and perceived to originate in the abdomen.	HP:0002027	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of chronic diarrhea, which is usually taken to mean diarrhea that has persisted for over 4 weeks.	HP:0002028	IAO:0000115	zh		NOT_TRANSLATED
en	A structural abnormality of the esophagus.	HP:0002031	IAO:0000115	zh		NOT_TRANSLATED
en	A developmental defect resulting in complete obliteration of the lumen of the esophagus such that the esophagus ends in a blind pouch rather than connecting to the stomach.	HP:0002032	IAO:0000115	zh		NOT_TRANSLATED
en	An inadequate sucking reflex, resulting in the difficult of newborns to be breast-fed.	HP:0002033	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormaltiy of the rectum, the final segment of the large intestine that stores solid waste until it passes through the anus.	HP:0002034	IAO:0000115	zh		NOT_TRANSLATED
en	Protrusion of the rectal mucous membrane through the anus.	HP:0002035	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of a hernia in which the upper part of the stomach, i.e., mainly the gastric cardia protrudes through the diaphragmatic esophageal hiatus.	HP:0002036	IAO:0000115	zh		NOT_TRANSLATED
en	Inflammation, or an inflammatory state in the large intestine.	HP:0002037	IAO:0000115	zh		NOT_TRANSLATED
en	Anorexia, or the loss of appetite for food, is a medical condition.	HP:0002039	IAO:0000115	zh		NOT_TRANSLATED
en	Extreme dilation of the submucusoal veins in the lower portion of the esophagus.	HP:0002040	IAO:0000115	zh		NOT_TRANSLATED
en	A pathological narrowing of the esophagus that is caused by the development of a ring of scar tissue that constricts the esophageal lumen.	HP:0002043	IAO:0000115	zh		NOT_TRANSLATED
en	A condition in which there is increased production of gastrin by a gastrin-secreting tumor (usually located in the pancreas, duodenum, or abdominal lymph nodes) that stimulates the gastric mucosa to maximal activity, with consequent gastrointestinal mucosal ulceration.	HP:0002044	IAO:0000115	zh		NOT_TRANSLATED
en	Reduced body temperature due to failed thermoregulation.	HP:0002045	IAO:0000115	zh		NOT_TRANSLATED
en	The inability to maintain a comfortable body temperature in warm or hot weather.	HP:0002046	IAO:0000115	zh		NOT_TRANSLATED
en	Malignant hyperthermia is characterized by a rapid increase in temperature to 39-42 degrees C. Malignant hyperthermia may occur in response to either inhalational anesthetics such as halothane, to muscle relaxants such as succinylcholine, or to exercise.	HP:0002047	IAO:0000115	zh		NOT_TRANSLATED
en	Atrophy of the cortex of the kidney.	HP:0002048	IAO:0000115	zh		NOT_TRANSLATED
en	A type of renal tubular acidosis characterized by a failure of the proximal tubular cells to reabsorb bicarbonate, leading to urinary bicarbonate wasting and subsequent acidemia.	HP:0002049	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the glabella.	HP:0002056	IAO:0000115	zh		NOT_TRANSLATED
en	Forward protrusion of the glabella.	HP:0002057	IAO:0000115	zh		NOT_TRANSLATED
en	A facial appearance characteristic of myopathic conditions. The face appears expressionless with sunken cheeks, bilateral ptosis, and inability to elevate the corners of the mouth, due to muscle weakness.	HP:0002058	IAO:0000115	zh		NOT_TRANSLATED
en	Atrophy (wasting, decrease in size of cells or tissue) affecting the cerebrum.	HP:0002059	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural abnormality of the telencephalon, which is also known as the cerebrum.	HP:0002060	IAO:0000115	zh		NOT_TRANSLATED
en	Spasticity (velocity-dependent increase in tonic stretch reflexes with increased muscle tone and hyperexcitable tendon reflexes) in the muscles of the lower limbs, hips, and pelvis	HP:0002061	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural abnormality of the pyramidal tract, whose chief element, the corticospinal tract, is the only direct connection between the brain and the spinal cord. In addition to the corticospinal tract, the pyramidal system includes the corticobulbar, corticomesencephalic, and corticopontine tracts.	HP:0002062	IAO:0000115	zh		NOT_TRANSLATED
en	Continuous involuntary sustained muscle contraction. When an affected muscle is passively stretched, the degree of resistance remains constant regardless of the rate at which the muscle is stretched. This feature helps to distinguish rigidity from muscle spasticity.	HP:0002063	IAO:0000115	zh		NOT_TRANSLATED
en	Spasticity is manifested by increased stretch reflex which is intensified with movement velocity. This results in excessive and inappropriate muscle activation which can contribute to muscle hypertonia. Spastic gait is characterized by manifestations such as muscle hypertonia, stiff knee, and circumduction of the leg.	HP:0002064	IAO:0000115	zh		NOT_TRANSLATED
en	A type of ataxia characterized by the impairment of the ability to coordinate the movements required for normal walking. Gait ataxia is characteirzed by a wide-based staggering gait with a tendency to fall.	HP:0002066	IAO:0000115	zh		NOT_TRANSLATED
en	Bradykinesia literally means slow movement, and is used clinically to denote a slowness in the execution of movement (in contrast to hypokinesia, which is used to refer to slowness in the initiation of movement).	HP:0002067	IAO:0000115	zh		NOT_TRANSLATED
en	A bilateral tonic-clonic seizure is a seizure defined by a tonic (bilateral increased tone, lasting seconds to minutes) and then a clonic (bilateral sustained rhythmic jerking) phase.	HP:0002069	IAO:0000115	zh		NOT_TRANSLATED
en	A kind of ataxia that affects movements of the extremities.	HP:0002070	IAO:0000115	zh		NOT_TRANSLATED
en	A neurological condition related to lesions of the basal ganglia leading to typical abnormalities including akinesia (inability to initiate changes in activity and perform volitional movements rapidly and easily), muscular rigidity (continuous contraction of muscles with constant resistance to passive movement), chorea (widespread arrhythmic movements of a forcible, rapid, jerky, and restless nature), athetosis (inability to sustain the muscles of the fingers, toes, or other group of muscles in a fixed position), and akathisia (inability to remain motionless).	HP:0002071	IAO:0000115	zh		NOT_TRANSLATED
en	Chorea (Greek for 'dance') refers to widespread arrhythmic involuntary movements of a forcible, jerky and restless fashion. It is a random-appearing sequence of one or more discrete involuntary movements or movement fragments. Movements appear random because of variability in timing, duration or location. Each movement may have a distinct start and end. However, movements may be strung together and thus may appear to flow randomly from one muscle group to another. Chorea can involve the trunk, neck, face, tongue, and extremities.	HP:0002072	IAO:0000115	zh		NOT_TRANSLATED
en	Lipofuscin, a generic term applied to autofluorescent lipopigment, is a mixture of protein and lipid that accumulates in most aging cells, particularly those involved in high lipid turnover (e.g., the adrenal medulla) or phagocytosis of other cell types (e g., the retinal pigment epithelium or RPE; macrophage). This term pertains if there is an increase in the neuronal accumulation of lipofuscin (also known as autofluorescent lipoprotein) more than expected for the age of the patient.	HP:0002074	IAO:0000115	zh		NOT_TRANSLATED
en	A type of ataxia characterized by the impairment of the ability to perform rapidly alternating movements, such as pronating and supinating his or her hand on the dorsum of the other hand as rapidly as possible.	HP:0002075	IAO:0000115	zh		NOT_TRANSLATED
en	Migraine is a chronic neurological disorder characterized by episodic attacks of headache and associated symptoms.	HP:0002076	IAO:0000115	zh		NOT_TRANSLATED
en	A type of migraine in which there is an aura characterized by focal neurological phenomena that usually proceed, but may accompany or occur in the absence of, the headache. The symptoms of an aura may include fully reversible visual, sensory, and speech symptoms but not motor weakness. Visual symptoms may include flickering lights, spots and lines and/or loss of vision and/or unilateral sensory symptoms such as paresthesias or numbness. At least one of the symptoms of an aura develops gradually over 5 or more minutes and/or different symptoms occur in succession.	HP:0002077	IAO:0000115	zh		NOT_TRANSLATED
en	Truncal ataxia is a sign of ataxia characterized by instability of the trunk. It usually occurs during sitting.	HP:0002078	IAO:0000115	zh		NOT_TRANSLATED
en	Underdevelopment of the corpus callosum.	HP:0002079	IAO:0000115	zh		NOT_TRANSLATED
en	A type of kinetic tremor that occurs during target directed movement is called intention tremor. That is, an oscillatory cerebellar ataxia that tends to be absent when the limbs are inactive and during the first part of voluntary movement but worsening as the movement continues and greater precision is required (e.g., in touching a target such as the patient's nose or a physician's finger).	HP:0002080	IAO:0000115	zh		NOT_TRANSLATED
en	Repeated headache attacks lasting 4-72 h fulfilling at least two of the following criteria: 1) unilateral location, 2) pulsating quality, 3) moderate or severe pain intensity, and 4) aggravation by or causing avoidance of routine physical activity such as climbing stairs. Headache attacks are commonly accompanied by nausea, vomiting, photophobia, or phonophobia.	HP:0002083	IAO:0000115	zh		NOT_TRANSLATED
en	A neural tube defect characterized by sac-like protrusions of the brain and the membranes that cover it through openings in the skull.	HP:0002084	IAO:0000115	zh		NOT_TRANSLATED
en	A type of encephalocele (that is, a a protrusion of part of the cranial contents including brain tissue through a congenital opening in the cranium, typically covered with skin or mucous membrane) in the occipital region of the skull. Occipital encephalocele presents as a midline swelling over the occipital bone. It is usually covered with normal full-thickness scalp.	HP:0002085	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the respiratory system, which include the airways, lungs, and the respiratory muscles.	HP:0002086	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the upper respiratory tract.	HP:0002087	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural anomaly of the lung.	HP:0002088	IAO:0000115	zh		NOT_TRANSLATED
en	Inflammation of any part of the lung parenchyma.	HP:0002090	IAO:0000115	zh		NOT_TRANSLATED
en	A functional defect characterized by reduced total lung capacity (TLC) not associated with abnormalities of expiratory airflow or airway resistance. Spirometrically, a restrictive defect is defined as FEV1 (forced expiratory volume in 1 second) and FVC (forced vital capacity) less than 80 per cent. Restrictive lung disease may be caused by alterations in lung parenchyma or because of a disease of the pleura, chest wall, or neuromuscular apparatus.	HP:0002091	IAO:0000115	zh		NOT_TRANSLATED
en	Pulmonary hypertension is defined mean pulmonary artery pressure of 25mmHg or more and pulmonary capillary wedge pressure of 15mmHg or less when measured by right heart catheterisation at rest and in a supine position.	HP:0002092	IAO:0000115	zh		NOT_TRANSLATED
en	Difficult or labored breathing. Dyspnea is a subjective feeling only the patient can rate, e.g., on a Borg scale.	HP:0002094	IAO:0000115	zh		NOT_TRANSLATED
en	Respiratory distress is objectively observable as the physical or emotional consequences from the experience of dyspnea. The physical presentation of respiratory distress is generally referred to as labored breathing, while the sensation of respiratory distress is called shortness of breath or dyspnea.	HP:0002098	IAO:0000115	zh		NOT_TRANSLATED
en	Asthma is characterized by increased responsiveness of the tracheobronchial tree to multiple stimuli, leading to narrowing of the air passages with resultant dyspnea, cough, and wheezing.	HP:0002099	IAO:0000115	zh		NOT_TRANSLATED
en	Increased susceptibility to aspiration pneumonia, defined as pneumonia due to breathing in foreign material, as manifested by a medical history of repeated episodes of aspiration pneumonia.	HP:0002100	IAO:0000115	zh		NOT_TRANSLATED
en	A developmental defect in the formation of pulmonary lobes.	HP:0002101	IAO:0000115	zh		NOT_TRANSLATED
en	Inflammation of the pleura.	HP:0002102	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the pulmonary pleura, the thin, transparent membrane which covers the lungs and lines the inside of the chest walls.	HP:0002103	IAO:0000115	zh		NOT_TRANSLATED
en	Lack of breathing with no movement of the respiratory muscles and no exchange of air in the lungs. This term refers to a disposition to have recurrent episodes of apnea rather than to a single event.	HP:0002104	IAO:0000115	zh		NOT_TRANSLATED
en	Coughing up (expectoration) of blood or blood-streaked sputum from the larynx, trachea, bronchi, or lungs.	HP:0002105	IAO:0000115	zh		NOT_TRANSLATED
en	Accumulation of air in the pleural cavity leading to a partially or completely collapsed lung.	HP:0002107	IAO:0000115	zh		NOT_TRANSLATED
en	Pneumothorax occurring without traumatic injury to the chest or lung.	HP:0002108	IAO:0000115	zh		NOT_TRANSLATED
en	Persistent abnormal dilatation of the bronchi owing to localized and irreversible destruction and widening of the large airways.	HP:0002110	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural abnormality of the cerebral ventricles.	HP:0002118	IAO:0000115	zh		NOT_TRANSLATED
en	An increase in size of the ventricular system of the brain.	HP:0002119	IAO:0000115	zh		NOT_TRANSLATED
en	Atrophy of the cortex of the cerebrum.	HP:0002120	IAO:0000115	zh		NOT_TRANSLATED
en	A generalized non-motor (absence) seizure is a type of a type of dialeptic seizure that is of electrographically generalized onset. It is a generalized seizure characterised by an interruption of activities, a blank stare, and usually the person will be unresponsive when spoken to. Any ictal motor phenomena are minor in comparison to these non-motor features.	HP:0002121	IAO:0000115	zh		NOT_TRANSLATED
en	A generalized myoclonic seizure is a type of generalized motor seizure characterised by bilateral, sudden, brief (<100 ms) involuntary single or multiple contraction of muscles or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly repetitive and less sustained than is clonus.	HP:0002123	IAO:0000115	zh		NOT_TRANSLATED
en	Polymicrogyria is a congenital malformation of the cerebral cortex characterized by abnormal cortical layering (lamination) and an excessive number of small gyri (folds).	HP:0002126	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural anomaly that affects the upper motor neuron.	HP:0002127	IAO:0000115	zh		NOT_TRANSLATED
en	Periodic spells of incoordination and imbalance, that is, episodes of ataxia typically lasting from 10 minutes to several hours or days.	HP:0002131	IAO:0000115	zh		NOT_TRANSLATED
en	A cavity within the cerebral hemisphere, filled with cerebrospinal fluid, that communicates directly with the ventricular system.	HP:0002132	IAO:0000115	zh		NOT_TRANSLATED
en	Status epilepticus is a type of prolonged seizure resulting either from the failure of the mechanisms responsible for seizure termination or from the initiation of mechanisms which lead to abnormally prolonged seizures (after time point t1). It is a condition that can have long-term consequences (after time point t2), including neuronal death, neuronal injury, and alteration of neuronal networks, depending on the type and duration of seizures.	HP:0002133	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormality of the basal ganglia.	HP:0002134	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of calcium deposition affecting one or more structures of the basal ganglia.	HP:0002135	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal gait pattern in which persons stand and walk with their feet spaced widely apart. This is often a component of cerebellar ataxia.	HP:0002136	IAO:0000115	zh		NOT_TRANSLATED
en	Hemorrhage occurring between the arachnoid mater and the pia mater.	HP:0002138	IAO:0000115	zh		NOT_TRANSLATED
en	A defect of development of the brain characterized by congenital absence of the part of the brain that includes the olfactory bulbs, tracts, and other structures associated with the sense of smell.	HP:0002139	IAO:0000115	zh		NOT_TRANSLATED
