subject_id	translation_value	comment
HP:0100400	Beşinci ayak parmağı en dış kemiğinin duplikasyonu	OFFICIAL
HP:0100400	Küçük ayak parmağı en dış kemiğinin duplikasyonu	OFFICIAL
HP:0100400	Serçe ayak parmağı en dış kemiğinin duplikasyonu	OFFICIAL
HP:0100400	Serçe ayak parmağı en dış kemiğinin duplikasyonu	OFFICIAL
HP:0100400	5. ayak parmağı distal falanksının kısmi/tam duplikasyonu	OFFICIAL
HP:0002098	Nefes alma güçlükleri	CANDIDATE
HP:0002098	Güç nefes alma	CANDIDATE
HP:0002098	Solunum güçlükleri	CANDIDATE
HP:0002098	Dar nefes	CANDIDATE
HP:0002098	Nefes darlığı	CANDIDATE
HP:0100403	Küçük ayak parmağı orta kemiğinin duplikasyonu	OFFICIAL
HP:0100403	Serçe ayak parmağı orta kemiğinin duplikasyonu	OFFICIAL
HP:0100403	Serçe ayak parmağı orta kemiğinin duplikasyonu	OFFICIAL
HP:0100403	Beşinci ayak parmağı orta falanksının duplikasyonu	OFFICIAL
HP:0100403	5. ayak parmağı orta falanksının kısmi/tam duplikasyonu	OFFICIAL
HP:0002099	Bronşiyal astım	OFFICIAL
HP:0002099	Reaktif hava yolu hastalığı	OFFICIAL
HP:0100402	4. ayak parmağı orta kemik duplikasyonu	OFFICIAL
HP:0100402	Dördüncü ayak parmağı orta falanks duplikasyonu	OFFICIAL
HP:0100402	4. ayak parmağı orta falanksının kısmi/tam duplikasyonu	OFFICIAL
HP:0002100	Recurrent pneumonia due to aspiration,	NOT_TRANSLATED
HP:0100405	4. ayak parmağı en iç kemiğinin duplikasyonu	OFFICIAL
HP:0100405	Dördüncü ayak parmağı proksimal falanks duplikasyonu	OFFICIAL
HP:0100405	4. ayak parmağı proksimal falanksının kısmi/tam duplikasyonu	OFFICIAL
HP:0002101	Defektif akciğer lobasyonu	OFFICIAL
HP:0002101	Akciğer segmentasyon defekti	OFFICIAL
HP:0100404	3. ayak parmağı en iç kemiğinin duplikasyonu	OFFICIAL
HP:0100404	Üçüncü ayak parmağı proksimal falanks duplikasyonu	OFFICIAL
HP:0100404	3. ayak parmağı proksimal falanksının kısmi/tam duplikasyonu	OFFICIAL
HP:0002102	Plörezi	OFFICIAL
HP:0100407	Üçüncü ayak parmağı distal falanksının tam duplikasyonu	OFFICIAL
HP:0100407	3. ayak parmağının en dış kemiğinin tam duplikasyonu	OFFICIAL
HP:0002103	Abnormality of the pleura	NOT_TRANSLATED
HP:0100406	Küçük ayak parmağı en iç kemiğinin duplikasyonu	OFFICIAL
HP:0100406	Serçe ayak parmağı en iç kemiğinin duplikasyonu	OFFICIAL
HP:0100406	Ayak serçe parmağı en iç kemiğinin duplikasyonu	OFFICIAL
HP:0100406	Beşinci ayak parmağı proksimal falanksının duplikasyonu	OFFICIAL
HP:0100406	5. ayak parmağı proksimal falanksının kısmi/tam duplikasyonu	OFFICIAL
HP:0002104	Spontan solunum yokluğu	OFFICIAL
HP:0002104	Apne atakları	OFFICIAL
HP:0002104	Apne	OFFICIAL
HP:0100409	Beşinci ayak parmağı distal falanksının tam duplikasyonu	OFFICIAL
HP:0100409	Küçük ayak parmağının en dış kemiğinin tam duplikasyonu	OFFICIAL
HP:0100409	Serçe ayak parmağının en dış kemiğinin tam duplikasyonu	OFFICIAL
HP:0100409	Serçe ayak parmağı en dış kemiğinin tam duplikasyonu	OFFICIAL
HP:0002105	Aşırı balgam salgılanması	OFFICIAL
HP:0100408	Dördüncü ayak parmağı distal falanksının tam duplikasyonu	OFFICIAL
HP:0100408	4. ayak parmağının en dış kemiğinin tam duplikasyonu	OFFICIAL
HP:0100411	4. ayak parmağının orta kemiğinin tam duplikasyonu	OFFICIAL
HP:0100411	Dördüncü ayak parmağının orta kemiğinin tam duplikasyonu	OFFICIAL
HP:0002107	Sönmüş akciğer	OFFICIAL
HP:0100410	3. ayak parmağının orta kemiğinin tam duplikasyonu	OFFICIAL
HP:0100410	Üçüncü ayak parmağının orta kemiğinin tam duplikasyonu	OFFICIAL
HP:0002108	Spontan sönmüş akciğer	OFFICIAL
HP:0100413	3. ayak parmağı en içteki kemiğinin tam duplikasyonu	OFFICIAL
HP:0100412	Küçük ayak parmağı orta kemiğinin tam duplikasyonu	OFFICIAL
HP:0100412	Serçe ayak parmağı orta kemiğinin tam duplikasyonu	OFFICIAL
HP:0100412	Serçe ayak parmağı orta kemiğinin tam duplikasyonu	OFFICIAL
HP:0100412	Beşinci ayak parmağı orta falanksının tam duplikasyonu	OFFICIAL
HP:0002110	Akciğer hava yollarının kalıcı genişlemesi	OFFICIAL
HP:0100415	Küçük ayak parmağının en iç kemiğinin tam duplikasyonu	OFFICIAL
HP:0100415	Ayak serçe parmağının en iç kemiğinin tam duplikasyonu	OFFICIAL
HP:0100415	Serçe ayak parmağının en iç kemiğinin tam duplikasyonu	OFFICIAL
HP:0100415	Beşinci ayak parmağı proksimal falanksının tam duplikasyonu	OFFICIAL
HP:0100414	4. ayak parmağı en içteki kemiğinin tam duplikasyonu	OFFICIAL
HP:0100417	Dördüncü ayak parmağı distal falanksının kısmi duplikasyonu	OFFICIAL
HP:0100417	Dördüncü ayak parmağının en dış kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0002113	Akciğer infiltratları	OFFICIAL
HP:0002113	Pulmonik infiltrasyon	OFFICIAL
HP:0100416	Üçüncü ayak parmağı distal falanksının kısmi duplikasyonu	OFFICIAL
HP:0100416	3. ayak parmağının en dış kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100419	3. ayak parmağının orta kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100419	Üçüncü ayak parmağının orta kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100418	Beşinci ayak parmağı distal falanksının kısmi duplikasyonu	OFFICIAL
HP:0100418	Ayak serçe parmağı en dış kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100418	Ayak serçe parmağı en dış kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100418	Serçe ayak parmağı en dış kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100418	Serçe ayak parmağı en dış kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100421	Küçük ayak parmağı orta kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100421	Serçe ayak parmağı orta kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100421	Serçe ayak parmağı orta kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100421	Ayak serçe parmağı orta falanksının kısmi duplikasyonu	OFFICIAL
HP:0100420	4. ayak parmağının orta kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100420	Dördüncü ayak parmağının orta falanksının kısmi duplikasyonu	OFFICIAL
HP:0002118	Abnormality of the cerebral ventricles	NOT_TRANSLATED
HP:0100423	4. ayak parmağının en iç kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0002119	Serebral ventriküler dilatasyon	OFFICIAL
HP:0002119	Dilate serebral ventrikül	OFFICIAL
HP:0002119	Dilate serebral ventrikül	OFFICIAL
HP:0002119	Dilate ventriküller	OFFICIAL
HP:0002119	Genişlemiş serebral ventriküller	OFFICIAL
HP:0002119	Genişlemiş ventriküller	OFFICIAL
HP:0002119	Genişlemiş ventriküler sistem	OFFICIAL
HP:0002119	Geniş serebral ventriküller ve sisterna	OFFICIAL
HP:0002119	Ventriküler dilatasyon	OFFICIAL
HP:0100422	3. ayak parmağının en iç kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100422	Üçüncü ayak parmağının proksimal kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0002120	Serebral korteks atrofisi	OFFICIAL
HP:0002120	Kortikal atrofi	OFFICIAL
HP:0100425	Geniş orta 3. parmak kemiği	OFFICIAL
HP:0002121	Petit mal nöbetleri	CANDIDATE
HP:0100424	Küçük ayak parmağının en iç kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100424	Serçe ayak parmağının en iç kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100424	Ayak serçe parmağının en iç kemiğinin kısmi duplikasyonu	OFFICIAL
HP:0100424	Beşinci ayak parmağı proksimal falanksının kısmi duplikasyonu	OFFICIAL
HP:0100427	Küçük ayak parmağının geniş orta kemiği	OFFICIAL
HP:0100427	Ayak serçe parmağının geniş orta kemiği	OFFICIAL
HP:0100427	Ayak serçe parmağının geniş orta kemiği	OFFICIAL
HP:0002123	Myoklonik epilepsi, ilerleyici	CANDIDATE
HP:0002123	Myoklonik nöbetler	CANDIDATE
HP:0002123	Myoklonik nöbetler	CANDIDATE
HP:0100426	Geniş orta 4. parmak kemiği	OFFICIAL
HP:0100429	4. ayak parmağının geniş en iç kemiği	OFFICIAL
HP:0100428	3. ayak parmağının geniş en iç kemiği	OFFICIAL
HP:0002126	Beyinde daha fazla yarıklar	OFFICIAL
HP:0100431	3. ayak parmağının geniş en dış kemiği	OFFICIAL
HP:0100431	3. ayak parmağı geniş en dış kemiği	OFFICIAL
HP:0002127	Üst motor nöronun anormal şekli	OFFICIAL
HP:0100430	Küçük ayak parmağının geniş en iç kemiği	OFFICIAL
HP:0100430	Ayak serçe parmağının geniş en iç kemiği	OFFICIAL
HP:0100430	Ayak serçe parmağının geniş en iç kemiği	OFFICIAL
HP:0100433	5. ayak parmağının geniş en dış kemiği	OFFICIAL
HP:0100433	Ayak serçe parmağının geniş en dış kemiği	OFFICIAL
HP:0100433	Serçe ayak parmağının geniş en dış kemiği	OFFICIAL
HP:0100433	Ayak serçe parmağının geniş en dış kemiği	OFFICIAL
HP:0100432	4. ayak parmağının geniş en dış kemiği	OFFICIAL
HP:0100432	4. ayak parmağı geniş en dış kemiği	OFFICIAL
HP:0100435	4. ayak parmağının mermi şeklindeki orta kemiği	OFFICIAL
HP:0002131	Aralıklı serebellar ataksi	OFFICIAL
HP:0002131	Paroksismal ataksi	OFFICIAL
HP:0100434	3. ayak parmağının mermi şeklindeki orta falanksı	OFFICIAL
HP:0002132	Beyin içinde boşluk	OFFICIAL
HP:0100437	3. ayak parmağının mermi şeklindeki proksimal kemiği	OFFICIAL
HP:0002133	Arasında iyileşme olmadan tekrarlayan nöbetler	CANDIDATE
HP:0100436	Küçük ayak parmağının mermi şeklindeki orta kemiği	OFFICIAL
HP:0100436	Serçe ayak parmağının mermi şeklindeki orta kemiği	OFFICIAL
HP:0100436	Serçe ayak parmağının mermi şeklindeki orta kemiği	OFFICIAL
HP:0002134	Bazal gangliyanın anomalisi	CANDIDATE
HP:0002134	Bazal gangliya hastalığı	CANDIDATE
HP:0100439	Küçük ayak parmağının mermi şeklindeki en iç kemiği	OFFICIAL
HP:0100439	Serçe ayak parmağının mermi şeklindeki en iç kemiği	OFFICIAL
HP:0100439	Serçe ayak parmağının mermi şeklindeki en iç kemiği	OFFICIAL
HP:0002135	Bazal gangliya kalsifikasyonları	OFFICIAL
HP:0002135	Bazal gangliyon kalsifikasyonu	OFFICIAL
HP:0002135	Bazal gangliyon kalsifikasyonu	OFFICIAL
HP:0100438	4. ayak parmağının mermi şeklindeki proksimal kemiği	OFFICIAL
HP:0002136	Geniş tabanlı yürüyüş	OFFICIAL
HP:0002136	Geniş tabanlı demarş	OFFICIAL
HP:0002136	Geniş tabanlı yürüme	OFFICIAL
HP:0002136	Geniş tabanlı yürüyüş şekli	OFFICIAL
HP:0100441	4. ayak parmağının mermi şeklindeki en dış kemiği	OFFICIAL
HP:0100440	3. ayak parmağının mermi şeklindeki en dış kemiği	OFFICIAL
HP:0002138	Subaraknoid kanama	OFFICIAL
HP:0100443	3. ayak parmağının eğrilmiş orta kemiği	OFFICIAL
HP:0100442	Küçük ayak parmağının mermi şeklindeki en dış kemiği	OFFICIAL
HP:0100442	Küçük ayak parmağının mermi şeklindeki en dış kemiği	OFFICIAL
HP:0100442	Ayak serçe parmağının mermi şeklindeki en dış kemiği	OFFICIAL
HP:0002140	Ischaemic stroke	NOT_TRANSLATED
HP:0100445	Küçük ayak parmağının eğirilmiş orta kemiği	OFFICIAL
HP:0100445	Küçük ayak parmağının eğirilmiş orta kemiği	OFFICIAL
HP:0100445	Ayak serçe parmağının eğirilmiş orta kemiği	OFFICIAL
HP:0002141	Denge anormalliği	OFFICIAL
HP:0002141	Balans anormalliği	OFFICIAL
HP:0002141	Dengesiz yürüyüş	OFFICIAL
HP:0100444	4. ayak parmağının eğrilmiş orta kemiği	OFFICIAL
HP:0100447	4. ayak parmağının kavisli en iç kemiği	OFFICIAL
HP:0002143	Omurilik hastalığı	OFFICIAL
HP:0002143	Spinal kord patolojisi	OFFICIAL
HP:0100446	3. ayak parmağının kavisli en iç kemiği	OFFICIAL
HP:0002144	Okült spinal disrafizm	OFFICIAL
HP:0100449	3. ayak parmağının kavisli en dış kemiği	OFFICIAL
HP:0100448	Kıvrımlı ayak parmağı en iç kemiği	OFFICIAL
HP:0100448	Küçük ayak parmağının en iç kıvrımlı kemiği	OFFICIAL
HP:0100448	Ayak serçe parmağının en iç kıvrımlı kemiği	OFFICIAL
HP:0100451	Ayak küçük parmağının eğimli en dış kemiği	OFFICIAL
HP:0100451	Ayak serçe parmağının eğimli en dış kemiği	OFFICIAL
HP:0100451	Ayak serçe parmağının eğimli en dış kemiği	OFFICIAL
HP:0100450	4. ayak parmağının kavisli en dış kemiği	OFFICIAL
HP:0002148	Hipofosfatemi	OFFICIAL
HP:0002148	Düşük kan fosfat seviyesi	OFFICIAL
HP:0002149	Yüksek kan ürik asit seviyesi	OFFICIAL
HP:0002149	Hiperürisemi	OFFICIAL
HP:0002150	Artmış idrar kalsiyum seviyeleri	OFFICIAL
HP:0002150	Hiperkalsinüri	OFFICIAL
HP:0002151	Artmış kan laktatı	OFFICIAL
HP:0002153	Artmış serum potasyum seviyeleri	OFFICIAL
HP:0002154	Artmış kan glisin seviyeleri	OFFICIAL
HP:0002154	Hiperglisinemi	OFFICIAL
HP:0100459	4. ayak parmağı en dış kemiğinin osteolitik defektleri	OFFICIAL
HP:0002155	Artmış plazma trigliseridleri	OFFICIAL
HP:0002155	Artmış serum trigliseridleri	OFFICIAL
HP:0002155	Artmış trigliseridler	OFFICIAL
HP:0100458	3. ayak parmağı en dış kemiğinin osteolitik defektleri	OFFICIAL
HP:0002156	Yüksek idrar homosistein seviyeleri	OFFICIAL
HP:0100461	3. ayak parmağı orta kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0002157	Azotemi	OFFICIAL
HP:0100460	5. ayak parmağı en dış kemiğinin osteolitik defektleri	OFFICIAL
HP:0100463	Küçük ayak parmağı orta kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0100463	Serçe ayak parmağı orta kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0100463	Ayak serçe parmağı orta kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0002159	Heparan sulphate excretion in urine	NOT_TRANSLATED
HP:0100462	4. ayak parmağı orta kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0002160	Artmış kan homosistein	OFFICIAL
HP:0002160	Homosisteinemi	OFFICIAL
HP:0100465	4. ayak parmağı en iç kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0002161	Artmış kan lizini	OFFICIAL
HP:0100464	3. ayak parmağı orta kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0002162	Düşük boyun arkası saç çizgisi	OFFICIAL
HP:0002162	Düşük arka saç çizgisi	OFFICIAL
HP:0100467	3. ayak parmağı en dış kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0100466	Küçük ayak parmağı en iç kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0100466	Serçe ayak parmağı en iç kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0100466	Serçe ayak parmağı en iç kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0002164	Displastik tırnaklar	OFFICIAL
HP:0002164	Onikodisplazi	OFFICIAL
HP:0100469	Küçük ayak parmağı en dış kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0100469	Ayak serçe parmağı en dış kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0100469	Ayak serçe parmağı en dış kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0002165	Nail pterygium	NOT_TRANSLATED
HP:0100468	4. ayak parmağı en dış kemiğinde kemik yoğunluğunda düzensiz artış	OFFICIAL
HP:0002166	Azalmış alt ekstremite vibrasyon duyusu	OFFICIAL
HP:0002166	Alt ekstremitelerde azalmış vibrasyon duyusu	OFFICIAL
HP:0002166	Alt ekstremitelerde azalmış vibrasyon duyusu	OFFICIAL
HP:0002166	Alt ekstremitelerde azalmış vibrasyon duyusu	OFFICIAL
HP:0002166	Bacaklarda azalmış vibrasyon duyusu	OFFICIAL
HP:0002166	Distal his kaybı, özellikle vibrasyonlu his	OFFICIAL
HP:0002166	Aşağı ekstremitelerde distal vibratuar bozulma	OFFICIAL
HP:0100471	4. ayak parmağının birleşmiş kemikleri	OFFICIAL
HP:0002167	Konuşma hastalığı	OFFICIAL
HP:0002167	Konuşma bozukluğu	OFFICIAL
HP:0002167	Konuşma aksaklığı	OFFICIAL
HP:0100470	Birleşmiş 3. ayak parmağının orta kemikleri	OFFICIAL
HP:0002168	Patlayıcı konuşma	OFFICIAL
HP:0100473	Birleşmiş 3. ayak parmağının en iç kemikleri	OFFICIAL
HP:0002169	İstemsiz ritmik müsküler kasılmalar ve gevşemeler	OFFICIAL
HP:0100472	Birleşmiş 5. ayak parmağının orta kemikleri	OFFICIAL
HP:0002170	Kafatası içerisinde kanama	CANDIDATE
HP:0100475	Küçük ayak parmağının en iç kemiğinin birleşmesi	OFFICIAL
HP:0100475	Ayak serçe parmağının en iç kemiğinin birleşmesi	OFFICIAL
HP:0100475	Ayak serçe parmağının en iç kemiğinin birleşmesi	OFFICIAL
HP:0002171	Serebral gliozis	OFFICIAL
HP:0100474	Birleşmiş 4. ayak parmağının en iç kemikleri	OFFICIAL
HP:0002172	Anormal retropulsiyon testi	OFFICIAL
HP:0002172	Dengesizlik	OFFICIAL
HP:0100477	Birleşmiş 4. ayak parmağının en dış kemikleri	OFFICIAL
HP:0100476	Birleşmiş 3. ayak parmağının en dış kemikleri	OFFICIAL
HP:0002174	Tremor, postural	OFFICIAL
HP:0100478	Küçük ayak parmağının en dış kemiklerinin birleşmesi	OFFICIAL
HP:0100478	Serçe ayak parmağının en dış kemiklerinin birleşmesi	OFFICIAL
HP:0100478	Ayak serçe parmağının en dış kemiklerinin birleşmesi	OFFICIAL
HP:0002176	Spinal kord üzerinde baskı	OFFICIAL
HP:0100481	4. ayak parmağının kaynamış orta ve en içteki kemikleri	OFFICIAL
HP:0100481	4. ayak parmağının orta ve proksimal falanjlarının simfalangizmi	OFFICIAL
HP:0100480	3. ayak parmağının kaynamış orta ve en içteki kemikleri	OFFICIAL
HP:0100480	3. ayak parmağının orta ve proksimal falankslarının simfalangizmi	OFFICIAL
HP:0100483	Ayağın 2. uzun kemiği ile kaynaşmış 2. ayak parmağının en iç kemiği	OFFICIAL
HP:0002179	Opustotonus	OFFICIAL
HP:0100482	Kaynaşmış en iç ve orta ayak küçük parmak kemikleri	OFFICIAL
HP:0100482	Kaynaşmış en iç ve orta ayak serçe parmak kemikleri	OFFICIAL
HP:0100482	Kaynaşmış en iç ve orta ayak serçe parmak kemikleri	OFFICIAL
HP:0100482	5. ayak parmağının orta ve proksimal falankslarının simfalangizmi	OFFICIAL
HP:0002180	Nörodejeneratif hastalık	OFFICIAL
HP:0002180	Nörodejeneratif hastalık	OFFICIAL
HP:0002180	İlerleyici nörodejeneratif hastalık	OFFICIAL
HP:0100485	Ayağın 4. uzun kemiği ile kaynaşmış 4. ayak parmağının en iç kemiği	OFFICIAL
HP:0002181	Beyin ödemi	CANDIDATE
HP:0002181	Beyin ödemi	CANDIDATE
HP:0002181	Beynin şişmesi	CANDIDATE
HP:0100484	Ayağın 3. uzun kemiği ile kaynaşmış 3. ayak parmağının en iç kemiği	OFFICIAL
HP:0100487	Küçük ayak parmağının üçgen şeklindeki en dış kemiği	OFFICIAL
HP:0100487	Serçe ayak parmağının üçgen şeklindeki en dış kemiği	OFFICIAL
HP:0100487	Ayak serçe parmağının üçgen şeklindeki en dış kemiği	OFFICIAL
HP:0002183	Yüksek seslerden korkma	OFFICIAL
HP:0100486	Ayağın 5. uzun kemiği ile kaynaşmış en iç ayak serçe parmağı	OFFICIAL
HP:0100489	2. ayak parmağının kaynamış orta ve en iç kemikleri	OFFICIAL
HP:0100489	2. ayak parmağının orta ve proksimal falankslarının simfalangizmi	OFFICIAL
HP:0002185	Nöronlarda düzensiz mikrotübüllerden oluşan nörofibriller düğümler	OFFICIAL
HP:0002185	Eşleşmiş helikal filamanlar	OFFICIAL
HP:0100488	Ayağın 1. uzun kemiği ile ayak baş parmağı en iç kemiğinin kaynaşması	OFFICIAL
HP:0002186	Apraksi	OFFICIAL
HP:0100491	Alt ekstremitelerin eklemlerinin anormalliği	OFFICIAL
HP:0002187	Zeka geriliği, derin	OFFICIAL
HP:0002187	Derin zeka geriliği	OFFICIAL
HP:0100490	Ellerin kamptodaktilisi	OFFICIAL
HP:0100490	Proksimal interfalangiyal eklemin kamptodaktilisi	OFFICIAL
HP:0100490	Parmakların proksimal interfalangiyal eklemlerinin kontraktürü	OFFICIAL
HP:0100490	Proksimal interfalangiyal eklemlerin fleksiyon kontraktürleri	OFFICIAL
HP:0100490	Proksimal interfalangiyal parmak eklem kontraktürü	OFFICIAL
HP:0002188	Merkezi sinir sistemi miyelinasyonunda gecikme	OFFICIAL
HP:0002191	Spastisite, progresif	OFFICIAL
HP:0100494	Mastositlerin anormalliği	OFFICIAL
HP:0002193	Pseudobulbar behavioural symptoms	NOT_TRANSLATED
HP:0002194	Gecikmiş kaba motor beceriler	OFFICIAL
HP:0002194	Gecikmiş motor beceriler	OFFICIAL
HP:0002194	Gelişme gecikmesi, kaba motor	OFFICIAL
HP:0002194	Kaba motor gecikme	OFFICIAL
HP:0002194	Sınırlı kaba motor gelişme	OFFICIAL
HP:0100499	Ayak parmaklarının mediyal deviasyonu	OFFICIAL
HP:0002197	Sık olmayan generalize nöbetler	CANDIDATE
HP:0100500	Ayak parmaklarının lateral deviasyonu	OFFICIAL
HP:0002198	Genişlemiş dördüncü ventrikül	OFFICIAL
HP:0100503	Kandaki azalmış tiamin seviyesi	CANDIDATE
HP:0002199	Düşük kalsiyum nöbetleri	OFFICIAL
HP:0002199	Hipokalsemiye bağlı nöbetler	OFFICIAL
HP:0002200	Psödobulber semptomlar	OFFICIAL
HP:0100505	Vitamin B5 deficiency	NOT_TRANSLATED
HP:0100504	Riboflavin eksikliği	CANDIDATE
HP:0002202	Akciğer etrafında sıvı	OFFICIAL
HP:0100507	Vitamin B9 eksikliği	OFFICIAL
HP:0100506	Vitamin B8 deficiency	NOT_TRANSLATED
HP:0002204	Akciğer arterinde kan pıhtısı	OFFICIAL
HP:0002205	Sık solunum yolu enfeksiyonları	OFFICIAL
HP:0002205	Çoklu solunum yolu enfeksiyonları	OFFICIAL
HP:0002205	solunum yolu enfeksiyonları, tekrarlayan	OFFICIAL
HP:0002205	Solunum yolu enfeksiyonlarına yatkınlık	OFFICIAL
HP:0100510	Vitamin C deficiency	NOT_TRANSLATED
HP:0002208	Kaba saç yapısı	OFFICIAL
HP:0002208	Pürüzlü saç yapısı	OFFICIAL
HP:0100513	Alfa-tokoferol eksikliği	CANDIDATE
HP:0002209	Saç, incelmesi	CANDIDATE
HP:0002209	Seyrek, ince saç	CANDIDATE
HP:0002209	seyrek-yok saç	CANDIDATE
HP:0002209	İnce saç	CANDIDATE
HP:0100512	D vitamininde eksiklik	CANDIDATE
HP:0100515	Sabit idrara çıkma	OFFICIAL
HP:0100515	Sık idrara çıkma	OFFICIAL
HP:0002211	Ön saç poliozisi	OFFICIAL
HP:0002211	Kahkül saçının poliozisi	OFFICIAL
HP:0100517	Üretra neoplazisi	OFFICIAL
HP:0002213	İnce saç şaftı	OFFICIAL
HP:0002213	İnce saç yapısı	OFFICIAL
HP:0002213	İnce saç	OFFICIAL
HP:0002213	İnce saç şaftı	OFFICIAL
HP:0002213	İnce saç yapısı	OFFICIAL
HP:0002213	İncelmiş saç	OFFICIAL
HP:0100516	Üreterin neoplazisi	OFFICIAL
HP:0100516	üreter kanseri	OFFICIAL
HP:0100519	İdrar çıkış yokluğu	OFFICIAL
HP:0002215	Seyrek aksiller ve pubik kıl	OFFICIAL
HP:0002215	Seyrek kafatası, aksiller ve pubik kılı	OFFICIAL
HP:0002215	seyrekten yokluğa aksiller kıl	OFFICIAL
HP:0100518	Ağrılı veya zor idrara çıkma	OFFICIAL
HP:0002216	Erken beyazlaşma	CANDIDATE
HP:0002216	Prematür beyazlaşma	CANDIDATE
HP:0002216	Saçın prematür ağarması	CANDIDATE
HP:0002216	Prematür ağarma	CANDIDATE
HP:0002216	Prematür saç ağarlaşması	CANDIDATE
HP:0002217	Yavaş büyüyen saç	OFFICIAL
HP:0002217	Saç büyümesinin yavaş hızı	OFFICIAL
HP:0002217	Saç büyümesinin yavaş hızı	OFFICIAL
HP:0002218	Gümüş gri saç rengi	CANDIDATE
HP:0002218	Gümüşümsü gri saç	CANDIDATE
HP:0100523	Karaciğer absesi	OFFICIAL
HP:0002219	Yüz tüylerinin büyümesinde artış	OFFICIAL
HP:0100524	Dimeli	OFFICIAL
HP:0002223	Kaş eksikliği	OFFICIAL
HP:0002223	Kaş agenezisi	OFFICIAL
HP:0002223	Kaş aplazisi	OFFICIAL
HP:0002223	Kaş gelişiminin yetersizliği	OFFICIAL
HP:0002223	Kaş kaybı	OFFICIAL
HP:0002223	Kaşın olmayışı	OFFICIAL
HP:0100526	Akciğer tümörü	CANDIDATE
HP:0002224	Afro-yapılı saç	CANDIDATE
HP:0002224	Kıvırcık saç yapısı	CANDIDATE
HP:0002224	Karmaşık saç yapısı	CANDIDATE
HP:0100529	Fosfat homeostazının anormalliği	OFFICIAL
HP:0002225	Azalmış cinsel tüyler	OFFICIAL
HP:0002225	seyrelmeden yokluğu kasık tüyleri	OFFICIAL
HP:0002226	Sarı kaş	OFFICIAL
HP:0002226	Gri kaş	OFFICIAL
HP:0002226	Solgun kaş	OFFICIAL
HP:0002227	Sarı kirpikler	OFFICIAL
HP:0002227	Gri kirpikler	OFFICIAL
HP:0002227	Solgun kirpikler	OFFICIAL
HP:0100530	Abnormal Ca-PHOS regulating hormone level	NOT_TRANSLATED
HP:0100530	Abnormal Ca2+ PO4 regulating hormone level	NOT_TRANSLATED
HP:0100533	Oküler inflamasyon	OFFICIAL
HP:0100532	Gözün dış beyaz kısmının inflamasyonu	OFFICIAL
HP:0002230	Vücut genelinde aşırı kıllanma	CANDIDATE
HP:0002231	Limited body hair	NOT_TRANSLATED
HP:0002231	Little body hair	NOT_TRANSLATED
HP:0002231	Sparse to absent body hair	NOT_TRANSLATED
HP:0100534	Gözün beyaz kısmı üstündeki ince katmanın inflamasyonu	OFFICIAL
HP:0002232	Alopecia areata	NOT_TRANSLATED
HP:0002232	Patchy baldness	NOT_TRANSLATED
HP:0100537	Fasya inflamasyonu	OFFICIAL
HP:0100539	Periorbital selülit	CANDIDATE
HP:0100539	Periorbital şişme	CANDIDATE
HP:0100539	Göz etrafında şişkinlik	CANDIDATE
HP:0100539	Şiş gözler	CANDIDATE
HP:0100539	Gözler etrafında şişme	CANDIDATE
HP:0100538	Kaş sırtı anormalliği	OFFICIAL
HP:0100538	Supraorbital marjin deformitesi	OFFICIAL
HP:0100538	Supraorbital çıkıntıların deformitesi	OFFICIAL
HP:0100538	Supraorbital sınırların malformasyonu	OFFICIAL
