source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	nl	HP:0001466	rdfs:label	Contiguous gene syndrome	Aaneengesloten gen syndroom	CANDIDATE
en	nl	HP:0001467	rdfs:label	Aplasia/Hypoplasia involving the musculature of the upper limbs	Aplasie/hypoplasie waarbij de musculatuur van de bovenste ledematen betrokken is	CANDIDATE
en	nl	HP:0001468	rdfs:label	Aplasia/Hypoplasia involving the musculature of the upper arm	Aplasie/hypoplasie waarbij de musculatuur van de bovenarm betrokken is	CANDIDATE
en	nl	HP:0001469	rdfs:label	Abnormal morphology of the pelvis musculature	Afwijking van de bekkenmusculatuur	CANDIDATE
en	nl	HP:0001470	rdfs:label	Sex-limited expression	Geslachtsbeperkt autosomaal dominant	CANDIDATE
en	nl	HP:0001471	rdfs:label	Aplasia/Hypoplasia of the musculature of the pelvis	Aplasie/hypoplasie van de bekkenmusculatuur	CANDIDATE
en	nl	HP:0001473	rdfs:label	Metatarsal osteolysis	Metatarsale osteolyse	CANDIDATE
en	nl	HP:0001474	rdfs:label	Sclerotic scapulae	Sclerotische scapulae	CANDIDATE
en	nl	HP:0001475	rdfs:label	Male-limited expression	Man-gelimiteerd autosomaal dominant	CANDIDATE
en	nl	HP:0001476	rdfs:label	Delayed closure of the anterior fontanelle	Vertraagde sluiting van de voorste fontanel	CANDIDATE
en	nl	HP:0001477	rdfs:label	Compensatory chin elevation	Compenserende kinhoogte	CANDIDATE
en	nl	HP:0001480	rdfs:label	Freckling	Sproeten	CANDIDATE
en	nl	HP:0001482	rdfs:label	Subcutaneous nodule	Subcutane noduul	CANDIDATE
en	nl	HP:0001483	rdfs:label	Eye poking	Oog prikken	CANDIDATE
en	nl	HP:0001488	rdfs:label	Bilateral ptosis	Bilaterale ptosis	CANDIDATE
en	nl	HP:0001489	rdfs:label	Posterior vitreous detachment	Glasvochtloslating	CANDIDATE
en	nl	HP:0001491	rdfs:label	Congenital fibrosis of extraocular muscles	Congenitale fibrose van extraoculaire spieren	CANDIDATE
en	nl	HP:0001492	rdfs:label	Axenfeld anomaly	Axenfeld syndroom	CANDIDATE
en	nl	HP:0001493	rdfs:label	Falciform retinal fold	Gebogen retinale vouw	CANDIDATE
en	nl	HP:0001495	rdfs:label	Carpal osteolysis	Carpale osteolyse	CANDIDATE
en	nl	HP:0001498	rdfs:label	Carpal bone hypoplasia	Hypoplasie van carpale botten	CANDIDATE
en	nl	HP:0001500	rdfs:label	Broad finger	Brede vinger	CANDIDATE
en	nl	HP:0001501	rdfs:label	6 metacarpals	6 middelhandsbeentjes	CANDIDATE
en	nl	HP:0001504	rdfs:label	Metacarpal osteolysis	Metacarpale osteolyse	CANDIDATE
en	nl	HP:0001507	rdfs:label	Growth abnormality	Abnormale groei	CANDIDATE
en	nl	HP:0001508	rdfs:label	Failure to thrive	Groeiachterstand	CANDIDATE
en	nl	HP:0001510	rdfs:label	Growth delay	Vertraging van de groei	CANDIDATE
en	nl	HP:0001511	rdfs:label	Intrauterine growth retardation	Uteriene groeiretardatie	CANDIDATE
en	nl	HP:0001513	rdfs:label	Obesity	Obesitas	CANDIDATE
en	nl	HP:0001518	rdfs:label	Small for gestational age	Klein voor zwangerschapsduur	CANDIDATE
en	nl	HP:0001519	rdfs:label	Disproportionate tall stature	Disproportionele lange lengte	CANDIDATE
en	nl	HP:0001520	rdfs:label	Large for gestational age	Groot voor zwangerschapsduur	CANDIDATE
en	nl	HP:0001522	rdfs:label	Death in infancy	Overleden in zuigelingenperiode	CANDIDATE
en	nl	HP:0001525	rdfs:label	Severe failure to thrive	Ernstige groeiachterstand	CANDIDATE
en	nl	HP:0001528	rdfs:label	Hemihypertrophy	Hemihypertrofie	CANDIDATE
en	nl	HP:0001530	rdfs:label	Mild postnatal growth retardation	Milde postnatale groeiretardatie	CANDIDATE
en	nl	HP:0001531	rdfs:label	Failure to thrive in infancy	Groeiachterstand in zuigelingenperiode	CANDIDATE
en	nl	HP:0001533	rdfs:label	Slender build	Slanke bouw	CANDIDATE
en	nl	HP:0001537	rdfs:label	Umbilical hernia	Navelbreuk	CANDIDATE
en	nl	HP:0001538	rdfs:label	Protuberant abdomen	Uitpuilende buik	CANDIDATE
en	nl	HP:0001539	rdfs:label	Omphalocele	Omfalocèle	CANDIDATE
en	nl	HP:0001540	rdfs:label	Diastasis recti	Rectus diastase	CANDIDATE
en	nl	HP:0001541	rdfs:label	Ascites	Ascites	CANDIDATE
en	nl	HP:0001543	rdfs:label	Gastroschisis	Gastroschisis	CANDIDATE
en	nl	HP:0001544	rdfs:label	Prominent umbilicus	Prominente navel	CANDIDATE
en	nl	HP:0001545	rdfs:label	Anteriorly placed anus	Anterieur geplaatste anus	CANDIDATE
en	nl	HP:0001547	rdfs:label	Abnormal rib cage morphology	Afwijking van de ribbenkast	CANDIDATE
en	nl	HP:0001548	rdfs:label	Overgrowth	Overmatige groei	CANDIDATE
en	nl	HP:0001549	rdfs:label	Abnormal ileum morphology	Afwijking van het ileum	CANDIDATE
en	nl	HP:0001551	rdfs:label	Abnormal umbilicus morphology	Afwijking van de navel	CANDIDATE
en	nl	HP:0001552	rdfs:label	Barrel-shaped chest	Vat-vormige borst	CANDIDATE
en	nl	HP:0001555	rdfs:label	Asymmetry of the thorax	Asymmetrie van de thorax	CANDIDATE
en	nl	HP:0001557	rdfs:label	Prenatal movement abnormality	Prenatale bewegingsabnormaliteit	CANDIDATE
en	nl	HP:0001558	rdfs:label	Decreased fetal movement	Verminderde foetale beweging	CANDIDATE
en	nl	HP:0001560	rdfs:label	Abnormality of the amniotic fluid	Afwijking van het vruchtwater	CANDIDATE
en	nl	HP:0001561	rdfs:label	Polyhydramnios	Polyhydramnion	CANDIDATE
en	nl	HP:0001562	rdfs:label	Oligohydramnios	Oligohydramnion	CANDIDATE
en	nl	HP:0001563	rdfs:label	Fetal polyuria	Foetale polyurie	CANDIDATE
en	nl	HP:0001566	rdfs:label	Widely-spaced maxillary central incisors	Wijd gespreide centrale bovensnijtanden	CANDIDATE
en	nl	HP:0001571	rdfs:label	Multiple impacted teeth	Multipele aangetaste tanden	CANDIDATE
en	nl	HP:0001572	rdfs:label	Macrodontia	Macrodontie	CANDIDATE
en	nl	HP:0001574	rdfs:label	Abnormality of the integument	Afwijking van de huid	CANDIDATE
en	nl	HP:0001579	rdfs:label	Primary hypercortisolism	Primair hypercorticolisme	CANDIDATE
en	nl	HP:0001580	rdfs:label	Pigmented micronodular adrenocortical disease	Gepigmenteerde micronodulaire adrenocorticale ziekte	CANDIDATE
en	nl	HP:0001581	rdfs:label	Recurrent skin infections	Recidiverende huidinfecties	CANDIDATE
en	nl	HP:0001582	rdfs:label	Redundant skin	Overtollige huid	CANDIDATE
en	nl	HP:0001583	rdfs:label	Rotary nystagmus	Roterende nystagmus	CANDIDATE
en	nl	HP:0001586	rdfs:label	Vesicovaginal fistula	Vesicovaginale fistel	CANDIDATE
en	nl	HP:0001591	rdfs:label	Bell-shaped thorax	Klokvormige thorax	CANDIDATE
en	nl	HP:0001592	rdfs:label	Selective tooth agenesis	Selectieve tandagenesie	CANDIDATE
en	nl	HP:0001593	rdfs:label	Maxillary lateral incisor microdontia	Maxillaire laterale snijtandmicrodontie	CANDIDATE
en	nl	HP:0001595	rdfs:label	Abnormal hair morphology	Afwijking van het haar	CANDIDATE
en	nl	HP:0001596	rdfs:label	Alopecia	Alopecia	CANDIDATE
en	nl	HP:0001597	rdfs:label	Abnormality of the nail	Afwijking van de nagel	CANDIDATE
en	nl	HP:0001598	rdfs:label	Concave nail	Concave nagel	CANDIDATE
en	nl	HP:0001600	rdfs:label	Abnormality of the larynx	Afwijking van het strottenhoofd	CANDIDATE
en	nl	HP:0001601	rdfs:label	Laryngomalacia	Laryngomalacie	CANDIDATE
en	nl	HP:0001602	rdfs:label	Laryngeal stenosis	Laryngeale stenose	CANDIDATE
en	nl	HP:0001604	rdfs:label	Vocal cord paresis	Stembandverlamming	CANDIDATE
en	nl	HP:0001605	rdfs:label	Vocal cord paralysis	Stembandverlamming	CANDIDATE
en	nl	HP:0001607	rdfs:label	Subglottic stenosis	Subglottische stenose	CANDIDATE
en	nl	HP:0001608	rdfs:label	Abnormality of the voice	Afwijking van de stem	CANDIDATE
en	nl	HP:0001609	rdfs:label	Hoarse voice	Hese stem	CANDIDATE
en	nl	HP:0001611	rdfs:label	Hypernasal speech	Nasale spraak	CANDIDATE
en	nl	HP:0001612	rdfs:label	Weak cry	Zwakke huil/schreeuw	CANDIDATE
en	nl	HP:0001615	rdfs:label	Hoarse cry	Hese schreeuw	CANDIDATE
en	nl	HP:0001618	rdfs:label	Dysphonia	Dysfonie	CANDIDATE
en	nl	HP:0001620	rdfs:label	High pitched voice	Hoge stem	CANDIDATE
en	nl	HP:0001621	rdfs:label	Weak voice	Zwakke stem	CANDIDATE
en	nl	HP:0001622	rdfs:label	Premature birth	Vroeggeboorte	CANDIDATE
en	nl	HP:0001623	rdfs:label	Breech presentation	Stuitligging	CANDIDATE
en	nl	HP:0001626	rdfs:label	Abnormality of the cardiovascular system	Afwijking van het cardiovasculair systeem	CANDIDATE
en	nl	HP:0001627	rdfs:label	Abnormal heart morphology	Abnormale hartmorfologie	CANDIDATE
en	nl	HP:0001629	rdfs:label	Ventricular septal defect	Ventrikelseptumdefect (VSD)	CANDIDATE
en	nl	HP:0001631	rdfs:label	Atrial septal defect	Atriumseptumdefect (ASD)	CANDIDATE
en	nl	HP:0001633	rdfs:label	Abnormal mitral valve morphology	Afwijking van de mitralisklep	CANDIDATE
en	nl	HP:0001634	rdfs:label	Mitral valve prolapse	Mitralisklepprolaps	CANDIDATE
en	nl	HP:0001635	rdfs:label	Congestive heart failure	Congestieve hartfalen	CANDIDATE
en	nl	HP:0001636	rdfs:label	Tetralogy of Fallot	Tetralogie van Fallot	CANDIDATE
en	nl	HP:0001637	rdfs:label	Abnormal myocardium morphology	Afwijking van het myocardium	CANDIDATE
en	nl	HP:0001638	rdfs:label	Cardiomyopathy	Cardiomyopathie	CANDIDATE
en	nl	HP:0001639	rdfs:label	Hypertrophic cardiomyopathy	Hypertrofische cardiomyopathie	CANDIDATE
en	nl	HP:0001640	rdfs:label	Cardiomegaly	Cardiomegalie	CANDIDATE
en	nl	HP:0001641	rdfs:label	Abnormal pulmonary valve morphology	Afwijking van de pulmonale klep	CANDIDATE
en	nl	HP:0001642	rdfs:label	Pulmonic stenosis	Pulmonische stenose	CANDIDATE
en	nl	HP:0001643	rdfs:label	Patent ductus arteriosus	Patent ductus arteriosus	CANDIDATE
en	nl	HP:0001644	rdfs:label	Dilated cardiomyopathy	Verwijde cardiomyopathie	CANDIDATE
en	nl	HP:0001645	rdfs:label	Sudden cardiac death	Plotselinge hartdood	CANDIDATE
en	nl	HP:0001646	rdfs:label	Abnormal aortic valve morphology	Afwijking van de aortaklep	CANDIDATE
en	nl	HP:0001647	rdfs:label	Bicuspid aortic valve	Bicuspidale aortaklep	CANDIDATE
en	nl	HP:0001648	rdfs:label	Cor pulmonale	Long-hart	CANDIDATE
en	nl	HP:0001649	rdfs:label	Tachycardia	Tachycardie	CANDIDATE
en	nl	HP:0001650	rdfs:label	Aortic valve stenosis	Aortaklepstenose	CANDIDATE
en	nl	HP:0001651	rdfs:label	Dextrocardia	Dextrocardie	CANDIDATE
en	nl	HP:0001653	rdfs:label	Mitral regurgitation	Mitralisklep regurgitatie	CANDIDATE
en	nl	HP:0001654	rdfs:label	Abnormal heart valve morphology	Afwijking van de hartkleppen	CANDIDATE
en	nl	HP:0001655	rdfs:label	Patent foramen ovale	Patent foramen ovale	CANDIDATE
en	nl	HP:0001657	rdfs:label	Prolonged QT interval	Verlengd QT-interval	CANDIDATE
en	nl	HP:0001658	rdfs:label	Myocardial infarction	Myocardinfarct	CANDIDATE
en	nl	HP:0001659	rdfs:label	Aortic regurgitation	Aorta-insufficiëntie	CANDIDATE
en	nl	HP:0001660	rdfs:label	Truncus arteriosus	Truncus arteriosus	CANDIDATE
en	nl	HP:0001662	rdfs:label	Bradycardia	Bradycardie	CANDIDATE
en	nl	HP:0001663	rdfs:label	Ventricular fibrillation	Ventriculaire fibrillatie	CANDIDATE
en	nl	HP:0001664	rdfs:label	Torsade de pointes	Torsade de pointes	CANDIDATE
en	nl	HP:0001667	rdfs:label	Right ventricular hypertrophy	Rechter ventrikelhypertrofie	CANDIDATE
en	nl	HP:0001669	rdfs:label	Transposition of the great arteries	Transpositie van de grote slagaders	CANDIDATE
en	nl	HP:0001670	rdfs:label	Asymmetric septal hypertrophy	Asymmetrische septale hypertrofie	CANDIDATE
en	nl	HP:0001671	rdfs:label	Abnormal cardiac septum morphology	Afwijking van de cardiale septa	CANDIDATE
en	nl	HP:0001674	rdfs:label	Complete atrioventricular canal defect	Volledig atrioventriculair kanaaldefect	CANDIDATE
en	nl	HP:0001677	rdfs:label	Coronary artery atherosclerosis	Coronaire hartziekten	CANDIDATE
en	nl	HP:0001678	rdfs:label	Atrioventricular block	Atrioventiculair blok	CANDIDATE
en	nl	HP:0001679	rdfs:label	Abnormal aortic morphology	Afwijking van de aorta	CANDIDATE
en	nl	HP:0001680	rdfs:label	Coarctation of aorta	Coarctatie van de aorta	CANDIDATE
en	nl	HP:0001681	rdfs:label	Angina pectoris	Angina pectoris (hartkramp)	CANDIDATE
en	nl	HP:0001682	rdfs:label	Subvalvular aortic stenosis	Subaortische stenose	CANDIDATE
en	nl	HP:0001683	rdfs:label	Ectopia cordis	Ectopia cordis	CANDIDATE
en	nl	HP:0001684	rdfs:label	Secundum atrial septal defect	Secundum atriumseptumdefect	CANDIDATE
en	nl	HP:0001685	rdfs:label	Myocardial fibrosis	Myocardiale fibrose	CANDIDATE
en	nl	HP:0001686	rdfs:label	Loss of voice	Stemverlies	CANDIDATE
en	nl	HP:0001688	rdfs:label	Sinus bradycardia	Sinus bradycardie	CANDIDATE
en	nl	HP:0001691	rdfs:label	Muscular subvalvular aortic stenosis	Musculaire subvalvulaire aorta stenose	CANDIDATE
en	nl	HP:0001692	rdfs:label	Atrial arrhythmia	Primaire atriale aritmie	CANDIDATE
en	nl	HP:0001693	rdfs:label	Cardiac shunt	Cardiale shunt	CANDIDATE
en	nl	HP:0001694	rdfs:label	Right-to-left shunt	Rechts-naar-links-shunt	CANDIDATE
en	nl	HP:0001695	rdfs:label	Cardiac arrest	Hartstilstand	CANDIDATE
en	nl	HP:0001696	rdfs:label	Situs inversus totalis	Situs inversus totalis	CANDIDATE
en	nl	HP:0001697	rdfs:label	Abnormal pericardium morphology	Afwijking van het hartzakje	CANDIDATE
en	nl	HP:0001698	rdfs:label	Pericardial effusion	Pericardeffusie	CANDIDATE
en	nl	HP:0001699	rdfs:label	Sudden death	Plotselinge dood	CANDIDATE
en	nl	HP:0001700	rdfs:label	Myocardial necrosis	Myocardiale necrose	CANDIDATE
en	nl	HP:0001701	rdfs:label	Pericarditis	Pericarditis	CANDIDATE
en	nl	HP:0001702	rdfs:label	Abnormal tricuspid valve morphology	Afwijking van de tricuspidalisklep	CANDIDATE
en	nl	HP:0001704	rdfs:label	Tricuspid valve prolapse	Tricuspidalisklepprolaps	CANDIDATE
en	nl	HP:0001705	rdfs:label	Right ventricular outlet tract obstruction	Rechter ventriculaire outlet obstructie	CANDIDATE
en	nl	HP:0001706	rdfs:label	Endocardial fibroelastosis	Endocardiale fibroelastose	CANDIDATE
en	nl	HP:0001707	rdfs:label	Abnormal right ventricle morphology	Afwijking van het rechterventrikel	CANDIDATE
en	nl	HP:0001708	rdfs:label	Right ventricular failure	Rechter ventrikelfalen	CANDIDATE
en	nl	HP:0001709	rdfs:label	Third degree atrioventricular block	Derdegraads atrioventriculair blok	CANDIDATE
en	nl	HP:0001710	rdfs:label	Conotruncal defect	Conotruncaal defect	CANDIDATE
en	nl	HP:0001711	rdfs:label	Abnormal left ventricle morphology	Afwijking van het linkerventrikel	CANDIDATE
en	nl	HP:0001712	rdfs:label	Left ventricular hypertrophy	Linker ventrikelhypertrofie	CANDIDATE
en	nl	HP:0001713	rdfs:label	Abnormal cardiac ventricle morphology	Afwijking van cardiale ventrikel	CANDIDATE
en	nl	HP:0001714	rdfs:label	Ventricular hypertrophy	Ventrikelhypertrofie	CANDIDATE
en	nl	HP:0001716	rdfs:label	Wolff-Parkinson-White syndrome	Wolff-Parkinson-White-syndroom	CANDIDATE
en	nl	HP:0001717	rdfs:label	Coronary artery calcification	Kransslagaderverkalking	CANDIDATE
en	nl	HP:0001718	rdfs:label	Mitral stenosis	Mitralisstenose	CANDIDATE
en	nl	HP:0001719	rdfs:label	Double outlet right ventricle	Dubbele uitlaat rechterventrikel	CANDIDATE
en	nl	HP:0001722	rdfs:label	High-output congestive heart failure	High-output congestief hartfalen	CANDIDATE
en	nl	HP:0001723	rdfs:label	Restrictive cardiomyopathy	Restrictieve cardiomyopathie	CANDIDATE
en	nl	HP:0001727	rdfs:label	Thromboembolic stroke	Trombo-embolische beroerte	CANDIDATE
en	nl	HP:0001730	rdfs:label	Progressive hearing impairment	Progressieve slechthorendheid	CANDIDATE
en	nl	HP:0001732	rdfs:label	Abnormality of the pancreas	Afwijking van de alvleesklier	CANDIDATE
en	nl	HP:0001733	rdfs:label	Pancreatitis	Pancreatitis	CANDIDATE
en	nl	HP:0001734	rdfs:label	Annular pancreas	Ringvormige alvleesklier	CANDIDATE
en	nl	HP:0001735	rdfs:label	Acute pancreatitis	Acute pancreatitis	CANDIDATE
en	nl	HP:0001737	rdfs:label	Pancreatic cysts	Pancreatische cysten	CANDIDATE
en	nl	HP:0001738	rdfs:label	Exocrine pancreatic insufficiency	Pancreasinsufficiëntie	CANDIDATE
en	nl	HP:0001739	rdfs:label	Abnormal nasopharynx morphology	Afwijking van de nasofarynx	CANDIDATE
en	nl	HP:0001741	rdfs:label	Phimosis	Phimosis	CANDIDATE
en	nl	HP:0001742	rdfs:label	Nasal congestion	Nasale obstructie	CANDIDATE
en	nl	HP:0001743	rdfs:label	Abnormality of the spleen	Afwijking van de milt	CANDIDATE
en	nl	HP:0001744	rdfs:label	Splenomegaly	Splenomegalie	CANDIDATE
en	nl	HP:0001746	rdfs:label	Asplenia	Asplenie	CANDIDATE
en	nl	HP:0001747	rdfs:label	Accessory spleen	Bijmilt	CANDIDATE
en	nl	HP:0001748	rdfs:label	Polysplenia	Polysplenie	CANDIDATE
en	nl	HP:0001750	rdfs:label	Single ventricle	Één ventrikel	CANDIDATE
en	nl	HP:0001751	rdfs:label	Abnormal vestibular function	Vestibulaire dysfunctie	CANDIDATE
en	nl	HP:0001756	rdfs:label	Vestibular hypofunction	Vestibulaire hypofunctie	CANDIDATE
en	nl	HP:0001757	rdfs:label	High-frequency sensorineural hearing impairment	Hoog-frequente perceptieve slechthorendheid	CANDIDATE
en	nl	HP:0001760	rdfs:label	Abnormal foot morphology	Afwijking van de voet	CANDIDATE
en	nl	HP:0001761	rdfs:label	Pes cavus	Pes cavus	CANDIDATE
en	nl	HP:0001762	rdfs:label	Talipes equinovarus	Talipes equinovarus	CANDIDATE
en	nl	HP:0001763	rdfs:label	Pes planus	Pes planus	CANDIDATE
en	nl	HP:0001765	rdfs:label	Hammertoe	Hamerteen	CANDIDATE
en	nl	HP:0001769	rdfs:label	Broad foot	Brede voet	CANDIDATE
en	nl	HP:0001770	rdfs:label	Toe syndactyly	Teensyndactyly	CANDIDATE
en	nl	HP:0001771	rdfs:label	Achilles tendon contracture	Achillespeescontractuur	CANDIDATE
en	nl	HP:0001772	rdfs:label	Talipes equinovalgus	Talipes equinovalgus	CANDIDATE
en	nl	HP:0001773	rdfs:label	Short foot	Korte voet	CANDIDATE
en	nl	HP:0001775	rdfs:label	Tarsal osteovalgus	Tarsale osteovalgus	CANDIDATE
en	nl	HP:0001776	rdfs:label	Bilateral talipes equinovarus	Bilaterale talipes equinovarus	CANDIDATE
en	nl	HP:0001780	rdfs:label	Abnormal toe morphology	Afwijking van teen	CANDIDATE
en	nl	HP:0001782	rdfs:label	Bulbous tips of toes	Bolvormige toppen van tenen	CANDIDATE
en	nl	HP:0001783	rdfs:label	Broad metatarsal	Breed middenvoetsbeentje	CANDIDATE
en	nl	HP:0001785	rdfs:label	Ankle swelling	Enkelzwelling	CANDIDATE
en	nl	HP:0001786	rdfs:label	Narrow foot	Smalle voet	CANDIDATE
en	nl	HP:0001787	rdfs:label	Abnormal delivery	Abnormale bevalling	CANDIDATE
en	nl	HP:0001788	rdfs:label	Premature rupture of membranes	Prematuur breken van de vliezen	CANDIDATE
en	nl	HP:0001789	rdfs:label	Hydrops fetalis	Hydrops foetalis	CANDIDATE
en	nl	HP:0001790	rdfs:label	Nonimmune hydrops fetalis	Non-immune hydrops foetalis	CANDIDATE
en	nl	HP:0001791	rdfs:label	Fetal ascites	Foetale ascites	CANDIDATE
en	nl	HP:0001792	rdfs:label	Small nail	Kleine nagel	CANDIDATE
en	nl	HP:0001795	rdfs:label	Hyperconvex nail	Hyperconvexe nagel	CANDIDATE
en	nl	HP:0001798	rdfs:label	Anonychia	Anonychia	CANDIDATE
en	nl	HP:0001799	rdfs:label	Short nail	Korte nagel	CANDIDATE
en	nl	HP:0001800	rdfs:label	Hypoplastic toenails	Hypoplastische teennagels	CANDIDATE
en	nl	HP:0001802	rdfs:label	Absent toenail	Afwezige teennagel	CANDIDATE
en	nl	HP:0001803	rdfs:label	Nail pits	Nagel pits	CANDIDATE
en	nl	HP:0001804	rdfs:label	Hypoplastic fingernail	Hypoplastische vingernagel	CANDIDATE
en	nl	HP:0001805	rdfs:label	Onychogryposis	Dikke nagel	CANDIDATE
en	nl	HP:0001806	rdfs:label	Onycholysis	Onycholyse	CANDIDATE
en	nl	HP:0001807	rdfs:label	Ridged nail	Gerichelde nagel	CANDIDATE
en	nl	HP:0001808	rdfs:label	Fragile nails	Kwetsbare nagels	CANDIDATE
en	nl	HP:0001809	rdfs:label	Split nail	Gespleten nagel	CANDIDATE
en	nl	HP:0001810	rdfs:label	Dystrophic toenail	Dystrofische teennagel	CANDIDATE
en	nl	HP:0001812	rdfs:label	Hyperconvex fingernails	Hyperconvexe vingernagels	CANDIDATE
en	nl	HP:0001814	rdfs:label	Deep-set nails	Diep ingelegde nagels	CANDIDATE
en	nl	HP:0001816	rdfs:label	Thin nail	Dunne nagel	CANDIDATE
en	nl	HP:0001817	rdfs:label	Absent fingernail	Afwezige vingernagel	CANDIDATE
en	nl	HP:0001818	rdfs:label	Paronychia	Paronychia	CANDIDATE
en	nl	HP:0001820	rdfs:label	Leukonychia	Leukonychia	CANDIDATE
en	nl	HP:0001821	rdfs:label	Broad nail	Brede nagel	CANDIDATE
en	nl	HP:0001822	rdfs:label	Hallux valgus	Hallux valgus	CANDIDATE
en	nl	HP:0001824	rdfs:label	Weight loss	Gewichtsverlies	CANDIDATE
en	nl	HP:0001827	rdfs:label	Genital tract atresia	Atresie van de genitale tractus	CANDIDATE
en	nl	HP:0001829	rdfs:label	Foot polydactyly	Polydactylie van de voet	CANDIDATE
en	nl	HP:0001830	rdfs:label	Postaxial foot polydactyly	Postaxiale polydactylie van de voet	CANDIDATE
en	nl	HP:0001831	rdfs:label	Short toe	Korte teen	CANDIDATE
en	nl	HP:0001832	rdfs:label	Abnormal metatarsal morphology	Afwijking van de middenhandsbeentjes	CANDIDATE
en	nl	HP:0001833	rdfs:label	Long foot	Lange voet	CANDIDATE
en	nl	HP:0001836	rdfs:label	Camptodactyly of toe	Camptodactylie van teen	CANDIDATE
en	nl	HP:0001837	rdfs:label	Broad toe	Brede teen	CANDIDATE
en	nl	HP:0001838	rdfs:label	Rocker bottom foot	Rocker bottom foot	CANDIDATE
en	nl	HP:0001839	rdfs:label	Split foot	Gespleten voet	CANDIDATE
en	nl	HP:0001840	rdfs:label	Metatarsus adductus	Metatarsus adductus	CANDIDATE
en	nl	HP:0001841	rdfs:label	Preaxial foot polydactyly	Preaxiale polydactylie van de voet	CANDIDATE
en	nl	HP:0001842	rdfs:label	Foot acroosteolysis	Progressieve acro-osteolyse van de voet	CANDIDATE
en	nl	HP:0001844	rdfs:label	Abnormal hallux morphology	Afwijking van de hallux	CANDIDATE
en	nl	HP:0001845	rdfs:label	Overlapping toe	Overlappende teen	CANDIDATE
en	nl	HP:0001847	rdfs:label	Long hallux	Lange hallux	CANDIDATE
en	nl	HP:0001848	rdfs:label	Calcaneovalgus deformity	Calcaneovalgus deformiteit	CANDIDATE
en	nl	HP:0001849	rdfs:label	Foot oligodactyly	Oligodactylie van de voet	CANDIDATE
en	nl	HP:0001850	rdfs:label	Abnormality of the tarsal bones	Afwijking van de tarsale botten	CANDIDATE
en	nl	HP:0001852	rdfs:label	Sandal gap	Sandal gap	CANDIDATE
en	nl	HP:0001853	rdfs:label	Bifid distal phalanx of toe	Bifide distale falanx van teen	CANDIDATE
en	nl	HP:0001854	rdfs:label	Podagra	Jicht	CANDIDATE
en	nl	HP:0001857	rdfs:label	Short distal phalanx of toe	Korte distale falanx van teen	CANDIDATE
en	nl	HP:0001859	rdfs:label	Distal foot symphalangism	Symfalangisme van de distale voet	CANDIDATE
en	nl	HP:0001863	rdfs:label	Toe clinodactyly	Teenclinodactyly	CANDIDATE
en	nl	HP:0001864	rdfs:label	Clinodactyly of the 5th toe	Clinodactylie van de 5e teen	CANDIDATE
en	nl	HP:0001868	rdfs:label	Autoamputation of foot	Auto-amputatie van de voet	CANDIDATE
en	nl	HP:0001869	rdfs:label	Deep plantar creases	Diepe plantaire plooien	CANDIDATE
en	nl	HP:0001870	rdfs:label	Acroosteolysis of distal phalanges (feet)	Acroosteolysis van de distale falangen (voeten)	CANDIDATE
en	nl	HP:0001871	rdfs:label	Abnormality of blood and blood-forming tissues	Afwijking van bloed en bloed-vormende weefsels	CANDIDATE
en	nl	HP:0001872	rdfs:label	Abnormality of thrombocytes	Abnormale morfologie van de trombocyten	CANDIDATE
en	nl	HP:0001873	rdfs:label	Thrombocytopenia	Trombocytopenie	CANDIDATE
en	nl	HP:0001874	rdfs:label	Abnormality of neutrophils	Afwijking van de neutrofielen	CANDIDATE
en	nl	HP:0001875	rdfs:label	Neutropenia	Neutropenie	CANDIDATE
en	nl	HP:0001876	rdfs:label	Pancytopenia	Pancytopenie	CANDIDATE
en	nl	HP:0001877	rdfs:label	Abnormal erythrocyte morphology	Abnormale morfologie van de erytrocyten	CANDIDATE
en	nl	HP:0001878	rdfs:label	Hemolytic anemia	Hemolytische anemie	CANDIDATE
en	nl	HP:0001879	rdfs:label	Abnormal eosinophil morphology	Afwijking van de eosinofielen	CANDIDATE
en	nl	HP:0001880	rdfs:label	Eosinophilia	Eosinofilie	CANDIDATE
en	nl	HP:0001881	rdfs:label	Abnormal leukocyte morphology	Abnormale morfologie van de leukocyten	CANDIDATE
en	nl	HP:0001882	rdfs:label	Leukopenia	Leukopenie	CANDIDATE
en	nl	HP:0001883	rdfs:label	Talipes	Klompvoet	CANDIDATE
en	nl	HP:0001884	rdfs:label	Talipes calcaneovalgus	Talipes calcaneovalgus	CANDIDATE
en	nl	HP:0001885	rdfs:label	Short 2nd toe	Korte tweede teen	CANDIDATE
en	nl	HP:0001886	rdfs:label	Foot osteomyelitis	Osteomyelitis van de voet	CANDIDATE
en	nl	HP:0001888	rdfs:label	Lymphopenia	Lymfopenie	CANDIDATE
en	nl	HP:0001889	rdfs:label	Megaloblastic anemia	Megaloblastaire anemie	CANDIDATE
en	nl	HP:0001890	rdfs:label	Autoimmune hemolytic anemia	Auto-immune hemolytische anemie	CANDIDATE
en	nl	HP:0001891	rdfs:label	Iron deficiency anemia	Ijzergebreksanemie	CANDIDATE
en	nl	HP:0001892	rdfs:label	Abnormal bleeding	Abnormale bloeding	CANDIDATE
en	nl	HP:0001894	rdfs:label	Thrombocytosis	Trombocytose	CANDIDATE
