source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status
en	Mesomelic short stature	HP:0008845	rdfs:label	pt		NOT_TRANSLATED
en	Severe intrauterine growth retardation	HP:0008846	rdfs:label	pt		NOT_TRANSLATED
en	Moderately short stature	HP:0008848	rdfs:label	pt		NOT_TRANSLATED
en	Severe postnatal growth retardation	HP:0008850	rdfs:label	pt		NOT_TRANSLATED
en	Moderate postnatal growth retardation	HP:0008855	rdfs:label	pt		NOT_TRANSLATED
en	Neonatal short-trunk short stature	HP:0008857	rdfs:label	pt		NOT_TRANSLATED
en	Failure to thrive secondary to recurrent infections	HP:0008866	rdfs:label	pt		NOT_TRANSLATED
en	Feeding difficulties in infancy	HP:0008872	rdfs:label	pt		NOT_TRANSLATED
en	Disproportionate short-limb short stature	HP:0008873	rdfs:label	pt		NOT_TRANSLATED
en	Mild intrauterine growth retardation	HP:0008883	rdfs:label	pt		NOT_TRANSLATED
en	Adipose tissue loss	HP:0008887	rdfs:label	pt		NOT_TRANSLATED
en	Severe short-limb dwarfism	HP:0008890	rdfs:label	pt		NOT_TRANSLATED
en	Postnatal growth retardation	HP:0008897	rdfs:label	pt		NOT_TRANSLATED
en	Rhizomelia	HP:0008905	rdfs:label	pt		NOT_TRANSLATED
en	Lethal short-limbed short stature	HP:0008909	rdfs:label	pt		NOT_TRANSLATED
en	Childhood-onset truncal obesity	HP:0008915	rdfs:label	pt		NOT_TRANSLATED
en	Neonatal short-limb short stature	HP:0008921	rdfs:label	pt		NOT_TRANSLATED
en	Childhood-onset short-trunk short stature	HP:0008922	rdfs:label	pt		NOT_TRANSLATED
en	Asymmetric short stature	HP:0008929	rdfs:label	pt		NOT_TRANSLATED
en	Generalized neonatal hypotonia	HP:0008935	rdfs:label	pt		NOT_TRANSLATED
en	Axial hypotonia	HP:0008936	rdfs:label	pt		NOT_TRANSLATED
en	Generalized lymphadenopathy	HP:0008940	rdfs:label	pt		NOT_TRANSLATED
en	Acute rhabdomyolysis	HP:0008942	rdfs:label	pt		NOT_TRANSLATED
en	Distal lower limb amyotrophy	HP:0008944	rdfs:label	pt		NOT_TRANSLATED
en	Loss of ability to walk in early childhood	HP:0008945	rdfs:label	pt		NOT_TRANSLATED
en	Pelvic girdle amyotrophy	HP:0008946	rdfs:label	pt		NOT_TRANSLATED
en	Infantile muscular hypotonia	HP:0008947	rdfs:label	pt		NOT_TRANSLATED
en	Proximal upper limb amyotrophy	HP:0008948	rdfs:label	pt		NOT_TRANSLATED
en	Shoulder muscle hypoplasia	HP:0008952	rdfs:label	pt		NOT_TRANSLATED
en	Pectoralis major hypoplasia	HP:0008953	rdfs:label	pt		NOT_TRANSLATED
en	Intrinsic hand muscle atrophy	HP:0008954	rdfs:label	pt		NOT_TRANSLATED
en	Progressive distal muscular atrophy	HP:0008955	rdfs:label	pt		NOT_TRANSLATED
en	Proximal lower limb amyotrophy	HP:0008956	rdfs:label	pt		NOT_TRANSLATED
en	Distal upper limb muscle weakness	HP:0008959	rdfs:label	pt		NOT_TRANSLATED
en	Calf muscle hypoplasia	HP:0008962	rdfs:label	pt		NOT_TRANSLATED
en	Tibialis muscle weakness	HP:0008963	rdfs:label	pt		NOT_TRANSLATED
en	Nonprogressive muscular atrophy	HP:0008964	rdfs:label	pt		NOT_TRANSLATED
en	Exercise-induced muscle stiffness	HP:0008967	rdfs:label	pt		NOT_TRANSLATED
en	Muscle hypertrophy of the lower extremities	HP:0008968	rdfs:label	pt		NOT_TRANSLATED
en	Leg muscle stiffness	HP:0008969	rdfs:label	pt		NOT_TRANSLATED
en	Scapulohumeral muscular dystrophy	HP:0008970	rdfs:label	pt		NOT_TRANSLATED
en	Decreased activity of mitochondrial respiratory chain	HP:0008972	rdfs:label	pt		NOT_TRANSLATED
en	Necrotizing myopathy	HP:0008978	rdfs:label	pt		NOT_TRANSLATED
en	Calf muscle hypertrophy	HP:0008981	rdfs:label	pt		NOT_TRANSLATED
en	Neck muscle hypoplasia	HP:0008984	rdfs:label	pt		NOT_TRANSLATED
en	Increased intramuscular fat	HP:0008985	rdfs:label	pt		NOT_TRANSLATED
en	Agenesis of the diaphragm	HP:0008986	rdfs:label	pt		NOT_TRANSLATED
en	Pelvic girdle muscle atrophy	HP:0008988	rdfs:label	pt		NOT_TRANSLATED
en	Exercise-induced leg cramps	HP:0008991	rdfs:label	pt		NOT_TRANSLATED
en	Increased intraabdominal fat	HP:0008993	rdfs:label	pt		NOT_TRANSLATED
en	Proximal muscle weakness in lower limbs	HP:0008994	rdfs:label	pt		NOT_TRANSLATED
en	Proximal muscle weakness in upper limbs	HP:0008997	rdfs:label	pt		NOT_TRANSLATED
en	Pectoralis hypoplasia	HP:0008998	rdfs:label	pt		NOT_TRANSLATED
en	Loss of truncal subcutaneous adipose tissue	HP:0009002	rdfs:label	pt		NOT_TRANSLATED
en	Increased subcutaneous truncal adipose tissue	HP:0009003	rdfs:label	pt		NOT_TRANSLATED
en	Hypoplasia of the musculature	HP:0009004	rdfs:label	pt		NOT_TRANSLATED
en	Weakness of the intrinsic hand muscles	HP:0009005	rdfs:label	pt		NOT_TRANSLATED
en	Biceps hypoplasia	HP:0009007	rdfs:label	pt		NOT_TRANSLATED
en	Hypoplasia of serratus anterior muscle	HP:0009011	rdfs:label	pt		NOT_TRANSLATED
en	Congenital absence of gluteal muscles	HP:0009013	rdfs:label	pt		NOT_TRANSLATED
en	Upper limb muscle hypoplasia	HP:0009016	rdfs:label	pt		NOT_TRANSLATED
en	Loss of gluteal subcutaneous adipose tissue	HP:0009017	rdfs:label	pt		NOT_TRANSLATED
en	Progressive loss of facial adipose tissue	HP:0009019	rdfs:label	pt		NOT_TRANSLATED
en	Exercise-induced muscle fatigue	HP:0009020	rdfs:label	pt		NOT_TRANSLATED
en	Abdominal wall muscle weakness	HP:0009023	rdfs:label	pt		NOT_TRANSLATED
en	Increased connective tissue	HP:0009025	rdfs:label	pt		NOT_TRANSLATED
en	Hypoplasia of latissimus dorsi muscle	HP:0009026	rdfs:label	pt		NOT_TRANSLATED
en	Foot dorsiflexor weakness	HP:0009027	rdfs:label	pt		NOT_TRANSLATED
en	Generalized weakness of limb muscles	HP:0009028	rdfs:label	pt		NOT_TRANSLATED
en	Amyotrophy of ankle musculature	HP:0009031	rdfs:label	pt		NOT_TRANSLATED
en	Segmental spinal muscular atrophy	HP:0009037	rdfs:label	pt		NOT_TRANSLATED
en	Exercise-induced rhabdomyolysis	HP:0009045	rdfs:label	pt		NOT_TRANSLATED
en	Difficulty running	HP:0009046	rdfs:label	pt		NOT_TRANSLATED
en	Peroneal muscle atrophy	HP:0009049	rdfs:label	pt		NOT_TRANSLATED
en	Quadriceps muscle atrophy	HP:0009050	rdfs:label	pt		NOT_TRANSLATED
en	Increased muscle glycogen content	HP:0009051	rdfs:label	pt		NOT_TRANSLATED
en	Distal lower limb muscle weakness	HP:0009053	rdfs:label	pt		NOT_TRANSLATED
en	Scapuloperoneal myopathy	HP:0009054	rdfs:label	pt		NOT_TRANSLATED
en	Generalized limb muscle atrophy	HP:0009055	rdfs:label	pt		NOT_TRANSLATED
en	Loss of subcutaneous adipose tissue from upper limbs	HP:0009056	rdfs:label	pt		NOT_TRANSLATED
en	Increased muscle lipid content	HP:0009058	rdfs:label	pt		NOT_TRANSLATED
en	Congenital generalized lipodystrophy	HP:0009059	rdfs:label	pt		NOT_TRANSLATED
en	Scapular muscle atrophy	HP:0009060	rdfs:label	pt		NOT_TRANSLATED
en	Infantile axial hypotonia	HP:0009062	rdfs:label	pt		NOT_TRANSLATED
en	Progressive distal muscle weakness	HP:0009063	rdfs:label	pt		NOT_TRANSLATED
en	Generalized lipodystrophy	HP:0009064	rdfs:label	pt		NOT_TRANSLATED
en	Progressive spinal muscular atrophy	HP:0009067	rdfs:label	pt		NOT_TRANSLATED
en	Lethal infantile mitochondrial myopathy	HP:0009069	rdfs:label	pt		NOT_TRANSLATED
en	Inflammatory myopathy	HP:0009071	rdfs:label	pt		NOT_TRANSLATED
en	Decreased Achilles reflex	HP:0009072	rdfs:label	pt		NOT_TRANSLATED
en	Progressive proximal muscle weakness	HP:0009073	rdfs:label	pt		NOT_TRANSLATED
en	Weakness of long finger extensor muscles	HP:0009077	rdfs:label	pt		NOT_TRANSLATED
en	Midline notch of upper alveolar ridge	HP:0009084	rdfs:label	pt		NOT_TRANSLATED
en	Alveolar ridge overgrowth	HP:0009085	rdfs:label	pt		NOT_TRANSLATED
en	Posteriorly placed tongue	HP:0009087	rdfs:label	pt		NOT_TRANSLATED
en	Speech articulation difficulties	HP:0009088	rdfs:label	pt		NOT_TRANSLATED
en	Progressive alveolar ridge hypertrophy	HP:0009092	rdfs:label	pt		NOT_TRANSLATED
en	Cleft lower alveolar ridge	HP:0009094	rdfs:label	pt		NOT_TRANSLATED
en	Chronic oral candidiasis	HP:0009098	rdfs:label	pt		NOT_TRANSLATED
en	Median cleft palate	HP:0009099	rdfs:label	pt		NOT_TRANSLATED
en	Thick anterior alveolar ridges	HP:0009100	rdfs:label	pt		NOT_TRANSLATED
en	Submucous cleft lip	HP:0009101	rdfs:label	pt		NOT_TRANSLATED
en	Anterior open-bite malocclusion	HP:0009102	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia involving the pelvis	HP:0009103	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the pubic bone	HP:0009104	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal ossification of the pubic bone	HP:0009105	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal pelvis bone ossification	HP:0009106	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal ossification involving the femoral head and neck	HP:0009107	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia involving the femoral head and neck	HP:0009108	rdfs:label	pt		NOT_TRANSLATED
en	Denervation of the diaphragm	HP:0009109	rdfs:label	pt		NOT_TRANSLATED
en	Diaphragmatic eventration	HP:0009110	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia of the left hemidiaphragm	HP:0009112	rdfs:label	pt		NOT_TRANSLATED
en	Diaphragmatic weakness	HP:0009113	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/hypoplasia involving the skeleton	HP:0009115	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia involving bones of the skull	HP:0009116	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the maxilla	HP:0009117	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the mandible	HP:0009118	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the frontal sinuses	HP:0009119	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia involving the sinuses	HP:0009120	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal axial skeleton morphology	HP:0009121	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/hypoplasia affecting bones of the axial skeleton	HP:0009122	rdfs:label	pt		NOT_TRANSLATED
en	Mixed hypo- and hyperpigmentation of the skin	HP:0009123	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal adipose tissue morphology	HP:0009124	rdfs:label	pt		NOT_TRANSLATED
en	Lipodystrophy	HP:0009125	rdfs:label	pt		NOT_TRANSLATED
en	Increased adipose tissue	HP:0009126	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the musculature of the limbs	HP:0009127	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia involving the musculature of the extremities	HP:0009128	rdfs:label	pt		NOT_TRANSLATED
en	Upper limb amyotrophy	HP:0009129	rdfs:label	pt		NOT_TRANSLATED
en	Hand muscle atrophy	HP:0009130	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the musculature of the thorax	HP:0009131	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal tarsal bone mineral density	HP:0009132	rdfs:label	pt		NOT_TRANSLATED
en	Osteolysis involving bones of the feet	HP:0009134	rdfs:label	pt		NOT_TRANSLATED
en	Duplication involving bones of the feet	HP:0009136	rdfs:label	pt		NOT_TRANSLATED
en	Synostosis involving bones of the lower limbs	HP:0009138	rdfs:label	pt		NOT_TRANSLATED
en	Osteolysis involving bones of the lower limbs	HP:0009139	rdfs:label	pt		NOT_TRANSLATED
en	Synostosis involving bones of the feet	HP:0009140	rdfs:label	pt		NOT_TRANSLATED
en	Depletion of mitochondrial DNA in muscle tissue	HP:0009141	rdfs:label	pt		NOT_TRANSLATED
en	Duplication of bones involving the upper extremities	HP:0009142	rdfs:label	pt		NOT_TRANSLATED
en	Supernumerary bones of the axial skeleton	HP:0009144	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal cerebral artery morphology	HP:0009145	rdfs:label	pt		NOT_TRANSLATED
en	Enlarged epiphysis of the distal phalanx of the 5th finger	HP:0009147	rdfs:label	pt		NOT_TRANSLATED
en	Small epiphysis of the distal phalanx of the 5th finger	HP:0009148	rdfs:label	pt		NOT_TRANSLATED
en	Triangular epiphysis of the distal phalanx of the 5th finger	HP:0009149	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the proximal phalanx of the 5th finger	HP:0009150	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the epiphyses of the 5th finger	HP:0009152	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the epiphysis of the proximal phalanx of the 5th finger	HP:0009153	rdfs:label	pt		NOT_TRANSLATED
en	Triangular epiphysis of the proximal phalanx of the 5th finger	HP:0009154	rdfs:label	pt		NOT_TRANSLATED
en	Cone-shaped epiphysis of the proximal phalanx of the 5th finger	HP:0009155	rdfs:label	pt		NOT_TRANSLATED
en	Ivory epiphysis of the proximal phalanx of the 5th finger	HP:0009157	rdfs:label	pt		NOT_TRANSLATED
en	Enlarged epiphysis of the proximal phalanx of the 5th finger	HP:0009158	rdfs:label	pt		NOT_TRANSLATED
en	Small epiphysis of the proximal phalanx of the 5th finger	HP:0009159	rdfs:label	pt		NOT_TRANSLATED
en	Absent epiphysis of the proximal phalanx of the 5th finger	HP:0009160	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the middle phalanx of the 5th finger	HP:0009161	rdfs:label	pt		NOT_TRANSLATED
en	Absent middle phalanx of 5th finger	HP:0009162	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal calcification of the carpal bones	HP:0009164	rdfs:label	pt		NOT_TRANSLATED
en	Stippling of the epiphysis of the distal phalanx of the 5th finger	HP:0009165	rdfs:label	pt		NOT_TRANSLATED
en	Fragmentation of the epiphysis of the distal phalanx of the 5th finger	HP:0009166	rdfs:label	pt		NOT_TRANSLATED
en	Irregular epiphysis of the distal phalanx of the 5th finger	HP:0009167	rdfs:label	pt		NOT_TRANSLATED
en	Bullet-shaped middle phalanx of the 5th finger	HP:0009168	rdfs:label	pt		NOT_TRANSLATED
en	Broad middle phalanx of the 5th finger	HP:0009169	rdfs:label	pt		NOT_TRANSLATED
en	Osteolytic defects of the middle phalanx of the 5th finger	HP:0009170	rdfs:label	pt		NOT_TRANSLATED
en	Triangular epiphyses of the metacarpals	HP:0009171	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal 4th finger phalanx morphology	HP:0009172	rdfs:label	pt		NOT_TRANSLATED
en	Curved middle phalanx of the 5th finger	HP:0009173	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the epiphyses of the 4th finger	HP:0009174	rdfs:label	pt		NOT_TRANSLATED
en	Patchy sclerosis of the middle phalanx of the 5th finger	HP:0009175	rdfs:label	pt		NOT_TRANSLATED
en	Proximal/middle symphalangism of 5th finger	HP:0009177	rdfs:label	pt		NOT_TRANSLATED
en	Symphalangism of middle phalanx of 5th finger	HP:0009178	rdfs:label	pt		NOT_TRANSLATED
en	Deviation of the 5th finger	HP:0009179	rdfs:label	pt		NOT_TRANSLATED
en	Ulnar deviation of the 5th finger	HP:0009180	rdfs:label	pt		NOT_TRANSLATED
en	Triangular shaped middle phalanx of the 5th finger	HP:0009182	rdfs:label	pt		NOT_TRANSLATED
en	Joint contracture of the 5th finger	HP:0009183	rdfs:label	pt		NOT_TRANSLATED
en	Contracture of the distal interphalangeal joint of the 5th finger	HP:0009184	rdfs:label	pt		NOT_TRANSLATED
en	Contracture of the proximal interphalangeal joint of the 5th finger	HP:0009185	rdfs:label	pt		NOT_TRANSLATED
en	Contracture of the metacarpophalangeal joint of the 5th finger	HP:0009186	rdfs:label	pt		NOT_TRANSLATED
en	Bracket epiphysis of the distal phalanx of the 5th finger	HP:0009187	rdfs:label	pt		NOT_TRANSLATED
en	Pseudoepiphysis of the distal phalanx of the 5th finger	HP:0009188	rdfs:label	pt		NOT_TRANSLATED
en	Fragmentation of the metacarpal epiphyses	HP:0009189	rdfs:label	pt		NOT_TRANSLATED
en	Irregular epiphyses of the metacarpals	HP:0009190	rdfs:label	pt		NOT_TRANSLATED
en	Ivory epiphyses of the metacarpals	HP:0009191	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the proximal phalanx of the 5th finger	HP:0009192	rdfs:label	pt		NOT_TRANSLATED
en	Pseudoepiphyses of the metacarpals	HP:0009193	rdfs:label	pt		NOT_TRANSLATED
en	Small epiphyses of the metacarpals	HP:0009194	rdfs:label	pt		NOT_TRANSLATED
en	Epiphyseal stippling of the metacarpals	HP:0009195	rdfs:label	pt		NOT_TRANSLATED
en	Absent metacarpal epiphyses	HP:0009196	rdfs:label	pt		NOT_TRANSLATED
en	Bracket epiphysis of the proximal phalanx of the 5th finger	HP:0009197	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the epiphysis of the distal phalanx of the 5th finger	HP:0009198	rdfs:label	pt		NOT_TRANSLATED
en	Irregular epiphysis of the proximal phalanx of the 5th finger	HP:0009199	rdfs:label	pt		NOT_TRANSLATED
en	Pseudoepiphysis of the proximal phalanx of the 5th finger	HP:0009200	rdfs:label	pt		NOT_TRANSLATED
en	Stippling of the epiphysis of the proximal phalanx of the 5th finger	HP:0009201	rdfs:label	pt		NOT_TRANSLATED
en	Fragmentation of the epiphysis of the proximal phalanx of the 5th finger	HP:0009202	rdfs:label	pt		NOT_TRANSLATED
en	Absent epiphysis of the middle phalanx of the 5th finger	HP:0009203	rdfs:label	pt		NOT_TRANSLATED
en	Bracket epiphysis of the middle phalanx of the 5th finger	HP:0009204	rdfs:label	pt		NOT_TRANSLATED
en	Cone-shaped epiphysis of the middle phalanx of the 5th finger	HP:0009205	rdfs:label	pt		NOT_TRANSLATED
en	Enlarged epiphysis of the middle phalanx of the 5th finger	HP:0009206	rdfs:label	pt		NOT_TRANSLATED
en	Fragmentation of the epiphysis of the middle phalanx of the 5th finger	HP:0009207	rdfs:label	pt		NOT_TRANSLATED
en	Irregular epiphysis of the middle phalanx of the 5th finger	HP:0009208	rdfs:label	pt		NOT_TRANSLATED
en	Ivory epiphysis of the middle phalanx of the 5th finger	HP:0009209	rdfs:label	pt		NOT_TRANSLATED
en	Pseudoepiphysis of the middle phalanx of the 5th finger	HP:0009210	rdfs:label	pt		NOT_TRANSLATED
en	Small epiphysis of the middle phalanx of the 5th finger	HP:0009211	rdfs:label	pt		NOT_TRANSLATED
en	Stippling of the epiphysis of the middle phalanx of the 5th finger	HP:0009212	rdfs:label	pt		NOT_TRANSLATED
en	Triangular epiphysis of the middle phalanx of the 5th finger	HP:0009213	rdfs:label	pt		NOT_TRANSLATED
en	Absent epiphysis of the middle phalanx of the 4th finger	HP:0009214	rdfs:label	pt		NOT_TRANSLATED
en	Bracket epiphysis of the middle phalanx of the 4th finger	HP:0009215	rdfs:label	pt		NOT_TRANSLATED
en	Cone-shaped epiphysis of the middle phalanx of the 4th finger	HP:0009216	rdfs:label	pt		NOT_TRANSLATED
en	Enlarged epiphysis of the middle phalanx of the 4th finger	HP:0009217	rdfs:label	pt		NOT_TRANSLATED
en	Fragmentation of the epiphysis of the middle phalanx of the 4th finger	HP:0009218	rdfs:label	pt		NOT_TRANSLATED
en	Irregular epiphysis of the middle phalanx of the 4th finger	HP:0009219	rdfs:label	pt		NOT_TRANSLATED
en	Ivory epiphysis of the middle phalanx of the 4th finger	HP:0009220	rdfs:label	pt		NOT_TRANSLATED
en	Pseudoepiphysis of the middle phalanx of the 4th finger	HP:0009221	rdfs:label	pt		NOT_TRANSLATED
en	Small epiphysis of the middle phalanx of the 4th finger	HP:0009222	rdfs:label	pt		NOT_TRANSLATED
en	Stippling of the epiphysis of the middle phalanx of the 4th finger	HP:0009223	rdfs:label	pt		NOT_TRANSLATED
en	Triangular epiphysis of the middle phalanx of the 4th finger	HP:0009224	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia of the proximal phalanx of the 5th finger	HP:0009225	rdfs:label	pt		NOT_TRANSLATED
en	Short proximal phalanx of the 5th finger	HP:0009226	rdfs:label	pt		NOT_TRANSLATED
en	Broad proximal phalanx of the 5th finger	HP:0009227	rdfs:label	pt		NOT_TRANSLATED
en	Bullet-shaped proximal phalanx of the 5th finger	HP:0009228	rdfs:label	pt		NOT_TRANSLATED
en	Curved proximal phalanx of the 5th finger	HP:0009229	rdfs:label	pt		NOT_TRANSLATED
en	Osteolytic defects of the proximal phalanx of the 5th finger	HP:0009230	rdfs:label	pt		NOT_TRANSLATED
en	Patchy sclerosis of the proximal phalanx of the 5th finger	HP:0009231	rdfs:label	pt		NOT_TRANSLATED
en	Symphalangism affecting the proximal phalanx of the 5th finger	HP:0009232	rdfs:label	pt		NOT_TRANSLATED
en	Triangular shaped proximal phalanx of the 5th finger	HP:0009233	rdfs:label	pt		NOT_TRANSLATED
en	Symphalangism of the proximal phalanx of the 5th finger with the 5th metacarpal	HP:0009234	rdfs:label	pt		NOT_TRANSLATED
en	Rhomboid or triangular shaped 5th finger proximal phalanx	HP:0009236	rdfs:label	pt		NOT_TRANSLATED
en	Short 5th finger	HP:0009237	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia of the 5th finger	HP:0009238	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the distal phalanx of the 5th finger	HP:0009239	rdfs:label	pt		NOT_TRANSLATED
en	Broad distal phalanx of the 5th finger	HP:0009240	rdfs:label	pt		NOT_TRANSLATED
en	Bullet-shaped distal phalanx of the 5th finger	HP:0009241	rdfs:label	pt		NOT_TRANSLATED
en	Osteolytic defects of the distal phalanx of the 5th finger	HP:0009242	rdfs:label	pt		NOT_TRANSLATED
en	Patchy sclerosis of the distal phalanx of the 5th finger	HP:0009243	rdfs:label	pt		NOT_TRANSLATED
en	Distal/middle symphalangism of 5th finger	HP:0009244	rdfs:label	pt		NOT_TRANSLATED
en	Triangular shaped distal phalanx of the 5th finger	HP:0009245	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia of the distal phalanx of the 5th finger	HP:0009246	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the epiphysis of the middle phalanx of the 4th finger	HP:0009247	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the epiphysis of the proximal phalanx of the 4th finger	HP:0009248	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the epiphysis of the distal phalanx of the 4th finger	HP:0009249	rdfs:label	pt		NOT_TRANSLATED
en	Absent epiphysis of the distal phalanx of the 4th finger	HP:0009250	rdfs:label	pt		NOT_TRANSLATED
en	Bracket epiphysis of the distal phalanx of the 4th finger	HP:0009251	rdfs:label	pt		NOT_TRANSLATED
en	Cone-shaped epiphysis of the distal phalanx of the 4th finger	HP:0009252	rdfs:label	pt		NOT_TRANSLATED
en	Enlarged epiphysis of the distal phalanx of the 4th finger	HP:0009253	rdfs:label	pt		NOT_TRANSLATED
en	Fragmentation of the epiphysis of the distal phalanx of the 4th finger	HP:0009254	rdfs:label	pt		NOT_TRANSLATED
en	Irregular epiphysis of the distal phalanx of the 4th finger	HP:0009255	rdfs:label	pt		NOT_TRANSLATED
en	Ivory epiphysis of the distal phalanx of the 4th finger	HP:0009256	rdfs:label	pt		NOT_TRANSLATED
en	Pseudoepiphysis of the distal phalanx of the 4th finger	HP:0009257	rdfs:label	pt		NOT_TRANSLATED
en	Small epiphysis of the distal phalanx of the 4th finger	HP:0009258	rdfs:label	pt		NOT_TRANSLATED
en	Stippling of the epiphysis of the distal phalanx of the 4th finger	HP:0009259	rdfs:label	pt		NOT_TRANSLATED
en	Triangular epiphysis of the distal phalanx of the 4th finger	HP:0009260	rdfs:label	pt		NOT_TRANSLATED
en	Absent epiphysis of the proximal phalanx of the 4th finger	HP:0009261	rdfs:label	pt		NOT_TRANSLATED
en	Bracket epiphysis of the proximal phalanx of the 4th finger	HP:0009262	rdfs:label	pt		NOT_TRANSLATED
en	Cone-shaped epiphysis of the proximal phalanx of the 4th finger	HP:0009263	rdfs:label	pt		NOT_TRANSLATED
en	Enlarged epiphysis of the proximal phalanx of the 4th finger	HP:0009264	rdfs:label	pt		NOT_TRANSLATED
en	Fragmentation of the epiphysis of the proximal phalanx of the 4th finger	HP:0009265	rdfs:label	pt		NOT_TRANSLATED
en	Irregular epiphysis of the proximal phalanx of the 4th finger	HP:0009266	rdfs:label	pt		NOT_TRANSLATED
en	Ivory epiphysis of the proximal phalanx of the 4th finger	HP:0009267	rdfs:label	pt		NOT_TRANSLATED
en	Pseudoepiphysis of the proximal phalanx of the 4th finger	HP:0009268	rdfs:label	pt		NOT_TRANSLATED
en	Small epiphysis of the proximal phalanx of the 4th finger	HP:0009269	rdfs:label	pt		NOT_TRANSLATED
en	Stippling of the epiphysis of the proximal phalanx of the 4th finger	HP:0009270	rdfs:label	pt		NOT_TRANSLATED
en	Triangular epiphysis of the proximal phalanx of the 4th finger	HP:0009271	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the 4th finger	HP:0009272	rdfs:label	pt		NOT_TRANSLATED
en	Deviation of the 4th finger	HP:0009273	rdfs:label	pt		NOT_TRANSLATED
en	Joint contracture of the 4th finger	HP:0009274	rdfs:label	pt		NOT_TRANSLATED
en	Contracture of the distal interphalangeal joint of the 4th finger	HP:0009275	rdfs:label	pt		NOT_TRANSLATED
en	Contracture of the proximal interphalangeal joint of the 4th finger	HP:0009276	rdfs:label	pt		NOT_TRANSLATED
en	Contracture of the metacarpophalangeal joint of the 4th finger	HP:0009277	rdfs:label	pt		NOT_TRANSLATED
en	Ulnar deviation of the 4th finger	HP:0009278	rdfs:label	pt		NOT_TRANSLATED
en	Radial deviation of the 4th finger	HP:0009279	rdfs:label	pt		NOT_TRANSLATED
en	Short 4th finger	HP:0009280	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia of the 4th finger	HP:0009281	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the distal phalanx of the 4th finger	HP:0009282	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the middle phalanx of the 4th finger	HP:0009283	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the proximal phalanx of the 4th finger	HP:0009284	rdfs:label	pt		NOT_TRANSLATED
en	Curved phalanges of the 4th finger	HP:0009285	rdfs:label	pt		NOT_TRANSLATED
en	Curved distal phalanx of the 4th finger	HP:0009286	rdfs:label	pt		NOT_TRANSLATED
en	Curved middle phalanx of the 4th finger	HP:0009287	rdfs:label	pt		NOT_TRANSLATED
en	Curved proximal phalanx of the 4th finger	HP:0009288	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia/Hypoplasia of the distal phalanx of the 4th finger	HP:0009289	rdfs:label	pt		NOT_TRANSLATED
en	Short distal phalanx of the 4th finger	HP:0009290	rdfs:label	pt		NOT_TRANSLATED
en	Aplasia of the distal phalanx of the 4th finger	HP:0009291	rdfs:label	pt		NOT_TRANSLATED
en	Broad distal phalanx of the 4th finger	HP:0009292	rdfs:label	pt		NOT_TRANSLATED
