source	source_version	source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translator	translation_date	translation_confidence	translation_precision	translation_type	translation_status
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0012834	rdfs:label	Right			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0012835	rdfs:label	Left			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0012836	rdfs:label	Spatial pattern			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0012837	rdfs:label	Generalized			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0012838	rdfs:label	Localized			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0012839	rdfs:label	Distal			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0012840	rdfs:label	Proximal			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0020006	rdfs:label	Ciliary body coloboma			2023-07-31	1.0	EXACT		NOT_TRANSLATED
		en	ja	HP:0020220	rdfs:label	Focal atonic seizure							NOT_TRANSLATED
		en	ja	HP:0020224	rdfs:label	Mammary duct ectasia							NOT_TRANSLATED
		en	ja	HP:0020225	rdfs:label	Breast abscess							NOT_TRANSLATED
		en	ja	HP:0020226	rdfs:label	Nipple tenderness							NOT_TRANSLATED
		en	ja	HP:0020227	rdfs:label	Floating gallbladder							NOT_TRANSLATED
		en	ja	HP:0020228	rdfs:label	Biospecimen phenotypic feature							NOT_TRANSLATED
		en	ja	HP:0020229	rdfs:label	Abnormal lymph-node biospecimen							NOT_TRANSLATED
		en	ja	HP:0020230	rdfs:label	Abnormal lymph-node tissue architecture							NOT_TRANSLATED
		en	ja	HP:0020231	rdfs:label	Abnormal lymph-node cellular finding							NOT_TRANSLATED
		en	ja	HP:0020233	rdfs:label	Abnormal lymph-node cellular antigen expression							NOT_TRANSLATED
		en	ja	HP:0020234	rdfs:label	Altered lymph-node tissue architecture							NOT_TRANSLATED
		en	ja	HP:0020235	rdfs:label	Effaced lymph-node architecture							NOT_TRANSLATED
		en	ja	HP:0020236	rdfs:label	Vaguely nodular lymph-node architecture							NOT_TRANSLATED
		en	ja	HP:0020237	rdfs:label	Lymph-node capsular invasion by lymphocytes							NOT_TRANSLATED
		en	ja	HP:0020238	rdfs:label	Lymph-node extracapsular extension by lymph-node lymphocytes							NOT_TRANSLATED
		en	ja	HP:0020239	rdfs:label	Increased lymph-node epithelioid histiocyte count							NOT_TRANSLATED
		en	ja	HP:0020240	rdfs:label	Scattered lymph node individual epithelioid histiocytes							NOT_TRANSLATED
		en	ja	HP:0020241	rdfs:label	Clustered lymph node epithelioid histiocytes							NOT_TRANSLATED
		en	ja	HP:0020242	rdfs:label	Abnormal lymph-node follicle architecture							NOT_TRANSLATED
		en	ja	HP:0020243	rdfs:label	Floral-pattern lymph node follicles							NOT_TRANSLATED
		en	ja	HP:0020244	rdfs:label	Colonization of follicles by lymphoma cells							NOT_TRANSLATED
		en	ja	HP:0020245	rdfs:label	Crowded lymph-node follicles							NOT_TRANSLATED
		en	ja	HP:0020246	rdfs:label	Lymph-node follicular lysis							NOT_TRANSLATED
		en	ja	HP:0020247	rdfs:label	Non-polarized lymph node germinal centers							NOT_TRANSLATED
		en	ja	HP:0020248	rdfs:label	Irregularly shaped lymph node germinal centers							NOT_TRANSLATED
		en	ja	HP:0020249	rdfs:label	Abnormal lymph-node marginal or mantle zone morphology							NOT_TRANSLATED
		en	ja	HP:0020250	rdfs:label	Abnormal lymph node marginal zone morphology							NOT_TRANSLATED
		en	ja	HP:0020251	rdfs:label	Abnormal lymph node mantle zone morphology							NOT_TRANSLATED
		en	ja	HP:0020253	rdfs:label	Lymph node with expanded mantle zones							NOT_TRANSLATED
		en	ja	HP:0020254	rdfs:label	Lymph node with poorly defined germinal center borders							NOT_TRANSLATED
		en	ja	HP:0020255	rdfs:label	Abnormal lymph-node germinal center morphology							NOT_TRANSLATED
		en	ja	HP:0020257	rdfs:label	Mantle zone pattern							NOT_TRANSLATED
		en	ja	HP:0020258	rdfs:label	Germinal centers with absent marginal zones							NOT_TRANSLATED
		en	ja	HP:0020261	rdfs:label	Poorly defined primary lymph-node follicles							NOT_TRANSLATED
		en	ja	HP:0020262	rdfs:label	Progressive transformation of germinal centers							NOT_TRANSLATED
		en	ja	HP:0020263	rdfs:label	Absent germinal center tingible body macrophages							NOT_TRANSLATED
		en	ja	HP:0020264	rdfs:label	Lack of germinal center mitotic figures							NOT_TRANSLATED
		en	ja	HP:0020265	rdfs:label	Non-polarized mantle zones							NOT_TRANSLATED
		en	ja	HP:0020266	rdfs:label	Hyalinized lymph-node vessels							NOT_TRANSLATED
		en	ja	HP:0020267	rdfs:label	Lymph-node follicular sclerosis							NOT_TRANSLATED
		en	ja	HP:0020268	rdfs:label	Compressed lymph-node sinuses							NOT_TRANSLATED
		en	ja	HP:0020269	rdfs:label	Lymph-node proliferation centers							NOT_TRANSLATED
		en	ja	HP:0020270	rdfs:label	Cytologic atypia in mantle cells							NOT_TRANSLATED
		en	ja	HP:0020271	rdfs:label	Increased lymph-node eosinophils							NOT_TRANSLATED
		en	ja	HP:0020272	rdfs:label	Increased lymph-node plasma cells							NOT_TRANSLATED
		en	ja	HP:0020273	rdfs:label	High lymph node non-germinal center mitotic activity							NOT_TRANSLATED
		en	ja	HP:0020274	rdfs:label	Lymph-node lymphocyte monocytoid morphology							NOT_TRANSLATED
		en	ja	HP:0020275	rdfs:label	Reduced lymph node lymphocyte morphological variability							NOT_TRANSLATED
		en	ja	HP:0020276	rdfs:label	Increased large lymphocytes in lymph node							NOT_TRANSLATED
		en	ja	HP:0020277	rdfs:label	Hodgkin morphology cells							NOT_TRANSLATED
		en	ja	HP:0020278	rdfs:label	Abnormal lymph-node lymphoctye nuclear morphology							NOT_TRANSLATED
		en	ja	HP:0020279	rdfs:label	Irregular lymph-node lymphocyte nuclei							NOT_TRANSLATED
		en	ja	HP:0020280	rdfs:label	Lymph-node Dutcher bodies							NOT_TRANSLATED
		en	ja	HP:0020281	rdfs:label	Finely dispersed lymph node lymphocyte chromatin							NOT_TRANSLATED
		en	ja	HP:0020282	rdfs:label	Abnormal lymph-node lymphocyte chromatin							NOT_TRANSLATED
		en	ja	HP:0020283	rdfs:label	Clumping of lymph node lymphocyte chromatin							NOT_TRANSLATED
		en	ja	HP:0020284	rdfs:label	Abnormal lymph-node lymphocyte cytoplasm morphology							NOT_TRANSLATED
		en	ja	HP:0020285	rdfs:label	Decreased lymph node lymphocyte cytoplasm							NOT_TRANSLATED
		en	ja	HP:0020286	rdfs:label	Increased lymph node lymphocyte cytoplasm							NOT_TRANSLATED
		en	ja	HP:0020287	rdfs:label	Abnormal level of lymph-node cellular CD19 expression							NOT_TRANSLATED
		en	ja	HP:0020288	rdfs:label	Abnormal lymph-node cellular B-cell marker expression							NOT_TRANSLATED
		en	ja	HP:0020289	rdfs:label	Abnormal level of lymph-node cellular CD20 expression							NOT_TRANSLATED
		en	ja	HP:0020290	rdfs:label	CD79a expression							NOT_TRANSLATED
		en	ja	HP:0020291	rdfs:label	Increased lymph-node cellular CD20 expression							NOT_TRANSLATED
		en	ja	HP:0020292	rdfs:label	Decreased lymph-node cellular CD20 expression							NOT_TRANSLATED
		en	ja	HP:0020293	rdfs:label	Decreased lymph-node cellular CD19 expression							NOT_TRANSLATED
		en	ja	HP:0020294	rdfs:label	Increased lymph-node cellular CD19 expression							NOT_TRANSLATED
		en	ja	HP:0020295	rdfs:label	PAX5 expression							NOT_TRANSLATED
		en	ja	HP:0020296	rdfs:label	Germinal center B-lymphocyte BCL2 expression							NOT_TRANSLATED
		en	ja	HP:0025204	rdfs:label	Triggered by							NOT_TRANSLATED
		en	ja	HP:0025254	rdfs:label	Ameliorated by							NOT_TRANSLATED
		en	ja	HP:0025285	rdfs:label	Aggravated by							NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030013	rdfs:label	obsolete Endometriosis			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030014	rdfs:label	Female sexual dysfunction			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030074	rdfs:label	Chemodectoma			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030153	rdfs:label	Cholangiocarcinoma			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030341	rdfs:label	Decreased circulating follicle stimulating hormone concentration			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030423	rdfs:label	Splenic cyst			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030742	rdfs:label	Glial remnants posterior to lens			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030753	rdfs:label	Intrauterine fetal demise of one twin after midgestation			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0030754	rdfs:label	Allantoic cyst			2023-07-31	1.0	EXACT		NOT_TRANSLATED
		en	ja	HP:0032845	rdfs:label	Focal aware epileptic spasm							NOT_TRANSLATED
		en	ja	HP:0035015	rdfs:label	Elevated circulating short-chain acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035016	rdfs:label	Elevated circulating C4 acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035017	rdfs:label	Elevated circulating medium-chain acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035018	rdfs:label	Elevated circulating long-chain acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035019	rdfs:label	Elevated circulating C5 acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035020	rdfs:label	Elevated circulating C18 acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035021	rdfs:label	Elevated circulating C16 acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035022	rdfs:label	Elevated circulating very long-chain acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035023	rdfs:label	Elevated circulating acetylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035024	rdfs:label	Elevated circulating methylmalonylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035025	rdfs:label	Elevated circulating 3-hydroxyhexadecanoylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035026	rdfs:label	Elevated circulating C6 acylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035027	rdfs:label	Elevated circulating methylglutarylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035028	rdfs:label	Elevated circulating 3-hydroxyisovalerylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035029	rdfs:label	Elevated circulating 3-hydroxyhexanoylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035030	rdfs:label	Elevated circulating carnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035031	rdfs:label	Elevated circulating tiglylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035032	rdfs:label	Reduced circulating acetylcarnitine concentration							NOT_TRANSLATED
		en	ja	HP:0035033	rdfs:label	Reduced circulating octadecenoylcarnitine concentration							NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040038	rdfs:label	obsolete Thin toenail			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040039	rdfs:label	Onycholysis of fingernails			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040194	rdfs:label	Increased head circumference			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040200	rdfs:label	Motor impersistence			2023-07-31	1.0	EXACT		NOT_TRANSLATED
		en	ja	HP:0040402	rdfs:label	Nipple localization							NOT_TRANSLATED
		en	ja	HP:0040403	rdfs:label	Breast microcalcification							NOT_TRANSLATED
		en	ja	HP:0040404	rdfs:label	Architectural distortion of breast							NOT_TRANSLATED
		en	ja	HP:0040405	rdfs:label	Asymmetric thickening of the nipple-areolar complex							NOT_TRANSLATED
		en	ja	HP:0040406	rdfs:label	Perimenopausal							NOT_TRANSLATED
		en	ja	HP:0040407	rdfs:label	Mastitis							NOT_TRANSLATED
		en	ja	HP:0040408	rdfs:label	Ameliorated by menopause							NOT_TRANSLATED
		en	ja	HP:0040409	rdfs:label	Fluctuance on palpation							NOT_TRANSLATED
		en	ja	HP:0040410	rdfs:label	History of vasectomy							NOT_TRANSLATED
		en	ja	HP:0040411	rdfs:label	Pain in penis							NOT_TRANSLATED
		en	ja	HP:0040412	rdfs:label	Left ventricular thrombus							NOT_TRANSLATED
		en	ja	HP:0040413	rdfs:label	Atrophic vaginal mucosa							NOT_TRANSLATED
		en	ja	HP:0040414	rdfs:label	Gelatinous ascites							NOT_TRANSLATED
		en	ja	HP:0040415	rdfs:label	Diffuse breast nodularity							NOT_TRANSLATED
		en	ja	HP:0040416	rdfs:label	Abnormal urinary nitrogen compound level							NOT_TRANSLATED
		en	ja	HP:0040417	rdfs:label	Decreased urinary biopterin level							NOT_TRANSLATED
		en	ja	HP:0040418	rdfs:label	Abnormal urine guanidinoacetic acid level							NOT_TRANSLATED
		en	ja	HP:0040419	rdfs:label	Elevated urine guanidinoacetic acid level							NOT_TRANSLATED
		en	ja	HP:0040420	rdfs:label	Decreased urinary neopterin level							NOT_TRANSLATED
		en	ja	HP:0040421	rdfs:label	Abnormal urinary inosine level							NOT_TRANSLATED
		en	ja	HP:0040422	rdfs:label	Elevated urinary inosine level							NOT_TRANSLATED
		en	ja	HP:0040423	rdfs:label	Abnormal urinary guanosine level							NOT_TRANSLATED
		en	ja	HP:0040424	rdfs:label	Elevated urinary guanosine level							NOT_TRANSLATED
		en	ja	HP:0040425	rdfs:label	Abnormal urinary hypoxanthine level							NOT_TRANSLATED
		en	ja	HP:0040426	rdfs:label	Decreased urinary hypoxanthine level							NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100613	rdfs:label	Death in early adulthood			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0200153	rdfs:label	Agenesis of lateral incisor			2023-07-31	1.0	EXACT		NOT_TRANSLATED
		en	ja	HP:0430030	rdfs:label	Positive infectious agent test							NOT_TRANSLATED
		en	ja	HP:0430031	rdfs:label	Aqueous humor viral DNA positivity							NOT_TRANSLATED
		en	ja	HP:0430032	rdfs:label	Electronic cigarette exposure history							NOT_TRANSLATED
		en	ja	HP:0430033	rdfs:label	Gottron sign							NOT_TRANSLATED
		en	ja	HP:0430034	rdfs:label	Hypertension resistant to conventional therapy							NOT_TRANSLATED
		en	ja	HP:0430035	rdfs:label	Tibiofibular interosseous membrane calcification							NOT_TRANSLATED
		en	ja	HP:0430036	rdfs:label	Supracondylar elbow fracture							NOT_TRANSLATED
		en	ja	HP:0430037	rdfs:label	Abnormal alcohol consumption							NOT_TRANSLATED
		en	ja	HP:0430043	rdfs:label	Thoracic lordosis							NOT_TRANSLATED
		en	ja	HP:0430044	rdfs:label	Radiation into left arm							NOT_TRANSLATED
		en	ja	HP:0430045	rdfs:label	Radiation into right arm							NOT_TRANSLATED
		en	ja	HP:0430046	rdfs:label	Small joint hypermobilty							NOT_TRANSLATED
		en	ja	HP:0430047	rdfs:label	Large joint hypermobilty							NOT_TRANSLATED
		en	ja	HP:0430048	rdfs:label	Intracranial calcification							NOT_TRANSLATED
		en	ja	HP:0430050	rdfs:label	Anti-thyroid antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430051	rdfs:label	Positive bloodstream pathogen-specific antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430052	rdfs:label	Anti-SARS-CoV-2 coronavirus antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430053	rdfs:label	Anti-West Nile virus antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430054	rdfs:label	Anti-microfilaria antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430055	rdfs:label	Anti-trypanosoma cruzi antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430056	rdfs:label	Anti-chikungunya virus antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430057	rdfs:label	Anti-chlamydia psittaci antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430058	rdfs:label	Anti-herpes simplex antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430059	rdfs:label	Positive bloodstream virus-specific antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430060	rdfs:label	Positive bloodstream parasite-specific antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430061	rdfs:label	Positive bloodstream antibacterial antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430062	rdfs:label	Anti-Japanese encephalitis virus-specific antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430063	rdfs:label	Anti-chlamydia trachomatis-specific antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430064	rdfs:label	Anti-Epstein-Barr virus-specific antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430065	rdfs:label	Anti-babesia-specific antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430066	rdfs:label	Anti-Zikavirus-specific antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430067	rdfs:label	Positive bloodstream nucleic acid pathogen test							NOT_TRANSLATED
		en	ja	HP:0430068	rdfs:label	Positive microfilaria PCR test in the blood circulation							NOT_TRANSLATED
		en	ja	HP:0430069	rdfs:label	Positive JC-virus PCR test in the blood circulation							NOT_TRANSLATED
		en	ja	HP:0430070	rdfs:label	Placenta previa							NOT_TRANSLATED
		en	ja	HP:0430071	rdfs:label	Abnormal circulating organic compound concentration							NOT_TRANSLATED
		en	ja	HP:0430072	rdfs:label	Abnormal circulating beta-carotene concentration							NOT_TRANSLATED
		en	ja	HP:0430073	rdfs:label	Decreased circulating beta-carotene concentration							NOT_TRANSLATED
		en	ja	HP:0430074	rdfs:label	Increased circulating beta-carotene concentration							NOT_TRANSLATED
		en	ja	HP:0430075	rdfs:label	Mammary blocked duct							NOT_TRANSLATED
		en	ja	HP:0430076	rdfs:label	Positive bloodstream antifungal antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430077	rdfs:label	Anti-coccidioidal antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430078	rdfs:label	Anti-cryptococcal antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430079	rdfs:label	Anti-mycoplasma antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430080	rdfs:label	Anti-rickettsial antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430081	rdfs:label	Anti-Bartonella henselae antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430082	rdfs:label	Anti-Dengue virus antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430083	rdfs:label	Anti-arbovirus antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430084	rdfs:label	Anti-lymphocytic choriomeningitis antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430085	rdfs:label	Anti-varicella-zoster antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430086	rdfs:label	Anti-rubella antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430087	rdfs:label	Anti-cytomegalovirus antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430088	rdfs:label	Anti-measles antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430089	rdfs:label	Anti-schistosoma antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430090	rdfs:label	Anti-Powassan virus antibody positivity							NOT_TRANSLATED
		en	ja	HP:0430091	rdfs:label	Marker expression							NOT_TRANSLATED
		en	ja	HP:0430092	rdfs:label	BCL2 expression							NOT_TRANSLATED
		en	ja	HP:0430093	rdfs:label	BCL6 expression							NOT_TRANSLATED
		en	ja	HP:0430094	rdfs:label	CD5 expression							NOT_TRANSLATED
		en	ja	HP:0430095	rdfs:label	CD10 expression							NOT_TRANSLATED
		en	ja	HP:0430096	rdfs:label	CD23 expression							NOT_TRANSLATED
		en	ja	HP:0430097	rdfs:label	CD38 expression							NOT_TRANSLATED
		en	ja	HP:0430098	rdfs:label	CD45 expression							NOT_TRANSLATED
		en	ja	HP:0430099	rdfs:label	Cyclin D1 expression							NOT_TRANSLATED
		en	ja	HP:0430100	rdfs:label	FMC7 expression							NOT_TRANSLATED
		en	ja	HP:0430101	rdfs:label	CD19 expression							NOT_TRANSLATED
		en	ja	HP:0430102	rdfs:label	CD20 expression							NOT_TRANSLATED
		en	ja	HP:0430103	rdfs:label	Past surgical history							NOT_TRANSLATED
		en	ja	HP:0430104	rdfs:label	Abnormal superficial temporal artery morphology							NOT_TRANSLATED
		en	ja	HP:0430105	rdfs:label	Skip lesions on temporal artery biopsy							NOT_TRANSLATED
		en	ja	HP:0430106	rdfs:label	Abnormal brain-evoked potentials							NOT_TRANSLATED
		en	ja	HP:0430107	rdfs:label	Sputum infectious agent							NOT_TRANSLATED
		en	ja	HP:0430108	rdfs:label	Positive Mycobacterium avium sputum culture							NOT_TRANSLATED
		en	ja	HP:0430109	rdfs:label	Positive bloodstream infectious agent antigen test							NOT_TRANSLATED
		en	ja	HP:0430110	rdfs:label	Positive bloodstream Cysticercosis antigen test							NOT_TRANSLATED
		en	ja	HP:0430111	rdfs:label	Klazomania							NOT_TRANSLATED
		en	ja	HP:0430112	rdfs:label	Coprolalia							NOT_TRANSLATED
		en	ja	HP:0430113	rdfs:label	Continuous involuntary vocalizations							NOT_TRANSLATED
		en	ja	HP:0430114	rdfs:label	Aplasia/hypoplasia of the uterine cervix							NOT_TRANSLATED
		en	ja	HP:0430115	rdfs:label	Cervical hypoplasia							NOT_TRANSLATED
		en	ja	HP:0430116	rdfs:label	Primary peritoneal serous papillary adenocarcinoma							NOT_TRANSLATED
		en	ja	HP:0430117	rdfs:label	Positive skin infectious agent test							NOT_TRANSLATED
		en	ja	HP:0430118	rdfs:label	Positive skin fungus test							NOT_TRANSLATED
		en	ja	HP:0430119	rdfs:label	Nasal secretion eosinophilia							NOT_TRANSLATED
		en	ja	HP:0430120	rdfs:label	Nasal secretion neutrophilia							NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000002	rdfs:label	Abnormal inner ear epithelium morphology			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000003	rdfs:label	Abnormal mandibular ramus morphology			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000004	rdfs:label	Abnormality of frontalis muscle belly			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000005	rdfs:label	Abnormality of masseter muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000006	rdfs:label	Abnormality of medial pterygoid muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000007	rdfs:label	Abnormality of mentalis muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000008	rdfs:label	Abnormality of mylohyoid muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000009	rdfs:label	Abnormality of nasalis muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000010	rdfs:label	Abnormality of orbicularis oris muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000011	rdfs:label	Abnormality of palatoglossus muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000012	rdfs:label	Abnormality of palatopharyngeus muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000013	rdfs:label	Abnormal platysma muscle morphology			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000014	rdfs:label	Abnormality of procerus muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:3000015	rdfs:label	Abnormality of risorius muscle			2023-07-31	1.0	EXACT		NOT_TRANSLATED
