source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	tr	HP:0032921	rdfs:label	Focal impaired awareness pedal automatism seizure	Focal impaired awareness pedal automatism seizure	NOT_TRANSLATED
en	tr	HP:0032922	IAO:0000115	A type of focal automatism seizure in which awareness is partially or fully impaired at some point during the seizure and is characterized by inappropriate continuation of pre-seizure movement or behavior at onset	A type of focal automatism seizure in which awareness is partially or fully impaired at some point during the seizure and is characterized by inappropriate continuation of pre-seizure movement or behavior at onset	NOT_TRANSLATED
en	tr	HP:0032922	rdfs:label	Focal impaired awareness perseverative automatism seizure	Focal impaired awareness perseverative automatism seizure	NOT_TRANSLATED
en	tr	HP:0032923	IAO:0000115	A type of focal automatism seizure in which awareness is partially or fully impaired at some point during the seizure and is characterized by the production of single or repetitive meaningless vocal sounds such as shrieks or grunts at onset	A type of focal automatism seizure in which awareness is partially or fully impaired at some point during the seizure and is characterized by the production of single or repetitive meaningless vocal sounds such as shrieks or grunts at onset	NOT_TRANSLATED
en	tr	HP:0032923	rdfs:label	Focal impaired awareness vocal automatism seizure	Focal impaired awareness vocal automatism seizure	NOT_TRANSLATED
en	tr	HP:0032924	IAO:0000115	A type of focal automatism seizure in which awareness is partially or fully impaired at some point during the seizure and is characterized by the production of single or repetitive words, phrases, or brief sentences at onset	A type of focal automatism seizure in which awareness is partially or fully impaired at some point during the seizure and is characterized by the production of single or repetitive words, phrases, or brief sentences at onset	NOT_TRANSLATED
en	tr	HP:0032924	rdfs:label	Focal impaired awareness verbal automatism seizure	Focal impaired awareness verbal automatism seizure	NOT_TRANSLATED
en	tr	HP:0032925	IAO:0000115	A type of focal automatism seizure in which awareness is partially or fully impaired at some point during the seizure and is characterized by involuntary sexual behavior at onset	A type of focal automatism seizure in which awareness is partially or fully impaired at some point during the seizure and is characterized by involuntary sexual behavior at onset	NOT_TRANSLATED
en	tr	HP:0032925	rdfs:label	Focal impaired awareness sexual automatism seizure	Focal impaired awareness sexual automatism seizure	NOT_TRANSLATED
en	tr	HP:0032926	IAO:0000115	A type of focal automatism in which awareness is partially or fully impaired at some point during the seizure and is seizure characterized by involuntary head nodding at onset	A type of focal automatism in which awareness is partially or fully impaired at some point during the seizure and is seizure characterized by involuntary head nodding at onset	NOT_TRANSLATED
en	tr	HP:0032926	rdfs:label	Focal impaired awareness head nodding automatism seizure	Focal impaired awareness head nodding automatism seizure	NOT_TRANSLATED
en	tr	HP:0032927	IAO:0000115	A type of focal automatism in which awareness is partially or fully impaired at some point during the seizure and is seizure characterized by involuntary undressing at onset	A type of focal automatism in which awareness is partially or fully impaired at some point during the seizure and is seizure characterized by involuntary undressing at onset	NOT_TRANSLATED
en	tr	HP:0032927	rdfs:label	Focal impaired awareness undressing automatism seizure	Focal impaired awareness undressing automatism seizure	NOT_TRANSLATED
en	tr	HP:0032928	IAO:0000115	Neurofilament light chain (NfL) is a neuronal cytoplasmic protein highly expressed in large calibre myelinated axons. Its levels increase in cerebrospinal fluid (CSF) and blood proportionally to the degree of axonal damage in a variety of neurological disorders, including inflammatory, neurodegenerative, traumatic and cerebrovascular diseases	Neurofilament light chain (NfL) is a neuronal cytoplasmic protein highly expressed in large calibre myelinated axons. Its levels increase in cerebrospinal fluid (CSF) and blood proportionally to the degree of axonal damage in a variety of neurological disorders, including inflammatory, neurodegenerative, traumatic and cerebrovascular diseases	NOT_TRANSLATED
en	tr	HP:0032928	rdfs:label	Elevated CSF neurofilament light chain concentration	Elevated CSF neurofilament light chain concentration	NOT_TRANSLATED
en	tr	HP:0032929	IAO:0000115	Any abnormal structure of a chondrocyte, which is a polymorphic cell that forms cartilage	Any abnormal structure of a chondrocyte, which is a polymorphic cell that forms cartilage	NOT_TRANSLATED
en	tr	HP:0032929	rdfs:label	Abnormal chondrocyte morphology	Abnormal chondrocyte morphology	NOT_TRANSLATED
en	tr	HP:0032930	IAO:0000115	Concentric rings around the chondrocytes	Concentric rings around the chondrocytes	NOT_TRANSLATED
en	tr	HP:0032930	rdfs:label	Lacunar halos around chondrocytes	Lacunar halos around chondrocytes	NOT_TRANSLATED
en	tr	HP:0032932	IAO:0000115	An increased level of triacylglycerol lipase in the blood circulation (can be measured in serum or plasma)	An increased level of triacylglycerol lipase in the blood circulation (can be measured in serum or plasma)	NOT_TRANSLATED
en	tr	HP:0032932	rdfs:label	Increased circulating pancreatic triacylglycerol lipase level	Increased circulating pancreatic triacylglycerol lipase level	NOT_TRANSLATED
en	tr	HP:0032933	IAO:0000115	An increased sensitivity of the airways to an inhaled constrictor agonist, a steeper slope of the dose-response curve, and a greater maximal response to the agonist	An increased sensitivity of the airways to an inhaled constrictor agonist, a steeper slope of the dose-response curve, and a greater maximal response to the agonist	NOT_TRANSLATED
en	tr	HP:0032933	rdfs:label	Airway hyperresponsiveness	Airway hyperresponsiveness	NOT_TRANSLATED
en	tr	HP:0032934	IAO:0000115	A spontaneous cerebrospinal fluid leak (SCSFL) is a spontaneous and unexplained leak of the cerebrospinal fluid from the dura surrounding either the brain (cranial leak) or spine (spinal leak)	A spontaneous cerebrospinal fluid leak (SCSFL) is a spontaneous and unexplained leak of the cerebrospinal fluid from the dura surrounding either the brain (cranial leak) or spine (spinal leak)	NOT_TRANSLATED
en	tr	HP:0032934	rdfs:label	Spontaneous cerebrospinal fluid leak	Spontaneous cerebrospinal fluid leak	NOT_TRANSLATED
en	tr	HP:0032935	IAO:0000115	Grayish, polygonal pattern of opacities with intervening clear zones across the central cornea that resembles crocodile skin	Grayish, polygonal pattern of opacities with intervening clear zones across the central cornea that resembles crocodile skin	NOT_TRANSLATED
en	tr	HP:0032935	rdfs:label	Posterior crocodile shagreen of the cornea	Posterior crocodile shagreen of the cornea	NOT_TRANSLATED
en	tr	HP:0032936	IAO:0000115	Unintentional reexperiencing a traumatic event comprising symptoms are usually sensory impressions and emotional responses from the trauma that appear to lack a time perspective and a context	Unintentional reexperiencing a traumatic event comprising symptoms are usually sensory impressions and emotional responses from the trauma that appear to lack a time perspective and a context	NOT_TRANSLATED
en	tr	HP:0032936	rdfs:label	Intrusion symptom	Intrusion symptom	NOT_TRANSLATED
en	tr	HP:0032937	IAO:0000115	After suffering psychological trauma, people can repeatedly experience sensory-perceptual impressions of the event, which intrude involuntarily into consciousness. These intrusive memories typically take the form of visual images (e.g., pictures in the mind's eye), but can also include sounds, smells, tastes and bodily sensations, and come with a range of negative emotions associated with the hotspots in the trauma memory	After suffering psychological trauma, people can repeatedly experience sensory-perceptual impressions of the event, which intrude involuntarily into consciousness. These intrusive memories typically take the form of visual images (e.g., pictures in the mind's eye), but can also include sounds, smells, tastes and bodily sensations, and come with a range of negative emotions associated with the hotspots in the trauma memory	NOT_TRANSLATED
en	tr	HP:0032937	rdfs:label	Recurrent, involuntary and intrusive distressing memories	Recurrent, involuntary and intrusive distressing memories	NOT_TRANSLATED
en	tr	HP:0032938	IAO:0000115	Recurrent distressing dreams in which the content and/or affect of the dream are related to the traumatic event or events	Recurrent distressing dreams in which the content and/or affect of the dream are related to the traumatic event or events	NOT_TRANSLATED
en	tr	HP:0032938	rdfs:label	Recurrent trauma-related distressing dreams	Recurrent trauma-related distressing dreams	NOT_TRANSLATED
en	tr	HP:0032939	IAO:0000115	Marked physiological reactions to internal or external cues that symbolize or resemble an aspect of the traumatic event(s)	Marked physiological reactions to internal or external cues that symbolize or resemble an aspect of the traumatic event(s)	NOT_TRANSLATED
en	tr	HP:0032939	rdfs:label	Physiological reactivity to cues	Physiological reactivity to cues	NOT_TRANSLATED
en	tr	HP:0032940	IAO:0000115	A disruption and/or discontinuity in the normal integration of consciousness, memory, identity, emotion, perception, body representation, motor control, and behavior. Clinical presentations of dissociation may include a wide variety of symptoms, including experiences of depersonalization, derealisation, emotional numbing, flashbacks of traumatic events, absorption, amnesia, voice hearing, interruptions in awareness, and identity alteration	A disruption and/or discontinuity in the normal integration of consciousness, memory, identity, emotion, perception, body representation, motor control, and behavior. Clinical presentations of dissociation may include a wide variety of symptoms, including experiences of depersonalization, derealisation, emotional numbing, flashbacks of traumatic events, absorption, amnesia, voice hearing, interruptions in awareness, and identity alteration	NOT_TRANSLATED
en	tr	HP:0032940	rdfs:label	Dissociative reaction	Dissociative reaction	NOT_TRANSLATED
en	tr	HP:0032941	IAO:0000115	Intense or prolonged psychological distress at exposure to internal or external cues that symbolize or resemble an aspect of the traumatic event or events	Intense or prolonged psychological distress at exposure to internal or external cues that symbolize or resemble an aspect of the traumatic event or events	NOT_TRANSLATED
en	tr	HP:0032941	rdfs:label	Intense psychological distress to cues	Intense psychological distress to cues	NOT_TRANSLATED
en	tr	HP:0032942	IAO:0000115	Avoidance of or efforts to avoid distressing memories, thoughts, or feelings about or closely associated with the traumatic event(s). Avoidance of or efforts to avoid external reminders (people, places, conversations, activities, objects, situations) that arouse distressing memories, thoughts, or feelings about or closely associated with the traumatic event(s)	Avoidance of or efforts to avoid distressing memories, thoughts, or feelings about or closely associated with the traumatic event(s). Avoidance of or efforts to avoid external reminders (people, places, conversations, activities, objects, situations) that arouse distressing memories, thoughts, or feelings about or closely associated with the traumatic event(s)	NOT_TRANSLATED
en	tr	HP:0032942	rdfs:label	Avoidance of stimuli associated with traumatic event	Avoidance of stimuli associated with traumatic event	NOT_TRANSLATED
en	tr	HP:0032943	IAO:0000115	A deviation of urine pH from the normal range of 4.5 to 7.8	A deviation of urine pH from the normal range of 4.5 to 7.8	NOT_TRANSLATED
en	tr	HP:0032943	rdfs:label	Abnormal urine pH	Abnormal urine pH	NOT_TRANSLATED
en	tr	HP:0032944	IAO:0000115	Urine pH of 8 or higher	Urine pH of 8 or higher	NOT_TRANSLATED
en	tr	HP:0032944	rdfs:label	Alkaline urine	Alkaline urine	NOT_TRANSLATED
en	tr	HP:0032945	IAO:0000115	Histopathological findings of inflammation of the renal interstitium potentially involving fibrotic as well as non-fibrotic areas, composed of lymphocytes, monocytes, plasma cells	Histopathological findings of inflammation of the renal interstitium potentially involving fibrotic as well as non-fibrotic areas, composed of lymphocytes, monocytes, plasma cells	NOT_TRANSLATED
en	tr	HP:0032945	rdfs:label	Renal interstitial inflammation	Renal interstitial inflammation	NOT_TRANSLATED
en	tr	HP:0032946	IAO:0000115	Histopathological findings of inflammation of the renal interstitium involving fibrotic as well as non-fibrotic renal cortex, composed of lymphocytes, monocytes, plasma cells	Histopathological findings of inflammation of the renal interstitium involving fibrotic as well as non-fibrotic renal cortex, composed of lymphocytes, monocytes, plasma cells	NOT_TRANSLATED
en	tr	HP:0032946	rdfs:label	Renal cortical interstitial inflammation	Renal cortical interstitial inflammation	NOT_TRANSLATED
en	tr	HP:0032947	IAO:0000115	Histopathological findings of inflammation of the interstitium of the renal medulla, composed of lymphocytes, monocytes, plasma cells	Histopathological findings of inflammation of the interstitium of the renal medulla, composed of lymphocytes, monocytes, plasma cells	NOT_TRANSLATED
en	tr	HP:0032947	rdfs:label	Renal medullary interstitial inflammation	Renal medullary interstitial inflammation	NOT_TRANSLATED
en	tr	HP:0032948	IAO:0000115	The accumulation of collagen and related extracellular matrix (ECM) molecules in the interstitium of the kidney. The interstitium is expanded by the presence of collagen that stain blue on trichrome. Tubules are not back to back, but rather separated by fibrosis and can be atrophic	The accumulation of collagen and related extracellular matrix (ECM) molecules in the interstitium of the kidney. The interstitium is expanded by the presence of collagen that stain blue on trichrome. Tubules are not back to back, but rather separated by fibrosis and can be atrophic	NOT_TRANSLATED
en	tr	HP:0032948	rdfs:label	Renal interstitial fibrosis	Renal interstitial fibrosis	NOT_TRANSLATED
en	tr	HP:0032949	IAO:0000115	The presence of interstitial aggregates of purple finely granular/laminated calcium- and phosphate deposits	The presence of interstitial aggregates of purple finely granular/laminated calcium- and phosphate deposits	NOT_TRANSLATED
en	tr	HP:0032949	rdfs:label	Renal interstitial calcium phosphate deposits	Renal interstitial calcium phosphate deposits	NOT_TRANSLATED
en	tr	HP:0032950	IAO:0000115	Abnormal structure or form of the lumen (opening) of kidney tubules	Abnormal structure or form of the lumen (opening) of kidney tubules	NOT_TRANSLATED
en	tr	HP:0032950	rdfs:label	Abnormal renal tubular lumen morphology	Abnormal renal tubular lumen morphology	NOT_TRANSLATED
en	tr	HP:0032951	IAO:0000115	Viral cytopathic changes consist of smudgy basophilic intranuclear inclusions with enlarged nuclei of infected cells. Distal tubules are more commonly involved than proximal tubules. There is associated acute tubular injury, often with frank tubular necrosis and destruction, with acute interstitial nephritis, often with a pleomorphic infiltrate composed of lymphocytes, histiocytes, plasma cells, and variable numbers of neutrophils, with interstitial edema and hemorrhage. Tubular destruction may be associated with necrotizing interstitial granulomas. Severe granulomatous tubulointerstitial nephritis appears to be characteristic of adenoviral infection and is quite rare in other viral infections. Focal wedge-shaped necrosis may occur in renal parenchyma. Immunostaining for adenovirus shows strong nuclear and cytoplasmic staining in infected cells	Viral cytopathic changes consist of smudgy basophilic intranuclear inclusions with enlarged nuclei of infected cells. Distal tubules are more commonly involved than proximal tubules. There is associated acute tubular injury, often with frank tubular necrosis and destruction, with acute interstitial nephritis, often with a pleomorphic infiltrate composed of lymphocytes, histiocytes, plasma cells, and variable numbers of neutrophils, with interstitial edema and hemorrhage. Tubular destruction may be associated with necrotizing interstitial granulomas. Severe granulomatous tubulointerstitial nephritis appears to be characteristic of adenoviral infection and is quite rare in other viral infections. Focal wedge-shaped necrosis may occur in renal parenchyma. Immunostaining for adenovirus shows strong nuclear and cytoplasmic staining in infected cells	NOT_TRANSLATED
en	tr	HP:0032951	rdfs:label	Renal tubular viral cytopathic changes	Renal tubular viral cytopathic changes	NOT_TRANSLATED
en	tr	HP:0032952	IAO:0000115	A type of renal tubular atrophy in which the tubules show thick tubular basement membranes lined by small cuboidal or flat cells. Generally accompanied by fibrosis	A type of renal tubular atrophy in which the tubules show thick tubular basement membranes lined by small cuboidal or flat cells. Generally accompanied by fibrosis	NOT_TRANSLATED
en	tr	HP:0032952	rdfs:label	Usual-type tubular atrophy	Usual-type tubular atrophy	NOT_TRANSLATED
en	tr	HP:0032953	IAO:0000115	Characteristic intranuclear glassy-appearing basophilic inclusions with surrounding halo (owl's eye-type inclusion) and marked increase in the size of the cell (cytomegaly), particularly in tubular epithelial cells and in endothelial cells. Often accompanied by cytopathic changes including patchy interstitial pleomorphic infiltrate with lymphocytes, plasma cells, and macrophages	Characteristic intranuclear glassy-appearing basophilic inclusions with surrounding halo (owl's eye-type inclusion) and marked increase in the size of the cell (cytomegaly), particularly in tubular epithelial cells and in endothelial cells. Often accompanied by cytopathic changes including patchy interstitial pleomorphic infiltrate with lymphocytes, plasma cells, and macrophages	NOT_TRANSLATED
en	tr	HP:0032953	rdfs:label	Renal tubular cytomegalovirus inclusions	Renal tubular cytomegalovirus inclusions	NOT_TRANSLATED
en	tr	HP:0032954	IAO:0000115	Viral cytopathic changes consist of smudgy basophilic intranuclear inclusions with enlarged nuclei of infected cells. The inclusions stain positive for adenovirus (e.g., Figure 3 of PMID:29273157). Distal tubules are more commonly involved than proximal tubules. Occasionally glomerular visceral and parietal epithelial cells can be infected. There is associated acute tubular injury, often with frank tubular necrosis and destruction, with acute interstitial nephritis, often with a pleomorphic infiltrate composed of lymphocytes, histiocytes, plasma cells, and variable numbersof neutrophils, with interstitial edema and hemorrhage	Viral cytopathic changes consist of smudgy basophilic intranuclear inclusions with enlarged nuclei of infected cells. The inclusions stain positive for adenovirus (e.g., Figure 3 of PMID:29273157). Distal tubules are more commonly involved than proximal tubules. Occasionally glomerular visceral and parietal epithelial cells can be infected. There is associated acute tubular injury, often with frank tubular necrosis and destruction, with acute interstitial nephritis, often with a pleomorphic infiltrate composed of lymphocytes, histiocytes, plasma cells, and variable numbersof neutrophils, with interstitial edema and hemorrhage	NOT_TRANSLATED
en	tr	HP:0032954	rdfs:label	Renal tubular adenovirus inclusions	Renal tubular adenovirus inclusions	NOT_TRANSLATED
en	tr	HP:0032955	IAO:0000115	Renal ltubular nuclear inclusions have a ground-glass appearance with irregular central clearing, or a coarse, vesicular appearance. Distal tubules are involved more often than proximal tubules. There may be only medullary involvement in early stages, and parietal epithelial cells may be involved in later stages of the infection. Infected epithelial cell nuclei stain with antibody to the large T antigen of the SV40 virus, which serves as a surrogate marker of human polyomavirus infection	Renal ltubular nuclear inclusions have a ground-glass appearance with irregular central clearing, or a coarse, vesicular appearance. Distal tubules are involved more often than proximal tubules. There may be only medullary involvement in early stages, and parietal epithelial cells may be involved in later stages of the infection. Infected epithelial cell nuclei stain with antibody to the large T antigen of the SV40 virus, which serves as a surrogate marker of human polyomavirus infection	NOT_TRANSLATED
en	tr	HP:0032955	rdfs:label	Renal tubular polyoma virus inclusions	Renal tubular polyoma virus inclusions	NOT_TRANSLATED
en	tr	HP:0032956	IAO:0000115	Renal tubular nuclear inclusions that stain positive for herpes simplex virus (HSV). HSV is typically associated with multinucleated giant cells with nuclear inclusions and may cause hemorrhagic interstitial nephritis	Renal tubular nuclear inclusions that stain positive for herpes simplex virus (HSV). HSV is typically associated with multinucleated giant cells with nuclear inclusions and may cause hemorrhagic interstitial nephritis	NOT_TRANSLATED
en	tr	HP:0032956	rdfs:label	Renal tubular herpes simplex virus inclusions	Renal tubular herpes simplex virus inclusions	NOT_TRANSLATED
en	tr	HP:0032957	IAO:0000115	The presence of dysmorphic urinary erythrocytes. This feature can be observed by phase-contrastmicroscopy, differential interference microscopy, and bright-field microscopy. The acanthocyte or G1 cell, which is a doughnut-shaped cell with one or more blebs, is reported to constitute a special form of dysmorphic erythro-cyte (D cell) specific for glomerular hematuria	The presence of dysmorphic urinary erythrocytes. This feature can be observed by phase-contrastmicroscopy, differential interference microscopy, and bright-field microscopy. The acanthocyte or G1 cell, which is a doughnut-shaped cell with one or more blebs, is reported to constitute a special form of dysmorphic erythro-cyte (D cell) specific for glomerular hematuria	NOT_TRANSLATED
en	tr	HP:0032957	rdfs:label	Dysmorphic hematuria	Dysmorphic hematuria	NOT_TRANSLATED
en	tr	HP:0032958	IAO:0000115	The presence in the urine of desquamated tubular epithelial cells or macrophages filled with lipid droplets	The presence in the urine of desquamated tubular epithelial cells or macrophages filled with lipid droplets	NOT_TRANSLATED
en	tr	HP:0032958	rdfs:label	Urinary oval fat bodies	Urinary oval fat bodies	NOT_TRANSLATED
en	tr	HP:0032959	IAO:0000115	Birefringent calcium- and oxalate-containing casts located within the tubuli of the kidney	Birefringent calcium- and oxalate-containing casts located within the tubuli of the kidney	NOT_TRANSLATED
en	tr	HP:0032959	rdfs:label	Intratubular calcium oxalate casts	Intratubular calcium oxalate casts	NOT_TRANSLATED
en	tr	HP:0032960	IAO:0000115	Purple and finely granular/laminated calcium- and phosphate-containing casts located within the tubuli of the kidney	Purple and finely granular/laminated calcium- and phosphate-containing casts located within the tubuli of the kidney	NOT_TRANSLATED
en	tr	HP:0032960	rdfs:label	Intratubular calcium phosphate casts	Intratubular calcium phosphate casts	NOT_TRANSLATED
en	tr	HP:0032961	IAO:0000115	Magnesium ammonium phosphate crystals in the urine	Magnesium ammonium phosphate crystals in the urine	NOT_TRANSLATED
en	tr	HP:0032961	rdfs:label	Magnesium ammonium phosphate crystalluria	Magnesium ammonium phosphate crystalluria	NOT_TRANSLATED
en	tr	HP:0032962	IAO:0000115	Dilated renal tubules (over twice the diameter of a normal proximal tubule) containing eosinophilic amorphous material. This feature is generally accompanied by scalloping of the cast profile. The epithelium lining the microcyst is generally flattened and does not reveal brush border	Dilated renal tubules (over twice the diameter of a normal proximal tubule) containing eosinophilic amorphous material. This feature is generally accompanied by scalloping of the cast profile. The epithelium lining the microcyst is generally flattened and does not reveal brush border	NOT_TRANSLATED
en	tr	HP:0032962	rdfs:label	Tubular microcystic change	Tubular microcystic change	NOT_TRANSLATED
en	tr	HP:0032963	IAO:0000115	A renal cyst characterized by epithelium lined space (squamous/columnar) with septations	A renal cyst characterized by epithelium lined space (squamous/columnar) with septations	NOT_TRANSLATED
en	tr	HP:0032963	rdfs:label	Complex renal cyst	Complex renal cyst	NOT_TRANSLATED
en	tr	HP:0032964	IAO:0000115	The presence of uric acid crystals in the urine	The presence of uric acid crystals in the urine	NOT_TRANSLATED
en	tr	HP:0032964	rdfs:label	Uric acid crystalluria	Uric acid crystalluria	NOT_TRANSLATED
en	tr	HP:0032965	IAO:0000115	Interstitial emphysema is characterized by air dissecting within the interstitium of the lung, typically in the peribronchovascular sheaths, interlobular septa, and visceral pleura. It is most commonly seen in neonates receiving mechanical ventilation. It is rarely recognized radiographically in adults and is infrequently seen on CT scans. It appears as perivascular lucent or low attenuating halos and small cysts	Interstitial emphysema is characterized by air dissecting within the interstitium of the lung, typically in the peribronchovascular sheaths, interlobular septa, and visceral pleura. It is most commonly seen in neonates receiving mechanical ventilation. It is rarely recognized radiographically in adults and is infrequently seen on CT scans. It appears as perivascular lucent or low attenuating halos and small cysts	NOT_TRANSLATED
en	tr	HP:0032965	rdfs:label	Interstitial emphysema	Interstitial emphysema	NOT_TRANSLATED
en	tr	HP:0032966	IAO:0000115	A type of emphysema characterized by destroyed centrilobular alveolar walls and enlargement of respiratory bronchioles and associated alveoli. This is the commonest form of emphysema in cigarette smokers. CT findings are centrilobular areas of decreased attenuation, usually without visible walls, of nonuniform distribution and predominantly located in upper lung zones	A type of emphysema characterized by destroyed centrilobular alveolar walls and enlargement of respiratory bronchioles and associated alveoli. This is the commonest form of emphysema in cigarette smokers. CT findings are centrilobular areas of decreased attenuation, usually without visible walls, of nonuniform distribution and predominantly located in upper lung zones	NOT_TRANSLATED
en	tr	HP:0032966	rdfs:label	Centrilobular emphysema	Centrilobular emphysema	NOT_TRANSLATED
en	tr	HP:0032967	IAO:0000115	Panacinar emphysema involves all portions of the acinus and secondary pulmonary lobule more or less uniformly. It predominates in the lower lobes and is the form of emphysema associated with1-antitrypsin deficiency. CT scans show a generalized decrease of the lung parenchyma with a decrease in the caliber of blood vessels in the affected lung. Severe panacinar emphysema may coexist and merge with severe centrilobular emphysema. The appearance of feature less decreased attenuation may be indistinguishable from severe constrictive obliterative bronchiolitis	Panacinar emphysema involves all portions of the acinus and secondary pulmonary lobule more or less uniformly. It predominates in the lower lobes and is the form of emphysema associated with1-antitrypsin deficiency. CT scans show a generalized decrease of the lung parenchyma with a decrease in the caliber of blood vessels in the affected lung. Severe panacinar emphysema may coexist and merge with severe centrilobular emphysema. The appearance of feature less decreased attenuation may be indistinguishable from severe constrictive obliterative bronchiolitis	NOT_TRANSLATED
en	tr	HP:0032967	rdfs:label	Panacinar emphysema	Panacinar emphysema	NOT_TRANSLATED
en	tr	HP:0032968	IAO:0000115	Abnormal retention of gas within a lung or part of a lung, as a result of airway obstuction of abnormalities in lung compliance. In the classic presentation, the lung will appear normal at inspiration, but on exhalation, the diseased portions of the lung which have lost connective tissue recoil will remain lucent while the healthy portions of the lung will become more dense due to atelectasis. This helps distinguish it from mosaic attenuation due to patchy fibrosis, as occurs with nonspecific interstitial pneumonia, and in early usual interstitial pneumonitis (the hallmark imaging diagnosis of interstitial lung disease) in which there is no change with inspiration and expiration	Abnormal retention of gas within a lung or part of a lung, as a result of airway obstuction of abnormalities in lung compliance. In the classic presentation, the lung will appear normal at inspiration, but on exhalation, the diseased portions of the lung which have lost connective tissue recoil will remain lucent while the healthy portions of the lung will become more dense due to atelectasis. This helps distinguish it from mosaic attenuation due to patchy fibrosis, as occurs with nonspecific interstitial pneumonia, and in early usual interstitial pneumonitis (the hallmark imaging diagnosis of interstitial lung disease) in which there is no change with inspiration and expiration	NOT_TRANSLATED
en	tr	HP:0032968	rdfs:label	Expiratory air trapping	Expiratory air trapping	NOT_TRANSLATED
en	tr	HP:0032969	IAO:0000115	Distortion of the bronchial airways due to mechanical traction on the bronchi resulting from fibrosis of the surrounding lung parenchyma. CT findings represent irregular bronchial dilatation caused by surrounding retractile pulmonary fibrosis. Dilated airways are usually identifiable as such but may be seen as cysts	Distortion of the bronchial airways due to mechanical traction on the bronchi resulting from fibrosis of the surrounding lung parenchyma. CT findings represent irregular bronchial dilatation caused by surrounding retractile pulmonary fibrosis. Dilated airways are usually identifiable as such but may be seen as cysts	NOT_TRANSLATED
en	tr	HP:0032969	rdfs:label	Traction bronchiectasis	Traction bronchiectasis	NOT_TRANSLATED
en	tr	HP:0032970	rdfs:label	Traction bronchiolectasis	Traction bronchiolectasis	NOT_TRANSLATED
en	tr	HP:0032971	IAO:0000115	CT finding of ground-glass opacity surrounding a nodule or mass. It was first described as a sign of hemorrhage around foci of invasive aspergillosis. The halo sign is nonspecific and may also be caused by hemorrhage associated with other types of nodules or by local pulmonary infiltration by neoplasm	CT finding of ground-glass opacity surrounding a nodule or mass. It was first described as a sign of hemorrhage around foci of invasive aspergillosis. The halo sign is nonspecific and may also be caused by hemorrhage associated with other types of nodules or by local pulmonary infiltration by neoplasm	NOT_TRANSLATED
en	tr	HP:0032971	rdfs:label	Computed tomographic halo sign	Computed tomographic halo sign	NOT_TRANSLATED
en	tr	HP:0032972	IAO:0000115	A nodular pattern on pulmonary high-resolution computed tomography which are anatomically located centrally within secondary pulmonary lobules. Centrilobular nodules may be dense (i.e., solid) and of homogeneous opacity or ground-glass opacity, and may range from a few millimeters to about 1 cm in size. Because of the similar size of secondary lobules, centrilobular nodules often appear to be evenly spaced. Centrilobular nodules are usually separated from the pleural surfaces, fissures, and interlobular septa by a distance of at least several millimeters. They may appear patchy or diffuse in different diseases	A nodular pattern on pulmonary high-resolution computed tomography which are anatomically located centrally within secondary pulmonary lobules. Centrilobular nodules may be dense (i.e., solid) and of homogeneous opacity or ground-glass opacity, and may range from a few millimeters to about 1 cm in size. Because of the similar size of secondary lobules, centrilobular nodules often appear to be evenly spaced. Centrilobular nodules are usually separated from the pleural surfaces, fissures, and interlobular septa by a distance of at least several millimeters. They may appear patchy or diffuse in different diseases	NOT_TRANSLATED
en	tr	HP:0032972	rdfs:label	Nodular-centrilobular without tree-in-bud pattern on pulmonary HRCT	Nodular-centrilobular without tree-in-bud pattern on pulmonary HRCT	NOT_TRANSLATED
en	tr	HP:0032973	IAO:0000115	Abnormal type or counts of nucleated immune cells and acellular components in bronchoalveolar lavage (BAL) fluid. BAL us performed with a fiberoptic bronchoscope in the wedged position within a selected bronchopulmonary segment. BAL is commonly used to inform the differential diagnosis of interstitial lung disease or to monitor therapeutic interventions	Abnormal type or counts of nucleated immune cells and acellular components in bronchoalveolar lavage (BAL) fluid. BAL us performed with a fiberoptic bronchoscope in the wedged position within a selected bronchopulmonary segment. BAL is commonly used to inform the differential diagnosis of interstitial lung disease or to monitor therapeutic interventions	NOT_TRANSLATED
en	tr	HP:0032973	rdfs:label	Abnormal bronchoalveolar lavage fluid morphology	Abnormal bronchoalveolar lavage fluid morphology	NOT_TRANSLATED
en	tr	HP:0032974	IAO:0000115	Deviation from the commonly in healthy people observe cellular distribution. Normal ranghes are macrophages over 80%, lymphocytes less than 15%, neutrophils less than 3%, eosinophils less than 0.5%, mast cells less than 0.5%	Deviation from the commonly in healthy people observe cellular distribution. Normal ranghes are macrophages over 80%, lymphocytes less than 15%, neutrophils less than 3%, eosinophils less than 0.5%, mast cells less than 0.5%	NOT_TRANSLATED
en	tr	HP:0032974	rdfs:label	Abnormal cellular composition of bronchoalveolar fluid	Abnormal cellular composition of bronchoalveolar fluid	NOT_TRANSLATED
en	tr	HP:0032975	IAO:0000115	Any deviation from the normal concentration of protein in the bronchoalveolar fluid	Any deviation from the normal concentration of protein in the bronchoalveolar fluid	NOT_TRANSLATED
en	tr	HP:0032975	rdfs:label	Abnormal bronchoalveolar fluid protein level	Abnormal bronchoalveolar fluid protein level	NOT_TRANSLATED
