subject_id	source_language	translation_language	predicate_id	comment	source_value	translation_status	translation_value
HP:0002617	en	fr	IAO:0000115	definition of HP:0002617 (Dilatation)  ; abnormality of the cardiovascular system	Abnormal outpouching or sac-like dilatation in the wall of an atery, vein or the heart	NOT_TRANSLATED	Abnormal outpouching or sac-like dilatation in the wall of an atery, vein or the heart
HP:0002617	en	fr	rdfs:label	label of HP:0002617 (Dilatation)  ; abnormality of the cardiovascular system	Dilatation	OFFICIAL	Anévrysme
HP:0002635	en	fr	IAO:0000115	definition of HP:0002635 (Type IV atherosclerotic lesion)  ; abnormality of the cardiovascular system	In type IV atherosclerotic lesions a dense accumulation of extracellular lipid occupies an extensive but well-defined region of the intima. This type of extracellular lipid accumulation is known as the lipid core. A fibrous tissue increase is not a feature, and complications such as defects of the lesion surface and thrombosis are not present. The type IV lesion is also known as atheroma. Type IV is the first lesion considered advanced in this classification because of the severe intimal disorganization caused by the lipid core. The characteristic core appears to develop from an increase and the consequent confluence of the small isolated pools of extracellular lipid that characterize type III lesions. The increase in lipid is believed to result from continued insudation from the plasma. The nature and derivations of the lipid that constitutes the core are discussed in the section on the extracellular matrix at the end of this report. Type IV lesions, when they first appear in younger people, are found in the same locations as adaptive intimal thickenings of the eccentric type. Thus, atheroma is, at least initially, an eccentric lesion	NOT_TRANSLATED	In type IV atherosclerotic lesions a dense accumulation of extracellular lipid occupies an extensive but well-defined region of the intima. This type of extracellular lipid accumulation is known as the lipid core. A fibrous tissue increase is not a feature, and complications such as defects of the lesion surface and thrombosis are not present. The type IV lesion is also known as atheroma. Type IV is the first lesion considered advanced in this classification because of the severe intimal disorganization caused by the lipid core. The characteristic core appears to develop from an increase and the consequent confluence of the small isolated pools of extracellular lipid that characterize type III lesions. The increase in lipid is believed to result from continued insudation from the plasma. The nature and derivations of the lipid that constitutes the core are discussed in the section on the extracellular matrix at the end of this report. Type IV lesions, when they first appear in younger people, are found in the same locations as adaptive intimal thickenings of the eccentric type. Thus, atheroma is, at least initially, an eccentric lesion
HP:0002636	en	fr	IAO:0000115	definition of HP:0002636 (Dilatation of an abdominal artery)  ; abnormality of the cardiovascular system	Abnormal outpouching or sac-like dilatation in an artery that originates from he abdominal aorta	NOT_TRANSLATED	Abnormal outpouching or sac-like dilatation in an artery that originates from he abdominal aorta
HP:0002644	en	fr	rdfs:label	label of HP:0002644 (Abnormality of pelvic girdle bone morphology)  ; abnormality of the skeletal system	Abnormality of pelvic girdle bone morphology	OFFICIAL	Anomalie morphologique de la ceinture pelvienne
HP:0002648	en	fr	rdfs:label	label of HP:0002648 (Abnormality of calvarial morphology)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of calvarial morphology	OFFICIAL	Anomalie de la forme du crâne
HP:0002664	en	fr	IAO:0000115	definition of HP:0002664 (Neoplasm)  ; neoplasm	An organ or organ-system abnormality that consists of uncontrolled autonomous cell-proliferation which can occur in any part of the body as a benign or malignant neoplasm (tumour)	NOT_TRANSLATED	An organ or organ-system abnormality that consists of uncontrolled autonomous cell-proliferation which can occur in any part of the body as a benign or malignant neoplasm (tumour)
HP:0002679	en	fr	rdfs:label	label of HP:0002679 (Abnormality of the sella turcica)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the sella turcica	OFFICIAL	Anomalie de la selle turcique
HP:0002683	en	fr	IAO:0000115	definition of HP:0002683 (Abnormality of the calvaria)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the calvaria, which is the roof of the skull formed by the frontal bone, parietal bones, and occipital bone	NOT_TRANSLATED	Abnormality of the calvaria, which is the roof of the skull formed by the frontal bone, parietal bones, and occipital bone
HP:0002683	en	fr	rdfs:label	label of HP:0002683 (Abnormality of the calvaria)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the calvaria	OFFICIAL	Anomalie de la voûte du crâne
HP:0002686	en	fr	rdfs:label	label of HP:0002686 (Prenatal maternal abnormality)  ; abnormality of prenatal development or birth	Prenatal maternal abnormality	OFFICIAL	Anomalie maternelle prénatale
HP:0002693	en	fr	rdfs:label	label of HP:0002693 (Abnormality of the skull base)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the skull base	OFFICIAL	Anomalie de la base du crâne
HP:0002695	en	fr	rdfs:label	label of HP:0002695 (Symmetrical, oval parietal bone defects)  ; abnormality of head or neck ; abnormality of the skeletal system	Symmetrical, oval parietal bone defects	OFFICIAL	Défaut de l'os pariétal, ovalaire et symétrique
HP:0002699	en	fr	rdfs:label	label of HP:0002699 (Abnormality of the foramen magnum)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the foramen magnum	OFFICIAL	Anomalie du foramen magnum
HP:0002716	en	fr	IAO:0000115	definition of HP:0002716 (Lymphadenopathy)  ; abnormality of the immune system	Enlargment (swelling) of a lymph node	NOT_TRANSLATED	Enlargment (swelling) of a lymph node
HP:0002719	en	fr	IAO:0000115	definition of HP:0002719 (Recurrent infections)  ; abnormality of the immune system	Increased susceptibility to infections	NOT_TRANSLATED	Increased susceptibility to infections
HP:0002720	en	fr	rdfs:label	label of HP:0002720 (Decreased circulating IgA level)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Decreased circulating IgA level	OFFICIAL	Diminution du taux d'IgA circulants
HP:0002731	en	fr	IAO:0000115	definition of HP:0002731 (Decreased lymphocyte apoptosis)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	A reduction in the rate of apoptosis in lymphocytes	NOT_TRANSLATED	A reduction in the rate of apoptosis in lymphocytes
HP:0002731	en	fr	rdfs:label	label of HP:0002731 (Decreased lymphocyte apoptosis)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Decreased lymphocyte apoptosis	OFFICIAL	Apoptose lymphocytaire défectueuse
HP:0002733	en	fr	IAO:0000115	definition of HP:0002733 (Abnormality of the lymph nodes)  ; abnormality of the immune system	A lymph node abnormality	NOT_TRANSLATED	A lymph node abnormality
HP:0002733	en	fr	rdfs:label	label of HP:0002733 (Abnormality of the lymph nodes)  ; abnormality of the immune system	Abnormality of the lymph nodes	OFFICIAL	Anomalie des ganglions lymphatiques
HP:0002744	en	fr	rdfs:label	label of HP:0002744 (Bilateral cleft lip and palate)  ; abnormality of head or neck	Bilateral cleft lip and palate	OFFICIAL	Fente labiale/palatine bilatérale
HP:0002748	en	fr	IAO:0000115	definition of HP:0002748 (Rickets)  ; abnormality of the skeletal system	A condition that causes soft, weak bones. It is often attributed to a lack of vitamin D, which helps bones absorb important nutrients	NOT_TRANSLATED	A condition that causes soft, weak bones. It is often attributed to a lack of vitamin D, which helps bones absorb important nutrients
HP:0002756	en	fr	IAO:0000115	definition of HP:0002756 (Pathologic fracture)  ; abnormality of the skeletal system	A pathologic fracture occurs when a bone breaks in an area that is weakened secondary to another disease process such as tumor, infection, and certain inherited bone disorders. A pathologic fracture can occur without a degree of trauma required to cause fracture in healthy bone	NOT_TRANSLATED	A pathologic fracture occurs when a bone breaks in an area that is weakened secondary to another disease process such as tumor, infection, and certain inherited bone disorders. A pathologic fracture can occur without a degree of trauma required to cause fracture in healthy bone
HP:0002761	en	fr	IAO:0000115	definition of HP:0002761 (Generalized joint laxity)  ; abnormality of the skeletal system	Joint hypermobility (ability of a joint to move beyond its normal range of motion) affecting many or all joints of the body	NOT_TRANSLATED	Joint hypermobility (ability of a joint to move beyond its normal range of motion) affecting many or all joints of the body
HP:0002761	en	fr	rdfs:label	label of HP:0002761 (Generalized joint laxity)  ; abnormality of the skeletal system	Generalized joint laxity	OFFICIAL	Laxité articulaire généralisée
HP:0002778	en	fr	rdfs:label	label of HP:0002778 (Abnormal trachea morphology)  ; abnormality of the respiratory system	Abnormal trachea morphology	OFFICIAL	Anomalie morphologique de la trachée
HP:0002795	en	fr	rdfs:label	label of HP:0002795 (Functional respiratory abnormality)  ; abnormality of the respiratory system	Functional respiratory abnormality	OFFICIAL	Anomalie fonctionnelle respiratoire
HP:0002804	en	fr	IAO:0000115	definition of HP:0002804 (Arthrogryposis multiplex congenita)  ; abnormality of the musculature ; abnormality of the skeletal system ; abnormality of connective tissue	A non-progressive finding characterized by multiple joint contractures found throughout the body at birth	NOT_TRANSLATED	A non-progressive finding characterized by multiple joint contractures found throughout the body at birth
HP:0002813	en	fr	rdfs:label	label of HP:0002813 (Abnormality of limb bone morphology)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of limb bone morphology	OFFICIAL	Anomalie morphologique osseuse des extrémités
HP:0002818	en	fr	rdfs:label	label of HP:0002818 (Abnormality of the radius)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the radius	OFFICIAL	Anomalie du radius
HP:0002823	en	fr	rdfs:label	label of HP:0002823 (Abnormality of femur morphology)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of femur morphology	OFFICIAL	Anomalie morphologique du fémur
HP:0002843	en	fr	IAO:0000115	definition of HP:0002843 (Abnormal T cell morphology)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	An abnormality of T cells	NOT_TRANSLATED	An abnormality of T cells
HP:0002848	en	fr	rdfs:label	label of HP:0002848 (Specific anti-polysaccharide antibody deficiency)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Specific anti-polysaccharide antibody deficiency	OFFICIAL	Déficit en anticorps spécifique anti-polysaccharide
HP:0002851	en	fr	IAO:0000115	definition of HP:0002851 (Elevated proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	An abnormally increased proportion of CD4-negative, CD8-negative (double negative or DN) alpha-beta regulatory T cells (Tregs) as compared to total number of T cells	NOT_TRANSLATED	An abnormally increased proportion of CD4-negative, CD8-negative (double negative or DN) alpha-beta regulatory T cells (Tregs) as compared to total number of T cells
HP:0002851	en	fr	rdfs:label	label of HP:0002851 (Elevated proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	Elevated proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells	OFFICIAL	Augmentation de la proportion de cellules T CD4-/CD8-  et cellules T- alpha/bêta régulatrices
HP:0002853	en	fr	IAO:0000115	definition of HP:0002853 (Increased proportion of HLA DR+ T cells)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	An elevated proportion of T cells that express human leukocyte antigen (HLA)-DR. HLA-DR is an MHC class II cell surface receptor that presents antigens (peptides of at least 9 amino acids), thereby constituting a ligand for the T-cell receptor. HLA-DR can be upregulated in response to immune stimulation	NOT_TRANSLATED	An elevated proportion of T cells that express human leukocyte antigen (HLA)-DR. HLA-DR is an MHC class II cell surface receptor that presents antigens (peptides of at least 9 amino acids), thereby constituting a ligand for the T-cell receptor. HLA-DR can be upregulated in response to immune stimulation
HP:0002853	en	fr	rdfs:label	label of HP:0002853 (Increased proportion of HLA DR+ T cells)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	Increased proportion of HLA DR+ T cells	OFFICIAL	Proportion augmentée des cellules HLA DR+
HP:0002867	en	fr	rdfs:label	label of HP:0002867 (Abnormality of the ilium)  ; abnormality of the skeletal system	Abnormality of the ilium	OFFICIAL	Anomalie de l'ilium
HP:0002868	en	fr	rdfs:label	label of HP:0002868 (Narrow iliac wings)  ; abnormality of the skeletal system	Narrow iliac wings	OFFICIAL	Ailes iliaques étroites
HP:0002869	en	fr	rdfs:label	label of HP:0002869 (Flared iliac wings)  ; abnormality of the skeletal system	Flared iliac wings	OFFICIAL	Ailes iliaques évasées
HP:0002870	en	fr	IAO:0000115	definition of HP:0002870 (Obstructive sleep apnea)  ; abnormality of the nervous system ; abnormality of the respiratory system	A condition characterized by obstruction of the airway and by pauses in breathing during sleep occurring many times during the night. Obstructive sleep apnea is related to a relaxation of muscle tone (which normally occurs during sleep) leading to partial collapse of the soft tissues in the airway with resultant obstruction of the air flow	NOT_TRANSLATED	A condition characterized by obstruction of the airway and by pauses in breathing during sleep occurring many times during the night. Obstructive sleep apnea is related to a relaxation of muscle tone (which normally occurs during sleep) leading to partial collapse of the soft tissues in the airway with resultant obstruction of the air flow
HP:0002893	en	fr	IAO:0000115	definition of HP:0002893 (Pituitary adenoma)  ; abnormality of the endocrine system ; abnormality of the nervous system ; neoplasm	A benign epithelial tumor derived from intrinsic cells of the adenohypophysis	NOT_TRANSLATED	A benign epithelial tumor derived from intrinsic cells of the adenohypophysis
HP:0002910	en	fr	rdfs:label	label of HP:0002910 (Elevated hepatic transaminase)  ; abnormality of the digestive system	Elevated hepatic transaminase	OFFICIAL	Élévation des transaminases hépatiques
HP:0002919	en	fr	IAO:0000115	definition of HP:0002919 (Ketonuria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	High levels of ketone bodies in the urine	NOT_TRANSLATED	High levels of ketone bodies in the urine
HP:0002920	en	fr	IAO:0000115	definition of HP:0002920 (Decreased circulating ACTH level)  ; abnormality of the endocrine system	An abnormal reduction in the concentration of corticotropin, also known as adrenocorticotropic hormone (ACTH), in the blood	NOT_TRANSLATED	An abnormal reduction in the concentration of corticotropin, also known as adrenocorticotropic hormone (ACTH), in the blood
HP:0002920	en	fr	rdfs:label	label of HP:0002920 (Decreased circulating ACTH level)  ; abnormality of the endocrine system	Decreased circulating ACTH level	OFFICIAL	Taux d'ACTH circulant diminué
HP:0002921	en	fr	rdfs:label	label of HP:0002921 (Abnormality of the cerebrospinal fluid)  ; abnormality of the nervous system	Abnormality of the cerebrospinal fluid	OFFICIAL	Anomalie du liquide cérébrospinal
HP:0002922	en	fr	rdfs:label	label of HP:0002922 (Increased CSF protein)  ; abnormality of the nervous system	Increased CSF protein	OFFICIAL	Protéinorachie augmentée
HP:0002925	en	fr	IAO:0000115	definition of HP:0002925 (Increased thyroid-stimulating hormone level)  ; abnormality of the endocrine system ; abnormality of the nervous system	Overproduction of thyroid-stimulating hormone (TSH) by the anterior pituitary gland	NOT_TRANSLATED	Overproduction of thyroid-stimulating hormone (TSH) by the anterior pituitary gland
HP:0002925	en	fr	rdfs:label	label of HP:0002925 (Increased thyroid-stimulating hormone level)  ; abnormality of the endocrine system ; abnormality of the nervous system	Increased thyroid-stimulating hormone level	OFFICIAL	Augmentation du taux plasmatique de thyréostimuline (TSH)
HP:0002930	en	fr	IAO:0000115	definition of HP:0002930 (Thyroid hormone receptor defect)  ; abnormality of the endocrine system	Thyroid hormone resistance because of a defect in the thyroid hormone receptor	NOT_TRANSLATED	Thyroid hormone resistance because of a defect in the thyroid hormone receptor
HP:0002930	en	fr	rdfs:label	label of HP:0002930 (Thyroid hormone receptor defect)  ; abnormality of the endocrine system	Thyroid hormone receptor defect	OFFICIAL	Défaut du récepteur aux hormonones thyroïdiennes
HP:0002932	en	fr	IAO:0000115	definition of HP:0002932 (Aldehyde oxidase deficiency)  ; abnormality of metabolism/homeostasis	A reduction in aldehyde oxidase activity	NOT_TRANSLATED	A reduction in aldehyde oxidase activity
HP:0002953	en	fr	rdfs:label	label of HP:0002953 (Vertebral compression fractures)  ; abnormality of the skeletal system	Vertebral compression fractures	OFFICIAL	Fractures vertébrales par compression
HP:0002973	en	fr	rdfs:label	label of HP:0002973 (Abnormality of the forearm)  ; abnormality of limbs	Abnormality of the forearm	OFFICIAL	Anomalie de l'avant-bras
HP:0002987	en	fr	IAO:0000115	definition of HP:0002987 (Elbow flexion contracture)  ; abnormality of limbs ; abnormality of the musculature ; abnormality of the skeletal system ; abnormality of connective tissue	A chronic loss of elbow joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevent normal movement of the joints of the elbow	NOT_TRANSLATED	A chronic loss of elbow joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevent normal movement of the joints of the elbow
HP:0002991	en	fr	rdfs:label	label of HP:0002991 (Abnormality of fibula morphology)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of fibula morphology	OFFICIAL	Anomalie morphologique de la fibula
HP:0002992	en	fr	rdfs:label	label of HP:0002992 (Abnormality of tibia morphology)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of tibia morphology	OFFICIAL	Anomalie morphologique du tibia
HP:0002997	en	fr	rdfs:label	label of HP:0002997 (Abnormality of the ulna)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the ulna	OFFICIAL	Anomalie de l'ulna
HP:0003028	en	fr	rdfs:label	label of HP:0003028 (Abnormality of the ankles)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the ankles	OFFICIAL	Anomalie des chevilles
HP:0003043	en	fr	rdfs:label	label of HP:0003043 (Abnormality of the shoulder)  ; abnormality of the skeletal system	Abnormality of the shoulder	OFFICIAL	Anomalie de l'épaule
HP:0003045	en	fr	rdfs:label	label of HP:0003045 (Abnormality of the patella)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the patella	OFFICIAL	Anomalie de la patella
HP:0003063	en	fr	rdfs:label	label of HP:0003063 (Abnormality of the humerus)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the humerus	OFFICIAL	Anomalie de l'humérus
HP:0003073	en	fr	IAO:0000115	definition of HP:0003073 (Hypoalbuminemia)  ; abnormality of metabolism/homeostasis	Reduction in the concentration of albumin in the blood	NOT_TRANSLATED	Reduction in the concentration of albumin in the blood
HP:0003080	en	fr	IAO:0000115	definition of HP:0003080 (Hydroxyprolinuria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	An increased concentration of 4-hydroxy-L-proline the urine	NOT_TRANSLATED	An increased concentration of 4-hydroxy-L-proline the urine
HP:0003084	en	fr	IAO:0000115	definition of HP:0003084 (Fractures of the long bones)  ; abnormality of the skeletal system	An increased tendency to fractures of the long bones (Mainly, the femur, tibia, fibula,humerus, radius, and ulna)	NOT_TRANSLATED	An increased tendency to fractures of the long bones (Mainly, the femur, tibia, fibula,humerus, radius, and ulna)
HP:0003084	en	fr	rdfs:label	label of HP:0003084 (Fractures of the long bones)  ; abnormality of the skeletal system	Fractures of the long bones	OFFICIAL	Fracture des os longs
HP:0003112	en	fr	rdfs:label	label of HP:0003112 (Abnormality of serum amino acid level)  ; abnormality of metabolism/homeostasis	Abnormality of serum amino acid level	OFFICIAL	Anomalie du taux d'acides aminés du sérum
HP:0003116	en	fr	rdfs:label	label of HP:0003116 (Abnormal echocardiogram)  ; abnormality of the cardiovascular system	Abnormal echocardiogram	OFFICIAL	échocardiogramme anormal
HP:0003117	en	fr	IAO:0000115	definition of HP:0003117 (Abnormal circulating hormone level)  ; abnormality of the endocrine system	An abnormal concentration of a hormone in the blood	NOT_TRANSLATED	An abnormal concentration of a hormone in the blood
HP:0003117	en	fr	rdfs:label	label of HP:0003117 (Abnormal circulating hormone level)  ; abnormality of the endocrine system	Abnormal circulating hormone level	OFFICIAL	Anomalie du taux d'hormones circulants
HP:0003119	en	fr	IAO:0000115	definition of HP:0003119 (Abnormal circulating lipid concentration)  ; abnormality of metabolism/homeostasis	An abnormality in the of lipid metabolism	NOT_TRANSLATED	An abnormality in the of lipid metabolism
HP:0003121	en	fr	IAO:0000115	definition of HP:0003121 (Limb joint contracture)  ; abnormality of the musculature ; abnormality of the skeletal system ; abnormality of connective tissue	A contrqacture (chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin) that prevent normal movement of one or more joints of the limbs	NOT_TRANSLATED	A contrqacture (chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin) that prevent normal movement of one or more joints of the limbs
HP:0003133	en	fr	rdfs:label	label of HP:0003133 (Abnormality of the spinocerebellar tracts)  ; abnormality of the nervous system	Abnormality of the spinocerebellar tracts	OFFICIAL	Anomalie du tractus spino-cérébelleux
HP:0003137	en	fr	IAO:0000115	definition of HP:0003137 (Prolinuria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	An increased concentration of proline in the urine	NOT_TRANSLATED	An increased concentration of proline in the urine
HP:0003145	en	fr	IAO:0000115	definition of HP:0003145 (Decreased adenosylcobalamin)  ; abnormality of metabolism/homeostasis	Decreased concentration of adenosylcobalamin. Adenosylcobalamin is one of the active forms of vitamin B12	NOT_TRANSLATED	Decreased concentration of adenosylcobalamin. Adenosylcobalamin is one of the active forms of vitamin B12
HP:0003145	en	fr	rdfs:label	label of HP:0003145 (Decreased adenosylcobalamin)  ; abnormality of metabolism/homeostasis	Decreased adenosylcobalamin	OFFICIAL	Adénosylcobalamine diminuée
HP:0003150	en	fr	IAO:0000115	definition of HP:0003150 (Glutaric aciduria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	An increased concentration of glutaric acid in the urine	NOT_TRANSLATED	An increased concentration of glutaric acid in the urine
HP:0003152	en	fr	rdfs:label	label of HP:0003152 (Increased serum 1,25-dihydroxyvitamin D3)  ; abnormality of the endocrine system	Increased serum 1,25-dihydroxyvitamin D3	OFFICIAL	1,25 dihydroxyvitamine D3 sérique aumentée
HP:0003155	en	fr	rdfs:label	label of HP:0003155 (Elevated alkaline phosphatase)  ; abnormality of metabolism/homeostasis	Elevated alkaline phosphatase	OFFICIAL	Elévation du taux de phosphatase alcaline
HP:0003161	en	fr	IAO:0000115	definition of HP:0003161 (4-Hydroxyphenylpyruvic aciduria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	Increased concentration of pyruvic acid in the urine	NOT_TRANSLATED	Increased concentration of pyruvic acid in the urine
HP:0003164	en	fr	rdfs:label	label of HP:0003164 (Hypothalamic gonadotropin-releasing hormone deficiency)  ; abnormality of the endocrine system ; abnormality of the nervous system	Hypothalamic gonadotropin-releasing hormone deficiency	OFFICIAL	Déficit en GnRH
HP:0003170	en	fr	rdfs:label	label of HP:0003170 (Abnormality of the acetabulum)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the acetabulum	OFFICIAL	Anomalie de l'acétabulum
HP:0003172	en	fr	IAO:0000115	definition of HP:0003172 (Abnormality of the pubic bone)  ; abnormality of the skeletal system	An anomaly of the the pubic bone, i.e., of the ventral and anterior of the three principal components (publis, ilium, ischium) of the hip bone	NOT_TRANSLATED	An anomaly of the the pubic bone, i.e., of the ventral and anterior of the three principal components (publis, ilium, ischium) of the hip bone
HP:0003172	en	fr	rdfs:label	label of HP:0003172 (Abnormality of the pubic bone)  ; abnormality of the skeletal system	Abnormality of the pubic bone	OFFICIAL	anomalie des os pubiens
HP:0003174	en	fr	rdfs:label	label of HP:0003174 (Abnormality of the ischium)  ; abnormality of the skeletal system	Abnormality of the ischium	OFFICIAL	Anomalie morphologique de l'ischion
HP:0003185	en	fr	rdfs:label	label of HP:0003185 (Short sacroiliac notch)  ; abnormality of the skeletal system	Short sacroiliac notch	OFFICIAL	Incisures sacroiliaques étroites
HP:0003203	en	fr	IAO:0000115	definition of HP:0003203 (Impaired oxidative burst)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	In the NBT test, neutrophils change the colorless compound NBT into a compound with a deep blue color. If this test is negative (i.e., no blue color is produced), then this indicates a defect in superoxide-generating NADPH oxidase activity with inability to efficiently kill phagocytized bacteria	NOT_TRANSLATED	In the NBT test, neutrophils change the colorless compound NBT into a compound with a deep blue color. If this test is negative (i.e., no blue color is produced), then this indicates a defect in superoxide-generating NADPH oxidase activity with inability to efficiently kill phagocytized bacteria
HP:0003203	en	fr	rdfs:label	label of HP:0003203 (Impaired oxidative burst)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	Impaired oxidative burst	OFFICIAL	Altération de l'explosion oxydative
HP:0003212	en	fr	IAO:0000115	definition of HP:0003212 (Increased IgE level)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	An abnormally increased level of immunoglobulin E in blood	NOT_TRANSLATED	An abnormally increased level of immunoglobulin E in blood
HP:0003212	en	fr	rdfs:label	label of HP:0003212 (Increased IgE level)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Increased IgE level	OFFICIAL	Taux d'IgE augmenté
HP:0003219	en	fr	IAO:0000115	definition of HP:0003219 (Ethylmalonic aciduria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	An increased concentration of ethylmalonic acid in the urine	NOT_TRANSLATED	An increased concentration of ethylmalonic acid in the urine
HP:0003220	en	fr	IAO:0000115	definition of HP:0003220 (Abnormality of chromosome stability)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype	A type of chromosomal aberration characterised by reduced resistance of chromosomes to change or deterioration	NOT_TRANSLATED	A type of chromosomal aberration characterised by reduced resistance of chromosomes to change or deterioration
HP:0003223	en	fr	IAO:0000115	definition of HP:0003223 (Decreased methylcobalamin)  ; abnormality of metabolism/homeostasis	Decreased concentration of methylcobalamin. Methylcobalamin is a form of vitamin B12	NOT_TRANSLATED	Decreased concentration of methylcobalamin. Methylcobalamin is a form of vitamin B12
HP:0003223	en	fr	rdfs:label	label of HP:0003223 (Decreased methylcobalamin)  ; abnormality of metabolism/homeostasis	Decreased methylcobalamin	OFFICIAL	Déficit en méthyl-cobalamine
HP:0003234	en	fr	IAO:0000115	definition of HP:0003234 (Decreased plasma carnitine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype	A decreased concentration of carnitine in the blood	NOT_TRANSLATED	A decreased concentration of carnitine in the blood
HP:0003234	en	fr	rdfs:label	label of HP:0003234 (Decreased plasma carnitine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype	Decreased plasma carnitine	OFFICIAL	Carnitine plasmatique diminuée
HP:0003236	en	fr	IAO:0000115	definition of HP:0003236 (Elevated serum creatine kinase)  ; abnormality of metabolism/homeostasis	An elevation of the level of the enzyme creatine kinase (also known as creatine phosphokinase, CPK; EC 2.7.3.2) in the blood. CPK levels can be elevated in a number of clinical disorders such as myocardial infarction, rhabdomyolysis, and muscular dystrophy	NOT_TRANSLATED	An elevation of the level of the enzyme creatine kinase (also known as creatine phosphokinase, CPK; EC 2.7.3.2) in the blood. CPK levels can be elevated in a number of clinical disorders such as myocardial infarction, rhabdomyolysis, and muscular dystrophy
HP:0003236	en	fr	rdfs:label	label of HP:0003236 (Elevated serum creatine kinase)  ; abnormality of metabolism/homeostasis	Elevated serum creatine kinase	OFFICIAL	Augmentation de la créatine phosphokinase sérique
HP:0003237	en	fr	rdfs:label	label of HP:0003237 (Increased IgG level)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Increased IgG level	OFFICIAL	Taux d'IgG augmenté
HP:0003239	en	fr	IAO:0000115	definition of HP:0003239 (Phosphoethanolaminuria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	An increased concentration of phosphoethanolamine in the urine	NOT_TRANSLATED	An increased concentration of phosphoethanolamine in the urine
HP:0003240	en	fr	rdfs:label	label of HP:0003240 (Increased phosphoribosylpyrophosphate synthetase 1 activity)  ; abnormality of metabolism/homeostasis	Increased phosphoribosylpyrophosphate synthetase 1 activity	OFFICIAL	Augmentation de l'activité phosphoribosylpyrophosphate synthétase 1
HP:0003259	en	fr	rdfs:label	label of HP:0003259 (Elevated serum creatinine)  ; abnormality of metabolism/homeostasis	Elevated serum creatinine	OFFICIAL	Créatininémie augmentée
HP:0003261	en	fr	rdfs:label	label of HP:0003261 (Increased IgA level)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Increased IgA level	OFFICIAL	Taux d'IgA augmenté
HP:0003262	en	fr	rdfs:label	label of HP:0003262 (Smooth muscle antibody positivity)  ; abnormality of the immune system	Smooth muscle antibody positivity	OFFICIAL	Anticorps anti-muscle lisse positifs
