source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	tr	HP:0010524	rdfs:label	Agnosia	Agnozi	OFFICIAL
en	tr	HP:0010525	IAO:0000115	An inability or difficulty differentiating among the fingers of either hand as well as the hands of others	Herhangi bir elin hem de başka kişilerin parmakları arasında ayırt etmede yetersizlik veya güçlük	OFFICIAL
en	tr	HP:0010527	IAO:0000115	Inability to recognize the form of objects by touch without visual input. That is, an impairment in the recognition of objects based only on the texture, size, weight and three-dimensional form of the object in the absence of any major somatosensory deficit	Görsel girdi olmadan dokunma ile nesnelerin formlarını tanımada yetersizlik. Bu, herhangi büyük sematoduysal bir eksiklik yokluğunda nesnenin sadece doku, ağırlık ve üç boyutlu formuna dayalı nesne tanınmasındaki bir bozukluktur	OFFICIAL
en	tr	HP:0010527	rdfs:label	Astereognosia	Asterognozya	OFFICIAL
en	tr	HP:0010529	IAO:0000115	The tendency to repeat vocalizations made by another person	Diğer bir insan tarafından yapılan seslendirmeleri tekrar etme eğilimi	OFFICIAL
en	tr	HP:0010535	IAO:0000115	An intermittent cessation of airflow at the mouth and nose during sleep. Apneas of at least 10 seconds are considered important, but persons with sleep apnea may have apneas of 20 seconds to up to 2 or 3 minutes. Patients may have up to 15 events per hour of sleep	Uyku esnasında ağız ve burunda hava akımının aralıklarla kesilmesi. 10 saniyeden fazla olan apneler önemli olarak değerlendirilir, fakat uyku apnesine sahip insanlar 20 saniyeden 2 veya 3 dakikaya kadar süren apnelere sahip olabilir. Hastalar uykuda saatte 15 olaya kadar sahip olabilir	OFFICIAL
en	tr	HP:0010536	IAO:0000115	Sleep apnea resulting from a transient abolition of the central drive to the ventilatory muscles	Ventilasyon kaslarının merkezi çalışmasının geçiçi abolisyonundan kaynaklanan uyku apnesi	CANDIDATE
en	tr	HP:0010569	IAO:0000115	Elevated 7-dehydrocholesterol levels	Artmış 7-dehidrokolesterol seviyeleri	OFFICIAL
en	tr	HP:0010569	rdfs:label	Elevated 7-dehydrocholesterol	Yükselmiş 7-dehidrokolesterol	OFFICIAL
en	tr	HP:0010593	rdfs:label	Abnormality of fibular epiphyses	Fibular epifizlerin anormalliği	OFFICIAL
en	tr	HP:0010609	IAO:0000115	Cutaneous skin tags also known as acrochorda or fibroepithelial polyps are small benign tumours that may either form secondarily over time primarily in areas where the skin forms creases, such as the neck, armpit or groin or may also be present at birth, in which case they usually occur in the periauricular region	Akrokorda veya fibroepitelyal polip olarak da bilinen deride çıkan et benleri, boyun, koltuk altı veya kasık gibi yerlerde ve hatta doğuştan veya doğumda mevcut olabilen, bu durumda genellikle periauriküler bölgede ortaya çıkan geçici veya kalıcı olabilen küçük iyi huylu tümörlerdir	CANDIDATE
en	tr	HP:0010630	rdfs:label	Abnormality of metatarsal epiphysis	Metatarsal epifiz anormalliği	OFFICIAL
en	tr	HP:0010663	rdfs:label	Abnormality of thalamus morphology	Talamus morfolojisi anormalliği	OFFICIAL
en	tr	HP:0010674	rdfs:label	Abnormality of the curvature of the vertebral column	Vertebral kolon eğriliğinin anormalliği	OFFICIAL
en	tr	HP:0010762	IAO:0000115	A chordoma is a tumors that arises from embryonic remnants of the notochord along the length of the neuraxis. Chordomas generally occur in the sacrum, intracranially at the clivus, or along the spinal axis	Kordoma, nöraksis boyunca notokordun embriyonik kalıntılarından köken alan bir tümördür. Kordomalar genellikle sakrumda, intrakraniyal olarak da klivus veya spinal aks boyunca meydana gelir	OFFICIAL
en	tr	HP:0010790	rdfs:label	Hyoplasia of the Leydig cells	Leydig hücrelerinin hipoplazisi	OFFICIAL
en	tr	HP:0010824	IAO:0000115	Any structural abormality of the fifth cranial nerve	Beşinci kraniyal sinirin bir anormalliği	CANDIDATE
en	tr	HP:0010827	rdfs:label	Abnormality of the seventh cranial nerve	Yedinci kraniyal sinirin anormalliği	CANDIDATE
en	tr	HP:0010865	IAO:0000115	An enduring pattern of uncooperative, defiant, and hostile behavior toward authority figures that does not involve major antisocial violations, is not accounted for by the child's developmental stage, and results in significant functional impairment. A certain level of oppositional behavior is common in children and adolescents	Büyük antisosyal şiddet içermeyen, otorite figürlerine yönelik işbirliği yapmayan, karşı koyucu ve düşmanca davranış sergileyen kalıcı bir model, çocuğun gelişim aşamasında hesaba katılmaz ancak işlevsel bozukluklarla sonuçlanır. Belirli bir seviyedeki aksin (karşıt) davranış, çocuklarda ve ergenlerde sık görülür	CANDIDATE
en	tr	HP:0010960	rdfs:label	Bronchopulmonary sequestration	Bronkopulmoner sekestrasyon	OFFICIAL
en	tr	HP:0010961	rdfs:label	Intralobar sequestration	İntralobar sekestrasyon	OFFICIAL
en	tr	HP:0010962	rdfs:label	Extralobar sequestration	Ekstralobar sekestrasyon	OFFICIAL
en	tr	HP:0010982	IAO:0000115	A type of multifactorial inheritance governed by the simultaneous action of many (more than three) gene loci	Birçok (üçten çok) gen konumunun eşzamanlı etkisi tarafından yönetilen bir multifaktöryel kalıtım tipi	CANDIDATE
en	tr	HP:0011071	rdfs:label	Abnormality of permanent molar morphology	Kalıcı molar morfolojinin anormalliği	OFFICIAL
en	tr	HP:0011111	rdfs:label	Abnormality of immune serum protein physiology	Serumda immün protein fizyolojisi anormalliği	OFFICIAL
en	tr	HP:0011121	rdfs:label	Abnormality of skin morphology	Cilt morfolojisinin anormalliği	OFFICIAL
en	tr	HP:0011138	rdfs:label	Abnormality of skin adnexa morphology	Deri ekleri morfolojisinin anormalliği	OFFICIAL
en	tr	HP:0011278	rdfs:label	Intrapulmonary sequestration	İntrapulmoner sekestrasyon	OFFICIAL
en	tr	HP:0011340	IAO:0000115	A subtle unilateral cleft of the upper lip, which may appear as a small indentation	Küçük bir çentikleşme olarak görülebilen üst dudağın hafif unilateral yarığı	OFFICIAL
en	tr	HP:0011376	rdfs:label	Morphological abnormality of the vestibule of the inner ear	İç kulağın verstibülünün morfolojik anormalliği	OFFICIAL
en	tr	HP:0011380	rdfs:label	Morphological abnormality of the semicircular canal	Yarım daire kanallarının morfolojik anormalliği	OFFICIAL
en	tr	HP:0011390	rdfs:label	Morphological abnormality of the inner ear	İç kulağın morfolojik anormalliği	OFFICIAL
en	tr	HP:0011391	rdfs:label	Morphological abnormality of the nerves of the inner ear	İç kulak sinirlerinin morfolojik anormalliği	OFFICIAL
en	tr	HP:0011446	rdfs:label	Abnormality of higher mental function	İleri zihinsel fonksiyonun anormalitesi	OFFICIAL
en	tr	HP:0011472	rdfs:label	Abnormality of small intestinal villus morphology	İnce bağırsak anormal villüs morfolojisi	OFFICIAL
en	tr	HP:0011497	IAO:0000115	New growth of vessels on the surface of the iris	İris yüzeyinde yeni damar büyümesi	OFFICIAL
en	tr	HP:0011497	rdfs:label	Iris neovascularization	İris neovaskülarizasyonu	OFFICIAL
en	tr	HP:0011651	IAO:0000115	A double outlet right ventricle with a subaortic ventritricular septal defect (a hole between the two bottom chambers (ventricles) of the heart), that extends anterosuperiorly and are closely related to the pulmonary artery as well, are considered to be doubly committed. There is associated pulmonary stenosis, the abnormal narrowing or constriction of the pulmonary artery, in the main pulmonary artery and/or in the left or right pulmonary artery branches	Bav'ın bu çeşiti, aort stenozunun yüksek seviyesiyle bağlantılıdır. Anteroseperioru uzatan ve pulmoner atardamar ile de yakından ilgili olan, subaortik ventrikratif septal kusurlu (kalbin iki alt odacığı (ventrikül) arasında yer alan bir yer) çift çıkışlı bir sağ ventriküldür ve iki kat işlendiği kabul edilir. Bu, ana pulmoner arterde ve / veya sol veya sağ pulmoner arter kollarında, pulmoner arterin anormal daralması veya büzülmesi ile bağlantılıdır	CANDIDATE
en	tr	HP:0011674	IAO:0000115	A teratoma within the heart. Most commonly, these tumors are detected in the pericardial cavity attached to the pulmonary artery and aorta. The tumour size within the heart varies from 2 to 9 cm in diameter, and intrapericardial tumors as large as 15 cm have been reported. Intracardiac tumors arise from the atrial or ventricular wall as nodular masses protruding into the cardiac chambers. Cardiac and pericardial teratomas are easily detected in the fetus and neonate by two-dimensional echocardiography as heterogeneous and encapsulated cystic masses. Histologically, cardiac teratomas contain multiple immature elements including epithelium, neuroglial tissue, thyroid, pancreas, smooth and skeletal muscle, cartilage and bone	Kalp içinde bir teratom. Çoğu zaman, bu tümörler pulmoner artere ve aorta bağlı perikard boşluğunda tespit edilir. Kalp içindeki tümör boyutu çapı 2 ila 9 cm arasında değişir ve 15 cm'ye kadar olan intraperikardiyal tümörler bildirilmiştir. İntrakardiyak tümörler atriyal veya ventriküler duvarın kalp odacıklarına çıkıntı yapan nodüler kitlelerden kaynaklanır. ardiak ve perikardiyal teratom fetus ve yenidoğanda iki boyutlu ekokardiyografi ile heterojen ve kapsüllü kistik kitleler olarak kolaylıkla saptanır. Histolojik olarak kardiyak teratomlar, epitelyum, nevroglial doku, tiroit, pankreas, pürüzsüz ve iskelet kası, kıkırdak ve kemik gibi çok sayıda yetişkinliğe erişmemiş element içerir	CANDIDATE
en	tr	HP:0011732	rdfs:label	Abnormality of adrenal morphology	Adrenal morfoloji anormalliği	OFFICIAL
en	tr	HP:0011751	rdfs:label	Abnormality of the posterior pituitary	Arka hipofiz anormalliği	OFFICIAL
en	tr	HP:0011752	IAO:0000115	The presence of a neoplasm (tumour) in the neurohypophysis, which is also known as the posterior lobe of the hypophysis	Hipofizin arka lobu olarak da bilinen nörohipofizde bir neoplazm (tümör) varlığı	OFFICIAL
en	tr	HP:0011766	rdfs:label	Abnormality of the parathyroid morphology	Paratiroid morfolojisi anormalliği	OFFICIAL
en	tr	HP:0011814	IAO:0000115	An increased level of hypoxanthine in the urine	İdrarda artmış hipoksantin seviyesi	OFFICIAL
en	tr	HP:0011814	rdfs:label	Increased urinary hypoxanthine	Artmış idrar hipoksantini	OFFICIAL
en	tr	HP:0011892	IAO:0000115	A reduced concentration of vitamin K	A reduced concentration of vitamin K	NOT_TRANSLATED
en	tr	HP:0011892	rdfs:label	Low levels of vitamin K	Vitamin K eksikliği	CANDIDATE
en	tr	HP:0011942	IAO:0000115	Increased concentration of SO3(2-), i.e., sulfite, in the urine	İdrarda artmış SO3 (2-), yani sülfit konsantrasyonu	OFFICIAL
en	tr	HP:0011942	rdfs:label	Increased urinary sulfite	Artmış idrar sülfiti	OFFICIAL
en	tr	HP:0011976	IAO:0000115	An increased concentration of catecholamine in the urine	İdrarda artmış katekolamin konsantrasyonu	OFFICIAL
en	tr	HP:0011976	rdfs:label	Elevated urinary catecholamines	Yükselmiş idrar katekolaminleri	OFFICIAL
en	tr	HP:0011979	IAO:0000115	An increased concentration of dopamine in the urine	İdrarda artmış dopamin konsantrasyonu	OFFICIAL
en	tr	HP:0011979	rdfs:label	Elevated urinary dopamine	Yükselmiş idrar dopamini	OFFICIAL
en	tr	HP:0011992	rdfs:label	Abnormality of neutrophil morphology	Nötrofil morfolojisinin anormalliği	OFFICIAL
en	tr	HP:0011999	IAO:0000115	A persecutory delusion of supposed hostility of others	Başkalarının sözde düşmanlığının eziyet verici sanrısı	OFFICIAL
en	tr	HP:0012071	IAO:0000115	Any deviation from the normal concentration in the blood circulation of acylcarnitine, which is produced by reversible esterification of the 3-hydroxyl group of carnitine	Karnitinin 3-hidroksil grubunun geriye dönüşlü esterleşmesi ile üretilen açilkarnitin anormalliği	OFFICIAL
en	tr	HP:0012071	rdfs:label	Abnormal circulating acetylcarnitine concentration	Asetilkarnitin metabolizması anormalliği	OFFICIAL
en	tr	HP:0012075	IAO:0000115	An abnormality of mental functioning affecting the personality and behavioural tendencies of an individual and characterized by a rigid and unhealthy pattern of thinking and behavior. The definition of a personal disorder implies that the abnormality is not the result of damage or insult to the brain or from another psychiatric disorder	Kişinin kişilik ve davranış eğilimlerini etkileyen zihinsel işlev bozukluğunun bir anormalliği ve sağlıksız düşünce ve davranışlar ile karakterize edilmesi. Kişisel bir bozukluğun tanımı, anormalliklerin beynin hasar görmesi veya başka bir psikiyatrik bozukluğun oluşmasıyla veya dışarıdan etki sonucu olmaması anlamına gelmektedir	CANDIDATE
en	tr	HP:0012076	IAO:0000115	A personality disorder characterized by impulsive behavior and unpredictable and capricious mood. Affected individuals show a liability to outbursts of emotion and an incapacity to control the behavioural explosions	Dürtüsel davranış ve öngörülemeyen ve kaprisli duygu durum ile karakterize bir kişilik bozukluğu. Etkilenmiş bireyler duygu patlama eğilimi ve davranışsal patlamaları kontrol edememe kapasitesi gösterir	OFFICIAL
en	tr	HP:0012154	IAO:0000115	Inability to experience pleasure activities usually found enjoyable	Genellikle eğlenceli bulunan aktivitelerde zevk alamama	OFFICIAL
en	tr	HP:0012171	IAO:0000115	Habitual clasping and squeezing of the hands	Ellerin tekrarlayıcı şekilde tokalaşması ve sıkılması	OFFICIAL
en	tr	HP:0012172	IAO:0000115	Habitual repetitive movement of the body	Tekrarlayıcı vücut hareketi	OFFICIAL
en	tr	HP:0012187	IAO:0000115	An increased concentration of protoporphyrins in erythrocytes	Eritrositlerde artmış protoporfirin konsantrasyonu	OFFICIAL
en	tr	HP:0012217	IAO:0000115	Increased concentration of porphobilinogen in the urine	İdrarda artmış porfobilinojen konsantrasyonu	OFFICIAL
en	tr	HP:0012308	IAO:0000115	A reduced level of the complement component C9 in circulation	Kompleman bileşeni C9'un dolaşımda azalmış seviyesi	OFFICIAL
en	tr	HP:0012308	rdfs:label	Decreased serum complement C9	Azalmış serum kompleman C9	OFFICIAL
en	tr	HP:0012379	IAO:0000115	An altered ability of any enzyme or their cofactors to act as catalysts. This term includes changes due to altered levels of an enzyme	Katalist olarak davranan herhangi bir enzimin veya kofaktörlerinin değiştirilmiş yeteneği. Bu terim bir enzimin değiştirilmiş seviyeleri nedeniyle olan değişiklikleri içerir	OFFICIAL
en	tr	HP:0012379	rdfs:label	Abnormal enzyme/coenzyme activity	Anormal enzim/koenzim aktivitesi	OFFICIAL
en	tr	HP:0012380	IAO:0000115	Reduced carnitine O-palmitoyltransferase level, leading to a reduced activity of the reaction: palmitoyl-CoA + L-carnitine = CoA + L-palmitoylcarnitine	Azalmış karnitin O-palmitoiltransferaz aktivitesi, yani reaksiyonun azalmış aktivitesi: palmitoil-CoA + L-karnitin = CoA + L-palmitoilkarnitin	CANDIDATE
en	tr	HP:0012380	rdfs:label	Reduced carnitine O-palmitoyltransferase level	Azalmış karnitin O palmitoiltransferaz aktivitesi	CANDIDATE
en	tr	HP:0012400	rdfs:label	Abnormal aldolase level	Anormal aldolaz seviyesi	OFFICIAL
en	tr	HP:0012434	rdfs:label	Delayed social development	Gecikmiş sosyal gelişim	OFFICIAL
en	tr	HP:0012443	rdfs:label	Abnormality of brain morphology	Beyin morfolojisinin anormalliği	OFFICIAL
en	tr	HP:0012452	IAO:0000115	A feeling of uneasiness and restlessness in the legs after going to bed (sometimes causing insomnia)	Yatağa gittikten sonra bacaklarda huzursuzluk ve tedirginlik hissi (bezen insomniaya sebep olan)	OFFICIAL
en	tr	HP:0012503	rdfs:label	Abnormality of the pituitary gland	Hipofiz bezinin anormalliği	OFFICIAL
en	tr	HP:0012519	IAO:0000115	Underdeveloped posterior communicating artery	Tam gelişmemiş posterior kommunikan arter	OFFICIAL
en	tr	HP:0012544	IAO:0000115	An increased concentration of fructose 1,6-bisphosphate aldolase in the serum	Serumda artmış fruktoz 1,6-bifosfat konsantrasyonu	OFFICIAL
en	tr	HP:0012544	rdfs:label	Elevated aldolase level	Artmış aldolaz seviyesi	OFFICIAL
en	tr	HP:0012545	IAO:0000115	An decreased concentration of fructose 1,6-bisphosphate aldolase in the serum	Serumda azalmış fruktoz 1,6-bifosfat konsantrasyonu	OFFICIAL
en	tr	HP:0012545	rdfs:label	Reduced aldolase level	Azalmış aldolaz seviyesi	OFFICIAL
en	tr	HP:0012671	IAO:0000115	Poverty of behavior and speech output, lack of initiative, loss of emotional responses, psychomotor slowing, and prolonged speech latency	Davranış ve konuşma çıkışı yoksulluğu, inisiyatif eksikliği, duygusal yanıt kaybı, psikomotor yavaşlama ve uzamış konuşma gecikmesi	OFFICIAL
en	tr	HP:0012718	rdfs:label	Morphological abnormality of the gastrointestinal tract	Gastrointestinal kanalın morfolojik anormalliği	OFFICIAL
en	tr	HP:0012760	IAO:0000115	A reduced ability to participate in the back and forth flow of social interaction, which is normally characterized by an influence of the behavior of one person on the behavior of another person who is in conversation with the first	Diğer bir kişi ile sohbette olan bir insanın diğer insanın davranışı üzerine olan etkisi ile karakterize olan sosyal etkileşimin sonrası ve öncesi akışında yer almada azalmış kabiliyet	OFFICIAL
en	tr	HP:0012760	rdfs:label	Impaired social reciprocity	Bozulmuş sosyal karşılıklı ilişki	OFFICIAL
en	tr	HP:0012844	IAO:0000115	A benign tumour originating from the outer root sheath of the hair follicle	Saç folikülünün dış kök kılıfından köken alan selim bir tümör	OFFICIAL
en	tr	HP:0012845	IAO:0000115	Presence of a unitary trichilemmoma, a benign tumour originating from the outer root sheath of the hair follicle	Kıl folikülünün dış kök kılıfından köken alan selim bir tümör, tek birimli trişilemmoma varlığı	OFFICIAL
en	tr	HP:0012846	IAO:0000115	Presence of multiple trichilemmomata, a benign tumour originating from the outer root sheath of the hair follicle	Saç foliküllerinin diş kök kılıflarından kaynaklanan iyi huylu tümör olan çok sayıda trikilemmoma mevcut olması	CANDIDATE
en	tr	HP:0020075	IAO:0000115	The presence of leuucine crystals in the urine	The presence of leuucine crystals in the urine	NOT_TRANSLATED
en	tr	HP:0020090	IAO:0000115	Infection with live attenuated polio vaccine following vaccination. This is an extreemely rare event that may indicate immunocompromise	Infection with live attenuated polio vaccine following vaccination. This is an extreemely rare event that may indicate immunocompromise	NOT_TRANSLATED
en	tr	HP:0020127	IAO:0000115	A lump detected in the region that surrounds a joiny. In this context, mass is a general term for a lump or growth that may be caused by the abnormal growth of cells, a cyst, hormonal changes, or an immune reaction	A lump detected in the region that surrounds a joiny. In this context, mass is a general term for a lump or growth that may be caused by the abnormal growth of cells, a cyst, hormonal changes, or an immune reaction	NOT_TRANSLATED
en	tr	HP:0020150	IAO:0000115	An increased amount of uromodulin (also known as Tamm Horsfall protein) in the urine	An increased amount of uromodulin (also known as Tamm Horsfall protein) in the urine	NOT_TRANSLATED
en	tr	HP:0020150	rdfs:label	Elevated urinary uromodulin	Elevated urinary uromodulin	NOT_TRANSLATED
en	tr	HP:0020152	rdfs:label	Distal joint laxity	Distal joint laxity	NOT_TRANSLATED
en	tr	HP:0020169	IAO:0000115	An anomlous response to a medication related to individual variation in metabolic or immune response to drugs varying from potentially from potentially life-threatening adverse drug reactions to alteration of therapeutic efficacy	An anomlous response to a medication related to individual variation in metabolic or immune response to drugs varying from potentially from potentially life-threatening adverse drug reactions to alteration of therapeutic efficacy	NOT_TRANSLATED
en	tr	HP:0020179	rdfs:label	Abnormal haptoglobin level	Abnormal haptoglobin level	NOT_TRANSLATED
en	tr	HP:0020182	rdfs:label	Abnormal A-type atrial natriuretic peptide level	Abnormal A-type atrial natriuretic peptide level	NOT_TRANSLATED
en	tr	HP:0020183	rdfs:label	Increased circulating A-type natriuretic peptide level	Increased circulating A-type natriuretic peptide level	NOT_TRANSLATED
en	tr	HP:0020184	rdfs:label	Decreased circulating A-type natriuretic peptide level	Decreased circulating A-type natriuretic peptide level	NOT_TRANSLATED
en	tr	HP:0020188	IAO:0000115	Pachygyria with cortical thickness between 5 and 10 mm with and a posterior predominant severety gradient. The severety gradient is determined based on the gyral width, with gyri typically over 5mm over the more severely affected regions. Posterior predominant gradient indicates pachygyria more severe other the occipital lobes but also includes a rare perisylvian-predominant pachygyria and a temporal predominant pachygyria	Pachygyria with cortical thickness between 5 and 10 mm with and a posterior predominant severety gradient. The severety gradient is determined based on the gyral width, with gyri typically over 5mm over the more severely affected regions. Posterior predominant gradient indicates pachygyria more severe other the occipital lobes but also includes a rare perisylvian-predominant pachygyria and a temporal predominant pachygyria	NOT_TRANSLATED
en	tr	HP:0020189	IAO:0000115	Pachygyria with cortical thickness above 10 mm with and a posterior predominant severety gradient. The severety gradient is determined based on the gyral width, with gyri typically wider than 5mm over the more severely affected regions. Posterior predominant gradient indicates pachygyria more severe other the occipital lobes but also includes a rare perisylvian-predominant pachygyria and a temporal predominant pachygyria	Pachygyria with cortical thickness above 10 mm with and a posterior predominant severety gradient. The severety gradient is determined based on the gyral width, with gyri typically wider than 5mm over the more severely affected regions. Posterior predominant gradient indicates pachygyria more severe other the occipital lobes but also includes a rare perisylvian-predominant pachygyria and a temporal predominant pachygyria	NOT_TRANSLATED
en	tr	HP:0020191	IAO:0000115	Pachygyria with cortical thickness greater than 10 mm and an anterior predominant severity gradient. The severety gradient is determined based on the gyral width, with gyri typically wider than 5mm over the more severely affected regions. Anterior predominant gradient indicates pachygyria more severe over the frontal and temporal lobes	Pachygyria with cortical thickness greater than 10 mm and an anterior predominant severity gradient. The severety gradient is determined based on the gyral width, with gyri typically wider than 5mm over the more severely affected regions. Anterior predominant gradient indicates pachygyria more severe over the frontal and temporal lobes	NOT_TRANSLATED
en	tr	HP:0020192	IAO:0000115	Pachygyria with a mildly thickend cerebral cortex measuring 5-10 mm. Note that cortical thickness cannot be measured reliably on scans done between 3 and 24 months of age	Pachygyria with a mildly thickend cerebral cortex measuring 5-10 mm. Note that cortical thickness cannot be measured reliably on scans done between 3 and 24 months of age	NOT_TRANSLATED
en	tr	HP:0020215	IAO:0000115	Seizures induced by thinking and decision-making.ncomment:	Seizures induced by thinking and decision-making.ncomment:	NOT_TRANSLATED
en	tr	HP:0020222	IAO:0000115	A decreased concentration of homocystine in the blood	A decreased concentration of homocystine in the blood	NOT_TRANSLATED
en	tr	HP:0025028	rdfs:label	Abnormality of enteric nervous system morphology	Enterik sinir sistemi morfolojisi anormalliği	OFFICIAL
en	tr	HP:0025029	rdfs:label	Abnormality of enteric neuron morphology	Enterik nöron morfolojisi anormalliği	OFFICIAL
en	tr	HP:0025033	rdfs:label	Abnormality of digestive system morphology	Sindirim sistemi morfolojisi anormalliği	OFFICIAL
en	tr	HP:0025057	rdfs:label	Abnormality of olfactory lobe morphology	Olfaktör lob morfolojisi anormalliği	OFFICIAL
en	tr	HP:0025072	IAO:0000115	Increased amplitude of the U wave, defined as an amplitude grerater than 1-2mm or 25 percent of the height of the T wave	Genliğin T dalga yüksekliğinden 1-2 mm'den veya yüzde 25'ten daha fazla olması olarak tanımlanan U dalgasının artmış genliği	OFFICIAL
en	tr	HP:0025112	rdfs:label	Sound sensitivity	Ses hassasiyeti	OFFICIAL
en	tr	HP:0025113	IAO:0000115	An adverse response (dislike) to sound no matter what volume the sound is, characterized by a strong negative reaction to soft sounds that can sometimes be further triggered by seeing the source of the offending sound	Sesin hacmi ne olursa olsun, ses konusunda olumsuz bir yanıt (beğenilmeyen), bazen rahatsız edici sese ait kaynağın görülmesiyle daha tetiklenebilir yumuşak seslere karşı güçlü bir negatif tepki ile karakterize edilir	CANDIDATE
en	tr	HP:0025160	IAO:0000115	A temper tantrum is an emotional outburst usually triggered by a sense of frustration and manifested as whining and crying, screaming, kicking, hitting, and breath holding. Temper tantrums are normal in toddlers and young children and usually happen between the ages of one to three years. Temper tantrums may be considered abnormal if they occur at an unusually high frequency, are of unusual severity, or occur at an old age than usual	Bir öfke nöbeti genellikle hayal kırıklığı duygusu tarafından tetiklenen ve sızlanma ve ağlama, çığlık atma, tekme, vurma ve nefes tutma olarak ortaya çıkan bir duygusal patlamadır. Öfke nöbetleri küçük bebekler ve küçük çocuklar için normaldir ve genellikle birinci ile üçüncü yaş arasında gerçekleşir. Öfke nöbetleri, alışılmadık derecede yüksek bir sıklıkta ortaya çıkarsa veya daha büyük yaşlarda ortaya çıkarsa, alışılmadık derecede ciddidir ve anormal olarak kabul edilebilir	CANDIDATE
en	tr	HP:0025161	IAO:0000115	Temper tantrums that occur more frequently than usual	Olağandan daha sık meydana gelen öfke patlamaları	OFFICIAL
en	tr	HP:0025162	IAO:0000115	Temper tantrums whose severity is more severe than usual. For instance, a temper tantrum might be considered to be severe if a child loses control so completely that the child cannot control the tantrum on its own, continuing until it becomes exhausted or a parent intervenes	Şiddeti normalden daha şiddetli olan öfke nöbetleri. Örneğin, çocuğun tek başına kendi başını kontrol edemeyeceği, yorulana kadar veya bir ebeveyn müdahale edene kadar devam edeceği kadar bir çocuk kontrolünü kaybederse, öfke nöbetinin şiddetli olduğu düşünülür	CANDIDATE
en	tr	HP:0025163	rdfs:label	Abnormality of optic chiasm morphology	Optik çaprazlaşma morfolojisi anormalliği	OFFICIAL
en	tr	HP:0025171	IAO:0000115	A tumor of the central nervous system that has components of both neurocytic and glial areas, whereby usually the glial component of the tumour predominates. Rossette-forming glioneuronal tumors (RGNT) have biphasic cytoarchitecture with two elements; neurocytic rosettes resembling Homer-Wright rosettes, and astrocytic component resembling a pilocytic astrocytoma. RGNTs are low-grade tumors that lack histopathological signs of malignancy	Merkezi sinir sisteminin hem nörositik hem de gliyal alanlarının bileşenleri olan ve genellikle tümörün glial komponentinin baskın olduğu bir tümör predominansı. Gül şeklindeki gliyonuronal tümörlerin (RGNT) iki elementli bifazik sit- mimarisi vardır; Homer Wright güllerini andıran nörositik güller ve pilositik astrositoma benzeyen astrositik bileşen. RGNT'ler histopatolojik olarak habis bulgusu olmayan düşük dereceli tümörlerdir	CANDIDATE
en	tr	HP:0025179	IAO:0000115	On chest radiographs, ground-glass opacity appears as an area of hazy increased lung opacity, usually extensive, within whichnmargins of pulmonary vessels may be indistinct. On CT scans, it appears as hazy increased opacity of lung, with preservation of bronchial and vascular margins. It is caused by partial filling of airspaces, interstitial thickening (due to fluid, cells, and/or fibrosis), partial collapse of alveoli, increased capillary blood volume, or a combination of these, the common factor being the partial displacement of air. Ground-glass opacity is less opaque than consolidation, in which bronchovascular margins are obscured	Bilgisayarlı tomografi görüntülemesine uygulanan tanımlayıcı bir terim ve korunmuş bronşiyal ve vasküler belirteç ile akciğerde artmış sönümlenmenin olduğu puslu bir sahaya işaret eder	CANDIDATE
en	tr	HP:0025233	IAO:0000115	An inability to move the body at sleep onset or upon awakening from sleep lasting seconds to a few minutes	Saniyelerden dakikalara kadar süren uyku başlangıcında veya uyanmayı takiben vücudu hareket ettirememe	OFFICIAL
en	tr	HP:0025234	IAO:0000115	An undesirable physical event or experience that occurs during entry into sleep, during sleep, or during arousal from sleep	Uykuya dalma, uyku veya uyanma esnasında meydana gelen hoş olmayan fiziksel bir olay veya deneyim	CANDIDATE
en	tr	HP:0025235	IAO:0000115	A parasomnia that occurs in non-rapid eye movement (NREM) sleep. This refers to a disorder of arousal that occurs during slow-wave sleep (ie, NREM stage 3 sleep)	Hızlı olmayan göz hareketleri (NREM) uykusunda meydana gelen bir parasomniya. Bu, yavaş dalgalı uyku (NREM evre 3 uyku) esnasında meydana gelen uyanma hastalığı olarak tanımlanır	OFFICIAL
en	tr	HP:0025235	rdfs:label	Non-rapid eye movement parasomnia	Hızlı olmayan göz hareketi parasomniası	OFFICIAL
en	tr	HP:0025236	IAO:0000115	Ambulation or other complex motor behaviors after getting out of bed in a sleep-like state. During sleepwalking episodes, the sonambulating individual appears confused or dazed, the eyes are usually open, and he or she might mumble or give inappropriate answers to questions, or occasionally appear agitated	Uyku halinde yataktan çıkarken oluşan ambulasyon veya diğer kompleks motor hareketleri. Uyurgezerlik sırasında, sonambulasyon yaşayan kişi şaşkın ve kafası karışık görünür, gözleri genellikle açıktır, mırıldanabilir veya sorularınıza uygunsuz cevaplar verebilir ya da bazen heyecanlı görünür	CANDIDATE
