Creatine phosphokinase increased	C0151576	HP:0003236	Elevated serum creatine phosphokinase	SK: indirect umls mapping	more general term	OK	
Creatine phosphokinase serum increased	C0241005	HP:0003236	Elevated serum creatine phosphokinase	SK: indirect umls mapping	checked	OK	
Creatinine increased	C0151578	HP:0003259	Increased creatinine	SK: indirect umls mapping	checked	OK	
Creatinine renal clearance decreased	C0151577	HP:0000120	Reduced creatinine clearance	LB	checked	OK	
Crohn's disease	C0010346	HP:0100280	Crohn's disease	LB	checked	OK	
Cryptorchism	C0010417	HP:0008689	Bilateral cryptorchidism	SK: indirect umls mapping	more general term	OK	
Cryptosporidiosis infection	C0010418	HP:0005386	Frequent bacterial, viral, protozoan and fungal infections	LB	more general term	No	
Crystalluria	C0151579	HP:0003526	Orotic acid crystalluria	SK: indirect umls mapping	more general term	No	
Crystalluria calcium	C0151580	HP:0002150	Hypercalciuria			Map	
Cushing's syndrome	C0010481	HP:0001578	Hypercortisolism	SK: indirect umls mapping	checked	Map	
Cushingoid	C0332601	HP:0001578	Hypercortisolism			Map	
Cutaneous hypersensitivity	C0585186	HP:0002972	Reduced delayed hypersensitivity	SK: indirect umls mapping	different modifier	No	
Cutaneous lupus erythematosus	C0024137	HP:0002725	Systemic lupus erythematosus	LB	check later	Map	
Cutaneous vasculitis	C0262988	HP:0200029	Vasculitis in the skin			OK	
Cyanopsia	C0854725	HP:0007641	Dyschromatopsia			Map	
Cyanosis	C0010520	HP:0000961	Cyanosis	SK: indirect umls mapping	checked	OK	
Cyanosis peripheral	C0235532	HP:0000961	Cyanosis			Map	
Cyst	C0010709	HP:0010604	Cysts of the eyelid	SK: indirect umls mapping	more general term	No	
Cyst epidermal	C0014511	HP:0200040	Skin cysts	LB	more general term	Map	
Cystic fibrosis	C0010674	HP:0006552	Fibrocystic lung disease	SK: indirect umls mapping	checked	No	
Cystitis	C0010692	HP:0100577	Urinary bladder inflammation	match term synonym (Cystitis of the urinary bladder)	checked	Map	
Cystitis noninfective	C0403632	HP:0100577	Urinary bladder inflammation			Map	
Cystoid macular oedema	C0024440	HP:0011505	Cystoid macular edema	LB		OK	
Cytolytic hepatitis	C0919823	HP:0004787	Fulminant hepatitis	LB	check later	No	
Cytomegalovirus chorioretinitis	C0877072	HP:0001145	Chorioretinopathy	LB	more general term	No	
Cytomegalovirus infection	C0010823	HP:0004429	Recurrent viral infections	LB	more general term	No	
Cytopenia	C0010828	HP:0001876	Pancytopenia	LB	checked	Map	
Dacryocanaliculitis	C0423172	HP:0000521	Abnormality of tear glands or tear production	LB	more general term	Map	
Dacryocystitis	C0010930	HP:0000620	Dacrocystitis	SK: indirect umls mapping	checked	OK	
Dacryostenosis acquired	C1096185	HP:0000521	Abnormality of tear glands or tear production	LB	more general term	Map	
Dandruff	C0221244	HP:0001051	Seborrheic dermatitis	LB	more general term	Map	
Deafness	C0011053	HP:0000365	Hearing impairment	LB	checked	Map	
Deafness bilateral	C0581883	HP:0000365	Hearing impairment	SK: indirect umls mapping	different modifier	Map	
Deafness neurosensory	C0018784	HP:0000407	Sensorineural hearing impairment	LB	checked	OK	
Deafness permanent	C0151585	HP:0000365	Hearing impairment	LB	more general term	OK	
Deafness transitory	C0151588	HP:0000365	Hearing impairment	LB	different modifier	OK	
Death	C1306577	HP:0001645	Sudden cardiac death	LB	check later	No	
Death neonatal	C0410916	HP:0001522	Death in infancy	LB	checked	Map	
Decompensation cardiac	C1961112	HP:0001635	Congestive heart failure	LB	different modifier	Map	
Decreased appetite	C0232462	HP:0004396	Poor appetite	SK: indirect umls mapping	checked	Map	
Decubitus ulcer	C0011127	HP:0200042	skin ulcer	LB	more general term	No	
Deep thrombophlebitis	C0151950	HP:0004418	Thrombophlebitis	LB	more general term	Map	
Deep vein thrombosis	C0149871	HP:0004850	recurrent deep vein thrombosis	SK: indirect umls mapping	checked	Map	
Deficiency anaemia	C0041782	HP:0001903	Anemia	LB	more general term	No	
Deformity	C0302142	HP:0006665	Coat hanger sign of ribs	SK: indirect umls mapping	more general term	No	
Dehydration	C0011175	HP:0001944	Dehydration	LB	checked	Map	
Delayed puberty	C0034012	HP:0010466	Delayed puberty in females	SK: indirect umls mapping	more general term	?	
Delusion	C0011253	HP:0000746	Delusions	SK: indirect umls mapping	checked	OK	
Dementia	C0497327	HP:0000726	Dementia	SK: indirect umls mapping	checked	OK	
Dementia Alzheimer's type	C0002395	HP:0002511	Alzheimer disease	SK: indirect umls mapping	checked	OK	
Dementia with Lewy bodies	C0752347	HP:0100315	Lewy bodies			Map	
Demyelinating polyneuropathy	C0270922	HP:0007108	Demyelinating peripheral neuropathy	SK: indirect umls mapping	checked	Map	
Demyelination	C0011304	HP:0011096	Peripheral demyelination	SK: indirect umls mapping	more general term	Map	
Dental caries	C0011334	HP:0000670	Carious teeth	SK: indirect umls mapping	check later	Map	
Deposit calcium	C1533591	HP:0010513	Pituitary calcification	SK: indirect umls mapping	more general term	No	
Depressed level of consciousness	C0549249	HP:0004372	Reduced consciousness/confusion			Map	
Depressed mood	C0344315	HP:0000716	Depression	LB	different modifier	Map	
Depression	C0011570	HP:0000716	Depression	SK: indirect umls mapping	checked	Map	
Depression aggravated	C0235876	HP:0000716	Depression	LB	more general term	Map	
Depression suicidal	C0221745	HP:0000716	Depression	LB	more general term	Map	
Depressive disorder	C0011581	HP:0000716	Depression	SK: indirect umls mapping	checked	Map	
Depressive symptom	C0086132	HP:0000716	Depression	LB	more general term	Map	
Depressive type psychosis	C0270458	HP:0000716	Depression	LB	more general term	Map	
Dermal cyst	C0241060	HP:0200040	Skin cysts	LB	checked	Map	
Dermatitis	C0011603	HP:0011123	Inflammatory abnormality of the skin	SK: indirect umls mapping	more general term	Map	
Dermatitis acneiform	C0234894	HP:0001051	Seborrheic dermatitis	LB	check later	Map	
Dermatitis atopic	C0011615	HP:0001047	Atopic dermatitis	LB	checked	Map	
Dermatitis bullous	C0085932	HP:0011123	Inflammatory abnormality of the skin	match term synonym (Dermatitis)	different modifier	Map	
Dermatitis contact	C0011616	HP:0000964	Eczema	match term synonym (Dermatitis)	different modifier	Map	
Dermatitis diaper	C0011974	HP:0000964	Eczema	match term synonym (Dermatitis)	different modifier	Map	
Dermatitis exfoliative	C0011606	HP:0011123	Inflammatory abnormality of the skin	SK: indirect umls mapping	checked	Map	
Dermatitis eyelid	C0457798	HP:0011123	Inflammatory abnormality of the skin	match term synonym (Dermatitis)	different modifier	Map	
Dermatitis infected	C1323189	HP:0011123	Inflammatory abnormality of the skin	match term synonym (Dermatitis)	different modifier	Map	
Dermatitis irritant contact	C0162823	HP:0011123	Inflammatory abnormality of the skin	match term synonym (Dermatitis)	different modifier	Map	
Dermatitis psoriasiform	C0262985	HP:0011123	Inflammatory abnormality of the skin	match term synonym (Dermatitis)	different modifier	Map	
Dermoid cyst	C0011649	HP:0200040	Skin cysts	LB	checked	Map	
Dermoid cyst of ovary	C0237020	HP:0000138	Ovarian cysts	LB	more general term	Map	
Detrusor hyperreflexia	C0341736	HP:0000012	Urinary urgency			Map	
Developmental delay	C0424605	HP:0001263	Global developmental delay	SK: indirect umls mapping	check later	Map	
Developmental glaucoma	C0020302	HP:0001087	Congenital glaucoma	SK: indirect umls mapping	checked	Map	
Device related infection	C1619702	HP:0002719	Recurrent infections	LB	more general term	No	
Device related sepsis	C2747852	HP:0002719	Recurrent infections	LB	more general term	No	
Diabetes insipidus	C0011848	HP:0000873	Diabetes insipidus	SK: indirect umls mapping	checked	OK	
Diabetes mellitus	C0011849	HP:0000819	Diabetes mellitus	LB	checked	OK	
Diabetes mellitus exacerbated	C0235398	HP:0000819	Diabetes mellitus	LB	more general term	Map	
Diabetic autonomic neuropathy	C0271686	HP:0001271	Polyneuropathy	LB	different modifier	No	
Diabetic foot infection	C0744130	HP:0002719	Recurrent infections	LB	more general term	No	
Diabetic ketoacidosis	C0011880	HP:0001953	Diabetic ketoacidosis	SK: indirect umls mapping	checked	OK	
Diabetic macular edema	C0730285	HP:0011505	Cystoid macular edema		check later	Map	
Diabetic neuropathy	C0011882	HP:0001271	Polyneuropathy	LB	different modifier	Map	
Diabetic peripheral neuropathy	C0740447	HP:0009830	Peripheral neuropathy	LB	more general term	Map	
Diabetic retinopathy	C0011884	HP:0000488	retinopathy	LB	more general term	Map	
Diaphragmatic hernia	C0019284	HP:0000776	Congenital diaphragmatic hernia	SK: indirect umls mapping	checked	Map	
Diarrhoea	C0011991	HP:0002014	Diarrhea	SK: indirect umls mapping	checked	OK	
Diarrhoea haemorrhagic	C0151594	HP:0002255	Bloody diarrhea	SK: indirect umls mapping	checked	Map	
Diarrhoea, Clostridium difficile	C0235952	HP:0002014	Diarrhea	SK: indirect umls mapping	checked	No	
Diastolic hypertension	C0235222	HP:0000822	Hypertension	LB	more general term	?	
Difficulty in micturition	C0241705	HP:0004424	Micturition difficulties	SK: indirect umls mapping	checked	OK	
Diffuse large B-cell lymphoma	C0079744	HP:0002665	Lymphoma	LB	more general term	Map	
Dihydropyrimidine dehydrogenase deficiency	C1959620	HP:0003654	Reduced dihydropyrimidine dehydrogenase activity	SK: indirect umls mapping	checked	Map	
Diplopia	C0012569	HP:0000651	Diplopia	SK: indirect umls mapping	checked	OK	
Discoid lupus erythematosus	C0024138	HP:0007417	Discoid lupus erythematosus	SK: indirect umls mapping	checked	OK	
Discomfort	C0234215	HP:0010832	Abnormality of pain sensation 	LB	check later	No	
Discomfort rectal	C0541887	HP:0004378	Abnormality of the anus	LB	check later	No	
Disease progression	C0242656	HP:0004738	progression to end stage renal failure in late adulthood	SK: indirect umls mapping	check later	No	
Disequilibrium syndrome	C0394006	HP:0002141	Gait imbalance	LB	more general term	No	
Disinhibition	C0424296	HP:0000734	Disinhibition	SK: indirect umls mapping	checked	?	
Disorder calcium (NOS)	C0302590	HP:0004363	Abnormality of calcium homeostasis	LB	checked	Map	
Disorders of fluid, electrolyte and acid-base balance	C0267994	HP:0001939	Abnormality of metabolism/homeostasis			Map	
Disorientation	C0233407	HP:0001289	Confusion	SK: indirect umls mapping	checked	Map	
Dissecting aortic aneurysm, thoracic	C0729233	HP:0004933	Ascending aortic dissection			Map	
Disseminated intravascular coagulation	C0012739	HP:0005521	Disseminated intravascular coagulation	SK: indirect umls mapping	checked	OK	
Distress gastrointestinal	C0548823	HP:0011024	Abnormality of the gastrointestinal tract	LB	different modifier	No	
Disturbance in attention	C0233414	HP:0007018	Attention deficit hyperactivity disorder	LB	different modifier	No	
Diverticulitis	C0012813	HP:0002253	Colonic diverticulosis			Map	
Diverticulum	C0012817	HP:0010304	Spinal meningeal diverticulum	SK: indirect umls mapping	more general term	No	
Diverticulum intestinal	C1510475	HP:0002253	Colonic diverticulosis	SK: indirect umls mapping	check later	Map	
Dizziness	C0012833	HP:0002321	Vertigo	match term synonym (Dizziness)	checked	Map	
Dizziness exertional	C0234988	HP:0002321	Vertigo	match term synonym (Dizziness)	checked	Map	
Dizziness postural	C0234987	HP:0002321	Vertigo	match term synonym (Dizziness)	checked	Map	
Dizzy spells	C0857087	HP:0002321	Vertigo	LB	checked	Map	
Dowling-Degos disease	C0406811	HP:0007588	Reticular hyperpigmentation	LB	check later	No	
Drooling	C0013132	HP:0002307	Drooling	SK: indirect umls mapping	checked	OK	
Drowsiness	C0013144	HP:0002329	Drowsiness	SK: indirect umls mapping	checked	OK	
Drug abuse	C0013146	HP:0000722	Obsessive compulsive disorder	LB	checked	No	
Drug dependence	C1510472	HP:0000722	Obsessive compulsive disorder	LB	checked	No	
Drug habit	C0013170	HP:0000722	Obsessive compulsive disorder	LB	checked	No	
Drug hypersensitivity	C0013182	HP:0100326	Immunologic hypersensitivity	LB	check later	No	
Drug rash with eosinophilia and systemic symptoms	C1142139	HP:0001880	Eosinophilia	LB	causality	No	
Drug withdrawal convulsions	C0234547	HP:0001250	Seizures	LB	check later	No	
Dry eye	C0314719	HP:0001097	Keratoconjunctivitis sicca	match term synonym (Dry eye syndrome)	checked	Map	
Dry eye syndrome	C0013238	HP:0001097	Keratoconjunctivitis sicca	match term synonym (Dry eye syndrome)	checked	Map	
Dry hair	C0277960	HP:0011359	Dry hair	LB	different modifier	OK	
Dry mouth	C0043352	HP:0000217	Xerostomia	SK: indirect umls mapping	checked	OK	
Dry scalp	C0847631	HP:0004774	Dry thin scalp hair	LB	different modifier	No	
Dry skin	C0151908	HP:0000958	Dry skin	SK: indirect umls mapping	checked	OK	
Duodenal ulcer	C0013295	HP:0002588	Duodenal ulcer	SK: indirect umls mapping	checked	OK	
Duodenal ulcer haemorrhage	C0151966	HP:0002588	Duodenal ulcer	LB		Map	
Duodenal ulcer perforation	C0740401	HP:0002588	Duodenal ulcer	LB		Map	
Duodenitis	C0013298	HP:0004386	Gastrointestinal inflammation	LB	more general term	?	
Duodenitis haemorrhagic	C0341245	HP:0002239	Gastrointestinal hemorrhage	LB	more general term	?	
Dwarfism	C0013336	HP:0003510	Severe short stature	SK: indirect umls mapping	checked	Map	
Dysaesthesia	C0392699	HP:0003489	Acute episodes of neuropathic symptoms	LB	more general term	?	
Dysarthria	C0013362	HP:0001260	Dysarthria	SK: indirect umls mapping	checked	Map	
Dysautonomia	C0013363	HP:0002459	Dysautonomia	SK: indirect umls mapping	checked	OK	
Dyschezia	C0237326	HP:0002019	Constipation	LB	checked	?	
Dyschromatopsia	C0858618	HP:0007641	Dyschromatopsia	SK: indirect umls mapping	more general term	OK	
Dysdiadochokinesis	C0234979	HP:0002075	Dysdiadochokinesis	SK: indirect umls mapping	checked	OK	
Dysequilibrium	C0281825	HP:0002141	Gait imbalance	LB	more general term	?	
Dysfunction adrenal	C0549609	HP:0011733	Abnormality of adrenal physiology			Map	
Dysfunction thyroid	C0348024	HP:0002926	Abnormality of thyroid physiology			Map	
Dysgeusia	C0013378	HP:0000223	Abnormality of taste sensation	LB	checked	OK	
Dysgraphia	C0234144	HP:0010526	Dysgraphia	SK: indirect umls mapping	checked	OK	
Dyskinesia	C0013384	HP:0100660	Dyskinesis	match term synonym (Dyskinesia)	checked	OK	
Dyslexia	C0476254	HP:0010522	Dyslexia	SK: indirect umls mapping	checked	OK	
Dyslipidaemia	C0242339	HP:0003077	hyperlipidemia	LB		Map	
Dysmenorrhoea	C0013390	HP:0100607	Dysmenorrhea	LB	checked	OK	
Dysmetria	C0234162	HP:0001310	Dysmetria	SK: indirect umls mapping	checked	OK	
Dysmorphism	C1737329	HP:0002260	Craniofacial dysmorphism	SK: indirect umls mapping	more general term	?	
Dyspepsia	C0013395	HP:0002577	Abnormality of the stomach	LB	check later	?	
Dysphagia	C0011168	HP:0002015	Dysphagia	LB	checked	OK	
Dysphasia	C0973461	HP:0002357	Dysphasia	SK: indirect umls mapping	checked	OK	
Dysphemia	C1096340	HP:0002425	Anarthria	LB	checked	?	
Dysphonia	C1527344	HP:0001618	Dysphonia	SK: indirect umls mapping	checked	OK	
Dysplasia	C0334044	HP:0008423	Spinal dysplasia	SK: indirect umls mapping	more general term	No	
Dyspnoea	C0013404	HP:0002094	Dyspnea	LB	checked	OK	
Dyspnoea exertional	C0231807	HP:0002875	Exertional dyspnea	SK: indirect umls mapping	checked	OK	
Dyspnoea paroxysmal nocturnal	C1956415	HP:0002094	Dyspnea	LB	more general term	?	
Dyssomnia	C0700201	HP:0002360	Sleep disturbances	SK: indirect umls mapping	checked	OK	
Dystonia	C0393593	HP:0001332	Dystonia	SK: indirect umls mapping	checked	OK	replace HP:0002412 Dystonia, episodic
Dystonic reaction	C0541919	HP:0001332	Dystonia	LB	more general term	Map	
Dysuria	C0013428	HP:0100518	Dysuria	LB	checked	OK	
Ear discomfort	C0948296	HP:0000598	Abnormality of the ear	LB	more general term	No	
Ear infection	C0699744	HP:0008524	Chronic ear infection	SK: indirect umls mapping	checked	Map	
Ear malformation	C0266589	HP:0000598	Abnormality of the ear	SK: indirect umls mapping	checked	Map	
Ear pain	C0013456	HP:0010833	Spontaneous pain sensation	LB	check later	No	
Ear pruritus	C0849907	HP:0000989	Pruritus	LB	more general term	Map	
Ear roaring	C0235282	HP:0000360	Tinnitus			Map	
Ecchymosis	C0013491	HP:0000978	Bruising susceptibility	SK: indirect umls mapping	checked	Map	ok,alias ecchymoses
Echocardiogram abnormal	C0476369	HP:0003116	Abnormal echocardiogram	SK: indirect umls mapping	checked	OK	
Echolalia	C0013528	HP:0010529	Echolalia	SK: indirect umls mapping	checked	OK	
Eclampsia	C0013537	HP:0100601	Eclampsia	LB	checked	OK	
Ectropion	C0013592	HP:0000656	Ectropion	SK: indirect umls mapping	checked	OK	
Eczema	C0013595	HP:0000964	Eczema	SK: indirect umls mapping	checked	OK	
Eczema exacerbated	C0853246	HP:0000964	Eczema			Map	
Eczema eyelids	C0155177	HP:0000964	Eczema			Map	
Eczema herpeticum	C0936250	HP:0000964	Eczema			Map	
Eczema infected	C1322253	HP:0000964	Eczema			Map	
Edema cerebral	C0006114	HP:0002181	Cerebral edema	SK: indirect umls mapping	checked	OK	
Edema hands	C0239819	HP:0000969	Edema			Map	
Edema of lower extremities	C0239340	HP:0000969	Edema			Map	
Elderly	C0001792	HP:0008509	Aged leonine appearance	SK: indirect umls mapping	check later	No	
Electrocardiogram abnormal	C0522055	HP:0003115	Abnormal EKG	SK: indirect umls mapping	checked	OK	
Electrocardiogram abnormal specific	C0236141	HP:0003115	Abnormal EKG			Map	
Electrocardiogram change	C0855329	HP:0003115	Abnormal EKG	SK: indirect umls mapping	causality	Map	
Electrocardiogram PR interval	C0429087	HP:0005165	Shortened P-R interval on EKG	SK: indirect umls mapping	more general term	No	
Electrocardiogram PR prolongation	C0600125	HP:0003115	Abnormal EKG	LB	more general term	?	
Electrocardiogram QRS complex	C0429098	HP:0003115	Abnormal EKG	LB	more general term	No	
Electrocardiogram QT corrected interval prolonged	C0855333	HP:0005184	Prolonged QTc interval	LB	more general term	OK	
Electrocardiogram QT prolonged	C0151878	HP:0001657	Prolonged QT interval on EKG	SK: indirect umls mapping	checked	OK	
Electrocardiogram QT shortened	C0151879	HP:0003115	Abnormal EKG	LB	more general term	?	
Electrocardiogram ST segment	C0429029	HP:0003115	Abnormal EKG	LB	more general term	No	
Electrocardiogram ST segment depression	C0520887	HP:0003115	Abnormal EKG	LB	more general term	?	
Electrocardiogram ST segment elevation	C0520886	HP:0003115	Abnormal EKG	LB	more general term	?	
Electrocardiogram T wave amplitude decreased	C0429059	HP:0005135	EKG: T-wave abnormalities	LB	more general term	?	
Electrocardiogram T wave inversion	C0520888	HP:0003140	T-wave inversion in the right precordial leads and late potentials in signal-averaging ECG	SK: indirect umls mapping	more general term	?	
Electrocardiogram U wave present	C0232333	HP:0003115	Abnormal EKG	LB	more general term	?	
Electroencephalogram abnormal	C0151611	HP:0002353	EEG abnormality	SK: indirect umls mapping	checked	OK	
Electrolyte abnormality	C0151613	HP:0003111	Abnormality of ion homeostasis	SK: indirect umls mapping	checked	Map	
Electrolyte depletion	C0151614	HP:0003111	Abnormality of ion homeostasis	LB	more general term	Map	
Electrolyte disturbance	C1704431	HP:0003111	Abnormality of ion homeostasis	SK: indirect umls mapping	checked	Map	
Electrolyte imbalance	C0342579	HP:0003111	Abnormality of ion homeostasis	LB	more general term	Map	
Electrolytes NOS decreased	C0740464	HP:0003111	Abnormality of ion homeostasis	LB	more general term	Map	
Electroretinogram abnormal	C0476397	HP:0000512	Abnormal electroretinogram	SK: indirect umls mapping	more general term	OK	
Elevated mood	C0233479	HP:0000720	Mood Swings	LB	more general term	?	
Embolism	C0013922	HP:0001907	thromboembolism	LB	more general term	Map	
Embolism arterial	C0549124	HP:0001907	thromboembolism	LB	more general term	Map	
Embolism limb	C0235487	HP:0001907	thromboembolism	LB	more general term	Map	
Embolism venous	C0340726	HP:0001907	thromboembolism	LB	more general term	Map	
Embolus	C1704212	HP:0001907	thromboembolism	LB	more general term	Map	
Embolus leg	C0151618	HP:0001907	thromboembolism	LB	more general term	Map	
Emotional disorder	C0233459	HP:0100851	Abnormal emotion/affect behaviour	LB	checked	Map	
Emotional distress	C0700361	HP:0100851	Abnormal emotion/affect behaviour	LB	checked	Map	
Emotional disturbance NOS	C0013985	HP:0100851	Abnormal emotion/affect behaviour	LB	checked	Map	
Emotional poverty	C0235113	HP:0100851	Abnormal emotion/affect behaviour	LB	checked	?	
Emotional problems	C0677660	HP:0100851	Abnormal emotion/affect behaviour	LB	checked	Map	
Emphysema	C0034067	HP:0002097	Emphysema	SK: indirect umls mapping	checked	OK	
Encephalitis	C0014038	HP:0002383	Encephalitis	SK: indirect umls mapping	checked	OK	
Encephalocele	C0014065	HP:0002084	Encephalocele	SK: indirect umls mapping		OK	
Encephalopathy	C0085584	HP:0007239	Congenital encephalopathy	SK: indirect umls mapping	checked	?	
Encephalopathy chronic	C0006109	HP:0007111	Chronic hepatic encephalopathy	SK: indirect umls mapping	more general term	?	
Encopresis	C2945606	HP:0002607	Bowel incontinence	match term synonym (Encopresis)	different modifier	Map	
Endocardial fibrosis	C0235970	HP:0006685	Endocardial fibrosis	SK: indirect umls mapping	checked	OK	
Endocarditis bacterial	C0014121	HP:0006689	Bacterial endocarditis susceptible	SK: indirect umls mapping	checked	Map	
Endocrine disorder	C0014130	HP:0000818	Abnormality of the endocrine system			Map	
Endocrine neoplasm	C0014132	HP:0100568	Neoplasm of the endocrine system			OK	
Endocrine neoplasm malignant	C0153658	HP:0100568	Neoplasm of the endocrine system			Map	
Endometrial adenocarcinoma	C1153706	HP:0010784	Uterine neoplasm	LB	more general term	Map	
Endometrial cancer	C0476089	HP:0010784	Uterine neoplasm	LB	more general term	?	
Endometrial disorder	C0151622	HP:0000130	Abnormality of the uterus	LB	more general term	Map	
Endometrial neoplasm	C0014170	HP:0010784	Uterine neoplasm	LB	more general term	?	
Endometrial neoplasm malignant	C0007103	HP:0010784	Uterine neoplasm	LB	more general term	?	
Endometrial sarcoma	C2959547	HP:0002891	Uterine leiomyosarcoma	LB	check later	?	
Endometrial stromal sarcoma	C0206630	HP:0002891	Uterine leiomyosarcoma	LB	check later	?	
Enlarged clitoris	C0156394	HP:0000057	Clitoromegaly	SK: indirect umls mapping	checked	OK	
Enteritis	C0014335	HP:0004387	Enterocolitis			Map	
Enterocolitis	C0014356	HP:0004387	Enterocolitis	SK: indirect umls mapping	checked	OK	
Enterocolitis haemorrhagic	C0151623	HP:0004387	Enterocolitis	LB	more general term	No	
Enuresis	C0014394	HP:0010677	Enuresis nocturna	SK: indirect umls mapping	more general term	Map	
Eosinophil count increased	C2240374	HP:0001880	Eosinophilia			OK	
Eosinophilia	C0014457	HP:0001880	Eosinophilia	SK: indirect umls mapping	checked	OK	
Eosinophilic myocarditis	C0151788	HP:0001638	Cardiomyopathy	LB	more general term	?	
Eosinophilic pneumonia	C1527407	HP:0002090	Pneumonia	LB	checked	?	
Ephelides	C0016689	HP:0007603	Freckles in sun-exposed areas	SK: indirect umls mapping	checked	Map	
Epidermal necrosis	C1167709	HP:0001038	Warfarin-induced skin necrosis	LB	different modifier	?	
Epidermolysis bullosa	C0014527	HP:0007446	Palmoplantar blistering	SK: indirect umls mapping	checked	No	
Epididymitis	C0014534	HP:0000031	Epididymitis	SK: indirect umls mapping	checked	OK	
Epigastric discomfort	C1291078	HP:0002027	Abdominal pain	LB	more general term	?	
Epigastric distress	C0221490	HP:0002027	Abdominal pain	LB	more general term	?	
Epigastric fullness	C0232570	HP:0002027	Abdominal pain	LB	more general term	No	
Epigastric pain	C0232493	HP:0002027	Abdominal pain	LB	more general term	?	
Epilepsy	C0014544	HP:0001250	Seizures	LB	checked	OK	
Epilepsy aggravated	C0852977	HP:0001250	Seizures	LB	more general term	Map	
Epiphyseal disorder	C0700136	HP:0005930	Abnormality of the epiphyses	LB	checked	OK	
Epiphysiolysis	C0014571	HP:0006461	Proximal femoral epiphysiolysis	SK: indirect umls mapping	more general term	Map	
Episcleritis	C0014583	HP:0100534	Episcleritis	LB	checked	OK	
Epistaxis	C0014591	HP:0000421	Epistaxis	SK: indirect umls mapping	checked	OK	
Epstein-Barr virus infection	C0149678	HP:0004429	Recurrent viral infections	LB	more general term	No	
Equilibrium loss	C0278126	HP:0002141	Gait imbalance	LB	more general term	?	
Erectile dysfunction	C0242350	HP:0008652	Autonomic erectile dysfunction	SK: indirect umls mapping	more general term	Map	
Erection increased	C0541941	HP:0200023	Priapism	LB	different modifier	Map	
Erosive oesophagitis	C0267055	HP:0100633	Esophagitis	LB	more general term	Map	
Eruptive xanthoma	C0221252	HP:0001013	Eruptive xanthomas	SK: indirect umls mapping	checked	OK	
Erysipelas	C0014733	HP:0001055	Erysipelas	SK: indirect umls mapping	checked	OK	
Erythema	C0041834	HP:0010783	Erythema	SK: indirect umls mapping	checked	OK	
Erythema annulare	C0234906	HP:0010783	Erythema	LB	more general term	?	
Erythema annulare centrifugum	C0263358	HP:0010783	Erythema	LB	more general term	?	
Erythema facial	C0239488	HP:0001041	Facial erythema	SK: indirect umls mapping	checked	OK	
Erythema multiforme	C0014742	HP:0010783	Erythema	LB	more general term	?	
Erythema multiforme minor	C0857751	HP:0010783	Erythema	LB	more general term	?	
Erythema nodosum	C0014743	HP:0010783	Erythema	LB	more general term	?	
Erythema of eyelid	C0239454	HP:0010749	Blepharochalasis	LB	checked	No	
Erythrocytosis	C1527405	HP:0001901	Polycythemia	SK: indirect umls mapping	checked	OK	
Erythroleukaemia	C0023440	HP:0004808	Acute myeloid leukemia	LB	more general term	?	
Erythropenia	C0221395	HP:0001903	Anemia			Map	
Essential hypertension	C0085580	HP:0000822	Hypertension	LB	more general term	Map	
Essential tremor	C0270736	HP:0001337	Tremor	LB	more general term	Map	
Euphoric mood	C0235146	HP:0000720	Mood Swings	LB	more general term	?	
Euthyroid goitre	C0302859	HP:0009798	Euthyroid goiter	SK: indirect umls mapping	checked	OK	
Exacerbation of acne	C0852967	HP:0001061	Acne			Map	
Exacerbation of asthma	C0349790	HP:0002099	Asthma	LB	different modifier	Map	
Excessive thirst	C1994994	HP:0001959	Polydipsia	LB	checked	Map	
Exomphalos	C1306503	HP:0001539	Omphalocele	SK: indirect umls mapping	different modifier	Map	
Exophthalmos	C0015300	HP:0000520	Proptosis	SK: indirect umls mapping	checked	Map	
Exostosis	C1442903	HP:0100777	Exostoses	SK: indirect umls mapping	more general term	OK	
Expressive language disorder	C0236826	HP:0002474	Expressive language delay			Map	
Extensor plantar response	C0034935	HP:0003487	Babinski sign	SK: indirect umls mapping	checked	Map	
External ear disorder	C0155388	HP:0000356	Abnormality of the outer ear			Map	
External ophthalmoplegia	C0162292	HP:0007250	Recurrent external ophthalmoplegia	SK: indirect umls mapping	checked	Map	
Extranodal NK/T-cell lymphoma, nasal type	C0392788	HP:0002665	Lymphoma	LB	more general term	No	
Extrapyramidal disorder	C0015371	HP:0002071	Extrapyramidal signs	SK: indirect umls mapping	checked	Map	
Extrapyramidal symptoms	C0234133	HP:0002071	Extrapyramidal signs	SK: indirect umls mapping	checked	Map	
Extrasystoles	C0340464	HP:0006682	Ventricular extrasystoles			OK	
Eye disorder	C0015397	HP:0000496	Abnormality of the eye	LB	more general term	Map	
Eye infection	C0015403	HP:0002719	Recurrent infections	LB	more general term	No	
Eye inflammation	C0239429	HP:0100533	Inflammatory abnormality of the eye	LB	checked	OK	
Eye movement disorder	C0028850	HP:0000496	Abnormality of eye movement	SK	checked	OK	
Eye oedema	C0743680	HP:0001085	papilledema	LB	more general term	No	
Eye pain	C0151827	HP:0200025	Ocular pain	LB	checked	OK	
Eye pruritus	C0022281	HP:0000989	Pruritus	LB	more general term	No	
Eyebrow loss of	C0578682	HP:0000535	Sparse eyebrow	SK: indirect umls mapping	checked	Map	
Eyelid disorder	C0015423	HP:0000492	Abnormality of the eyelid	SK	more general term	OK	
