subject_id	translation_value	comment
HP:0005257	hypoplasie du thorax	synonyms of HP:0005257 (Thoracic hypoplasia)  ; abnormality of the skeletal system
HP:0000046	hypoplasie du scrotum|scrotum hypoplasique	synonyms of HP:0000046 (Scrotal hypoplasia)  ; abnormality of the genitourinary system
HP:0008839	Os pelviens hypoplasiques|pelvis hypoplasique|hypoplasie du pelvis	synonyms of HP:0008839 (Hypoplastic pelvis)  ; abnormality of the skeletal system
HP:0000060	hypoplasie du clitoris	synonyms of HP:0000060 (Clitoral hypoplasia)  ; abnormality of the genitourinary system
HP:0004704	hypoplasie du 5ième métatarsien|hypoplasie du cinquième métatarsien	synonyms of HP:0004704 (Short fifth metatarsal)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0001321	Hypoplasie/agénésie isolée du cervelet|hypoplasie du cervelet|hypoplasie cérébelleuse congénitale|Hypoplasie pontocérébelleuse	synonyms of HP:0001321 (Cerebellar hypoplasia)  ; abnormality of the nervous system
HP:0004686	hypoplasie du troisième métatarsien|hypoplasie du 3ième métatarsien	synonyms of HP:0004686 (Short third metatarsal)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0008697	hypoplasie des trompes utérines	synonyms of HP:0008697 (Hypoplasia of the fallopian tube)  ; abnormality of the genitourinary system
HP:0009882	phalanges distales larges, courtes|hypoplasie des phalanges distales de la main|hypoplasie des troisièmes phalanges de la main	synonyms of HP:0009882 (Short distal phalanx of finger)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0010241	hypoplasie des phalanges proximales de la main|hypoplasie des premières phalanges de la main	synonyms of HP:0010241 (Short proximal phalanx of finger)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0006184	hypoplasie des plis palmaires	synonyms of HP:0006184 (Decreased palmar creases)  ; abnormality of limbs ; abnormality of the integument
HP:0004227	phalange distale du 5ième doigt petite/hypoplasique|hypoplasie des phalanges distales ou moyennes de l'auriculaire|hypoplasie des phalanges distales ou moyennes du petit doigt|hypoplasie des phalanges distales ou moyennes du 5ième doigt	synonyms of HP:0004227 (Short distal phalanx of the 5th finger)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0004227	phalange distale du 5ième doigt petite/hypoplasique|hypoplasie des phalanges distales ou moyennes de l'auriculaire|hypoplasie des phalanges distales ou moyennes du petit doigt|hypoplasie des phalanges distales ou moyennes du 5ième doigt	synonyms of HP:0004227 (Short distal phalanx of the 5th finger)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0003173	Hypoplasie des os du pubis	synonyms of HP:0003173 (Hypoplastic pubic bone)  ; abnormality of the skeletal system
HP:0100853	hypoplasie des mamelons et des aréoles|hypoplasie de l'aréole	synonyms of HP:0100853 (Hypoplastic areola)  ; abnormality of the breast
HP:0002557	hypoplasie des mamelons|Hypoplasie/aplasie des seins et des mamelons	synonyms of HP:0002557 (Hypoplastic nipples)  ; abnormality of the breast
HP:0005819	phalanges moyennes courtes/larges|hypoplasie des phalanges moyennes de la main|hypoplasie des deuxièmes phalanges de la main	synonyms of HP:0005819 (Short middle phalanx of finger)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0006334	hypoplasie des dents de lait	synonyms of HP:0006334 (Hypoplasia of the primary teeth)  ; abnormality of head or neck
HP:0006657	hypoplasie des 1ères côtes	synonyms of HP:0006657 (Hypoplasia of first ribs)  ; abnormality of the skeletal system
HP:0003997	hypoplasie de la tête du radius|tête radiale hypoplastique	synonyms of HP:0003997 (Hypoplastic radial head)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0010317	hypoplasie de la scapula	synonyms of HP:0010317 (Scapular aplasia)  ; abnormality of the skeletal system
HP:0003065	Hypoplasie de la rotule	synonyms of HP:0003065 (Patellar hypoplasia)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0007770	hypoplasie de la rétine	synonyms of HP:0007770 (Hypoplasia of the retina)  ; abnormality of the eye
HP:0005990	hypoplasie de la glande thyroïde|atrophie thyroïdienne	synonyms of HP:0005990 (Thyroid hypoplasia)  ; abnormality of the endocrine system
HP:0007750	Hypoplasie de la fovéa	synonyms of HP:0007750 (Hypoplasia of the fovea)  ; abnormality of the eye
HP:0005792	hypoplasie humérale|humérus hypoplasique|hypoplasie de l'humérus|Hypoplasie humérale de degré variable|léger raccourcissement de l'humérus|Hypoplasie humérale bilatérale|hypoplasie de l'humérus bilatérale	synonyms of HP:0005792 (Short humerus)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0005792	hypoplasie humérale|humérus hypoplasique|hypoplasie de l'humérus|Hypoplasie humérale de degré variable|léger raccourcissement de l'humérus|Hypoplasie humérale bilatérale|hypoplasie de l'humérus bilatérale	synonyms of HP:0005792 (Short humerus)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0006297	hypoplasie de l'émail	synonyms of HP:0006297 (Hypoplasia of dental enamel)  ; abnormality of head or neck ; abnormality of the skeletal system ; abnormality of connective tissue
HP:0000050	Petits organes génitaux externes|appareil génital masculin hypoplasique|hypoplasie de l'appareil génital masculin	synonyms of HP:0000050 (Hypoplastic male external genitalia)  ; abnormality of the genitourinary system
HP:0000835	hypoplasie congénitale des glandes surrénales	synonyms of HP:0000835 (Adrenal hypoplasia)  ; abnormality of the endocrine system
HP:0008244	hypoplasie congénitale de la glande surrénale|hypoplasie congénitale des glandes surrénales	synonyms of HP:0008244 (Congenital adrenal hypoplasia)  ; abnormality of the endocrine system
HP:0008244	hypoplasie congénitale de la glande surrénale|hypoplasie congénitale des glandes surrénales	synonyms of HP:0008244 (Congenital adrenal hypoplasia)  ; abnormality of the endocrine system
HP:0001321	Hypoplasie/agénésie isolée du cervelet|hypoplasie du cervelet|hypoplasie cérébelleuse congénitale|Hypoplasie pontocérébelleuse	synonyms of HP:0001321 (Cerebellar hypoplasia)  ; abnormality of the nervous system
HP:0002984	Radius hypoplasiques ou absents|hypoplasie du rayon radial|dysplasie légère du radius|Hypoplasie bilatérale du radius et de l'ulna|Hypoplasie bilatérale du radius et du cubitus|Raccourcissement progressif du radius au cours de la première année	synonyms of HP:0002984 (Hypoplasia of the radius)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0001010	leucodermie|hypopigmentation de la peau|hypopigmentation|légères anomalies localisées de la pigmentation	synonyms of HP:0001010 (Hypopigmentation of the skin)  ; abnormality of the integument
HP:0001010	leucodermie|hypopigmentation de la peau|hypopigmentation|légères anomalies localisées de la pigmentation	synonyms of HP:0001010 (Hypopigmentation of the skin)  ; abnormality of the integument
HP:0000815	Diabète léger	synonyms of HP:0000815 (Hypergonadotropic hypogonadism)  ; abnormality of the endocrine system ; abnormality of the genitourinary system
HP:0000677	hypodontie	synonyms of HP:0000677 (Oligodontia)  ; abnormality of head or neck
HP:0012101	créatininémie diminuée|hypocréatininémie	synonyms of HP:0012101 (Decreased serum creatinine)  ; abnormality of metabolism/homeostasis
HP:0007509	hypo et hyperpigmentation irrégulière	synonyms of HP:0007509 (Patchy hypo- and hyperpigmentation)  ; abnormality of the integument
HP:0010313	hypertrophie des seins|hypertrophie du sein	synonyms of HP:0010313 (Breast hypertrophy)  ; abnormality of the breast
HP:0008665	hypertrophie clitoridienne|Hypertrophie du clitoris|clitoris hypertrophique	synonyms of HP:0008665 (Clitoral hypertrophy)  ; abnormality of the genitourinary system
HP:0010313	hypertrophie des seins|hypertrophie du sein	synonyms of HP:0010313 (Breast hypertrophy)  ; abnormality of the breast
HP:0003712	hypertrophie des muscles	synonyms of HP:0003712 (Skeletal muscle hypertrophy)  ; abnormality of the musculature
HP:0001945	hyperthermie|pyrexie|température augmentée	synonyms of HP:0001945 (Fever)  ; abnormality of metabolism/homeostasis
HP:0002092	hypertensions pulmonaires|hypertension pulmonaire primitive|hypertension pulmonaire	synonyms of HP:0002092 (Pulmonary arterial hypertension)  ; abnormality of the respiratory system ; abnormality of the cardiovascular system
HP:0100817	hypertension rénovasculaire|hypertension vasculo-rénale	synonyms of HP:0100817 (Renovascular hypertension)  ; abnormality of the genitourinary system ; abnormality of the cardiovascular system
HP:0002092	hypertensions pulmonaires|hypertension pulmonaire primitive|hypertension pulmonaire	synonyms of HP:0002092 (Pulmonary arterial hypertension)  ; abnormality of the respiratory system ; abnormality of the cardiovascular system
HP:0002092	hypertensions pulmonaires|hypertension pulmonaire primitive|hypertension pulmonaire	synonyms of HP:0002092 (Pulmonary arterial hypertension)  ; abnormality of the respiratory system ; abnormality of the cardiovascular system
HP:0000822	hypertension artérielle	synonyms of HP:0000822 (Hypertension)  ; abnormality of the cardiovascular system
HP:0002876	Hyperpnée épisodique	synonyms of HP:0002876 (Episodic tachypnea)  ; abnormality of the respiratory system
HP:0001520	hyperplasie foetale	synonyms of HP:0001520 (Large for gestational age)  ; growth abnormality
HP:0000953	hyperpigmentation de la peau	synonyms of HP:0000953 (Hyperpigmentation of the skin)  ; abnormality of the integument
HP:0002591	Polyphagie|hyperphagie	synonyms of HP:0002591 (Polyphagia)  ; abnormality of the nervous system
HP:0005465	hyperostose faciale	synonyms of HP:0005465 (Facial hyperostosis)  ; abnormality of head or neck ; abnormality of the skeletal system
HP:0004437	Hyperostose du crâne	synonyms of HP:0004437 (Cranial hyperostosis)  ; abnormality of head or neck ; abnormality of the skeletal system
HP:0000540	hypermétropie/hyperopie|hyperopie	synonyms of HP:0000540 (Hypermetropia)  ; abnormality of the eye
HP:0000540	hypermétropie/hyperopie|hyperopie	synonyms of HP:0000540 (Hypermetropia)  ; abnormality of the eye
HP:0007447	hyperkératose palmo-plantaire diffuse	synonyms of HP:0007447 (Diffuse palmoplantar hyperkeratosis)  ; abnormality of limbs ; abnormality of the integument
HP:0007410	hyperhidrose palmo-plantaire|hyperhidrose palmaire et plantaire|hyperhidrose palmoplantaire	synonyms of HP:0007410 (Palmoplantar hyperhidrosis)  ; abnormality of limbs ; abnormality of the integument
HP:0007410	hyperhidrose palmo-plantaire|hyperhidrose palmaire et plantaire|hyperhidrose palmoplantaire	synonyms of HP:0007410 (Palmoplantar hyperhidrosis)  ; abnormality of limbs ; abnormality of the integument
HP:0010702	hyperglobulinémie	synonyms of HP:0010702 (Increased antibody level in blood)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system
HP:0003281	hyperferritinémie	synonyms of HP:0003281 (Increased serum ferritin)  ; abnormality of metabolism/homeostasis
HP:0003259	hypercréatininémie	synonyms of HP:0003259 (Elevated serum creatinine)  ; abnormality of metabolism/homeostasis
HP:0002157	hyperazotemie	synonyms of HP:0002157 (Azotemia)  ; abnormality of metabolism/homeostasis
HP:0007018	hyperactivité avec déficit de l'attention	synonyms of HP:0007018 (Attention deficit hyperactivity disorder)  ; abnormality of the nervous system
HP:0000710	hyper-oralité	synonyms of HP:0000710 (Hyperorality)  ; abnormality of the nervous system
HP:0003297	lysinurie|hyper-lysinurie	synonyms of HP:0003297 (Hyperlysinuria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system
HP:0002808	maladies du rachis|hypercyphose|hyper-cyphose	synonyms of HP:0002808 (Kyphosis)  ; abnormality of the skeletal system
HP:0000476	hygroma cervical|Hygrome kystique|lymphangiome kystique|hygrome kystique du cou	synonyms of HP:0000476 (Cystic hygroma)  ; abnormality of head or neck
HP:0000476	hygroma cervical|Hygrome kystique|lymphangiome kystique|hygrome kystique du cou	synonyms of HP:0000476 (Cystic hygroma)  ; abnormality of head or neck
HP:0000476	hygroma cervical|Hygrome kystique|lymphangiome kystique|hygrome kystique du cou	synonyms of HP:0000476 (Cystic hygroma)  ; abnormality of head or neck
HP:0000969	hydropisie	synonyms of HP:0000969 (Edema)  ; abnormality of metabolism/homeostasis
HP:0000072	hydro-uretère|dilatation urétérale	synonyms of HP:0000072 (Hydroureter)  ; abnormality of the genitourinary system
HP:0000712	humeur modifiée	synonyms of HP:0000712 (Emotional lability)  ; abnormality of the nervous system
HP:0005792	hypoplasie humérale|humérus hypoplasique|hypoplasie de l'humérus|Hypoplasie humérale de degré variable|léger raccourcissement de l'humérus|Hypoplasie humérale bilatérale|hypoplasie de l'humérus bilatérale	synonyms of HP:0005792 (Short humerus)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0001982	histiocyte bleu de mer	synonyms of HP:0001982 (Sea-blue histiocytosis)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues
HP:0001217	doigts en spatule|hippocratisme digital	synonyms of HP:0001217 (Clubbing)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0100759	massue|hippocratisme	synonyms of HP:0100759 (Clubbing of fingers)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0001537	k42 - hernie ombilicale|hernies ombilicales	synonyms of HP:0001537 (Umbilical hernia)  ; abnormality of the digestive system ; abnormality of connective tissue
HP:0100541	hernies fémorales|hernie crurale	synonyms of HP:0100541 (Femoral hernia)  ; abnormality of the digestive system ; abnormality of connective tissue
HP:0000776	Hernie diaphragmatique congénitale|hernie du diaphragme	synonyms of HP:0000776 (Congenital diaphragmatic hernia)  ; abnormality of the musculature ; abnormality of connective tissue
HP:0000776	Hernie diaphragmatique congénitale|hernie du diaphragme	synonyms of HP:0000776 (Congenital diaphragmatic hernia)  ; abnormality of the musculature ; abnormality of connective tissue
HP:0100541	hernies fémorales|hernie crurale	synonyms of HP:0100541 (Femoral hernia)  ; abnormality of the digestive system ; abnormality of connective tissue
HP:0100790	hernie	synonyms of HP:0100790 (Hernia)  ; abnormality of connective tissue
HP:0002239	hémorragie digestive|hémorragies gastro-intestinales	synonyms of HP:0002239 (Gastrointestinal hemorrhage)  ; abnormality of the digestive system ; abnormality of the cardiovascular system ; abnormality of blood and blood-forming tissues
HP:0002573	émission de selles sanguinolentes|rectorragie|saignement rectal|hémorragie rectale	synonyms of HP:0002573 (Hematochezia)  ; abnormality of the digestive system ; abnormality of the cardiovascular system ; abnormality of blood and blood-forming tissues
HP:0002138	hémorragie meningée	synonyms of HP:0002138 (Subarachnoid hemorrhage)  ; abnormality of the nervous system ; abnormality of the cardiovascular system ; abnormality of blood and blood-forming tissues
HP:0001342	hémorragie intracérébrale	synonyms of HP:0001342 (Cerebral hemorrhage)  ; abnormality of the nervous system ; abnormality of the cardiovascular system ; abnormality of blood and blood-forming tissues
HP:0007902	hémorragie du corps vitré	synonyms of HP:0007902 (Vitreous hemorrhage)  ; abnormality of the cardiovascular system ; abnormality of the eye ; abnormality of blood and blood-forming tissues
HP:0002239	hémorragie digestive|hémorragies gastro-intestinales	synonyms of HP:0002239 (Gastrointestinal hemorrhage)  ; abnormality of the digestive system ; abnormality of the cardiovascular system ; abnormality of blood and blood-forming tissues
HP:0001892	syndrome hémorragique|syndromes hémorragiques|hémorragie|diathèse hémorragique congénitale	synonyms of HP:0001892 (Abnormal bleeding)  ; abnormality of blood and blood-forming tissues
HP:0003125	Hémophilie A|déficit combiné en facteur VIII et en facteur IX|déficit combiné en facteur VII et en facteur VIII	synonyms of HP:0003125 (Reduced factor VIII activity)  ; abnormality of blood and blood-forming tissues
HP:0001528	hémi-hypertrophie|Hypertrophie asymétrique d'un membre	synonyms of HP:0001528 (Hemihypertrophy)  ; abnormality of limbs ; growth abnormality
HP:0100558	Hémi-atrophie du membre supérieur	synonyms of HP:0100558 (Hemiatrophy of upper limb)  ; abnormality of limbs ; growth abnormality ; abnormality of the skeletal system
HP:0002907	microhématurie|hématurie microscopique	synonyms of HP:0002907 (Microscopic hematuria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system
HP:0100309	hématome sous-dural	synonyms of HP:0100309 (Subdural hemorrhage)  ; abnormality of the nervous system ; abnormality of the cardiovascular system ; abnormality of blood and blood-forming tissues
HP:0100310	hématome épidural	synonyms of HP:0100310 (Epidural hemorrhage)  ; abnormality of the nervous system ; abnormality of the cardiovascular system ; abnormality of blood and blood-forming tissues
HP:0001028	hémangiome	synonyms of HP:0001028 (Hemangioma)  ; neoplasm ; abnormality of the cardiovascular system
HP:0009711	hémangioblastome de la rétine	synonyms of HP:0009711 (Retinal capillary hemangioma)  ; abnormality of the nervous system ; abnormality of head or neck ; neoplasm ; abnormality of the cardiovascular system ; abnormality of the eye
HP:0010055	hallux larges avec déviation cubitale|gros orteils larges avec déviation cubitale|gros orteils larges avec déviation interne|pouces et gros orteils larges|Hallux large	synonyms of HP:0010055 (Broad hallux)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0100812	haleine fétide	synonyms of HP:0100812 (Halitosis)  ; constitutional symptom ; abnormality of head or neck
HP:0009800	diabète gravidique|grossesse chez les diabétiques	synonyms of HP:0009800 (Maternal diabetes)  ; abnormality of the endocrine system ; abnormality of metabolism/homeostasis ; abnormality of prenatal development or birth
HP:0000105	gros reins	synonyms of HP:0000105 (Enlarged kidney)  ; abnormality of the genitourinary system
HP:0010055	hallux larges avec déviation cubitale|gros orteils larges avec déviation cubitale|gros orteils larges avec déviation interne|pouces et gros orteils larges|Hallux large	synonyms of HP:0010055 (Broad hallux)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0010055	hallux larges avec déviation cubitale|gros orteils larges avec déviation cubitale|gros orteils larges avec déviation interne|pouces et gros orteils larges|Hallux large	synonyms of HP:0010055 (Broad hallux)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0000059	grandes lèvres hypoplasiques	synonyms of HP:0000059 (Hypoplastic labia majora)  ; abnormality of the genitourinary system
HP:0001854	goutte (pied)	synonyms of HP:0001854 (Podagra)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0001997	goutte|m10 - goutte|arthrite goutteuse|goutte	synonyms of HP:0001997 (Gout)  ; abnormality of the skeletal system
HP:0002149	goutte	synonyms of HP:0002149 (Hyperuricemia)  ; abnormality of metabolism/homeostasis
HP:0004746	glomérulonéphrite membranoproliférative type 2	synonyms of HP:0004746 (Glomerular subendothelial electron-dense deposits)  ; abnormality of the genitourinary system
HP:0002970	Genu varum|genou arqué	synonyms of HP:0002970 (Genu varum)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0005246	Maladie de Ménétrier|gastrite hypertrophique	synonyms of HP:0005246 (Giant hypertrophic gastritis)  ; abnormality of the digestive system
HP:0002076	migraines|céphalées migraineuses|g43 - migraine	synonyms of HP:0002076 (Migraine)  ; abnormality of the nervous system
HP:0001332	dystonies|g24 - dystonie	synonyms of HP:0001332 (Dystonia)  ; abnormality of the nervous system
HP:0008368	fusion tarsienne|synostose impliquant les os tarsiens|synostose tarsiennne|synostose des os du tarse	synonyms of HP:0008368 (Tarsal synostosis)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0009702	fusion carpienne|fusion des os du carpe|synostose carpienne	synonyms of HP:0009702 (Carpal synostosis)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0005048	fusion des os de carpe	synonyms of HP:0005048 (Synostosis of carpal bones)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0001440	fusion des métatarsiens|synostose métatarsienne|synostose impliquant les os métatarsiens	synonyms of HP:0001440 (Metatarsal synostosis)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0000902	fusion des côtes	synonyms of HP:0000902 (Rib fusion)  ; abnormality of the skeletal system
HP:0009702	fusion carpienne|fusion des os du carpe|synostose carpienne	synonyms of HP:0009702 (Carpal synostosis)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0004425	Front aplati et élargi|Front aplati et large	synonyms of HP:0004425 (Flat forehead)  ; abnormality of head or neck
HP:0002789	augm de la frequence respiratoire|fréquence respiratoire augmentée|polypnée|augmentaion de la fréquence respiratoire ou de l'amplitude respiratoire	synonyms of HP:0002789 (Tachypnea)  ; abnormality of the respiratory system
HP:0000200	frein de la langue court	synonyms of HP:0000200 (Short lingual frenulum)  ; abnormality of head or neck
HP:0010232	fragmentation épiphysaire des doigts	synonyms of HP:0010232 (Fragmentation of the epiphyses of the phalanges of the hand)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0001030	fragilité cutanée	synonyms of HP:0001030 (Fragile skin)  ; abnormality of the integument
HP:0002910	épreuve de la fonction hépatique anormale|fonction du foie anormale|bilan hépatique anormale|transaminases augmentées|transaminases hépatiques normales à légèrement augmentées|Tests hépatiques augmentés|elévation des enzymes hépatiques|enzyme hépatique anormale|Tests hépatiques subcliniquement anormaux|transaminases légèrement élevées	synonyms of HP:0002910 (Elevated hepatic transaminase)  ; abnormality of the digestive system
HP:0000202	fente labiale et palatine|fissure palatine avec bec-de-lièvre|fente labiale et fente palatine	synonyms of HP:0000202 (Oral cleft)  ; abnormality of head or neck
HP:0005576	fibrose rénale interstitielle|biopsie rénale montrant une tubulo-interstitielle|fibrose tubulo-interstitielle|Fibrose interstitielle étendue	synonyms of HP:0005576 (Tubulointerstitial fibrosis)  ; abnormality of the genitourinary system
HP:0006530	Fibrose pulmonaire idiopathique|pneumopathie interstitielle diffu	synonyms of HP:0006530 (Interstitial pulmonary abnormality)  ; abnormality of the respiratory system
HP:0006685	fibrose endocardique	synonyms of HP:0006685 (Endocardial fibrosis)  ; abnormality of the cardiovascular system
HP:0000131	fibrome utérin	synonyms of HP:0000131 (Uterine leiomyoma)  ; abnormality of the genitourinary system ; neoplasm
HP:0007922	fibres rétiniennes hypermyélinisées|fibres rétiniennes hyper-myélinisées	synonyms of HP:0007922 (Hypermyelinated retinal nerve fibers)  ; abnormality of the nervous system ; abnormality of the eye
HP:0012343	ferritinémie diminuée	synonyms of HP:0012343 (Decreased serum ferritin)  ; abnormality of metabolism/homeostasis
HP:0000270	fermeture de fontanelle retardée|fermeture retardée des sutures crâniennes	synonyms of HP:0000270 (Delayed cranial suture closure)  ; abnormality of head or neck ; abnormality of the skeletal system
HP:0001363	fermeture prématurée des fontanelles|crâniosynostose|crâniosynostose unilatérale|crâniosynostose des sutures coronale, lambdoïde et/ou métopique|crâniosynostose occasionnelle|crâniosynostose prématurée	synonyms of HP:0001363 (Craniosynostosis)  ; abnormality of head or neck ; abnormality of the skeletal system
HP:0004440	craniosynostose|fermeture prématurée des fontanelles|craniosynostose coronale|crâniosynostose coronale et lambdoïde|fermeture prématurée des fontanelles|craniosynostose	synonyms of HP:0004440 (Coronal craniosynostosis)  ; abnormality of head or neck ; abnormality of the skeletal system
HP:0000270	fermeture de fontanelle retardée|fermeture retardée des sutures crâniennes	synonyms of HP:0000270 (Delayed cranial suture closure)  ; abnormality of head or neck ; abnormality of the skeletal system
HP:0000202	fente labiale et palatine|fissure palatine avec bec-de-lièvre|fente labiale et fente palatine	synonyms of HP:0000202 (Oral cleft)  ; abnormality of head or neck
HP:0000202	fente labiale et palatine|fissure palatine avec bec-de-lièvre|fente labiale et fente palatine	synonyms of HP:0000202 (Oral cleft)  ; abnormality of head or neck
HP:0000154	bouche large|Fente faciale commissurale	synonyms of HP:0000154 (Wide mouth)  ; abnormality of head or neck
HP:0000193	luette fendue|fente de la luette|bifidité de la luette	synonyms of HP:0000193 (Bifid uvula)  ; abnormality of head or neck
HP:0003097	fémurs courts|fémur incurvé, court	synonyms of HP:0003097 (Short femur)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0004947	FAV	synonyms of HP:0004947 (Arteriovenous fistula)  ; abnormality of the cardiovascular system
HP:0003704	faiblesse scapulofibulaire	synonyms of HP:0003704 (Scapuloperoneal weakness)  ; abnormality of the musculature
HP:0009113	Faiblesse diaphragmatique|Faiblesse du diaphragme	synonyms of HP:0009113 (Diaphragmatic weakness)  ; abnormality of the musculature
HP:0007957	Opacité cornéenne|légère opacification cornéenne|faible opacification cornéenne|petite opacification cornéenne	synonyms of HP:0007957 (Corneal opacity)  ; abnormality of the eye
HP:0100033	trouble de tic|tics anormaux|tics	synonyms of HP:0100033 (Tics)  ; abnormality of the nervous system
HP:0009763	douleur au niveau d'un membre|mélalgie|extrémité douloureuse	synonyms of HP:0009763 (Limb pain)  ; constitutional symptom ; abnormality of the skeletal system
HP:0004459	exostoses du CAE	synonyms of HP:0004459 (Exostosis of the external auditory canal)  ; abnormality of the ear ; neoplasm ; abnormality of the skeletal system
HP:0000520	Exophtalmie|Yeux proéminents|Yeux légèrement proéminents|globes oculaires proéminents	synonyms of HP:0000520 (Proptosis)  ; abnormality of the eye
HP:0000887	évasement costal antérieur et postérieur|évasement antérieur et postérieur des côtes	synonyms of HP:0000887 (Cupped ribs)  ; abnormality of the skeletal system
HP:0002321	sensation vertigineuse|vertige et étourdissement|étourdissement	synonyms of HP:0002321 (Vertigo)  ; abnormality of the ear
HP:0002945	espace réduit du disque intervertébral	synonyms of HP:0002945 (Intervertebral space narrowing)  ; abnormality of the skeletal system
HP:0007475	Erythrodermie congénitale ichtyosiforme bulleuse	synonyms of HP:0007475 (Congenital bullous ichthyosiform erythroderma)  ; abnormality of the integument
HP:0001901	polyglobulie|erythrocytose	synonyms of HP:0001901 (Polycythemia)  ; abnormality of blood and blood-forming tissues
HP:0100665	Oedème de Quincke|oedème angioneurotique|éruption allergique géante|angio-oedèmes|angioedème|angioedème héréditaire|Angio-oedème héréditaire	synonyms of HP:0100665 (Angioedema)  ; abnormality of metabolism/homeostasis ; abnormality of the integument ; abnormality of the cardiovascular system
HP:0001025	l50 - urticaire|éruption allergique|urticaires	synonyms of HP:0001025 (Urticaria)  ; abnormality of the integument ; abnormality of the cardiovascular system
HP:0000512	ERG anormal|électrorétinographie anormale	synonyms of HP:0000512 (Abnormal electroretinogram)  ; abnormality of the eye
HP:0000654	électrorétinogramme (ERG) absent ou diminué|électrorétinogramme réduit ou aboli|Electrorétinogramme absent ou aplati|ERG absent ou aplati	synonyms of HP:0000654 (Decreased light- and dark-adapted electroretinogram amplitude)  ; abnormality of the eye
HP:0000550	ERG  aboli|ERG absent	synonyms of HP:0000550 (Undetectable electroretinogram)  ; abnormality of the eye
HP:0000550	ERG  aboli|ERG absent	synonyms of HP:0000550 (Undetectable electroretinogram)  ; abnormality of the eye
HP:0002910	épreuve de la fonction hépatique anormale|fonction du foie anormale|bilan hépatique anormale|transaminases augmentées|transaminases hépatiques normales à légèrement augmentées|Tests hépatiques augmentés|elévation des enzymes hépatiques|enzyme hépatique anormale|Tests hépatiques subcliniquement anormaux|transaminases légèrement élevées	synonyms of HP:0002910 (Elevated hepatic transaminase)  ; abnormality of the digestive system
HP:0002671	épithélioma baso-cellulaire|carcinome basocellulaire	synonyms of HP:0002671 (Basal cell carcinoma)  ; abnormality of the integument ; neoplasm
HP:0000421	saignement du nez|épistaxis	synonyms of HP:0000421 (Epistaxis)  ; abnormality of head or neck ; abnormality of blood and blood-forming tissues
HP:0010891	épiphysite vertébrale douloureuse juvénile|ostéochondrite vertébrale juvénile	synonyms of HP:0010891 (Morbus Scheuermann)  ; abnormality of the skeletal system
HP:0003071	Epiphyses aplaties irrégulières|Epiphyses plates irrégulières|Epiphyses petites et aplaties	synonyms of HP:0003071 (Flattened epiphysis)  ; abnormality of the skeletal system
HP:0009196	épiphyses métacarpiennes absentes	synonyms of HP:0009196 (Absent metacarpal epiphyses)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0006398	Epiphyses fémorales distales plates	synonyms of HP:0006398 (Flat distal femoral epiphysis)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0009349	épiphyses élargies de la phalange proximale du 3ième doigt	synonyms of HP:0009349 (Enlarged epiphysis of the proximal phalanx of the 3rd finger)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0009527	épiphyses élargies de la phalange proximale du 2nd doigt	synonyms of HP:0009527 (Enlarged epiphysis of the proximal phalanx of the 2nd finger)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0009678	Epiphyses élargies de la phalange distale du pouce	synonyms of HP:0009678 (Enlarged epiphysis of the distal phalanx of the thumb)  ; abnormality of limbs ; abnormality of the skeletal system
HP:0003903	épiphyses de l'humérus larges	synonyms of HP:0003903 (Broad humeral epiphyses)  ; abnormality of limbs ; abnormality of the skeletal system
